"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Native!!Entered before 2010","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total Households","COMPUTERS AND INTERNET USE!!Total Households!!With a computer","COMPUTERS AND INTERNET USE!!Total Households!!With a broadband Internet subscription"
"Mississippi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,095,823","738,463","305,689","482,221","174,002","55,629","27,126","200,613","104,561","357,360","313,403","119,270","363,859","304,681","2.64","3.26","","2,897,745","1,095,823","483,179","927,907","261,457","129,379","51,590","","1,141,338","415,131","528,760","32,533","35,602","129,312","1,242,269","385,898","519,335","43,166","135,633","158,237","","36,377","17,030","40","51","21","96","17","","89,392","48,486","","5,762","10,490","8,426","23,808","48,486","32,062","32,805","","806,652","46,887","47,269","336,297","164,355","211,844","","1,950,710","113,955","222,019","585,936","450,012","167,835","254,250","156,703","(X)","(X)","","2,251,182","174,500","","2,927,088","481,978","729,802","29,838","1,782,144","267,593","415,142","184,547","","2,957,658","2,554,296","395,163","208,502","186,661","112,734","73,927","8,199","","2,994,079","2,928,929","2,908,745","2,140,079","768,666","20,184","65,150","","65,150","23,340","41,810","","85,334","20,184","1,628","18,556","65,150","10,720","54,430","","65,150","7,234","20,607","1,873","214","33,911","1,311","","2,802,072","2,699,225","102,847","41,250","66,964","27,713","14,517","4,806","13,919","6,435","7,447","2,296","","2,994,079","351,821","6,684","1,243","2,059","18,464","210,922","73,445","6,477","164,048","2,838","1,708","236,573","65,971","804","5,252","11,005","3,599","3,267","46,312","45,062","570","22,066","9,085","1,856","426","11,598","3,012","","1,095,823","833,256","647,111"
"    Percent","","1,095,823","67.4%","27.9%","44.0%","15.9%","5.1%","2.5%","18.3%","9.5%","32.6%","28.6%","10.9%","33.2%","27.8%","(X)","(X)","","2,897,745","37.8%","16.7%","32.0%","9.0%","4.5%","1.8%","","1,141,338","36.4%","46.3%","2.9%","3.1%","11.3%","1,242,269","31.1%","41.8%","3.5%","10.9%","12.7%","","36,377","46.8%","(X)","(X)","(X)","(X)","(X)","","89,392","54.2%","","6.4%","11.7%","9.4%","26.6%","48,486","66.1%","67.7%","","806,652","5.8%","5.9%","41.7%","20.4%","26.3%","","1,950,710","5.8%","11.4%","30.0%","23.1%","8.6%","13.0%","8.0%","82.8%","21.1%","","2,251,182","7.8%","","2,927,088","16.5%","729,802","4.1%","1,782,144","15.0%","415,142","44.5%","","2,957,658","86.4%","13.4%","7.0%","6.3%","3.8%","2.5%","0.3%","","2,994,079","97.8%","97.1%","71.5%","25.7%","0.7%","2.2%","","65,150","35.8%","64.2%","","85,334","20,184","8.1%","91.9%","65,150","16.5%","83.5%","","65,150","11.1%","31.6%","2.9%","0.3%","52.1%","2.0%","","2,802,072","96.3%","3.7%","1.5%","2.4%","1.0%","0.5%","0.2%","0.5%","0.2%","0.3%","0.1%","","2,994,079","11.8%","0.2%","0.0%","0.1%","0.6%","7.0%","2.5%","0.2%","5.5%","0.1%","0.1%","7.9%","2.2%","0.0%","0.2%","0.4%","0.1%","0.1%","1.5%","1.5%","0.0%","0.7%","0.3%","0.1%","0.0%","0.4%","0.1%","","1,095,823","76.0%","59.1%"
"Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,354,809","1,508,816","631,286","1,124,715","419,347","103,300","57,689","280,801","154,250","845,993","702,018","257,368","708,681","648,548","2.50","3.11","","5,888,717","2,354,809","1,125,134","1,723,079","338,016","347,679","140,737","","2,378,868","794,587","1,204,406","41,308","66,051","272,516","2,530,326","703,820","1,193,234","55,220","240,945","337,107","","72,192","27,639","35","51","24","95","16","","115,647","51,594","","9,620","11,083","9,098","21,793","51,594","30,911","36,802","","1,537,651","89,133","78,397","633,034","306,899","430,188","","4,076,767","145,466","308,360","1,279,755","918,431","304,044","696,669","424,042","(X)","(X)","","4,652,461","438,287","","5,950,606","872,419","1,387,561","65,617","3,669,439","478,963","893,606","327,839","","5,992,195","5,042,396","929,839","530,657","399,182","245,862","153,320","19,960","","6,063,589","5,838,467","5,794,015","4,006,928","1,787,087","44,452","225,122","","225,122","102,996","122,126","","269,574","44,452","4,041","40,411","225,122","39,371","185,751","","225,122","42,089","87,741","19,922","1,719","67,286","6,365","","5,691,365","5,372,277","319,088","110,389","130,985","45,678","97,563","28,319","63,048","26,983","27,492","9,409","","6,063,589","588,873","18,560","26,754","18,297","90,252","540,499","183,744","16,960","1,464,596","12,887","16,777","794,232","216,503","7,298","41,729","110,914","6,428","29,816","63,455","102,653","4,812","38,364","61,110","22,826","6,493","37,906","6,811","","2,354,809","1,957,675","1,685,566"
"    Percent","","2,354,809","64.1%","26.8%","47.8%","17.8%","4.4%","2.4%","11.9%","6.6%","35.9%","29.8%","10.9%","30.1%","27.5%","(X)","(X)","","5,888,717","40.0%","19.1%","29.3%","5.7%","5.9%","2.4%","","2,378,868","33.4%","50.6%","1.7%","2.8%","11.5%","2,530,326","27.8%","47.2%","2.2%","9.5%","13.3%","","72,192","38.3%","(X)","(X)","(X)","(X)","(X)","","115,647","44.6%","","8.3%","9.6%","7.9%","18.8%","51,594","59.9%","71.3%","","1,537,651","5.8%","5.1%","41.2%","20.0%","28.0%","","4,076,767","3.6%","7.6%","31.4%","22.5%","7.5%","17.1%","10.4%","88.9%","27.5%","","4,652,461","9.4%","","5,950,606","14.7%","1,387,561","4.7%","3,669,439","13.1%","893,606","36.7%","","5,992,195","84.1%","15.5%","8.9%","6.7%","4.1%","2.6%","0.3%","","6,063,589","96.3%","95.6%","66.1%","29.5%","0.7%","3.7%","","225,122","45.8%","54.2%","","269,574","44,452","9.1%","90.9%","225,122","17.5%","82.5%","","225,122","18.7%","39.0%","8.8%","0.8%","29.9%","2.8%","","5,691,365","94.4%","5.6%","1.9%","2.3%","0.8%","1.7%","0.5%","1.1%","0.5%","0.5%","0.2%","","6,063,589","9.7%","0.3%","0.4%","0.3%","1.5%","8.9%","3.0%","0.3%","24.2%","0.2%","0.3%","13.1%","3.6%","0.1%","0.7%","1.8%","0.1%","0.5%","1.0%","1.7%","0.1%","0.6%","1.0%","0.4%","0.1%","0.6%","0.1%","","2,354,809","83.1%","71.6%"
"Montana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","410,962","251,176","99,401","199,495","69,212","17,819","11,111","33,862","19,078","159,786","128,311","49,228","109,379","119,362","2.42","3.04","","994,692","410,962","199,134","263,302","48,756","72,538","27,348","","417,444","131,905","214,878","5,929","12,853","51,879","417,978","107,164","211,201","7,234","38,346","54,033","","11,493","3,098","26","52","8","93","22","","16,065","8,450","","2,346","1,324","1,792","2,988","8,450","5,367","5,926","","236,766","13,931","13,411","100,539","48,539","60,346","","695,850","15,058","36,344","213,165","170,233","57,211","135,401","68,438","(X)","(X)","","795,463","84,496","","1,008,116","132,746","224,051","7,762","618,551","68,927","165,514","56,057","","1,012,169","845,142","164,069","89,712","74,357","36,796","37,561","2,958","","1,023,579","999,697","989,611","555,706","433,905","10,086","23,882","","23,882","11,410","12,472","","33,968","10,086","737","9,349","23,882","3,746","20,136","","23,882","6,602","6,673","697","305","5,524","4,081","","963,804","926,086","37,718","7,853","13,990","3,120","11,308","2,226","4,728","1,907","7,692","600","","1,023,579","71,395","2,042","9,331","13,306","22,188","112,967","33,982","7,665","265,797","1,594","3,825","134,761","33,546","690","95,271","16,159","2,204","11,080","15,495","29,794","2,023","1,345","27,086","4,163","2,192","7,826","743","","410,962","345,846","299,583"
"    Percent","","410,962","61.1%","24.2%","48.5%","16.8%","4.3%","2.7%","8.2%","4.6%","38.9%","31.2%","12.0%","26.6%","29.0%","(X)","(X)","","994,692","41.3%","20.0%","26.5%","4.9%","7.3%","2.7%","","417,444","31.6%","51.5%","1.4%","3.1%","12.4%","417,978","25.6%","50.5%","1.7%","9.2%","12.9%","","11,493","27.0%","(X)","(X)","(X)","(X)","(X)","","16,065","52.6%","","14.6%","8.2%","11.2%","18.6%","8,450","63.5%","70.1%","","236,766","5.9%","5.7%","42.5%","20.5%","25.5%","","695,850","2.2%","5.2%","30.6%","24.5%","8.2%","19.5%","9.8%","92.6%","29.3%","","795,463","10.6%","","1,008,116","13.2%","224,051","3.5%","618,551","11.1%","165,514","33.9%","","1,012,169","83.5%","16.2%","8.9%","7.3%","3.6%","3.7%","0.3%","","1,023,579","97.7%","96.7%","54.3%","42.4%","1.0%","2.3%","","23,882","47.8%","52.2%","","33,968","10,086","7.3%","92.7%","23,882","15.7%","84.3%","","23,882","27.6%","27.9%","2.9%","1.3%","23.1%","17.1%","","963,804","96.1%","3.9%","0.8%","1.5%","0.3%","1.2%","0.2%","0.5%","0.2%","0.8%","0.1%","","1,023,579","7.0%","0.2%","0.9%","1.3%","2.2%","11.0%","3.3%","0.7%","26.0%","0.2%","0.4%","13.2%","3.3%","0.1%","9.3%","1.6%","0.2%","1.1%","1.5%","2.9%","0.2%","0.1%","2.6%","0.4%","0.2%","0.8%","0.1%","","410,962","84.2%","72.9%"
"Nebraska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","740,765","480,317","217,373","371,696","150,776","30,590","16,895","78,031","49,702","260,448","211,536","81,488","234,418","189,791","2.47","3.05","","1,829,402","740,765","371,116","541,427","70,568","105,526","45,169","","733,769","242,745","394,607","7,254","18,215","70,948","754,961","200,086","387,678","11,431","67,455","88,311","","28,196","7,775","35","65","16","121","23","","24,793","11,434","","2,730","2,712","1,688","4,304","11,434","6,888","8,186","","501,598","30,572","25,805","207,477","101,027","136,717","","1,224,701","53,249","65,912","333,560","283,393","126,818","247,729","114,040","(X)","(X)","","1,409,368","127,730","","1,853,684","212,604","466,590","18,962","1,127,803","102,762","259,291","90,880","","1,855,356","1,541,744","304,432","185,292","119,140","66,940","52,200","9,180","","1,881,503","1,756,103","1,742,486","1,227,560","514,926","13,617","125,400","","125,400","43,971","81,429","","139,017","13,617","1,142","12,475","125,400","23,205","102,195","","125,400","9,116","34,779","9,340","463","70,553","1,149","","1,751,135","1,565,064","186,071","86,372","127,378","60,198","19,897","5,590","25,574","15,140","13,222","5,444","","1,881,503","74,796","7,773","91,814","37,631","37,311","137,905","43,023","4,656","676,834","3,375","2,234","259,783","51,221","3,452","34,633","67,456","1,392","12,122","13,580","24,337","1,291","17,002","75,488","6,472","2,246","10,407","1,409","","740,765","628,850","554,450"
"    Percent","","740,765","64.8%","29.3%","50.2%","20.4%","4.1%","2.3%","10.5%","6.7%","35.2%","28.6%","11.0%","31.6%","25.6%","(X)","(X)","","1,829,402","40.5%","20.3%","29.6%","3.9%","5.8%","2.5%","","733,769","33.1%","53.8%","1.0%","2.5%","9.7%","754,961","26.5%","51.4%","1.5%","8.9%","11.7%","","28,196","27.6%","(X)","(X)","(X)","(X)","(X)","","24,793","46.1%","","11.0%","10.9%","6.8%","17.4%","11,434","60.2%","71.6%","","501,598","6.1%","5.1%","41.4%","20.1%","27.3%","","1,224,701","4.3%","5.4%","27.2%","23.1%","10.4%","20.2%","9.3%","90.3%","29.5%","","1,409,368","9.1%","","1,853,684","11.5%","466,590","4.1%","1,127,803","9.1%","259,291","35.0%","","1,855,356","83.1%","16.4%","10.0%","6.4%","3.6%","2.8%","0.5%","","1,881,503","93.3%","92.6%","65.2%","27.4%","0.7%","6.7%","","125,400","35.1%","64.9%","","139,017","13,617","8.4%","91.6%","125,400","18.5%","81.5%","","125,400","7.3%","27.7%","7.4%","0.4%","56.3%","0.9%","","1,751,135","89.4%","10.6%","4.9%","7.3%","3.4%","1.1%","0.3%","1.5%","0.9%","0.8%","0.3%","","1,881,503","4.0%","0.4%","4.9%","2.0%","2.0%","7.3%","2.3%","0.2%","36.0%","0.2%","0.1%","13.8%","2.7%","0.2%","1.8%","3.6%","0.1%","0.6%","0.7%","1.3%","0.1%","0.9%","4.0%","0.3%","0.1%","0.6%","0.1%","","740,765","84.9%","74.8%"
"Nevada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,021,519","642,461","278,839","447,162","176,119","67,405","32,928","127,894","69,792","379,058","298,089","95,089","312,833","276,268","2.74","3.43","","2,802,541","1,021,519","446,882","842,618","272,499","219,023","83,398","","1,144,209","429,417","516,700","21,516","25,950","150,626","1,143,775","342,521","506,334","29,350","90,542","175,028","","34,794","13,152","34","51","11","95","20","","68,379","25,780","","6,019","5,419","3,897","10,445","25,780","15,221","18,795","","699,683","29,595","38,704","303,361","154,783","173,240","","1,919,598","117,579","167,990","540,814","494,809","154,943","291,473","151,990","(X)","(X)","","2,169,202","212,314","","2,805,532","375,321","661,634","28,115","1,747,883","201,717","396,015","145,489","","2,806,170","2,235,861","556,902","403,447","153,455","23,065","130,390","13,407","","2,839,099","2,287,377","2,239,169","732,598","1,506,571","48,208","551,722","","551,722","249,730","301,992","","599,930","48,208","3,791","44,417","551,722","49,150","502,572","","551,722","38,616","168,309","14,885","3,861","316,508","9,543","","2,663,364","1,846,595","816,769","328,659","569,720","239,386","64,679","17,889","160,473","63,532","21,897","7,852","","2,839,099","143,522","16,972","8,342","17,073","33,021","189,486","55,953","12,627","321,866","11,253","10,425","254,390","167,174","6,225","37,853","62,796","13,613","25,869","16,022","44,760","2,889","25,215","33,696","8,248","5,488","15,609","6,318","","1,021,519","892,982","779,583"
"    Percent","","1,021,519","62.9%","27.3%","43.8%","17.2%","6.6%","3.2%","12.5%","6.8%","37.1%","29.2%","9.3%","30.6%","27.0%","(X)","(X)","","2,802,541","36.4%","15.9%","30.1%","9.7%","7.8%","3.0%","","1,144,209","37.5%","45.2%","1.9%","2.3%","13.2%","1,143,775","29.9%","44.3%","2.6%","7.9%","15.3%","","34,794","37.8%","(X)","(X)","(X)","(X)","(X)","","68,379","37.7%","","8.8%","7.9%","5.7%","15.3%","25,780","59.0%","72.9%","","699,683","4.2%","5.5%","43.4%","22.1%","24.8%","","1,919,598","6.1%","8.8%","28.2%","25.8%","8.1%","15.2%","7.9%","85.1%","23.1%","","2,169,202","9.8%","","2,805,532","13.4%","661,634","4.2%","1,747,883","11.5%","396,015","36.7%","","2,806,170","79.7%","19.8%","14.4%","5.5%","0.8%","4.6%","0.5%","","2,839,099","80.6%","78.9%","25.8%","53.1%","1.7%","19.4%","","551,722","45.3%","54.7%","","599,930","48,208","7.9%","92.1%","551,722","8.9%","91.1%","","551,722","7.0%","30.5%","2.7%","0.7%","57.4%","1.7%","","2,663,364","69.3%","30.7%","12.3%","21.4%","9.0%","2.4%","0.7%","6.0%","2.4%","0.8%","0.3%","","2,839,099","5.1%","0.6%","0.3%","0.6%","1.2%","6.7%","2.0%","0.4%","11.3%","0.4%","0.4%","9.0%","5.9%","0.2%","1.3%","2.2%","0.5%","0.9%","0.6%","1.6%","0.1%","0.9%","1.2%","0.3%","0.2%","0.5%","0.2%","","1,021,519","87.4%","76.3%"
"New Hampshire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
