"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US42097","Northumberland County, Pennsylvania","11198","null","1438","null","26028","1894","null","null","40475","2788","null","null","63237","null","3049","null","122594","8627","null","null","204305","null","30393","null",
"0500000US42101","Philadelphia County, Pennsylvania","7020","null","374","null","21305","756","null","null","38917","992","null","null","64055","null","1528","null","155232","5605","null","null","283745","null","16912","null",
"0500000US42107","Schuylkill County, Pennsylvania","10949","null","1086","null","26703","1904","null","null","43478","2300","null","null","66385","null","2719","null","123199","8983","null","null","186508","null","28120","null",
"0500000US42111","Somerset County, Pennsylvania","12335","null","1138","null","29022","2121","null","null","46504","2623","null","null","68359","null","3325","null","143474","23519","null","null","262159","null","82662","null",
"0500000US42125","Washington County, Pennsylvania","13726","null","984","null","33589","1523","null","null","56385","2636","null","null","90155","null","3511","null","183576","10273","null","null","307015","null","28874","null",
"0500000US42129","Westmoreland County, Pennsylvania","13087","null","829","null","33062","1598","null","null","54445","1744","null","null","81447","null","2589","null","160721","7188","null","null","256029","null","22160","null",
"0500000US42133","York County, Pennsylvania","14489","null","883","null","35974","1440","null","null","58133","1864","null","null","86388","null","2007","null","171910","9168","null","null","289658","null","31199","null",
"0500000US44003","Kent County, Rhode Island","14386","null","1702","null","38149","2864","null","null","62764","3649","null","null","97430","null","4428","null","191856","14887","null","null","322206","null","45710","null",
"0500000US44005","Newport County, Rhode Island","14895","null","2299","null","40931","3986","null","null","71314","5953","null","null","113276","null","6981","null","227723","17294","null","null","357153","null","39542","null",
"0500000US44007","Providence County, Rhode Island","9456","null","728","null","27396","1247","null","null","47758","1727","null","null","78527","null","2469","null","184353","9950","null","null","336267","null","32446","null",
"0500000US44009","Washington County, Rhode Island","14261","null","2446","null","41233","4141","null","null","71196","4719","null","null","106839","null","5797","null","213573","15362","null","null","351682","null","45354","null",
"0500000US45003","Aiken County, South Carolina","11942","null","1253","null","29845","2374","null","null","49684","3136","null","null","79112","null","4516","null","152875","13739","null","null","250625","null","45642","null",
"0500000US45007","Anderson County, South Carolina","10147","null","1051","null","24782","2006","null","null","42596","2283","null","null","64305","null","3771","null","125079","11273","null","null","193084","null","36932","null",
"0500000US45013","Beaufort County, South Carolina","14451","null","1753","null","34584","2069","null","null","55986","3308","null","null","84984","null","4822","null","196194","19965","null","null","354124","null","53946","null",
"0500000US45015","Berkeley County, South Carolina","13057","null","1571","null","32511","2294","null","null","52606","2886","null","null","79107","null","4131","null","156485","14059","null","null","272738","null","45132","null",
"0500000US45019","Charleston County, South Carolina","11672","null","901","null","31447","1332","null","null","54192","2324","null","null","88843","null","3535","null","213923","14540","null","null","398012","null","49194","null",
"0500000US45031","Darlington County, South Carolina","6938","null","1661","null","19779","3670","null","null","35006","4176","null","null","57438","null","5214","null","124640","15878","null","null","198270","null","48207","null",
"0500000US45035","Dorchester County, South Carolina","11787","null","2117","null","33084","3018","null","null","56479","3794","null","null","82513","null","4544","null","155044","14902","null","null","245749","null","51323","null",
"0500000US45041","Florence County, South Carolina","8068","null","1420","null","24490","2866","null","null","44044","3288","null","null","71033","null","4105","null","143433","12364","null","null","251293","null","37505","null",
"0500000US45045","Greenville County, South Carolina","11897","null","833","null","28565","1259","null","null","48873","1788","null","null","76750","null","2396","null","177739","12745","null","null","321747","null","44615","null",
"0500000US45047","Greenwood County, South Carolina","8879","null","1243","null","22513","2304","null","null","38219","4048","null","null","62713","null","6779","null","138174","15026","null","null","235801","null","44290","null",
"0500000US45051","Horry County, South Carolina","11119","null","1072","null","27909","1550","null","null","42952","1387","null","null","62982","null","2241","null","132341","7064","null","null","226271","null","23919","null",
"0500000US45057","Lancaster County, South Carolina","10273","null","2078","null","27126","2944","null","null","45254","4727","null","null","72349","null","6840","null","146108","21095","null","null","224556","null","65097","null",
"0500000US45059","Laurens County, South Carolina","8215","null","1805","null","21796","3122","null","null","37631","3322","null","null","56568","null","5191","null","125856","32114","null","null","242739","null","120670","null",
"0500000US45063","Lexington County, South Carolina","13150","null","1189","null","33373","1889","null","null","54519","2281","null","null","81432","null","3184","null","161115","10472","null","null","270133","null","34375","null",
"0500000US45073","Oconee County, South Carolina","10182","null","1363","null","22073","2135","null","null","36518","3815","null","null","61583","null","4522","null","132638","17244","null","null","233044","null","54751","null",
"0500000US45075","Orangeburg County, South Carolina","4361","null","1305","null","14637","1771","null","null","28415","2828","null","null","47810","null","4089","null","111993","10972","null","null","176789","null","26397","null",
"0500000US45077","Pickens County, South Carolina","10010","null","1345","null","23187","1855","null","null","39777","2982","null","null","64888","null","4854","null","127048","9642","null","null","185176","null","21830","null",
"0500000US45079","Richland County, South Carolina","11462","null","768","null","29121","1727","null","null","49619","2040","null","null","78161","null","2885","null","166487","9093","null","null","285417","null","28069","null",
"0500000US45083","Spartanburg County, South Carolina","11609","null","872","null","26625","1336","null","null","43650","1882","null","null","67615","null","2480","null","138293","10307","null","null","236500","null","32857","null",
"0500000US45085","Sumter County, South Carolina","7829","null","1415","null","21644","1574","null","null","36529","3686","null","null","60035","null","4582","null","112082","8986","null","null","168572","null","23953","null",
"0500000US45091","York County, South Carolina","12347","null","1374","null","31366","2281","null","null","52772","2943","null","null","86002","null","3827","null","175980","9405","null","null","276186","null","28886","null",
"0500000US46099","Minnehaha County, South Dakota","13227","null","1536","null","33822","1984","null","null","54468","2596","null","null","81251","null","3716","null","163347","16267","null","null","286220","null","56896","null",
"0500000US46103","Pennington County, South Dakota","13564","null","1782","null","31312","2231","null","null","48109","3414","null","null","72746","null","4826","null","147565","15436","null","null","254195","null","48047","null",
"0500000US47001","Anderson County, Tennessee","11217","null","2243","null","27104","2850","null","null","48082","5081","null","null","77629","null","5582","null","156009","18017","null","null","248850","null","61950","null",
"0500000US47009","Blount County, Tennessee","12656","null","1599","null","27918","2616","null","null","47623","3242","null","null","71241","null","3690","null","166737","26272","null","null","317316","null","92482","null",
"0500000US47011","Bradley County, Tennessee","11019","null","1978","null","26847","2518","null","null","42645","3324","null","null","69706","null","5209","null","170745","27474","null","null","330834","null","87901","null",
"0500000US47037","Davidson County, Tennessee","11234","null","707","null","28993","1285","null","null","48024","1607","null","null","76521","null","2331","null","184823","8970","null","null","347992","null","27479","null",
"0500000US47059","Greene County, Tennessee","9645","null","2065","null","24262","2117","null","null","37107","3264","null","null","55397","null","3890","null","116336","21430","null","null","206835","null","72749","null",
"0500000US47065","Hamilton County, Tennessee","11223","null","987","null","29547","1853","null","null","48475","1807","null","null","75932","null","2582","null","166552","8946","null","null","286741","null","31972","null",
"0500000US47093","Knox County, Tennessee","9921","null","700","null","26672","1188","null","null","47072","1717","null","null","77309","null","2290","null","178999","9566","null","null","328264","null","30924","null",
"0500000US47113","Madison County, Tennessee","8687","null","1418","null","24282","2764","null","null","42319","3610","null","null","67266","null","5214","null","135770","13555","null","null","223562","null","45409","null",
"0500000US47119","Maury County, Tennessee","13166","null","1835","null","31282","3961","null","null","53794","4410","null","null","79828","null","4166","null","141635","12015","null","null","223330","null","34785","null",
"0500000US47125","Montgomery County, Tennessee","11927","null","1752","null","32238","2365","null","null","50627","2651","null","null","72698","null","3573","null","146085","21577","null","null","254897","null","75255","null",
"0500000US47141","Putnam County, Tennessee","7431","null","1672","null","21046","2568","null","null","36349","3853","null","null","57533","null","3396","null","138749","31134","null","null","292185","null","114248","null",
"0500000US47147","Robertson County, Tennessee","13902","null","2714","null","34532","2980","null","null","52418","4107","null","null","75927","null","5431","null","156741","28374","null","null","283915","null","99685","null",
"0500000US47149","Rutherford County, Tennessee","14809","null","1389","null","35278","1936","null","null","53204","2289","null","null","78951","null","3417","null","151190","10311","null","null","242729","null","32258","null",
"0500000US47155","Sevier County, Tennessee","10754","null","1425","null","23815","2376","null","null","39405","3249","null","null","62407","null","5596","null","134690","16138","null","null","233138","null","41823","null",
"0500000US47157","Shelby County, Tennessee","8958","null","611","null","24790","947","null","null","44431","1427","null","null","75518","null","2232","null","177453","7769","null","null","318804","null","27339","null",
"0500000US47163","Sullivan County, Tennessee","10074","null","1114","null","24088","1382","null","null","38698","2109","null","null","65011","null","3603","null","138671","10312","null","null","228809","null","28311","null",
"0500000US47165","Sumner County, Tennessee","14841","null","1881","null","36663","2444","null","null","58125","3937","null","null","84868","null","4046","null","180528","16940","null","null","314920","null","52967","null",
"0500000US47179","Washington County, Tennessee","10145","null","1388","null","25716","1958","null","null","42339","3005","null","null","65258","null","4493","null","154200","23000","null","null","294027","null","78096","null",
"0500000US47187","Williamson County, Tennessee","23100","null","3554","null","55703","4779","null","null","92968","6185","null","null","139949","null","6976","null","318472","32825","null","null","558905","null","86298","null",
"0500000US47189","Wilson County, Tennessee","15936","null","2221","null","37117","3053","null","null","59772","4201","null","null","90950","null","4941","null","178885","22110","null","null","305023","null","76851","null",
"0500000US48005","Angelina County, Texas","8416","null","2339","null","27076","2921","null","null","42692","3370","null","null","62925","null","4940","null","136572","27362","null","null","262074","null","105974","null",
"0500000US48021","Bastrop County, Texas","14261","null","2836","null","35817","4120","null","null","54832","7240","null","null","85632","null","9446","null","155345","15772","null","null","223874","null","42161","null",
"0500000US48027","Bell County, Texas","13650","null","1089","null","32932","1729","null","null","51324","2125","null","null","75934","null","3030","null","156152","11265","null","null","260145","null","35258","null",
"0500000US48029","Bexar County, Texas","11067","null","456","null","29438","762","null","null","50482","1115","null","null","80279","null","1412","null","173070","5245","null","null","299172","null","16192","null",
"0500000US48037","Bowie County, Texas","9113","null","1549","null","24530","3061","null","null","41656","4674","null","null","69296","null","6278","null","133658","11461","null","null","219776","null","34214","null",
"0500000US48039","Brazoria County, Texas","17005","null","1835","null","46274","3179","null","null","74390","3188","null","null","109439","null","4475","null","214887","21196","null","null","364814","null","70722","null",
"0500000US48041","Brazos County, Texas","6960","null","925","null","23568","2620","null","null","41938","3075","null","null","69187","null","4685","null","165136","18042","null","null","313940","null","59021","null",
"0500000US48061","Cameron County, Texas","6061","null","690","null","18160","1073","null","null","32609","1592","null","null","56895","null","3205","null","123410","8088","null","null","188556","null","20638","null",
"0500000US48085","Collin County, Texas","22597","null","1381","null","53507","1640","null","null","86439","2389","null","null","128501","null","2553","null","266434","10284","null","null","459952","null","32055","null",
"0500000US48091","Comal County, Texas","15414","null","2908","null","40991","3142","null","null","64111","5149","null","null","99662","null","5372","null","200147","19345","null","null","332994","null","58807","null",
"0500000US48099","Coryell County, Texas","14309","null","2081","null","31954","2648","null","null","46008","4179","null","null","69364","null","5407","null","121099","12464","null","null","180861","null","33705","null",
"0500000US48113","Dallas County, Texas","11679","null","334","null","30058","623","null","null","49807","877","null","null","80434","null","1392","null","204805","5214","null","null","396752","null","16375","null",
"0500000US48121","Denton County, Texas","18422","null","1118","null","45737","1708","null","null","74625","2206","null","null","112889","null","2632","null","237537","12468","null","null","408557","null","38967","null",
"0500000US48135","Ector County, Texas","15587","null","1598","null","35616","3858","null","null","59747","5352","null","null","93382","null","6493","null","198973","24456","null","null","352105","null","79737","null",
"0500000US48139","Ellis County, Texas","16695","null","1994","null","37626","2882","null","null","60516","3847","null","null","90815","null","4691","null","160319","8922","null","null","220813","null","15188","null",
"0500000US48141","El Paso County, Texas","9375","null","620","null","24097","916","null","null","40186","1289","null","null","63076","null","1892","null","135881","7041","null","null","223412","null","21258","null",
"0500000US48157","Fort Bend County, Texas","23403","null","1523","null","56401","2349","null","null","87813","3485","null","null","135090","null","4477","null","273869","14134","null","null","442588","null","42271","null",
"0500000US48167","Galveston County, Texas","12358","null","1119","null","32446","2072","null","null","58261","2973","null","null","99682","null","5667","null","205440","12422","null","null","338461","null","38262","null",
"0500000US48181","Grayson County, Texas","12550","null","1405","null","29259","3171","null","null","51850","4564","null","null","79197","null","3681","null","147415","11225","null","null","227285","null","31621","null",
"0500000US48183","Gregg County, Texas","11301","null","1277","null","27497","3062","null","null","51112","3709","null","null","78777","null","5686","null","157040","16710","null","null","259307","null","51932","null",
"0500000US48187","Guadalupe County, Texas","16773","null","2278","null","40479","2925","null","null","62539","3781","null","null","92001","null","4214","null","170838","13182","null","null","277814","null","34421","null",
"0500000US48201","Harris County, Texas","12735","null","345","null","32144","507","null","null","54712","778","null","null","89452","null","1310","null","219049","5062","null","null","403953","null","15080","null",
"0500000US48203","Harrison County, Texas","9530","null","2636","null","28223","5008","null","null","51036","6276","null","null","78448","null","5626","null","144097","18481","null","null","242890","null","50319","null",
"0500000US48209","Hays County, Texas","9086","null","1690","null","30542","3777","null","null","59095","4155","null","null","89045","null","4679","null","181920","16886","null","null","306624","null","52714","null",
"0500000US48213","Henderson County, Texas","10045","null","1648","null","25084","2783","null","null","40926","3159","null","null","62927","null","4381","null","142246","18127","null","null","261233","null","64769","null",
"0500000US48215","Hidalgo County, Texas","7308","null","512","null","18866","1067","null","null","35130","1560","null","null","59485","null","2070","null","128416","8558","null","null","218551","null","27168","null",
"0500000US48231","Hunt County, Texas","9872","null","1343","null","23288","2961","null","null","44307","5031","null","null","75572","null","5943","null","133814","12046","null","null","194646","null","31136","null",
"0500000US48245","Jefferson County, Texas","7178","null","953","null","23137","1528","null","null","40864","2124","null","null","66148","null","3117","null","156190","16018","null","null","266809","null","53840","null",
"0500000US48251","Johnson County, Texas","13771","null","2584","null","35134","3073","null","null","55822","3884","null","null","85729","null","5373","null","155534","12994","null","null","237120","null","41698","null",
"0500000US48257","Kaufman County, Texas","14921","null","2294","null","34963","3632","null","null","56246","4473","null","null","88956","null","6061","null","155653","8842","null","null","215225","null","20780","null",
"0500000US48291","Liberty County, Texas","9624","null","2033","null","25504","3993","null","null","45877","5937","null","null","74564","null","7157","null","132007","11850","null","null","198214","null","24840","null",
"0500000US48303","Lubbock County, Texas","10200","null","986","null","28059","1356","null","null","45630","2246","null","null","71195","null","3071","null","172392","12904","null","null","322598","null","43910","null",
"0500000US48309","McLennan County, Texas","9382","null","913","null","24792","1434","null","null","43551","2920","null","null","70167","null","3926","null","143936","10485","null","null","234465","null","36295","null",
"0500000US48329","Midland County, Texas","18744","null","2346","null","43210","4934","null","null","76191","6863","null","null","116271","null","8516","null","248104","27753","null","null","409693","null","57941","null",
"0500000US48339","Montgomery County, Texas","17350","null","1388","null","40568","2130","null","null","69315","2881","null","null","107568","null","4839","null","241496","14229","null","null","392624","null","32126","null",
"0500000US48347","Nacogdoches County, Texas","8108","null","1542","null","22307","2899","null","null","39015","2727","null","null","58814","null","4152","null","116314","14285","null","null","189477","null","45377","null",
"0500000US48355","Nueces County, Texas","12074","null","1211","null","30470","1924","null","null","51977","2244","null","null","80886","null","3593","null","174209","14877","null","null","318033","null","54513","null",
"0500000US48361","Orange County, Texas","11509","null","1764","null","27336","3459","null","null","46954","5096","null","null","73503","null","6159","null","156872","31858","null","null","280317","null","112616","null",
"0500000US48367","Parker County, Texas","15928","null","2368","null","40657","3713","null","null","69014","4670","null","null","103088","null","6261","null","206942","22361","null","null","348379","null","67462","null",
"0500000US48375","Potter County, Texas","9764","null","1559","null","24025","1945","null","null","38491","2436","null","null","60779","null","3970","null","141607","17161","null","null","260331","null","64501","null",
"0500000US48381","Randall County, Texas","16058","null","2075","null","39299","3511","null","null","65796","4005","null","null","96917","null","4893","null","196095","24911","null","null","359370","null","92321","null",
"0500000US48397","Rockwall County, Texas","19534","null","4490","null","49759","7069","null","null","80702","6501","null","null","116068","null","8555","null","217785","23344","null","null","338727","null","69520","null",
"0500000US48409","San Patricio County, Texas","13887","null","2519","null","35589","4823","null","null","55144","4604","null","null","83758","null","6371","null","155462","19813","null","null","238542","null","47950","null",
"0500000US48423","Smith County, Texas","10851","null","1257","null","25975","2199","null","null","44506","2876","null","null","74289","null","4482","null","157649","12434","null","null","264534","null","33220","null",
"0500000US48439","Tarrant County, Texas","13228","null","565","null","35089","904","null","null","58272","1074","null","null","90593","null","1480","null","198816","5862","null","null","351812","null","17996","null",
"0500000US48441","Taylor County, Texas","12131","null","1261","null","29210","2283","null","null","46131","2797","null","null","71908","null","4733","null","158452","15869","null","null","285244","null","49674","null",
"0500000US48451","Tom Green County, Texas","10996","null","1994","null","27892","3174","null","null","45692","4412","null","null","72648","null","5997","null","215591","69881","null","null","495777","null","239076","null",
"0500000US48453","Travis County, Texas","12998","null","760","null","37317","1230","null","null","62166","1464","null","null","96811","null","1944","null","230650","9109","null","null","421420","null","28158","null",
"0500000US48469","Victoria County, Texas","13973","null","1784","null","31055","2615","null","null","50534","4826","null","null","83623","null","6467","null","182022","23801","null","null","319843","null","77881","null",
"0500000US48471","Walker County, Texas","4863","null","1834","null","19322","3863","null","null","38104","4510","null","null","71265","null","9553","null","125053","11523","null","null","171814","null","18859","null",
"0500000US48479","Webb County, Texas","6900","null","1002","null","20558","1681","null","null","38467","2311","null","null","63701","null","3118","null","141558","14355","null","null","246602","null","52947","null",
"0500000US48485","Wichita County, Texas","10143","null","1281","null","26412","2773","null","null","43992","2682","null","null","68178","null","3467","null","149582","17677","null","null","273114","null","61479","null",
"0500000US48491","Williamson County, Texas","20081","null","1407","null","46410","2039","null","null","72763","2273","null","null","105380","null","2887","null","200625","9933","null","null","316123","null","30622","null",
"0500000US49005","Cache County, Utah","14149","null","1561","null","31549","2940","null","null","51324","2596","null","null","73507","null","3162","null","143495","17001","null","null","244931","null","62945","null",
"0500000US49011","Davis County, Utah","21276","null","1542","null","48224","1925","null","null","70521","2547","null","null","99103","null","3713","null","187315","13281","null","null","321963","null","41703","null",
"0500000US49035","Salt Lake County, Utah","16172","null","806","null","40206","1190","null","null","63303","1337","null","null","93113","null","1756","null","200699","7456","null","null","356715","null","23917","null",
"0500000US49049","Utah County, Utah","17045","null","1028","null","40362","1341","null","null","60988","1563","null","null","89250","null","2016","null","174873","8023","null","null","296133","null","25847","null",
"0500000US49053","Washington County, Utah","14935","null","1635","null","32024","2607","null","null","49787","3664","null","null","72058","null","4221","null","137537","11658","null","null","203361","null","19574","null",
"0500000US49057","Weber County, Utah","14337","null","1623","null","37362","2519","null","null","59211","2370","null","null","84554","null","3061","null","155204","9292","null","null","249339","null","27374","null",
"0500000US50007","Chittenden County, Vermont","15239","null","1941","null","39623","3204","null","null","63374","3907","null","null","97106","null","4435","null","196661","16723","null","null","331338","null","51424","null",
"0500000US51003","Albemarle County, Virginia","13747","null","2894","null","40323","3605","null","null","64742","4757","null","null","102350","null","8033","null","257230","34607","null","null","471574","null","94710","null",
"0500000US51013","Arlington County, Virginia","23998","null","2780","null","68619","4021","null","null","108803","4504","null","null","158254","null","6104","null","311297","22035","null","null","513891","null","62423","null",
"0500000US51015","Augusta County, Virginia","13278","null","2255","null","35875","5032","null","null","58146","3970","null","null","83528","null","6126","null","153507","14708","null","null","238696","null","32434","null",
"0500000US51019","Bedford County, Virginia","13889","null","2663","null","38523","3798","null","null","58361","4302","null","null","85927","null","5537","null","160025","17319","null","null","244087","null","45549","null",
"0500000US51041","Chesterfield County, Virginia","20875","null","1640","null","47444","2099","null","null","73004","2644","null","null","106133","null","3294","null","207112","14618","null","null","342511","null","47511","null",
"0500000US51059","Fairfax County, Virginia","29265","null","1273","null","72678","1802","null","null","111538","1916","null","null","164868","null","2547","null","334072","9056","null","null","570412","null","28138","null",
"0500000US51061","Fauquier County, Virginia","23032","null","3781","null","57104","6693","null","null","93213","6170","null","null","136336","null","9875","null","309996","58256","null","null","587100","null","171237","null",
"0500000US51069","Frederick County, Virginia","18711","null","2337","null","41012","4294","null","null","66901","6198","null","null","105863","null","6746","null","182464","22351","null","null","268840","null","69490","null",
"0500000US51085","Hanover County, Virginia","22838","null","3347","null","53623","3759","null","null","84695","5064","null","null","117282","null","6114","null","208897","17168","null","null","322297","null","46720","null",
"0500000US51087","Henrico County, Virginia","15455","null","1284","null","39480","2180","null","null","62832","2823","null","null","95192","null","3616","null","212805","13431","null","null","374333","null","41596","null",
"0500000US51095","James City County, Virginia","18080","null","3465","null","42718","5410","null","null","71086","7078","null","null","108673","null","10721","null","239770","36819","null","null","409069","null","111457","null",
"0500000US51107","Loudoun County, Virginia","34027","null","2414","null","81565","3511","null","null","122382","3161","null","null","172867","null","4633","null","302875","15069","null","null","461639","null","46347","null",
"0500000US51121","Montgomery County, Virginia","6519","null","1984","null","23625","3761","null","null","43148","3710","null","null","70256","null","6780","null","152658","16134","null","null","244468","null","36151","null",
"0500000US51153","Prince William County, Virginia","27764","null","1901","null","59493","2668","null","null","92002","3266","null","null","135415","null","4336","null","235147","8361","null","null","338028","null","20763","null",
"0500000US51161","Roanoke County, Virginia","15688","null","2599","null","39685","3670","null","null","61748","4229","null","null","86482","null","5326","null","174907","19278","null","null","291557","null","55933","null",
"0500000US51165","Rockingham County, Virginia","14966","null","2338","null","36354","2586","null","null","55869","3011","null","null","81452","null","5277","null","157397","14295","null","null","252067","null","38523","null",
"0500000US51177","Spotsylvania County, Virginia","18178","null","2702","null","47707","3357","null","null","75078","3828","null","null","111582","null","5025","null","214935","16173","null","null","347809","null","54226","null",
"0500000US51179","Stafford County, Virginia","27514","null","3638","null","59549","4024","null","null","94661","5865","null","null","134988","null","6033","null","241985","14383","null","null","367104","null","48656","null",
"0500000US51199","York County, Virginia","25197","null","3338","null","55084","5594","null","null","83767","6256","null","null","118317","null","6002","null","197514","14996","null","null","283049","null","44912","null",
"0500000US51510","Alexandria city, Virginia","21484","null","3248","null","55717","4141","null","null","87394","4178","null","null","133028","null","5472","null","272865","15399","null","null","435468","null","44737","null",
"0500000US51550","Chesapeake city, Virginia","15833","null","2190","null","41939","2498","null","null","66076","2573","null","null","96455","null","3645","null","171477","10254","null","null","266089","null","36358","null",
"0500000US51650","Hampton city, Virginia","11560","null","2093","null","28709","2438","null","null","47564","2873","null","null","72667","null","4089","null","136097","7808","null","null","200751","null","18519","null",
"0500000US51680","Lynchburg city, Virginia","7043","null","2252","null","21920","2418","null","null","39725","4599","null","null","65072","null","4634","null","134433","17133","null","null","231072","null","56557","null",
"0500000US51700","Newport News city, Virginia","11507","null","1294","null","30783","2168","null","null","49145","2602","null","null","71856","null","3071","null","140745","6748","null","null","214925","null","14362","null",
"0500000US51710","Norfolk city, Virginia","8055","null","941","null","25294","1639","null","null","43042","2035","null","null","69469","null","2845","null","148605","8784","null","null","256936","null","30679","null",
"0500000US51740","Portsmouth city, Virginia","9337","null","1790","null","27051","1955","null","null","44241","3684","null","null","70900","null","4701","null","126834","14971","null","null","195126","null","53722","null",
"0500000US51760","Richmond city, Virginia","7733","null","930","null","24816","1689","null","null","43146","1913","null","null","69640","null","4197","null","183568","16693","null","null","352529","null","55354","null",
"0500000US51770","Roanoke city, Virginia","9683","null","1367","null","24142","2408","null","null","42083","3379","null","null","62979","null","3988","null","136613","14199","null","null","233972","null","35358","null",
"0500000US51800","Suffolk city, Virginia","12336","null","1896","null","36608","3673","null","null","62693","4486","null","null","94337","null","4842","null","176845","18845","null","null","297853","null","67599","null",
"0500000US51810","Virginia Beach city, Virginia","19657","null","1176","null","44116","1481","null","null","68588","2034","null","null","99715","null","2800","null","193918","7744","null","null","315966","null","23366","null",
"0500000US53005","Benton County, Washington","13719","null","1519","null","34623","2689","null","null","58445","3100","null","null","88019","null","2920","null","182211","12844","null","null","306218","null","37417","null",
"0500000US53007","Chelan County, Washington","11338","null","2504","null","30065","3565","null","null","49201","5039","null","null","75530","null","5656","null","167444","28891","null","null","314210","null","102995","null",
"0500000US53009","Clallam County, Washington","11593","null","1851","null","29362","2214","null","null","46622","3161","null","null","71865","null","4463","null","139687","14826","null","null","215323","null","40627","null",
"0500000US53011","Clark County, Washington","16906","null","919","null","39120","1330","null","null","61815","1684","null","null","90880","null","2101","null","178383","8308","null","null","301638","null","27440","null",
"0500000US53015","Cowlitz County, Washington","10031","null","1553","null","25579","2075","null","null","42382","2964","null","null","64870","null","4525","null","138260","18642","null","null","232792","null","65401","null",
"0500000US53021","Franklin County, Washington","13830","null","2752","null","35693","4766","null","null","57002","5577","null","null","82081","null","7439","null","163010","18211","null","null","257426","null","53568","null",
"0500000US53025","Grant County, Washington","13092","null","3207","null","33005","4052","null","null","51958","4730","null","null","76130","null","6644","null","147219","27361","null","null","252264","null","92824","null",
"0500000US53027","Grays Harbor County, Washington","9521","null","2184","null","27012","3351","null","null","43164","4042","null","null","67183","null","4473","null","131860","15133","null","null","223297","null","50550","null",
"0500000US53029","Island County, Washington","14727","null","2160","null","37541","3683","null","null","60366","5059","null","null","91974","null","5862","null","171381","13976","null","null","269208","null","41726","null",
"0500000US53033","King County, Washington","16267","null","617","null","45114","901","null","null","76710","1203","null","null","119547","null","1717","null","255808","6661","null","null","446521","null","21622","null",
"0500000US53035","Kitsap County, Washington","14353","null","1430","null","37909","2414","null","null","61702","2784","null","null","92225","null","3303","null","195653","17640","null","null","341014","null","55179","null",
"0500000US53041","Lewis County, Washington","10993","null","1464","null","27602","2646","null","null","44935","4437","null","null","70702","null","4216","null","123449","9572","null","null","179581","null","22451","null",
"0500000US53053","Pierce County, Washington","13735","null","777","null","37790","1204","null","null","60645","1508","null","null","89631","null","1641","null","173471","6593","null","null","281371","null","22349","null",
"0500000US53057","Skagit County, Washington","10608","null","1800","null","30392","2787","null","null","51139","3375","null","null","81207","null","5654","null","179300","15809","null","null","306281","null","53715","null",
"0500000US53061","Snohomish County, Washington","17828","null","971","null","45370","1516","null","null","71816","1678","null","null","103915","null","2059","null","189808","5277","null","null","295523","null","14972","null",
"0500000US53063","Spokane County, Washington","11533","null","811","null","30002","1305","null","null","49855","1803","null","null","76542","null","2313","null","159410","8378","null","null","275130","null","27432","null",
"0500000US53067","Thurston County, Washington","14729","null","1671","null","40248","2460","null","null","62203","2913","null","null","90776","null","4222","null","169658","8726","null","null","258448","null","20875","null",
"0500000US53073","Whatcom County, Washington","12765","null","1465","null","31400","2812","null","null","53699","3023","null","null","78611","null","4264","null","157245","12603","null","null","258804","null","40839","null",
"0500000US53077","Yakima County, Washington","12002","null","1059","null","29289","1648","null","null","44829","2121","null","null","68071","null","2879","null","142835","15640","null","null","255953","null","52539","null",
"0500000US54003","Berkeley County, West Virginia","16207","null","1737","null","37763","3108","null","null","59116","3487","null","null","84523","null","4487","null","140463","8610","null","null","192812","null","15013","null",
"0500000US54011","Cabell County, West Virginia","7360","null","1159","null","18728","2082","null","null","34167","2775","null","null","58471","null","4421","null","129630","10168","null","null","225247","null","32544","null",
