"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Family households (families)","HOUSEHOLDS BY TYPE!!Family households (families)!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Nonfamily households","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Householder","RELATIONSHIP!!Spouse","RELATIONSHIP!!Child","RELATIONSHIP!!Other relatives","RELATIONSHIP!!Nonrelatives","RELATIONSHIP!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Per 1,000 women 15 to 50 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 15 to 19 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 20 to 34 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Who are female","GRANDPARENTS!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Nursery school, preschool","SCHOOL ENROLLMENT!!Kindergarten","SCHOOL ENROLLMENT!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!High school (grades 9-12)","SCHOOL ENROLLMENT!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Associate's degree","EDUCATIONAL ATTAINMENT!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Same house","RESIDENCE 1 YEAR AGO!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Native","PLACE OF BIRTH!!Native!!Born in United States","PLACE OF BIRTH!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Entered 2000 or later","YEAR OF ENTRY!!Entered before 2000","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Entered 2000 or later","YEAR OF ENTRY!!Entered before 2000","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!English only","LANGUAGE SPOKEN AT HOME!!Language other than English","LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!American","ANCESTRY!!Arab","ANCESTRY!!Czech","ANCESTRY!!Danish","ANCESTRY!!Dutch","ANCESTRY!!English","ANCESTRY!!French (except Basque)","ANCESTRY!!French Canadian","ANCESTRY!!German","ANCESTRY!!Greek","ANCESTRY!!Hungarian","ANCESTRY!!Irish","ANCESTRY!!Italian","ANCESTRY!!Lithuanian","ANCESTRY!!Norwegian","ANCESTRY!!Polish","ANCESTRY!!Portuguese","ANCESTRY!!Russian","ANCESTRY!!Scotch-Irish","ANCESTRY!!Scottish","ANCESTRY!!Slovak","ANCESTRY!!Subsaharan African","ANCESTRY!!Swedish","ANCESTRY!!Swiss","ANCESTRY!!Ukrainian","ANCESTRY!!Welsh","ANCESTRY!!West Indian (excluding Hispanic origin groups)"
"    Estimate","","7,035,068","4,556,930","1,790,226","3,307,884","1,141,058","313,305","140,444","935,741","508,724","2,478,138","2,013,028","807,111","2,028,915","2,217,940","2.62","3.24","","18,421,617","7,035,068","3,304,432","5,278,251","1,611,269","1,192,597","441,384","","7,534,535","2,554,092","3,710,904","162,990","237,924","868,625","8,021,290","2,136,659","3,614,995","239,306","868,496","1,161,834","","211,737","85,772","35","48","23","89","21","","469,274","171,222","","38,008","45,639","28,239","59,336","171,222","107,123","119,320","","4,614,324","288,411","220,754","1,799,595","944,641","1,360,923","","13,077,179","751,011","1,148,040","3,916,584","2,768,793","1,121,500","2,171,876","1,199,375","(X)","(X)","","14,789,132","1,616,185","","18,534,081","2,366,590","3,990,247","155,785","11,335,279","1,114,635","3,208,555","1,096,170","","18,647,600","15,554,008","2,942,419","1,912,631","1,029,788","546,899","482,889","151,173","","18,843,326","15,185,283","14,597,170","6,635,477","7,961,693","588,113","3,658,043","","3,658,043","1,773,148","1,884,895","","4,246,156","588,113","169,730","418,383","3,658,043","1,292,354","2,365,689","","3,658,043","388,100","354,333","60,176","4,715","2,751,779","98,940","","17,775,340","12,907,073","4,868,267","2,112,083","3,566,655","1,614,760","956,318","350,661","258,458","118,919","86,836","27,743","","18,843,326","1,370,984","101,001","58,261","42,144","215,923","1,502,085","469,932","110,722","2,091,629","90,280","111,264","1,897,126","1,203,737","40,113","122,521","489,371","77,109","232,336","170,880","296,667","31,992","140,025","149,578","33,183","42,778","91,341","798,385"
"    Percent","","7,035,068","64.8%","25.4%","47.0%","16.2%","4.5%","2.0%","13.3%","7.2%","35.2%","28.6%","11.5%","28.8%","31.5%","(X)","(X)","","18,421,617","38.2%","17.9%","28.7%","8.7%","6.5%","2.4%","","7,534,535","33.9%","49.3%","2.2%","3.2%","11.5%","8,021,290","26.6%","45.1%","3.0%","10.8%","14.5%","","211,737","40.5%","(X)","(X)","(X)","(X)","(X)","","469,274","36.5%","","8.1%","9.7%","6.0%","12.6%","171,222","62.6%","69.7%","","4,614,324","6.3%","4.8%","39.0%","20.5%","29.5%","","13,077,179","5.7%","8.8%","29.9%","21.2%","8.6%","16.6%","9.2%","85.5%","25.8%","","14,789,132","10.9%","","18,534,081","12.8%","3,990,247","3.9%","11,335,279","9.8%","3,208,555","34.2%","","18,647,600","83.4%","15.8%","10.3%","5.5%","2.9%","2.6%","0.8%","","18,843,326","80.6%","77.5%","35.2%","42.3%","3.1%","19.4%","","3,658,043","48.5%","51.5%","","4,246,156","588,113","28.9%","71.1%","3,658,043","35.3%","64.7%","","3,658,043","10.6%","9.7%","1.6%","0.1%","75.2%","2.7%","","17,775,340","72.6%","27.4%","11.9%","20.1%","9.1%","5.4%","2.0%","1.5%","0.7%","0.5%","0.2%","","18,843,326","7.3%","0.5%","0.3%","0.2%","1.1%","8.0%","2.5%","0.6%","11.1%","0.5%","0.6%","10.1%","6.4%","0.2%","0.7%","2.6%","0.4%","1.2%","0.9%","1.6%","0.2%","0.7%","0.8%","0.2%","0.2%","0.5%","4.2%"
"Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,482,420","2,385,969","1,109,259","1,688,896","727,342","161,001","74,357","536,072","307,560","1,096,451","921,005","261,936","1,257,932","735,820","2.72","3.30","","9,459,388","3,482,420","1,689,523","3,009,946","786,568","490,931","165,345","","3,683,258","1,303,654","1,858,806","76,496","80,699","363,603","3,954,542","1,175,209","1,821,159","115,585","339,416","503,173","","145,715","57,672","43","58","34","106","23","","252,342","115,629","","29,400","26,993","20,553","38,683","115,629","74,876","78,114","","2,734,492","181,616","143,010","1,119,477","554,519","735,870","","6,235,623","362,962","616,597","1,824,976","1,306,500","422,830","1,093,642","608,116","(X)","(X)","","7,170,107","696,844","","9,519,836","1,112,830","2,492,281","101,337","6,024,027","614,809","1,003,528","396,684","","9,587,237","8,015,409","1,528,007","832,014","695,993","446,534","249,459","43,821","","9,712,587","8,769,628","8,650,405","5,360,866","3,289,539","119,223","942,959","","942,959","329,875","613,084","","1,062,182","119,223","27,301","91,922","942,959","408,745","534,214","","942,959","88,275","246,469","74,556","2,346","515,382","15,931","","9,030,273","7,848,274","1,181,999","522,100","702,834","354,626","225,916","58,146","187,957","94,913","65,292","14,415","","9,712,587","1,042,505","25,504","14,836","13,407","83,082","821,124","141,435","24,392","714,369","22,068","17,403","803,004","213,953","6,350","35,817","100,954","11,108","41,733","124,186","177,199","7,452","179,695","40,814","10,833","14,310","38,145","109,501"
"    Percent","","3,482,420","68.5%","31.9%","48.5%","20.9%","4.6%","2.1%","15.4%","8.8%","31.5%","26.4%","7.5%","36.1%","21.1%","(X)","(X)","","9,459,388","36.8%","17.9%","31.8%","8.3%","5.2%","1.7%","","3,683,258","35.4%","50.5%","2.1%","2.2%","9.9%","3,954,542","29.7%","46.1%","2.9%","8.6%","12.7%","","145,715","39.6%","(X)","(X)","(X)","(X)","(X)","","252,342","45.8%","","11.7%","10.7%","8.1%","15.3%","115,629","64.8%","67.6%","","2,734,492","6.6%","5.2%","40.9%","20.3%","26.9%","","6,235,623","5.8%","9.9%","29.3%","21.0%","6.8%","17.5%","9.8%","84.3%","27.3%","","7,170,107","9.7%","","9,519,836","11.7%","2,492,281","4.1%","6,024,027","10.2%","1,003,528","39.5%","","9,587,237","83.6%","15.9%","8.7%","7.3%","4.7%","2.6%","0.5%","","9,712,587","90.3%","89.1%","55.2%","33.9%","1.2%","9.7%","","942,959","35.0%","65.0%","","1,062,182","119,223","22.9%","77.1%","942,959","43.3%","56.7%","","942,959","9.4%","26.1%","7.9%","0.2%","54.7%","1.7%","","9,030,273","86.9%","13.1%","5.8%","7.8%","3.9%","2.5%","0.6%","2.1%","1.1%","0.7%","0.2%","","9,712,587","10.7%","0.3%","0.2%","0.1%","0.9%","8.5%","1.5%","0.3%","7.4%","0.2%","0.2%","8.3%","2.2%","0.1%","0.4%","1.0%","0.1%","0.4%","1.3%","1.8%","0.1%","1.9%","0.4%","0.1%","0.1%","0.4%","1.1%"
"Hawaii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","445,812","303,075","119,941","224,402","88,908","24,247","8,342","54,426","22,691","142,737","108,872","38,294","144,925","134,292","2.96","3.59","","1,320,741","445,812","224,521","377,880","181,921","90,607","26,925","","554,154","209,554","272,186","6,444","14,877","51,093","556,915","159,585","270,012","10,300","56,032","60,986","","19,939","6,544","39","63","16","107","35","","52,495","12,069","","2,432","2,047","2,447","5,143","12,069","7,361","8,034","","339,578","19,392","17,728","130,176","69,312","102,970","","926,928","44,550","49,049","265,263","208,837","85,655","184,364","89,210","(X)","(X)","","1,025,770","117,301","","1,315,677","140,600","303,661","11,350","818,181","66,198","193,835","63,052","","1,346,274","1,140,572","187,896","123,814","64,082","10,501","53,581","17,806","","1,363,621","1,115,408","1,076,112","749,543","326,569","39,296","248,213","","248,213","141,320","106,893","","287,509","39,296","13,336","25,960","248,213","78,030","170,183","","248,213","12,703","190,633","1,829","26,114","12,581","4,353","","1,276,928","946,335","330,593","150,448","26,129","5,693","22,625","5,950","279,800","138,446","2,039","359","","1,363,621","10,606","2,076","2,138","4,527","8,861","52,430","22,182","2,940","87,046","2,304","1,877","63,022","28,349","1,209","11,336","13,750","55,420","4,110","5,929","13,584","306","1,925","9,187","3,529","1,020","4,558","1,944"
"    Percent","","445,812","68.0%","26.9%","50.3%","19.9%","5.4%","1.9%","12.2%","5.1%","32.0%","24.4%","8.6%","32.5%","30.1%","(X)","(X)","","1,320,741","33.8%","17.0%","28.6%","13.8%","6.9%","2.0%","","554,154","37.8%","49.1%","1.2%","2.7%","9.2%","556,915","28.7%","48.5%","1.8%","10.1%","11.0%","","19,939","32.8%","(X)","(X)","(X)","(X)","(X)","","52,495","23.0%","","4.6%","3.9%","4.7%","9.8%","12,069","61.0%","66.6%","","339,578","5.7%","5.2%","38.3%","20.4%","30.3%","","926,928","4.8%","5.3%","28.6%","22.5%","9.2%","19.9%","9.6%","89.9%","29.5%","","1,025,770","11.4%","","1,315,677","10.7%","303,661","3.7%","818,181","8.1%","193,835","32.5%","","1,346,274","84.7%","14.0%","9.2%","4.8%","0.8%","4.0%","1.3%","","1,363,621","81.8%","78.9%","55.0%","23.9%","2.9%","18.2%","","248,213","56.9%","43.1%","","287,509","39,296","33.9%","66.1%","248,213","31.4%","68.6%","","248,213","5.1%","76.8%","0.7%","10.5%","5.1%","1.8%","","1,276,928","74.1%","25.9%","11.8%","2.0%","0.4%","1.8%","0.5%","21.9%","10.8%","0.2%","0.0%","","1,363,621","0.8%","0.2%","0.2%","0.3%","0.6%","3.8%","1.6%","0.2%","6.4%","0.2%","0.1%","4.6%","2.1%","0.1%","0.8%","1.0%","4.1%","0.3%","0.4%","1.0%","0.0%","0.1%","0.7%","0.3%","0.1%","0.3%","0.1%"
"Idaho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","576,709","401,806","187,262","322,129","136,620","23,583","13,396","56,094","37,246","174,903","139,909","47,912","204,038","135,774","2.67","3.20","","1,542,499","576,709","321,799","487,460","74,426","82,105","32,257","","602,308","170,204","343,523","8,165","14,664","65,752","608,900","136,528","336,900","9,533","46,368","79,571","","23,489","5,981","34","63","17","124","19","","29,140","12,543","","3,122","3,158","1,892","4,371","12,543","7,702","9,256","","444,069","27,306","24,768","190,019","88,314","113,662","","987,829","41,572","73,894","282,678","267,054","81,703","165,218","75,710","(X)","(X)","","1,139,751","125,328","","1,551,635","195,748","428,296","19,083","930,312","103,069","193,027","73,596","","1,550,967","1,279,856","264,910","156,267","108,643","53,005","55,638","6,201","","1,571,450","1,484,352","1,469,178","737,639","731,539","15,174","87,098","","87,098","29,550","57,548","","102,272","15,174","2,417","12,757","87,098","31,166","55,932","","87,098","14,322","10,317","2,664","1,673","54,373","3,749","","1,450,742","1,298,303","152,439","53,763","115,071","43,507","21,723","5,586","11,456","3,334","4,189","1,336","","1,571,450","163,078","1,200","7,277","35,549","32,643","256,886","43,067","7,425","282,317","4,476","3,710","149,055","47,712","1,018","58,851","16,720","7,644","10,828","19,670","52,477","1,115","3,673","48,080","11,446","3,319","18,269","694"
"    Percent","","576,709","69.7%","32.5%","55.9%","23.7%","4.1%","2.3%","9.7%","6.5%","30.3%","24.3%","8.3%","35.4%","23.5%","(X)","(X)","","1,542,499","37.4%","20.9%","31.6%","4.8%","5.3%","2.1%","","602,308","28.3%","57.0%","1.4%","2.4%","10.9%","608,900","22.4%","55.3%","1.6%","7.6%","13.1%","","23,489","25.5%","(X)","(X)","(X)","(X)","(X)","","29,140","43.0%","","10.7%","10.8%","6.5%","15.0%","12,543","61.4%","73.8%","","444,069","6.1%","5.6%","42.8%","19.9%","25.6%","","987,829","4.2%","7.5%","28.6%","27.0%","8.3%","16.7%","7.7%","88.3%","24.4%","","1,139,751","11.0%","","1,551,635","12.6%","428,296","4.5%","930,312","11.1%","193,027","38.1%","","1,550,967","82.5%","17.1%","10.1%","7.0%","3.4%","3.6%","0.4%","","1,571,450","94.5%","93.5%","46.9%","46.6%","1.0%","5.5%","","87,098","33.9%","66.1%","","102,272","15,174","15.9%","84.1%","87,098","35.8%","64.2%","","87,098","16.4%","11.8%","3.1%","1.9%","62.4%","4.3%","","1,450,742","89.5%","10.5%","3.7%","7.9%","3.0%","1.5%","0.4%","0.8%","0.2%","0.3%","0.1%","","1,571,450","10.4%","0.1%","0.5%","2.3%","2.1%","16.3%","2.7%","0.5%","18.0%","0.3%","0.2%","9.5%","3.0%","0.1%","3.7%","1.1%","0.5%","0.7%","1.3%","3.3%","0.1%","0.2%","3.1%","0.7%","0.2%","1.2%","0.0%"
"Illinois","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,752,857","3,133,813","1,435,817","2,301,009","994,964","220,197","102,488","612,607","338,365","1,619,044","1,340,394","457,697","1,583,696","1,136,457","2.64","3.28","","12,541,393","4,752,857","2,299,830","3,983,824","868,730","636,152","276,011","","4,977,964","1,852,181","2,487,567","71,704","128,021","438,491","5,289,803","1,643,440","2,450,131","111,868","500,224","584,140","","179,328","64,201","36","56","24","100","26","","277,226","101,951","","21,533","24,711","15,555","40,152","101,951","65,857","69,484","","3,519,499","234,720","171,262","1,388,915","733,820","990,782","","8,465,762","472,627","637,864","2,336,176","1,805,974","609,204","1,629,625","974,292","(X)","(X)","","9,708,301","751,492","","12,673,245","1,291,233","3,121,719","106,743","8,001,743","640,076","1,549,783","544,414","","12,680,126","11,009,852","1,608,484","1,091,837","516,647","312,688","203,959","61,790","","12,843,166","11,083,307","10,955,174","8,615,860","2,339,314","128,133","1,759,859","","1,759,859","768,664","991,195","","1,887,992","128,133","24,020","104,113","1,759,859","572,494","1,187,365","","1,759,859","388,568","467,055","43,324","2,689","842,202","16,021","","12,010,235","9,366,090","2,644,145","1,157,741","1,560,521","729,537","668,241","255,657","315,670","139,123","99,713","33,424","","12,843,166","613,029","87,936","133,127","46,584","190,070","786,693","244,045","35,286","2,509,602","94,513","50,230","1,598,702","794,985","89,014","165,590","970,053","9,794","126,227","79,490","142,872","38,999","64,984","281,076","35,939","49,755","45,902","26,825"
"    Percent","","4,752,857","65.9%","30.2%","48.4%","20.9%","4.6%","2.2%","12.9%","7.1%","34.1%","28.2%","9.6%","33.3%","23.9%","(X)","(X)","","12,541,393","37.9%","18.3%","31.8%","6.9%","5.1%","2.2%","","4,977,964","37.2%","50.0%","1.4%","2.6%","8.8%","5,289,803","31.1%","46.3%","2.1%","9.5%","11.0%","","179,328","35.8%","(X)","(X)","(X)","(X)","(X)","","277,226","36.8%","","7.8%","8.9%","5.6%","14.5%","101,951","64.6%","68.2%","","3,519,499","6.7%","4.9%","39.5%","20.9%","28.2%","","8,465,762","5.6%","7.5%","27.6%","21.3%","7.2%","19.2%","11.5%","86.9%","30.8%","","9,708,301","7.7%","","12,673,245","10.2%","3,121,719","3.4%","8,001,743","8.0%","1,549,783","35.1%","","12,680,126","86.8%","12.7%","8.6%","4.1%","2.5%","1.6%","0.5%","","12,843,166","86.3%","85.3%","67.1%","18.2%","1.0%","13.7%","","1,759,859","43.7%","56.3%","","1,887,992","128,133","18.7%","81.3%","1,759,859","32.5%","67.5%","","1,759,859","22.1%","26.5%","2.5%","0.2%","47.9%","0.9%","","12,010,235","78.0%","22.0%","9.6%","13.0%","6.1%","5.6%","2.1%","2.6%","1.2%","0.8%","0.3%","","12,843,166","4.8%","0.7%","1.0%","0.4%","1.5%","6.1%","1.9%","0.3%","19.5%","0.7%","0.4%","12.4%","6.2%","0.7%","1.3%","7.6%","0.1%","1.0%","0.6%","1.1%","0.3%","0.5%","2.2%","0.3%","0.4%","0.4%","0.2%"
"Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,470,905","1,656,386","738,436","1,236,518","489,020","110,663","60,819","309,205","188,597","814,519","678,460","236,525","815,447","587,138","2.55","3.11","","6,303,698","2,470,905","1,235,542","1,926,825","333,851","336,575","153,948","","2,513,953","820,619","1,315,339","28,578","63,704","285,713","2,644,068","706,020","1,298,433","46,827","244,453","348,335","","82,273","30,754","37","52","29","101","16","","120,385","58,959","","15,366","13,434","9,414","20,745","58,959","35,322","41,564","","1,752,227","103,080","88,891","719,359","362,077","478,820","","4,229,798","176,191","372,087","1,521,860","884,620","315,927","617,193","341,920","(X)","(X)","","4,880,691","469,627","","6,391,470","799,586","1,602,320","69,206","3,982,366","435,239","806,784","295,141","","6,414,862","5,431,015","960,439","605,800","354,639","227,286","127,353","23,408","","6,490,621","6,189,832","6,152,386","4,433,851","1,718,535","37,446","300,789","","300,789","109,717","191,072","","338,235","37,446","7,943","29,503","300,789","144,376","156,413","","300,789","42,472","88,410","18,959","1,267","143,142","6,539","","6,057,306","5,570,100","487,206","191,352","267,486","117,359","138,030","39,015","59,282","30,024","22,408","4,954","","6,490,621","711,963","19,049","16,703","12,277","135,747","587,189","144,390","15,343","1,586,157","21,826","34,790","788,683","184,424","10,722","35,414","194,588","3,779","21,839","59,205","113,093","18,325","79,640","59,995","41,017","8,146","36,162","6,896"
"    Percent","","2,470,905","67.0%","29.9%","50.0%","19.8%","4.5%","2.5%","12.5%","7.6%","33.0%","27.5%","9.6%","33.0%","23.8%","(X)","(X)","","6,303,698","39.2%","19.6%","30.6%","5.3%","5.3%","2.4%","","2,513,953","32.6%","52.3%","1.1%","2.5%","11.4%","2,644,068","26.7%","49.1%","1.8%","9.2%","13.2%","","82,273","37.4%","(X)","(X)","(X)","(X)","(X)","","120,385","49.0%","","12.8%","11.2%","7.8%","17.2%","58,959","59.9%","70.5%","","1,752,227","5.9%","5.1%","41.1%","20.7%","27.3%","","4,229,798","4.2%","8.8%","36.0%","20.9%","7.5%","14.6%","8.1%","87.0%","22.7%","","4,880,691","9.6%","","6,391,470","12.5%","1,602,320","4.3%","3,982,366","10.9%","806,784","36.6%","","6,414,862","84.7%","15.0%","9.4%","5.5%","3.5%","2.0%","0.4%","","6,490,621","95.4%","94.8%","68.3%","26.5%","0.6%","4.6%","","300,789","36.5%","63.5%","","338,235","37,446","21.2%","78.8%","300,789","48.0%","52.0%","","300,789","14.1%","29.4%","6.3%","0.4%","47.6%","2.2%","","6,057,306","92.0%","8.0%","3.2%","4.4%","1.9%","2.3%","0.6%","1.0%","0.5%","0.4%","0.1%","","6,490,621","11.0%","0.3%","0.3%","0.2%","2.1%","9.0%","2.2%","0.2%","24.4%","0.3%","0.5%","12.2%","2.8%","0.2%","0.5%","3.0%","0.1%","0.3%","0.9%","1.7%","0.3%","1.2%","0.9%","0.6%","0.1%","0.6%","0.1%"
