"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Family households (families)","HOUSEHOLDS BY TYPE!!Family households (families)!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Nonfamily households","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Householder","RELATIONSHIP!!Spouse","RELATIONSHIP!!Child","RELATIONSHIP!!Other relatives","RELATIONSHIP!!Nonrelatives","RELATIONSHIP!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Per 1,000 women 15 to 50 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 15 to 19 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 20 to 34 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Who are female","GRANDPARENTS!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Nursery school, preschool","SCHOOL ENROLLMENT!!Kindergarten","SCHOOL ENROLLMENT!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!High school (grades 9-12)","SCHOOL ENROLLMENT!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Associate's degree","EDUCATIONAL ATTAINMENT!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Same house","RESIDENCE 1 YEAR AGO!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Native","PLACE OF BIRTH!!Native!!Born in United States","PLACE OF BIRTH!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Entered 2000 or later","YEAR OF ENTRY!!Entered before 2000","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Entered 2000 or later","YEAR OF ENTRY!!Entered before 2000","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!English only","LANGUAGE SPOKEN AT HOME!!Language other than English","LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!American","ANCESTRY!!Arab","ANCESTRY!!Czech","ANCESTRY!!Danish","ANCESTRY!!Dutch","ANCESTRY!!English","ANCESTRY!!French (except Basque)","ANCESTRY!!French Canadian","ANCESTRY!!German","ANCESTRY!!Greek","ANCESTRY!!Hungarian","ANCESTRY!!Irish","ANCESTRY!!Italian","ANCESTRY!!Lithuanian","ANCESTRY!!Norwegian","ANCESTRY!!Polish","ANCESTRY!!Portuguese","ANCESTRY!!Russian","ANCESTRY!!Scotch-Irish","ANCESTRY!!Scottish","ANCESTRY!!Slovak","ANCESTRY!!Subsaharan African","ANCESTRY!!Swedish","ANCESTRY!!Swiss","ANCESTRY!!Ukrainian","ANCESTRY!!Welsh","ANCESTRY!!West Indian (excluding Hispanic origin groups)"
"    Estimate","","7,106,283","4,559,858","1,788,705","3,293,055","1,126,757","324,085","151,966","942,718","509,982","2,546,425","2,078,284","833,447","2,015,021","2,265,763","2.62","3.26","","18,635,836","7,106,283","3,291,270","5,392,307","1,610,830","1,235,146","434,525","","7,641,196","2,675,562","3,670,726","177,255","244,994","872,659","8,129,069","2,224,399","3,616,254","237,958","889,933","1,160,525","","206,786","82,756","33","47","24","81","23","","450,430","165,008","","33,825","39,449","26,562","65,172","165,008","103,957","112,360","","4,682,575","298,557","219,985","1,796,841","948,343","1,418,849","","13,267,581","749,262","1,118,540","4,033,074","2,761,492","1,175,984","2,190,780","1,238,449","(X)","(X)","","15,012,091","1,571,482","","18,752,294","2,420,035","3,986,946","152,002","11,468,487","1,131,661","3,296,861","1,136,372","","18,863,948","15,742,168","2,952,852","1,894,403","1,058,449","559,852","498,597","168,928","","19,057,542","15,354,915","14,741,756","6,772,683","7,969,073","613,159","3,702,627","","3,702,627","1,840,016","1,862,611","","4,315,786","613,159","191,718","421,441","3,702,627","1,335,372","2,367,255","","3,702,627","385,293","369,872","59,337","6,295","2,775,815","106,015","","17,983,218","13,024,032","4,959,186","2,133,967","3,646,758","1,633,754","944,748","355,491","265,511","116,859","102,169","27,863","","19,057,542","1,782,761","115,948","65,497","40,941","192,840","1,464,624","454,293","105,449","2,030,813","89,345","102,994","1,869,199","1,188,910","37,678","109,747","473,471","63,773","224,364","171,440","299,866","32,441","126,689","154,771","38,220","47,266","88,062","829,248"
"    Percent","","7,106,283","64.2%","25.2%","46.3%","15.9%","4.6%","2.1%","13.3%","7.2%","35.8%","29.2%","11.7%","28.4%","31.9%","(X)","(X)","","18,635,836","38.1%","17.7%","28.9%","8.6%","6.6%","2.3%","","7,641,196","35.0%","48.0%","2.3%","3.2%","11.4%","8,129,069","27.4%","44.5%","2.9%","10.9%","14.3%","","206,786","40.0%","(X)","(X)","(X)","(X)","(X)","","450,430","36.6%","","7.5%","8.8%","5.9%","14.5%","165,008","63.0%","68.1%","","4,682,575","6.4%","4.7%","38.4%","20.3%","30.3%","","13,267,581","5.6%","8.4%","30.4%","20.8%","8.9%","16.5%","9.3%","85.9%","25.8%","","15,012,091","10.5%","","18,752,294","12.9%","3,986,946","3.8%","11,468,487","9.9%","3,296,861","34.5%","","18,863,948","83.5%","15.7%","10.0%","5.6%","3.0%","2.6%","0.9%","","19,057,542","80.6%","77.4%","35.5%","41.8%","3.2%","19.4%","","3,702,627","49.7%","50.3%","","4,315,786","613,159","31.3%","68.7%","3,702,627","36.1%","63.9%","","3,702,627","10.4%","10.0%","1.6%","0.2%","75.0%","2.9%","","17,983,218","72.4%","27.6%","11.9%","20.3%","9.1%","5.3%","2.0%","1.5%","0.6%","0.6%","0.2%","","19,057,542","9.4%","0.6%","0.3%","0.2%","1.0%","7.7%","2.4%","0.6%","10.7%","0.5%","0.5%","9.8%","6.2%","0.2%","0.6%","2.5%","0.3%","1.2%","0.9%","1.6%","0.2%","0.7%","0.8%","0.2%","0.2%","0.5%","4.4%"
"Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,494,542","2,376,008","1,103,003","1,667,698","718,977","164,952","75,428","543,358","308,598","1,118,534","929,969","275,805","1,251,444","760,545","2.74","3.34","","9,558,759","3,494,542","1,667,264","3,053,671","832,216","511,066","175,794","","3,739,449","1,345,344","1,854,532","83,947","84,211","371,415","3,996,814","1,219,446","1,794,097","126,289","346,498","510,484","","135,886","52,417","38","54","23","96","27","","264,875","117,354","","24,921","26,365","19,262","46,806","117,354","73,437","82,885","","2,782,980","177,581","153,712","1,125,570","559,081","767,036","","6,308,961","368,948","620,384","1,849,141","1,311,569","419,954","1,119,648","619,317","(X)","(X)","","7,279,776","686,591","","9,619,740","1,161,966","2,484,715","98,650","6,088,938","663,904","1,046,087","399,412","","9,699,859","8,095,407","1,560,527","817,043","743,484","472,407","271,077","43,925","","9,815,210","8,872,289","8,741,193","5,477,926","3,263,267","131,096","942,921","","942,921","373,068","569,853","","1,074,017","131,096","34,387","96,709","942,921","407,955","534,966","","942,921","83,773","252,388","79,947","2,850","509,049","14,914","","9,141,183","7,926,400","1,214,783","520,520","715,127","342,319","219,075","58,922","205,374","102,314","75,207","16,965","","9,815,210","1,272,342","31,608","15,500","15,851","73,227","794,769","132,225","28,594","709,509","22,824","17,093","794,271","217,200","10,010","34,336","94,796","9,070","36,550","121,029","162,262","7,427","177,981","49,466","8,666","9,806","40,630","134,992"
"    Percent","","3,494,542","68.0%","31.6%","47.7%","20.6%","4.7%","2.2%","15.5%","8.8%","32.0%","26.6%","7.9%","35.8%","21.8%","(X)","(X)","","9,558,759","36.6%","17.4%","31.9%","8.7%","5.3%","1.8%","","3,739,449","36.0%","49.6%","2.2%","2.3%","9.9%","3,996,814","30.5%","44.9%","3.2%","8.7%","12.8%","","135,886","38.6%","(X)","(X)","(X)","(X)","(X)","","264,875","44.3%","","9.4%","10.0%","7.3%","17.7%","117,354","62.6%","70.6%","","2,782,980","6.4%","5.5%","40.4%","20.1%","27.6%","","6,308,961","5.8%","9.8%","29.3%","20.8%","6.7%","17.7%","9.8%","84.3%","27.6%","","7,279,776","9.4%","","9,619,740","12.1%","2,484,715","4.0%","6,088,938","10.9%","1,046,087","38.2%","","9,699,859","83.5%","16.1%","8.4%","7.7%","4.9%","2.8%","0.5%","","9,815,210","90.4%","89.1%","55.8%","33.2%","1.3%","9.6%","","942,921","39.6%","60.4%","","1,074,017","131,096","26.2%","73.8%","942,921","43.3%","56.7%","","942,921","8.9%","26.8%","8.5%","0.3%","54.0%","1.6%","","9,141,183","86.7%","13.3%","5.7%","7.8%","3.7%","2.4%","0.6%","2.2%","1.1%","0.8%","0.2%","","9,815,210","13.0%","0.3%","0.2%","0.2%","0.7%","8.1%","1.3%","0.3%","7.2%","0.2%","0.2%","8.1%","2.2%","0.1%","0.3%","1.0%","0.1%","0.4%","1.2%","1.7%","0.1%","1.8%","0.5%","0.1%","0.1%","0.4%","1.4%"
"Hawaii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","448,563","311,789","125,077","229,641","89,648","25,768","10,618","56,380","24,811","136,774","108,071","37,138","152,627","140,920","2.97","3.57","","1,331,912","448,563","229,825","387,501","183,797","82,226","29,900","","558,393","205,093","286,249","7,311","13,300","46,440","562,960","159,458","279,869","8,601","56,471","58,561","","22,942","6,804","41","72","33","122","35","","55,428","13,558","","3,078","2,519","1,885","6,076","13,558","8,215","11,080","","336,724","19,353","16,286","130,416","69,938","100,731","","939,512","41,062","47,326","267,463","216,187","94,200","180,231","93,043","(X)","(X)","","1,034,113","109,218","","1,326,065","140,996","304,077","9,966","823,708","63,025","198,280","68,005","","1,357,806","1,160,948","180,269","114,842","65,427","7,885","57,542","16,589","","1,374,810","1,128,719","1,089,749","750,504","339,245","38,970","246,091","","246,091","137,458","108,633","","285,061","38,970","11,351","27,619","246,091","81,959","164,132","","246,091","12,286","193,469","654","25,628","10,760","3,294","","1,286,790","962,875","323,915","154,320","27,239","6,820","17,604","2,630","277,768","144,542","1,304","328","","1,374,810","21,141","2,786","3,436","4,324","7,825","56,159","22,548","2,844","86,101","2,161","2,608","62,677","27,525","1,629","8,907","11,771","55,031","5,959","8,089","13,971","725","1,588","8,832","1,798","1,076","2,827","1,615"
"    Percent","","448,563","69.5%","27.9%","51.2%","20.0%","5.7%","2.4%","12.6%","5.5%","30.5%","24.1%","8.3%","34.0%","31.4%","(X)","(X)","","1,331,912","33.7%","17.3%","29.1%","13.8%","6.2%","2.2%","","558,393","36.7%","51.3%","1.3%","2.4%","8.3%","562,960","28.3%","49.7%","1.5%","10.0%","10.4%","","22,942","29.7%","(X)","(X)","(X)","(X)","(X)","","55,428","24.5%","","5.6%","4.5%","3.4%","11.0%","13,558","60.6%","81.7%","","336,724","5.7%","4.8%","38.7%","20.8%","29.9%","","939,512","4.4%","5.0%","28.5%","23.0%","10.0%","19.2%","9.9%","90.6%","29.1%","","1,034,113","10.6%","","1,326,065","10.6%","304,077","3.3%","823,708","7.7%","198,280","34.3%","","1,357,806","85.5%","13.3%","8.5%","4.8%","0.6%","4.2%","1.2%","","1,374,810","82.1%","79.3%","54.6%","24.7%","2.8%","17.9%","","246,091","55.9%","44.1%","","285,061","38,970","29.1%","70.9%","246,091","33.3%","66.7%","","246,091","5.0%","78.6%","0.3%","10.4%","4.4%","1.3%","","1,286,790","74.8%","25.2%","12.0%","2.1%","0.5%","1.4%","0.2%","21.6%","11.2%","0.1%","0.0%","","1,374,810","1.5%","0.2%","0.2%","0.3%","0.6%","4.1%","1.6%","0.2%","6.3%","0.2%","0.2%","4.6%","2.0%","0.1%","0.6%","0.9%","4.0%","0.4%","0.6%","1.0%","0.1%","0.1%","0.6%","0.1%","0.1%","0.2%","0.1%"
"Idaho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","580,193","398,682","180,257","319,270","132,413","25,194","14,240","54,218","33,604","181,511","144,079","51,299","198,911","142,014","2.68","3.21","","1,556,034","580,193","319,037","486,029","77,480","93,295","31,692","","609,408","175,841","344,813","6,496","11,128","71,130","615,004","141,249","335,094","8,793","48,733","81,135","","27,418","8,210","47","74","27","144","23","","28,322","11,510","","3,755","2,049","1,950","3,756","11,510","6,599","7,591","","452,340","23,824","23,546","189,345","94,891","120,734","","998,460","45,008","68,691","275,033","268,684","88,949","174,646","77,449","(X)","(X)","","1,155,068","121,382","","1,565,645","200,237","427,064","19,727","938,531","100,818","200,050","79,692","","1,559,637","1,284,530","268,770","156,205","112,565","52,229","60,336","6,337","","1,584,985","1,489,599","1,473,404","737,397","736,007","16,195","95,386","","95,386","31,019","64,367","","111,581","16,195","3,222","12,973","95,386","36,154","59,232","","95,386","13,283","18,626","1,383","297","55,941","5,856","","1,466,499","1,313,787","152,712","57,380","114,870","43,798","19,079","5,339","13,548","6,333","5,215","1,910","","1,584,985","184,701","2,334","5,676","35,625","31,744","250,485","42,765","6,858","294,036","2,853","1,884","161,737","51,752","929","46,877","20,132","7,294","8,159","17,020","49,160","432","1,847","41,808","10,072","2,235","22,219","1,187"
"    Percent","","580,193","68.7%","31.1%","55.0%","22.8%","4.3%","2.5%","9.3%","5.8%","31.3%","24.8%","8.8%","34.3%","24.5%","(X)","(X)","","1,556,034","37.3%","20.5%","31.2%","5.0%","6.0%","2.0%","","609,408","28.9%","56.6%","1.1%","1.8%","11.7%","615,004","23.0%","54.5%","1.4%","7.9%","13.2%","","27,418","29.9%","(X)","(X)","(X)","(X)","(X)","","28,322","40.6%","","13.3%","7.2%","6.9%","13.3%","11,510","57.3%","66.0%","","452,340","5.3%","5.2%","41.9%","21.0%","26.7%","","998,460","4.5%","6.9%","27.5%","26.9%","8.9%","17.5%","7.8%","88.6%","25.2%","","1,155,068","10.5%","","1,565,645","12.8%","427,064","4.6%","938,531","10.7%","200,050","39.8%","","1,559,637","82.4%","17.2%","10.0%","7.2%","3.3%","3.9%","0.4%","","1,584,985","94.0%","93.0%","46.5%","46.4%","1.0%","6.0%","","95,386","32.5%","67.5%","","111,581","16,195","19.9%","80.1%","95,386","37.9%","62.1%","","95,386","13.9%","19.5%","1.4%","0.3%","58.6%","6.1%","","1,466,499","89.6%","10.4%","3.9%","7.8%","3.0%","1.3%","0.4%","0.9%","0.4%","0.4%","0.1%","","1,584,985","11.7%","0.1%","0.4%","2.2%","2.0%","15.8%","2.7%","0.4%","18.6%","0.2%","0.1%","10.2%","3.3%","0.1%","3.0%","1.3%","0.5%","0.5%","1.1%","3.1%","0.0%","0.1%","2.6%","0.6%","0.1%","1.4%","0.1%"
"Illinois","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,737,208","3,098,864","1,405,017","2,269,243","966,588","212,106","100,035","617,515","338,394","1,638,344","1,372,272","476,848","1,552,953","1,159,080","2.65","3.32","","12,567,547","4,737,208","2,268,214","4,002,800","903,312","656,013","258,968","","5,009,508","1,876,251","2,485,089","76,790","126,505","444,873","5,307,191","1,693,848","2,423,653","108,596","496,474","584,620","","161,456","58,402","33","51","23","88","25","","273,239","98,568","","20,882","18,224","20,259","39,203","98,568","64,129","63,426","","3,516,919","240,046","170,538","1,377,626","742,710","985,999","","8,521,694","480,820","610,761","2,351,322","1,811,978","622,949","1,645,334","998,530","(X)","(X)","","9,752,324","719,528","","12,688,006","1,317,307","3,091,887","101,867","8,014,095","659,300","1,582,024","556,140","","12,718,402","11,076,528","1,570,057","1,045,373","524,684","308,480","216,204","71,817","","12,869,259","11,070,444","10,941,193","8,617,853","2,323,340","129,251","1,798,815","","1,798,815","837,193","961,622","","1,928,066","129,251","28,023","101,228","1,798,815","605,759","1,193,056","","1,798,815","373,769","493,619","53,696","4,492","856,610","16,629","","12,042,289","9,311,852","2,730,437","1,165,574","1,614,022","729,001","662,873","248,845","327,577","149,645","125,965","38,083","","12,869,259","698,568","104,019","121,228","53,969","174,315","799,489","238,304","33,701","2,440,947","92,968","51,459","1,577,874","793,955","90,060","162,712","913,043","10,683","133,354","77,612","158,679","33,070","86,877","267,150","32,844","52,040","47,572","32,438"
"    Percent","","4,737,208","65.4%","29.7%","47.9%","20.4%","4.5%","2.1%","13.0%","7.1%","34.6%","29.0%","10.1%","32.8%","24.5%","(X)","(X)","","12,567,547","37.7%","18.0%","31.9%","7.2%","5.2%","2.1%","","5,009,508","37.5%","49.6%","1.5%","2.5%","8.9%","5,307,191","31.9%","45.7%","2.0%","9.4%","11.0%","","161,456","36.2%","(X)","(X)","(X)","(X)","(X)","","273,239","36.1%","","7.6%","6.7%","7.4%","14.3%","98,568","65.1%","64.3%","","3,516,919","6.8%","4.8%","39.2%","21.1%","28.0%","","8,521,694","5.6%","7.2%","27.6%","21.3%","7.3%","19.3%","11.7%","87.2%","31.0%","","9,752,324","7.4%","","12,688,006","10.4%","3,091,887","3.3%","8,014,095","8.2%","1,582,024","35.2%","","12,718,402","87.1%","12.3%","8.2%","4.1%","2.4%","1.7%","0.6%","","12,869,259","86.0%","85.0%","67.0%","18.1%","1.0%","14.0%","","1,798,815","46.5%","53.5%","","1,928,066","129,251","21.7%","78.3%","1,798,815","33.7%","66.3%","","1,798,815","20.8%","27.4%","3.0%","0.2%","47.6%","0.9%","","12,042,289","77.3%","22.7%","9.7%","13.4%","6.1%","5.5%","2.1%","2.7%","1.2%","1.0%","0.3%","","12,869,259","5.4%","0.8%","0.9%","0.4%","1.4%","6.2%","1.9%","0.3%","19.0%","0.7%","0.4%","12.3%","6.2%","0.7%","1.3%","7.1%","0.1%","1.0%","0.6%","1.2%","0.3%","0.7%","2.1%","0.3%","0.4%","0.4%","0.3%"
"Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,467,111","1,641,389","725,540","1,217,034","474,838","110,790","58,376","313,565","192,326","825,722","687,171","239,178","809,020","595,011","2.57","3.13","","6,329,995","2,467,111","1,215,980","1,936,680","348,367","361,857","154,281","","2,532,594","848,257","1,301,653","32,441","60,109","290,134","2,661,753","730,864","1,270,171","50,200","252,255","358,263","","88,441","34,754","41","57","27","106","21","","135,610","67,755","","15,015","15,342","11,968","25,430","67,755","42,003","48,473","","1,761,848","107,054","88,256","717,155","362,046","487,337","","4,255,459","177,743","364,064","1,509,773","889,853","334,810","628,173","351,043","(X)","(X)","","4,915,722","458,943","","6,417,644","842,673","1,593,636","73,242","4,004,670","459,135","819,338","310,296","","6,437,155","5,478,683","937,032","584,958","352,074","224,200","127,874","21,440","","6,516,922","6,209,728","6,170,384","4,492,299","1,678,085","39,344","307,194","","307,194","107,751","199,443","","346,538","39,344","9,231","30,113","307,194","151,384","155,810","","307,194","44,349","90,236","16,007","1,120","147,869","7,613","","6,088,598","5,586,887","501,711","199,954","282,516","125,456","134,351","39,415","62,491","29,779","22,353","5,304","","6,516,922","784,230","15,891","14,989","11,847","127,052","600,912","153,519","15,465","1,531,382","23,405","36,103","766,334","174,400","8,394","37,063","207,187","3,647","25,199","59,004","110,502","22,284","71,287","59,480","38,071","9,253","33,813","7,540"
"    Percent","","2,467,111","66.5%","29.4%","49.3%","19.2%","4.5%","2.4%","12.7%","7.8%","33.5%","27.9%","9.7%","32.8%","24.1%","(X)","(X)","","6,329,995","39.0%","19.2%","30.6%","5.5%","5.7%","2.4%","","2,532,594","33.5%","51.4%","1.3%","2.4%","11.5%","2,661,753","27.5%","47.7%","1.9%","9.5%","13.5%","","88,441","39.3%","(X)","(X)","(X)","(X)","(X)","","135,610","50.0%","","11.1%","11.3%","8.8%","18.8%","67,755","62.0%","71.5%","","1,761,848","6.1%","5.0%","40.7%","20.5%","27.7%","","4,255,459","4.2%","8.6%","35.5%","20.9%","7.9%","14.8%","8.2%","87.3%","23.0%","","4,915,722","9.3%","","6,417,644","13.1%","1,593,636","4.6%","4,004,670","11.5%","819,338","37.9%","","6,437,155","85.1%","14.6%","9.1%","5.5%","3.5%","2.0%","0.3%","","6,516,922","95.3%","94.7%","68.9%","25.7%","0.6%","4.7%","","307,194","35.1%","64.9%","","346,538","39,344","23.5%","76.5%","307,194","49.3%","50.7%","","307,194","14.4%","29.4%","5.2%","0.4%","48.1%","2.5%","","6,088,598","91.8%","8.2%","3.3%","4.6%","2.1%","2.2%","0.6%","1.0%","0.5%","0.4%","0.1%","","6,516,922","12.0%","0.2%","0.2%","0.2%","1.9%","9.2%","2.4%","0.2%","23.5%","0.4%","0.6%","11.8%","2.7%","0.1%","0.6%","3.2%","0.1%","0.4%","0.9%","1.7%","0.3%","1.1%","0.9%","0.6%","0.1%","0.5%","0.1%"
