"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US13135","Gwinnett County, Georgia","15944","1146","null","null","39592","1348","null","null","62056","null","1686","null","92838","null","2352","null","179173","6730","null","null","279690","18414","null","null",
"0500000US13139","Hall County, Georgia","12934","1556","null","null","33581","2580","null","null","55193","null","3218","null","82208","null","4280","null","196574","21075","null","null","360233","68837","null","null",
"0500000US13151","Henry County, Georgia","17224","2331","null","null","41049","2957","null","null","64864","null","3639","null","89948","null","4337","null","158564","10382","null","null","244204","28632","null","null",
"0500000US13153","Houston County, Georgia","12178","2350","null","null","35486","3413","null","null","55373","null","3718","null","77682","null","4794","null","165285","23675","null","null","283156","76200","null","null",
"0500000US13179","Liberty County, Georgia","8775","1751","null","null","24017","2943","null","null","36113","null","3128","null","54420","null","4200","null","110252","10755","null","null","175776","29851","null","null",
"0500000US13185","Lowndes County, Georgia","6852","1772","null","null","19465","1919","null","null","33990","null","3222","null","56421","null","4751","null","119132","11479","null","null","186840","33530","null","null",
"0500000US13215","Muscogee County, Georgia","8748","1084","null","null","23009","2068","null","null","41255","null","2504","null","63597","null","3214","null","153747","15832","null","null","293203","53251","null","null",
"0500000US13217","Newton County, Georgia","12762","1829","null","null","32419","3925","null","null","50549","null","3730","null","77725","null","6744","null","135227","9739","null","null","197598","23224","null","null",
"0500000US13223","Paulding County, Georgia","16790","3239","null","null","39950","3580","null","null","60057","null","4566","null","90670","null","6248","null","154317","15776","null","null","229616","49730","null","null",
"0500000US13245","Richmond County, Georgia","7753","1309","null","null","23222","2016","null","null","41331","null","2578","null","65151","null","3677","null","135789","10133","null","null","229836","36314","null","null",
"0500000US13247","Rockdale County, Georgia","14323","2127","null","null","33542","3459","null","null","50554","null","3212","null","74963","null","8193","null","143596","14221","null","null","211512","32529","null","null",
"0500000US13285","Troup County, Georgia","6406","1616","null","null","19758","3479","null","null","38635","null","5106","null","58920","null","5557","null","129551","17263","null","null","205904","53414","null","null",
"0500000US13295","Walker County, Georgia","11790","2264","null","null","26132","3366","null","null","43349","null","4819","null","63073","null","4655","null","140289","23919","null","null","257487","74233","null","null",
"0500000US13297","Walton County, Georgia","14202","2772","null","null","36409","3979","null","null","57961","null","4430","null","83541","null","5288","null","171403","19737","null","null","298114","56637","null","null",
"0500000US13313","Whitfield County, Georgia","13822","2186","null","null","28118","3097","null","null","45215","null","4864","null","67513","null","4951","null","164650","36800","null","null","340835","128289","null","null",
"0500000US15001","Hawaii County, Hawaii","10461","1411","null","null","30895","2991","null","null","57966","null","4254","null","87633","null","5324","null","163844","12009","null","null","255409","34658","null","null",
"0500000US15003","Honolulu County, Hawaii","18497","971","null","null","48582","1496","null","null","77854","null","1943","null","115756","null","2485","null","231627","7975","null","null","388058","22337","null","null",
"0500000US15007","Kauai County, Hawaii","17106","4054","null","null","46025","5665","null","null","74614","null","6328","null","107224","null","9498","null","196851","20946","null","null","308408","55906","null","null",
"0500000US15009","Maui County, Hawaii","17082","2159","null","null","44796","3579","null","null","69927","null","3571","null","101628","null","6241","null","199357","16548","null","null","330977","52471","null","null",
"0500000US16001","Ada County, Idaho","11923","1907","null","null","33298","2522","null","null","57815","null","2805","null","89734","null","3150","null","190158","16036","null","null","344488","58798","null","null",
"0500000US16005","Bannock County, Idaho","9353","1537","null","null","24537","2136","null","null","41259","null","3975","null","67441","null","4684","null","140336","17382","null","null","244856","58657","null","null",
"0500000US16019","Bonneville County, Idaho","13783","1985","null","null","32515","2510","null","null","53149","null","2974","null","80186","null","3249","null","211492","41843","null","null","457585","151565","null","null",
"0500000US16027","Canyon County, Idaho","10792","1845","null","null","27917","2165","null","null","43154","null","2749","null","65122","null","4292","null","121467","7315","null","null","186734","20274","null","null",
"0500000US16055","Kootenai County, Idaho","10455","1892","null","null","28692","2715","null","null","47182","null","3766","null","75257","null","5292","null","156610","13009","null","null","258980","40409","null","null",
"0500000US16083","Twin Falls County, Idaho","14470","2265","null","null","30481","2859","null","null","45995","null","3788","null","68538","null","5250","null","142204","20451","null","null","254135","65169","null","null",
"0500000US17001","Adams County, Illinois","12783","2026","null","null","29069","2491","null","null","46344","null","4179","null","68842","null","4526","null","155638","23581","null","null","290965","73109","null","null",
"0500000US17019","Champaign County, Illinois","6125","1208","null","null","26640","2299","null","null","50020","null","2703","null","81235","null","3835","null","179972","18014","null","null","322856","63992","null","null",
"0500000US17031","Cook County, Illinois","11189","247","null","null","31867","437","null","null","57249","null","732","null","93949","null","1049","null","226703","4068","null","null","423087","12891","null","null",
"0500000US17037","DeKalb County, Illinois","9682","2838","null","null","31592","3306","null","null","54634","null","3803","null","82070","null","4554","null","158192","17880","null","null","251231","61655","null","null",
"0500000US17043","DuPage County, Illinois","19128","1090","null","null","49670","1285","null","null","81464","null","1707","null","124560","null","2324","null","267188","8833","null","null","471258","28288","null","null",
"0500000US17089","Kane County, Illinois","17477","1431","null","null","43755","1913","null","null","70850","null","2727","null","109769","null","3644","null","225367","15976","null","null","393539","48342","null","null",
"0500000US17091","Kankakee County, Illinois","10934","1954","null","null","32282","3314","null","null","53848","null","3417","null","79130","null","4860","null","153892","11840","null","null","243689","35463","null","null",
"0500000US17093","Kendall County, Illinois","26837","4409","null","null","57049","6879","null","null","86001","null","7665","null","122877","null","10178","null","221187","33041","null","null","330936","59978","null","null",
"0500000US17097","Lake County, Illinois","20239","1014","null","null","49381","1697","null","null","82270","null","2154","null","127799","null","2833","null","303883","12428","null","null","565231","36847","null","null",
"0500000US17099","LaSalle County, Illinois","12612","1451","null","null","31433","2326","null","null","51915","null","3581","null","79245","null","4647","null","151273","16307","null","null","244768","52366","null","null",
"0500000US17111","McHenry County, Illinois","22141","1907","null","null","52465","2298","null","null","78819","null","3076","null","113414","null","3851","null","211941","14898","null","null","338521","46665","null","null",
"0500000US17113","McLean County, Illinois","13372","1691","null","null","38217","2758","null","null","65731","null","3638","null","101994","null","4368","null","216302","19428","null","null","382649","67559","null","null",
"0500000US17115","Macon County, Illinois","10601","1433","null","null","27223","2306","null","null","48211","null","2824","null","77243","null","4282","null","170159","17832","null","null","303663","55309","null","null",
"0500000US17119","Madison County, Illinois","13391","1148","null","null","33996","1774","null","null","53108","null","2198","null","80729","null","3044","null","168137","11532","null","null","292231","38076","null","null",
"0500000US17143","Peoria County, Illinois","11233","1067","null","null","31412","2375","null","null","53995","null","2931","null","85784","null","3711","null","191381","21745","null","null","352450","67959","null","null",
"0500000US17161","Rock Island County, Illinois","11828","1640","null","null","31131","2294","null","null","50536","null","2958","null","77077","null","5115","null","145804","10866","null","null","236527","33283","null","null",
"0500000US17163","St. Clair County, Illinois","10304","1267","null","null","29776","2186","null","null","50870","null","3060","null","83071","null","3908","null","168505","9666","null","null","277034","30834","null","null",
"0500000US17167","Sangamon County, Illinois","12944","1304","null","null","33951","2180","null","null","57578","null","2569","null","88462","null","3407","null","191154","17723","null","null","345808","59275","null","null",
"0500000US17179","Tazewell County, Illinois","17272","1990","null","null","38840","2147","null","null","58315","null","3041","null","87922","null","3446","null","172510","19059","null","null","303671","58216","null","null",
"0500000US17183","Vermilion County, Illinois","10082","1766","null","null","28185","2130","null","null","44906","null","2661","null","69170","null","4093","null","144714","19052","null","null","253643","57302","null","null",
"0500000US17197","Will County, Illinois","19343","1201","null","null","47884","1580","null","null","75973","null","1920","null","112926","null","2504","null","212993","9940","null","null","346603","28858","null","null",
"0500000US17199","Williamson County, Illinois","12719","1785","null","null","29241","3295","null","null","48655","null","4495","null","73919","null","6110","null","173825","27289","null","null","328312","85332","null","null",
"0500000US17201","Winnebago County, Illinois","11565","1121","null","null","30127","1763","null","null","49588","null","2291","null","77149","null","3035","null","148979","10261","null","null","232925","34315","null","null",
"0500000US18003","Allen County, Indiana","12458","937","null","null","31223","1049","null","null","49387","null","1762","null","75902","null","2641","null","175586","14965","null","null","344767","51866","null","null",
"0500000US18005","Bartholomew County, Indiana","13389","3033","null","null","36181","3417","null","null","55236","null","3997","null","81616","null","5716","null","167865","21388","null","null","276265","62419","null","null",
"0500000US18019","Clark County, Indiana","15952","1829","null","null","36508","2516","null","null","53451","null","3533","null","82603","null","4833","null","149930","12267","null","null","235122","41824","null","null",
"0500000US18035","Delaware County, Indiana","8796","1307","null","null","23897","2423","null","null","40779","null","3243","null","61273","null","3820","null","128920","13401","null","null","224388","45141","null","null",
"0500000US18039","Elkhart County, Indiana","12602","1484","null","null","31229","2420","null","null","49459","null","2526","null","71900","null","2561","null","155305","16562","null","null","276583","51534","null","null",
"0500000US18043","Floyd County, Indiana","12384","2842","null","null","33110","3864","null","null","57601","null","5071","null","85742","null","5683","null","170234","19859","null","null","281290","58214","null","null",
"0500000US18053","Grant County, Indiana","12149","1755","null","null","24567","1945","null","null","38823","null","3320","null","60571","null","4864","null","111461","9448","null","null","167093","22130","null","null",
"0500000US18057","Hamilton County, Indiana","24550","2271","null","null","56767","3402","null","null","90783","null","3845","null","133310","null","4861","null","299462","25042","null","null","525760","70983","null","null",
"0500000US18059","Hancock County, Indiana","20143","3721","null","null","45777","5712","null","null","70457","null","4794","null","100360","null","7028","null","165328","13060","null","null","232487","27323","null","null",
"0500000US18063","Hendricks County, Indiana","20496","2947","null","null","46704","3505","null","null","72263","null","3808","null","104385","null","5032","null","184292","15548","null","null","282244","46915","null","null",
"0500000US18067","Howard County, Indiana","9136","1775","null","null","28082","2780","null","null","47300","null","3647","null","72940","null","4366","null","136568","12538","null","null","213375","33366","null","null",
"0500000US18081","Johnson County, Indiana","18649","2354","null","null","43128","3971","null","null","68398","null","4425","null","95898","null","3764","null","178722","15735","null","null","286311","45544","null","null",
"0500000US18085","Kosciusko County, Indiana","17329","1999","null","null","36194","2843","null","null","53193","null","3428","null","77372","null","4490","null","150964","14792","null","null","258394","51556","null","null",
"0500000US18089","Lake County, Indiana","11566","800","null","null","30596","1244","null","null","50191","null","1653","null","78035","null","2471","null","156098","7422","null","null","250812","22652","null","null",
"0500000US18091","LaPorte County, Indiana","12273","1772","null","null","27663","2587","null","null","46357","null","3257","null","73062","null","4701","null","162491","26588","null","null","292091","95250","null","null",
"0500000US18095","Madison County, Indiana","11801","1108","null","null","27884","1843","null","null","44868","null","2136","null","66149","null","2751","null","126551","8129","null","null","193169","23305","null","null",
"0500000US18097","Marion County, Indiana","9482","532","null","null","25437","725","null","null","41578","null","1023","null","67058","null","1714","null","153124","6137","null","null","274055","20490","null","null",
"0500000US18105","Monroe County, Indiana","6969","1171","null","null","23728","2242","null","null","43950","null","3032","null","74095","null","4878","null","164737","19716","null","null","291273","65394","null","null",
"0500000US18109","Morgan County, Indiana","17142","2673","null","null","40328","3691","null","null","59154","null","5076","null","88743","null","6388","null","172905","29580","null","null","292860","104935","null","null",
"0500000US18127","Porter County, Indiana","14585","2209","null","null","38526","2631","null","null","64260","null","4131","null","94325","null","4434","null","187429","16460","null","null","321587","44230","null","null",
"0500000US18141","St. Joseph County, Indiana","11423","984","null","null","28987","1452","null","null","46668","null","1961","null","72142","null","3233","null","156180","10407","null","null","278338","31040","null","null",
"0500000US18157","Tippecanoe County, Indiana","9552","1564","null","null","29865","2380","null","null","49835","null","2487","null","76120","null","4256","null","157360","13177","null","null","259083","39630","null","null",
"0500000US18163","Vanderburgh County, Indiana","11473","1243","null","null","25719","1430","null","null","42501","null","2772","null","68746","null","3465","null","157602","25713","null","null","304731","97060","null","null",
"0500000US18167","Vigo County, Indiana","7841","1564","null","null","22791","2419","null","null","38842","null","2707","null","62487","null","3991","null","139401","23250","null","null","246375","81846","null","null",
"0500000US18177","Wayne County, Indiana","10031","2288","null","null","26622","2189","null","null","41858","null","3281","null","66016","null","4866","null","168082","35310","null","null","357994","124520","null","null",
"0500000US19013","Black Hawk County, Iowa","12232","1844","null","null","31430","2254","null","null","49823","null","2825","null","77678","null","3618","null","169653","13636","null","null","309983","46001","null","null",
"0500000US19049","Dallas County, Iowa","23448","2605","null","null","51260","4077","null","null","80865","null","6075","null","116197","null","8224","null","260652","36606","null","null","490052","98283","null","null",
"0500000US19061","Dubuque County, Iowa","13693","1830","null","null","35701","2733","null","null","58630","null","2929","null","84273","null","4397","null","160960","12374","null","null","270025","42401","null","null",
"0500000US19103","Johnson County, Iowa","9436","1729","null","null","32472","2839","null","null","56801","null","4129","null","89466","null","4093","null","196694","30799","null","null","357775","110277","null","null",
"0500000US19113","Linn County, Iowa","14699","1634","null","null","34733","1990","null","null","57508","null","2860","null","87490","null","3374","null","176251","12660","null","null","299569","43124","null","null",
"0500000US19153","Polk County, Iowa","14307","1316","null","null","36745","2096","null","null","59690","null","1996","null","89803","null","2914","null","191754","11680","null","null","333999","37977","null","null",
"0500000US19155","Pottawattamie County, Iowa","14435","1653","null","null","34572","2794","null","null","54291","null","3957","null","80635","null","4266","null","146645","9006","null","null","219579","25351","null","null",
"0500000US19163","Scott County, Iowa","13582","1604","null","null","34832","2897","null","null","57788","null","3448","null","86051","null","3773","null","176733","13642","null","null","304128","43825","null","null",
"0500000US19169","Story County, Iowa","9106","2302","null","null","28760","3607","null","null","50933","null","3801","null","80755","null","4927","null","176867","24691","null","null","299465","49121","null","null",
"0500000US19193","Woodbury County, Iowa","12064","1641","null","null","29453","3079","null","null","49967","null","3619","null","76405","null","5269","null","150944","17811","null","null","251335","52736","null","null",
"0500000US20015","Butler County, Kansas","17894","2841","null","null","38128","2996","null","null","60311","null","5310","null","91014","null","6516","null","166006","17268","null","null","251763","51110","null","null",
"0500000US20045","Douglas County, Kansas","9739","1950","null","null","28783","3590","null","null","53878","null","5158","null","88291","null","6061","null","199685","27258","null","null","374335","88446","null","null",
"0500000US20091","Johnson County, Kansas","22479","1103","null","null","51996","1701","null","null","83309","null","1699","null","120479","null","2267","null","272291","20055","null","null","530069","74097","null","null",
"0500000US20103","Leavenworth County, Kansas","14239","2383","null","null","38973","4421","null","null","60407","null","3610","null","91802","null","7005","null","172749","21022","null","null","271911","71887","null","null",
"0500000US20161","Riley County, Kansas","8629","2273","null","null","27524","3270","null","null","46471","null","4165","null","74812","null","7438","null","153764","21421","null","null","260765","72080","null","null",
"0500000US20173","Sedgwick County, Kansas","10340","902","null","null","30357","1316","null","null","50473","null","1320","null","78045","null","2156","null","166744","9077","null","null","292046","28036","null","null",
"0500000US20177","Shawnee County, Kansas","12418","1298","null","null","30510","2157","null","null","51637","null","2960","null","76953","null","3170","null","158278","12182","null","null","276190","41289","null","null",
"0500000US20209","Wyandotte County, Kansas","8810","1117","null","null","25782","1550","null","null","41570","null","1917","null","63915","null","2968","null","118731","9192","null","null","184098","28830","null","null",
"0500000US21015","Boone County, Kentucky","17164","2744","null","null","42937","3584","null","null","67994","null","4679","null","103612","null","6299","null","210984","30856","null","null","360682","90168","null","null",
"0500000US21029","Bullitt County, Kentucky","15534","2271","null","null","36026","3315","null","null","53795","null","3770","null","72968","null","4075","null","127787","12769","null","null","197501","44091","null","null",
"0500000US21037","Campbell County, Kentucky","12174","2654","null","null","32817","2932","null","null","51659","null","3610","null","84857","null","5576","null","189942","24994","null","null","351551","81038","null","null",
"0500000US21047","Christian County, Kentucky","8002","2010","null","null","25475","3119","null","null","39669","null","2573","null","54193","null","4202","null","102208","8490","null","null","153466","25325","null","null",
"0500000US21059","Daviess County, Kentucky","11647","2177","null","null","29278","2737","null","null","48414","null","3645","null","76215","null","5477","null","167639","19627","null","null","289559","60543","null","null",
"0500000US21067","Fayette County, Kentucky","10725","1005","null","null","28676","1641","null","null","51594","null","1856","null","83352","null","2594","null","199485","14739","null","null","388334","51525","null","null",
"0500000US21093","Hardin County, Kentucky","11905","1888","null","null","29673","2612","null","null","48695","null","3623","null","74177","null","5266","null","139594","10430","null","null","205189","25890","null","null",
"0500000US21111","Jefferson County, Kentucky","11684","637","null","null","30591","877","null","null","51316","null","1243","null","81048","null","1714","null","182846","6900","null","null","333225","22077","null","null",
"0500000US21117","Kenton County, Kentucky","13045","1822","null","null","34050","1935","null","null","52951","null","3066","null","83068","null","3967","null","171081","12653","null","null","292257","43484","null","null",
"0500000US21145","McCracken County, Kentucky","10836","2088","null","null","28576","3356","null","null","49895","null","6506","null","78636","null","7782","null","267355","76944","null","null","647717","256247","null","null",
"0500000US21151","Madison County, Kentucky","9319","1588","null","null","26562","3549","null","null","45144","null","3947","null","71806","null","5572","null","142749","16696","null","null","241654","58034","null","null",
"0500000US21195","Pike County, Kentucky","8241","905","null","null","19165","2852","null","null","33121","null","3319","null","54788","null","4899","null","138671","24456","null","null","265496","83450","null","null",
"0500000US21227","Warren County, Kentucky","9194","1937","null","null","27119","2878","null","null","45733","null","3730","null","70954","null","5391","null","164173","18795","null","null","289144","55673","null","null",
"0500000US22005","Ascension Parish, Louisiana","15368","3547","null","null","46298","5560","null","null","77636","null","7706","null","114269","null","7393","null","197356","25646","null","null","300271","78750","null","null",
"0500000US22015","Bossier Parish, Louisiana","11616","2523","null","null","31910","3824","null","null","55362","null","4797","null","83458","null","5322","null","168048","19864","null","null","282165","58937","null","null",
"0500000US22017","Caddo Parish, Louisiana","8181","1027","null","null","23276","1779","null","null","41232","null","2337","null","69064","null","3159","null","157623","14311","null","null","289376","45754","null","null",
"0500000US22019","Calcasieu Parish, Louisiana","10563","1444","null","null","27756","2291","null","null","46914","null","3006","null","77373","null","3624","null","166279","17738","null","null","282403","62297","null","null",
"0500000US22033","East Baton Rouge Parish, Louisiana","10547","826","null","null","29028","1281","null","null","50921","null","1877","null","84330","null","3246","null","192745","12101","null","null","345439","43879","null","null",
"0500000US22045","Iberia Parish, Louisiana","10474","2315","null","null","26503","3256","null","null","45314","null","4563","null","73378","null","5916","null","182544","46669","null","null","370908","176118","null","null",
"0500000US22051","Jefferson Parish, Louisiana","11461","926","null","null","30496","1384","null","null","49285","null","1651","null","77498","null","2706","null","158189","6409","null","null","251746","17603","null","null",
"0500000US22055","Lafayette Parish, Louisiana","10081","1210","null","null","27960","2101","null","null","53122","null","3120","null","91149","null","5033","null","212275","16507","null","null","372896","42450","null","null",
"0500000US22057","Lafourche Parish, Louisiana","12679","1965","null","null","31492","2741","null","null","52291","null","3812","null","81218","null","6708","null","180260","19243","null","null","307976","62296","null","null",
"0500000US22063","Livingston Parish, Louisiana","12217","2440","null","null","32257","5297","null","null","59108","null","6452","null","93387","null","7704","null","165798","14789","null","null","243045","35822","null","null",
"0500000US22071","Orleans Parish, Louisiana","6342","498","null","null","20422","1139","null","null","38681","null","1724","null","69067","null","2454","null","192968","11762","null","null","381431","36561","null","null",
"0500000US22073","Ouachita Parish, Louisiana","6792","1256","null","null","21307","2119","null","null","36753","null","2756","null","63630","null","4729","null","150907","13800","null","null","259104","39618","null","null",
"0500000US22079","Rapides Parish, Louisiana","9763","1117","null","null","23641","2191","null","null","43318","null","3221","null","67643","null","4216","null","150602","14462","null","null","266187","47209","null","null",
"0500000US22097","St. Landry Parish, Louisiana","5421","1396","null","null","16458","2308","null","null","30947","null","3641","null","52906","null","4701","null","147359","22456","null","null","286878","70881","null","null",
"0500000US22103","St. Tammany Parish, Louisiana","14084","1477","null","null","36138","2865","null","null","62507","null","2854","null","94759","null","3710","null","207792","14144","null","null","365542","42630","null","null",
"0500000US22105","Tangipahoa Parish, Louisiana","8376","1876","null","null","22855","3157","null","null","43782","null","4254","null","75192","null","5601","null","156873","21030","null","null","269379","69062","null","null",
"0500000US22109","Terrebonne Parish, Louisiana","8713","1751","null","null","23686","2632","null","null","41674","null","4406","null","73936","null","7454","null","137759","8873","null","null","190099","18730","null","null",
"0500000US23001","Androscoggin County, Maine","11965","1103","null","null","29032","2751","null","null","49870","null","3298","null","73764","null","4078","null","142524","13868","null","null","230281","36787","null","null",
"0500000US23003","Aroostook County, Maine","8818","1140","null","null","21156","1718","null","null","37374","null","2474","null","62603","null","3970","null","133047","14149","null","null","234062","47033","null","null",
"0500000US23005","Cumberland County, Maine","13113","1283","null","null","38162","2263","null","null","64884","null","3066","null","97880","null","3803","null","214287","24728","null","null","392714","84194","null","null",
"0500000US23011","Kennebec County, Maine","13107","1361","null","null","31158","2130","null","null","50676","null","3282","null","73697","null","4373","null","150794","12300","null","null","241667","26588","null","null",
"0500000US23019","Penobscot County, Maine","10325","1538","null","null","25475","2110","null","null","44167","null","3272","null","70791","null","3855","null","138736","9628","null","null","224266","30690","null","null",
"0500000US23031","York County, Maine","17958","1400","null","null","40443","2267","null","null","61901","null","2733","null","88542","null","3859","null","178248","19220","null","null","308938","65447","null","null",
"0500000US24001","Allegany County, Maryland","9202","1479","null","null","22511","2458","null","null","38038","null","3465","null","60204","null","4804","null","119505","8542","null","null","185177","19894","null","null",
"0500000US24003","Anne Arundel County, Maryland","24129","1480","null","null","58889","2194","null","null","90898","null","2498","null","130480","null","3257","null","256249","13242","null","null","433382","41870","null","null",
"0500000US24005","Baltimore County, Maryland","17500","816","null","null","43681","1365","null","null","68759","null","1905","null","104548","null","2367","null","230748","11048","null","null","422766","36425","null","null",
"0500000US24009","Calvert County, Maryland","31236","5566","null","null","71023","6206","null","null","106134","null","7933","null","147733","null","7210","null","238780","15301","null","null","346939","39305","null","null",
"0500000US24013","Carroll County, Maryland","20795","2392","null","null","52751","3338","null","null","85302","null","4144","null","123091","null","5294","null","211243","14569","null","null","314795","42941","null","null",
"0500000US24015","Cecil County, Maryland","18222","2420","null","null","42680","4158","null","null","69754","null","5743","null","99725","null","4995","null","177610","17244","null","null","280036","52306","null","null",
"0500000US24017","Charles County, Maryland","23222","3398","null","null","61219","4360","null","null","89023","null","4691","null","126398","null","5279","null","205457","10078","null","null","293909","29209","null","null",
"0500000US24021","Frederick County, Maryland","21520","2157","null","null","52188","2486","null","null","83898","null","2888","null","124721","null","3997","null","235830","15214","null","null","381247","53354","null","null",
"0500000US24025","Harford County, Maryland","17138","1875","null","null","48320","2911","null","null","78052","null","3904","null","116137","null","4676","null","218616","19512","null","null","361347","68615","null","null",
"0500000US24027","Howard County, Maryland","31337","2784","null","null","73641","3409","null","null","111082","null","4618","null","160130","null","5340","null","291251","13146","null","null","453279","36680","null","null",
"0500000US24031","Montgomery County, Maryland","23449","1407","null","null","58515","1743","null","null","98620","null","2230","null","155198","null","2716","null","336854","10980","null","null","608182","33777","null","null",
"0500000US24033","Prince George's County, Maryland","20912","927","null","null","50110","1387","null","null","77031","null","1623","null","112127","null","2315","null","205979","5034","null","null","309280","16155","null","null",
"0500000US24037","St. Mary's County, Maryland","23501","3469","null","null","57644","6447","null","null","86352","null","6115","null","122798","null","7436","null","222424","18821","null","null","336468","57751","null","null",
"0500000US24043","Washington County, Maryland","13992","1535","null","null","34067","2956","null","null","56370","null","3578","null","87661","null","4784","null","174004","14434","null","null","279956","43892","null","null",
"0500000US24045","Wicomico County, Maryland","13417","1694","null","null","33297","2712","null","null","54206","null","3896","null","80355","null","4817","null","146568","10912","null","null","228720","29425","null","null",
"0500000US24510","Baltimore city, Maryland","7649","544","null","null","23526","1195","null","null","43891","null","1687","null","73810","null","2356","null","178308","9132","null","null","325098","28636","null","null",
"0500000US25001","Barnstable County, Massachusetts","16182","1684","null","null","40017","2456","null","null","66419","null","2654","null","97499","null","3629","null","219079","17209","null","null","409240","56765","null","null",
"0500000US25003","Berkshire County, Massachusetts","11184","1348","null","null","30046","2551","null","null","51201","null","3465","null","80707","null","6229","null","176263","14498","null","null","304956","44382","null","null",
"0500000US25005","Bristol County, Massachusetts","12453","815","null","null","33607","1507","null","null","60288","null","2101","null","93161","null","2614","null","182194","7516","null","null","286163","21584","null","null",
"0500000US25009","Essex County, Massachusetts","13842","918","null","null","38513","1375","null","null","68899","null","2238","null","113289","null","2531","null","247556","11601","null","null","428681","37162","null","null",
"0500000US25011","Franklin County, Massachusetts","15200","1967","null","null","35406","3266","null","null","57494","null","3697","null","84962","null","5898","null","185727","34328","null","null","345073","126684","null","null",
"0500000US25013","Hampden County, Massachusetts","10692","840","null","null","29205","1395","null","null","51915","null","1794","null","83814","null","2241","null","171808","7090","null","null","281648","22089","null","null",
"0500000US25015","Hampshire County, Massachusetts","12524","2092","null","null","34113","3278","null","null","60294","null","3832","null","97558","null","5760","null","208108","19408","null","null","366135","61231","null","null",
"0500000US25017","Middlesex County, Massachusetts","18130","943","null","null","52862","1368","null","null","89629","null","1576","null","137431","null","2390","null","294069","6634","null","null","508659","20285","null","null",
"0500000US25021","Norfolk County, Massachusetts","18090","1307","null","null","54414","2394","null","null","94041","null","2839","null","141798","null","3496","null","318042","13582","null","null","575586","37657","null","null",
"0500000US25023","Plymouth County, Massachusetts","16160","1284","null","null","43329","2356","null","null","74439","null","2860","null","115700","null","3382","null","243445","13053","null","null","425021","40231","null","null",
"0500000US25025","Suffolk County, Massachusetts","8487","536","null","null","28787","1474","null","null","57072","null","2323","null","99455","null","3285","null","245138","14098","null","null","467971","45226","null","null",
"0500000US25027","Worcester County, Massachusetts","13480","779","null","null","37922","1506","null","null","65875","null","1737","null","103425","null","2432","null","213059","7447","null","null","349927","23544","null","null",
"0500000US26005","Allegan County, Michigan","14881","1940","null","null","35064","2324","null","null","55211","null","2571","null","78165","null","3619","null","146995","11894","null","null","239015","37655","null","null",
"0500000US26017","Bay County, Michigan","10631","1221","null","null","27541","1834","null","null","45823","null","3028","null","66753","null","2992","null","123629","10204","null","null","194743","26489","null","null",
"0500000US26021","Berrien County, Michigan","10949","1207","null","null","27662","1903","null","null","46762","null","2934","null","75115","null","3771","null","184168","17730","null","null","346785","54397","null","null",
"0500000US26025","Calhoun County, Michigan","10771","875","null","null","25389","1934","null","null","43469","null","2650","null","68587","null","3717","null","131992","8417","null","null","206483","22737","null","null",
"0500000US26037","Clinton County, Michigan","15960","2016","null","null","39855","3123","null","null","64148","null","3623","null","93455","null","4579","null","188259","18179","null","null","308222","45973","null","null",
"0500000US26045","Eaton County, Michigan","16515","1624","null","null","36965","1801","null","null","56585","null","3037","null","83894","null","3653","null","159618","15764","null","null","265678","56898","null","null",
"0500000US26049","Genesee County, Michigan","9537","708","null","null","25974","1242","null","null","43807","null","1472","null","68492","null","2270","null","141232","9555","null","null","232441","30481","null","null",
"0500000US26055","Grand Traverse County, Michigan","15410","2141","null","null","35160","3090","null","null","55072","null","3408","null","81778","null","5236","null","174886","24143","null","null","319631","77259","null","null",
