"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Native!!Entered before 2010","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"Mississippi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,091,980","716,451","295,103","482,684","174,760","54,881","24,309","178,886","96,034","375,529","327,330","130,946","346,998","330,478","2.65","3.31","","2,891,156","1,091,980","481,824","923,473","252,051","141,828","50,811","","1,144,988","431,084","521,884","29,766","35,255","126,999","1,248,031","401,354","523,704","40,263","130,704","152,006","","38,333","19,699","47","54","21","103","20","","77,051","36,229","","5,063","6,969","6,231","17,966","36,229","24,554","21,708","","779,151","48,060","40,442","330,313","166,614","193,722","","1,959,341","94,490","211,478","595,611","431,185","198,080","265,220","163,277","(X)","(X)","","2,259,367","164,848","","2,920,808","491,596","711,480","34,117","1,757,841","265,344","451,487","192,135","","2,946,971","2,553,271","387,222","201,092","186,130","112,581","73,549","6,478","","2,984,100","2,918,382","2,901,017","2,148,691","752,326","17,365","65,718","","65,718","28,028","37,690","","83,083","17,365","3,688","13,677","65,718","20,406","45,312","","65,718","7,306","22,667","1,530","514","32,090","1,611","","2,801,633","2,698,284","103,349","41,481","62,582","27,489","14,660","3,532","18,328","8,757","7,779","1,703","","2,984,100","330,517","8,870","1,579","2,660","14,215","194,328","57,231","8,851","135,412","4,249","2,377","199,449","52,215","704","9,506","9,818","1,240","3,110","38,197","45,007","229","17,166","8,531","2,579","694","9,193","1,209","","1,091,980","923,381","801,350"
"    Percent","","1,091,980","65.6%","27.0%","44.2%","16.0%","5.0%","2.2%","16.4%","8.8%","34.4%","30.0%","12.0%","31.8%","30.3%","(X)","(X)","","2,891,156","37.8%","16.7%","31.9%","8.7%","4.9%","1.8%","","1,144,988","37.6%","45.6%","2.6%","3.1%","11.1%","1,248,031","32.2%","42.0%","3.2%","10.5%","12.2%","","38,333","51.4%","(X)","(X)","(X)","(X)","(X)","","77,051","47.0%","","6.6%","9.0%","8.1%","23.3%","36,229","67.8%","59.9%","","779,151","6.2%","5.2%","42.4%","21.4%","24.9%","","1,959,341","4.8%","10.8%","30.4%","22.0%","10.1%","13.5%","8.3%","84.4%","21.9%","","2,259,367","7.3%","","2,920,808","16.8%","711,480","4.8%","1,757,841","15.1%","451,487","42.6%","","2,946,971","86.6%","13.1%","6.8%","6.3%","3.8%","2.5%","0.2%","","2,984,100","97.8%","97.2%","72.0%","25.2%","0.6%","2.2%","","65,718","42.6%","57.4%","","83,083","17,365","21.2%","78.8%","65,718","31.1%","68.9%","","65,718","11.1%","34.5%","2.3%","0.8%","48.8%","2.5%","","2,801,633","96.3%","3.7%","1.5%","2.2%","1.0%","0.5%","0.1%","0.7%","0.3%","0.3%","0.1%","","2,984,100","11.1%","0.3%","0.1%","0.1%","0.5%","6.5%","1.9%","0.3%","4.5%","0.1%","0.1%","6.7%","1.7%","0.0%","0.3%","0.3%","0.0%","0.1%","1.3%","1.5%","0.0%","0.6%","0.3%","0.1%","0.0%","0.3%","0.0%","","1,091,980","84.6%","73.4%"
"Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,385,135","1,527,260","624,089","1,138,262","414,861","109,918","54,935","279,080","154,293","857,875","702,802","267,976","704,026","694,186","2.49","3.09","","5,938,665","2,385,135","1,139,022","1,709,771","337,475","367,262","146,723","","2,414,301","820,053","1,207,033","39,646","68,658","278,911","2,549,283","703,590","1,200,977","50,997","248,010","345,709","","80,273","29,839","38","58","21","101","25","","116,474","53,800","","9,779","10,201","11,042","22,778","53,800","34,979","35,235","","1,484,234","96,353","68,973","623,528","314,456","380,924","","4,150,275","129,072","298,467","1,277,505","912,962","326,430","743,797","462,042","(X)","(X)","","4,709,306","408,668","","6,000,326","894,078","1,381,929","68,306","3,644,362","463,964","974,035","361,808","","6,039,877","5,108,238","907,162","491,377","415,785","250,828","164,957","24,477","","6,113,532","5,856,430","5,809,634","4,037,657","1,771,977","46,796","257,102","","257,102","123,943","133,159","","303,898","46,796","7,824","38,972","257,102","70,798","186,304","","257,102","48,511","102,560","23,559","2,922","74,172","5,378","","5,739,531","5,382,955","356,576","128,445","147,568","54,754","97,833","27,810","80,085","35,854","31,090","10,027","","6,113,532","492,389","23,346","21,080","18,026","80,320","501,540","169,894","13,639","1,376,052","13,753","12,576","753,797","210,634","4,608","42,065","93,452","5,298","28,687","71,507","103,322","3,821","42,804","57,733","26,951","6,327","37,159","8,490","","2,385,135","2,138,802","1,938,299"
"    Percent","","2,385,135","64.0%","26.2%","47.7%","17.4%","4.6%","2.3%","11.7%","6.5%","36.0%","29.5%","11.2%","29.5%","29.1%","(X)","(X)","","5,938,665","40.2%","19.2%","28.8%","5.7%","6.2%","2.5%","","2,414,301","34.0%","50.0%","1.6%","2.8%","11.6%","2,549,283","27.6%","47.1%","2.0%","9.7%","13.6%","","80,273","37.2%","(X)","(X)","(X)","(X)","(X)","","116,474","46.2%","","8.4%","8.8%","9.5%","19.6%","53,800","65.0%","65.5%","","1,484,234","6.5%","4.6%","42.0%","21.2%","25.7%","","4,150,275","3.1%","7.2%","30.8%","22.0%","7.9%","17.9%","11.1%","89.7%","29.1%","","4,709,306","8.7%","","6,000,326","14.9%","1,381,929","4.9%","3,644,362","12.7%","974,035","37.1%","","6,039,877","84.6%","15.0%","8.1%","6.9%","4.2%","2.7%","0.4%","","6,113,532","95.8%","95.0%","66.0%","29.0%","0.8%","4.2%","","257,102","48.2%","51.8%","","303,898","46,796","16.7%","83.3%","257,102","27.5%","72.5%","","257,102","18.9%","39.9%","9.2%","1.1%","28.8%","2.1%","","5,739,531","93.8%","6.2%","2.2%","2.6%","1.0%","1.7%","0.5%","1.4%","0.6%","0.5%","0.2%","","6,113,532","8.1%","0.4%","0.3%","0.3%","1.3%","8.2%","2.8%","0.2%","22.5%","0.2%","0.2%","12.3%","3.4%","0.1%","0.7%","1.5%","0.1%","0.5%","1.2%","1.7%","0.1%","0.7%","0.9%","0.4%","0.1%","0.6%","0.1%","","2,385,135","89.7%","81.3%"
"Montana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","423,091","262,726","98,444","213,118","72,373","17,119","9,152","32,489","16,919","160,365","128,489","50,284","109,432","131,251","2.41","3.03","","1,021,690","423,091","213,162","269,608","49,333","66,496","25,351","","428,973","138,775","222,764","4,163","11,595","51,676","430,355","107,702","224,856","5,416","36,106","56,275","","13,055","3,362","28","57","21","99","28","","16,160","8,479","","2,160","1,744","1,149","3,426","8,479","5,285","6,292","","236,016","14,864","13,248","101,541","49,577","56,786","","723,666","16,155","34,574","203,141","170,207","65,772","157,326","76,491","(X)","(X)","","818,256","86,787","","1,036,245","142,262","228,828","9,399","622,438","69,553","184,979","63,310","","1,039,170","883,342","151,856","83,667","68,189","32,733","35,456","3,972","","1,050,493","1,027,384","1,015,565","557,397","458,168","11,819","23,109","","23,109","12,151","10,958","","34,928","11,819","1,228","10,591","23,109","6,453","16,656","","23,109","7,672","5,704","835","454","5,089","3,355","","989,088","946,746","42,342","9,453","17,606","5,431","11,575","2,154","5,084","1,570","8,077","298","","1,050,493","57,134","469","9,510","11,564","18,885","117,291","34,992","8,344","257,943","2,752","3,018","138,837","36,832","1,427","87,395","21,037","2,360","8,223","15,723","29,024","1,166","1,445","28,479","6,745","2,710","11,770","687","","423,091","375,194","344,117"
"    Percent","","423,091","62.1%","23.3%","50.4%","17.1%","4.0%","2.2%","7.7%","4.0%","37.9%","30.4%","11.9%","25.9%","31.0%","(X)","(X)","","1,021,690","41.4%","20.9%","26.4%","4.8%","6.5%","2.5%","","428,973","32.4%","51.9%","1.0%","2.7%","12.0%","430,355","25.0%","52.2%","1.3%","8.4%","13.1%","","13,055","25.8%","(X)","(X)","(X)","(X)","(X)","","16,160","52.5%","","13.4%","10.8%","7.1%","21.2%","8,479","62.3%","74.2%","","236,016","6.3%","5.6%","43.0%","21.0%","24.1%","","723,666","2.2%","4.8%","28.1%","23.5%","9.1%","21.7%","10.6%","93.0%","32.3%","","818,256","10.6%","","1,036,245","13.7%","228,828","4.1%","622,438","11.2%","184,979","34.2%","","1,039,170","85.0%","14.6%","8.1%","6.6%","3.1%","3.4%","0.4%","","1,050,493","97.8%","96.7%","53.1%","43.6%","1.1%","2.2%","","23,109","52.6%","47.4%","","34,928","11,819","10.4%","89.6%","23,109","27.9%","72.1%","","23,109","33.2%","24.7%","3.6%","2.0%","22.0%","14.5%","","989,088","95.7%","4.3%","1.0%","1.8%","0.5%","1.2%","0.2%","0.5%","0.2%","0.8%","0.0%","","1,050,493","5.4%","0.0%","0.9%","1.1%","1.8%","11.2%","3.3%","0.8%","24.6%","0.3%","0.3%","13.2%","3.5%","0.1%","8.3%","2.0%","0.2%","0.8%","1.5%","2.8%","0.1%","0.1%","2.7%","0.6%","0.3%","1.1%","0.1%","","423,091","88.7%","81.3%"
"Nebraska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","754,490","484,989","221,744","384,345","158,020","33,470","19,026","67,174","44,698","269,501","220,493","83,628","238,343","203,838","2.48","3.07","","1,868,061","754,490","384,333","543,278","76,075","109,885","43,790","","753,862","250,410","405,256","7,397","18,306","72,493","767,383","208,681","400,804","10,175","63,324","84,399","","29,620","8,001","36","68","19","119","31","","26,369","9,519","","1,506","2,459","2,406","3,148","9,519","5,784","6,219","","507,288","36,089","26,168","209,099","101,575","134,357","","1,259,254","48,755","60,668","331,081","291,423","128,547","263,330","135,450","(X)","(X)","","1,440,800","117,048","","1,891,453","227,500","473,384","18,158","1,135,772","112,418","282,297","96,924","","1,894,217","1,586,729","296,299","174,670","121,629","69,122","52,507","11,189","","1,920,076","1,776,745","1,762,070","1,238,717","523,353","14,675","143,331","","143,331","56,317","87,014","","158,006","14,675","2,257","12,418","143,331","36,995","106,336","","143,331","10,787","40,012","13,000","533","77,086","1,913","","1,788,397","1,575,641","212,756","97,897","139,740","65,562","28,874","8,197","29,139","15,776","15,003","8,362","","1,920,076","63,462","7,116","82,542","39,526","39,188","141,892","37,229","6,243","639,797","4,623","2,846","226,025","51,971","2,131","35,261","66,024","1,457","10,900","14,156","27,775","371","17,753","74,191","7,509","2,302","9,726","2,128","","754,490","684,762","636,671"
"    Percent","","754,490","64.3%","29.4%","50.9%","20.9%","4.4%","2.5%","8.9%","5.9%","35.7%","29.2%","11.1%","31.6%","27.0%","(X)","(X)","","1,868,061","40.4%","20.6%","29.1%","4.1%","5.9%","2.3%","","753,862","33.2%","53.8%","1.0%","2.4%","9.6%","767,383","27.2%","52.2%","1.3%","8.3%","11.0%","","29,620","27.0%","(X)","(X)","(X)","(X)","(X)","","26,369","36.1%","","5.7%","9.3%","9.1%","11.9%","9,519","60.8%","65.3%","","507,288","7.1%","5.2%","41.2%","20.0%","26.5%","","1,259,254","3.9%","4.8%","26.3%","23.1%","10.2%","20.9%","10.8%","91.3%","31.7%","","1,440,800","8.1%","","1,891,453","12.0%","473,384","3.8%","1,135,772","9.9%","282,297","34.3%","","1,894,217","83.8%","15.6%","9.2%","6.4%","3.6%","2.8%","0.6%","","1,920,076","92.5%","91.8%","64.5%","27.3%","0.8%","7.5%","","143,331","39.3%","60.7%","","158,006","14,675","15.4%","84.6%","143,331","25.8%","74.2%","","143,331","7.5%","27.9%","9.1%","0.4%","53.8%","1.3%","","1,788,397","88.1%","11.9%","5.5%","7.8%","3.7%","1.6%","0.5%","1.6%","0.9%","0.8%","0.5%","","1,920,076","3.3%","0.4%","4.3%","2.1%","2.0%","7.4%","1.9%","0.3%","33.3%","0.2%","0.1%","11.8%","2.7%","0.1%","1.8%","3.4%","0.1%","0.6%","0.7%","1.4%","0.0%","0.9%","3.9%","0.4%","0.1%","0.5%","0.1%","","754,490","90.8%","84.4%"
"Nevada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,094,613","700,449","295,792","491,128","190,647","66,875","29,675","142,446","75,470","394,164","307,721","104,350","336,836","317,449","2.70","3.34","","2,959,799","1,094,613","490,515","864,600","285,132","224,939","81,798","","1,214,411","449,027","559,194","22,277","29,838","154,075","1,215,389","358,076","545,940","32,886","94,420","184,067","","37,802","14,392","36","53","16","89","30","","76,563","22,892","","5,370","5,497","3,235","8,790","22,892","13,836","14,998","","697,092","33,886","35,952","307,195","156,129","163,930","","2,063,180","107,354","165,663","592,846","518,529","165,508","340,110","173,170","(X)","(X)","","2,306,248","201,917","","2,962,236","362,869","683,134","23,125","1,824,618","183,918","454,484","155,826","","2,963,456","2,430,163","516,141","357,716","158,425","25,351","133,074","17,152","","2,998,039","2,402,020","2,349,326","776,940","1,572,386","52,694","596,019","","596,019","293,206","302,813","","648,713","52,694","8,877","43,817","596,019","90,700","505,319","","596,019","38,540","191,935","19,691","2,519","332,506","10,828","","2,813,984","1,938,724","875,260","315,658","606,945","225,927","65,381","16,053","171,885","65,459","31,049","8,219","","2,998,039","109,462","9,481","7,614","22,839","28,166","207,463","56,546","10,988","306,998","12,018","10,411","250,268","154,952","4,302","37,574","58,215","16,665","24,132","20,215","45,880","2,912","38,777","33,571","7,432","4,645","16,662","6,690","","1,094,613","1,020,906","912,607"
"    Percent","","1,094,613","64.0%","27.0%","44.9%","17.4%","6.1%","2.7%","13.0%","6.9%","36.0%","28.1%","9.5%","30.8%","29.0%","(X)","(X)","","2,959,799","37.0%","16.6%","29.2%","9.6%","7.6%","2.8%","","1,214,411","37.0%","46.0%","1.8%","2.5%","12.7%","1,215,389","29.5%","44.9%","2.7%","7.8%","15.1%","","37,802","38.1%","(X)","(X)","(X)","(X)","(X)","","76,563","29.9%","","7.0%","7.2%","4.2%","11.5%","22,892","60.4%","65.5%","","697,092","4.9%","5.2%","44.1%","22.4%","23.5%","","2,063,180","5.2%","8.0%","28.7%","25.1%","8.0%","16.5%","8.4%","86.8%","24.9%","","2,306,248","8.8%","","2,962,236","12.2%","683,134","3.4%","1,824,618","10.1%","454,484","34.3%","","2,963,456","82.0%","17.4%","12.1%","5.3%","0.9%","4.5%","0.6%","","2,998,039","80.1%","78.4%","25.9%","52.4%","1.8%","19.9%","","596,019","49.2%","50.8%","","648,713","52,694","16.8%","83.2%","596,019","15.2%","84.8%","","596,019","6.5%","32.2%","3.3%","0.4%","55.8%","1.8%","","2,813,984","68.9%","31.1%","11.2%","21.6%","8.0%","2.3%","0.6%","6.1%","2.3%","1.1%","0.3%","","2,998,039","3.7%","0.3%","0.3%","0.8%","0.9%","6.9%","1.9%","0.4%","10.2%","0.4%","0.3%","8.3%","5.2%","0.1%","1.3%","1.9%","0.6%","0.8%","0.7%","1.5%","0.1%","1.3%","1.1%","0.2%","0.2%","0.6%","0.2%","","1,094,613","93.3%","83.4%"
"New Hampshire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
