"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US42071","Lancaster County, Pennsylvania","17053","null","1476","null","43669","2093","null","null","68022","null","2312","null","98741","2665","null","null","216610","14715","null","null","397653","null","45657","null",
"0500000US42073","Lawrence County, Pennsylvania","12297","null","1637","null","30776","2281","null","null","50633","null","3735","null","80778","4387","null","null","166140","17348","null","null","285469","null","54304","null",
"0500000US42075","Lebanon County, Pennsylvania","17562","null","1954","null","38535","3352","null","null","62032","null","3327","null","93044","5065","null","null","168390","11026","null","null","241043","null","24071","null",
"0500000US42077","Lehigh County, Pennsylvania","16114","null","1649","null","39950","2128","null","null","65586","null","3172","null","100626","3641","null","null","211624","11743","null","null","365491","null","36774","null",
"0500000US42079","Luzerne County, Pennsylvania","12290","null","1194","null","32237","1528","null","null","53440","null","2132","null","80761","2972","null","null","165094","9995","null","null","272783","null","30237","null",
"0500000US42081","Lycoming County, Pennsylvania","13012","null","1904","null","31471","2768","null","null","54227","null","3842","null","84517","4862","null","null","173433","15193","null","null","310744","null","44407","null",
"0500000US42085","Mercer County, Pennsylvania","13692","null","1735","null","33161","2750","null","null","54828","null","3554","null","84145","4212","null","null","152321","13768","null","null","232725","null","43859","null",
"0500000US42089","Monroe County, Pennsylvania","15738","null","3029","null","40208","3524","null","null","63978","null","4877","null","100274","7625","null","null","201074","25721","null","null","338978","null","89564","null",
"0500000US42091","Montgomery County, Pennsylvania","22758","null","1279","null","57912","1821","null","null","93199","null","1831","null","143492","3094","null","null","317908","10244","null","null","568623","null","32132","null",
"0500000US42095","Northampton County, Pennsylvania","19098","null","1583","null","45872","2900","null","null","74102","null","2997","null","109850","3556","null","null","217984","13507","null","null","368681","null","45467","null",
"0500000US42097","Northumberland County, Pennsylvania","13337","null","1729","null","30681","2253","null","null","47458","null","3665","null","74442","4575","null","null","137508","8842","null","null","202932","null","22882","null",
"0500000US42101","Philadelphia County, Pennsylvania","8129","null","532","null","26269","1017","null","null","47502","null","1293","null","79241","2211","null","null","202598","10567","null","null","381073","null","36038","null",
"0500000US42107","Schuylkill County, Pennsylvania","13421","null","1297","null","33490","2365","null","null","56235","null","3085","null","83910","3630","null","null","155729","12935","null","null","258065","null","46934","null",
"0500000US42111","Somerset County, Pennsylvania","13757","null","1713","null","30530","2762","null","null","49701","null","3948","null","76999","3958","null","null","141851","9506","null","null","216174","null","27715","null",
"0500000US42125","Washington County, Pennsylvania","14607","null","1599","null","39286","2394","null","null","65755","null","3511","null","104337","6374","null","null","218507","15063","null","null","365603","null","43456","null",
"0500000US42129","Westmoreland County, Pennsylvania","13070","null","1229","null","35578","1843","null","null","59519","null","2370","null","90376","2909","null","null","190031","9182","null","null","324358","null","30143","null",
"0500000US42133","York County, Pennsylvania","17397","null","1303","null","43443","1926","null","null","69269","null","2311","null","102877","3077","null","null","196874","13543","null","null","325566","null","45214","null",
"0500000US44003","Kent County, Rhode Island","18602","null","2463","null","47762","4347","null","null","75161","null","3730","null","109614","4861","null","null","213641","21534","null","null","368689","null","68310","null",
"0500000US44005","Newport County, Rhode Island","18512","null","3844","null","49617","5037","null","null","82557","null","5686","null","129157","9448","null","null","322537","52563","null","null","654662","null","179572","null",
"0500000US44007","Providence County, Rhode Island","12570","null","940","null","35572","1737","null","null","62771","null","2172","null","96475","2736","null","null","196732","9356","null","null","329645","null","29127","null",
"0500000US44009","Washington County, Rhode Island","21303","null","3153","null","53876","6322","null","null","90543","null","7684","null","135719","9403","null","null","269208","28435","null","null","458899","null","92282","null",
"0500000US45003","Aiken County, South Carolina","12192","null","1948","null","32190","3567","null","null","55252","null","5108","null","85367","4613","null","null","166189","11699","null","null","260520","null","29840","null",
"0500000US45007","Anderson County, South Carolina","13498","null","1481","null","32392","2787","null","null","54825","null","3440","null","84959","5001","null","null","189722","17125","null","null","342100","null","50960","null",
"0500000US45013","Beaufort County, South Carolina","20101","null","2392","null","45255","3764","null","null","74831","null","4517","null","115384","7976","null","null","290218","36780","null","null","540434","null","118784","null",
"0500000US45015","Berkeley County, South Carolina","16373","null","2306","null","44305","3022","null","null","69857","null","3645","null","101864","4076","null","null","208501","25898","null","null","396245","null","94322","null",
"0500000US45019","Charleston County, South Carolina","14477","null","2268","null","43586","3007","null","null","72402","null","3028","null","115768","5188","null","null","275397","17776","null","null","490225","null","45364","null",
"0500000US45031","Darlington County, South Carolina","10321","null","2414","null","23673","3438","null","null","44512","null","7056","null","79666","8766","null","null","155403","14942","null","null","233981","null","35905","null",
"0500000US45035","Dorchester County, South Carolina","19241","null","2407","null","41824","3057","null","null","68302","null","6162","null","102085","6335","null","null","182008","12616","null","null","271233","null","36214","null",
"0500000US45041","Florence County, South Carolina","9340","null","2291","null","30565","3208","null","null","50271","null","3997","null","79522","5006","null","null","168952","17291","null","null","287956","null","48165","null",
"0500000US45045","Greenville County, South Carolina","16185","null","1340","null","39813","1443","null","null","64406","null","2243","null","100348","3105","null","null","225938","10953","null","null","402862","null","33259","null",
"0500000US45047","Greenwood County, South Carolina","9279","null","2286","null","25240","3367","null","null","42369","null","4456","null","69134","6580","null","null","154102","28035","null","null","276397","null","91195","null",
"0500000US45051","Horry County, South Carolina","15583","null","1150","null","36159","1616","null","null","54253","null","2267","null","79708","3506","null","null","167202","10180","null","null","290050","null","29854","null",
"0500000US45055","Kershaw County, South Carolina","9861","null","2552","null","30233","4538","null","null","55035","null","6782","null","91451","8509","null","null","166608","17493","null","null","252446","null","39124","null",
"0500000US45057","Lancaster County, South Carolina","11672","null","2843","null","38061","6300","null","null","63981","null","5498","null","96764","10964","null","null","203446","28592","null","null","327291","null","76773","null",
"0500000US45059","Laurens County, South Carolina","9481","null","2067","null","25675","3860","null","null","47483","null","4515","null","71646","6040","null","null","181741","36964","null","null","368682","null","130446","null",
"0500000US45063","Lexington County, South Carolina","14699","null","1627","null","37647","2103","null","null","62302","null","3110","null","98035","3831","null","null","205955","14311","null","null","343469","null","45706","null",
"0500000US45073","Oconee County, South Carolina","11009","null","3203","null","31933","3304","null","null","49179","null","5039","null","80909","7587","null","null","199569","44565","null","null","403382","null","152843","null",
"0500000US45075","Orangeburg County, South Carolina","6727","null","1509","null","19891","3088","null","null","36430","null","3451","null","62103","5289","null","null","138171","29190","null","null","237318","null","121122","null",
"0500000US45077","Pickens County, South Carolina","11582","null","1959","null","31503","2445","null","null","52583","null","4004","null","78742","4189","null","null","155990","15045","null","null","264569","null","50455","null",
"0500000US45079","Richland County, South Carolina","10149","null","1325","null","31804","2055","null","null","53099","null","2729","null","87323","3540","null","null","199366","11449","null","null","351602","null","40057","null",
"0500000US45083","Spartanburg County, South Carolina","12977","null","1309","null","33920","2220","null","null","55719","null","2697","null","82700","3418","null","null","174341","11766","null","null","300490","null","34672","null",
"0500000US45085","Sumter County, South Carolina","9470","null","2098","null","29783","3159","null","null","49849","null","4211","null","74437","6505","null","null","142326","13867","null","null","227525","null","40307","null",
"0500000US45091","York County, South Carolina","18662","null","1870","null","43006","2288","null","null","68261","null","3909","null","109672","5088","null","null","225463","17611","null","null","391218","null","53086","null",
"0500000US46099","Minnehaha County, South Dakota","17877","null","2032","null","41030","2487","null","null","62768","null","3304","null","95091","4635","null","null","191372","13114","null","null","313044","null","41287","null",
"0500000US46103","Pennington County, South Dakota","14427","null","2153","null","33656","4055","null","null","58991","null","4306","null","92048","6750","null","null","188342","22045","null","null","326648","null","63484","null",
"0500000US47001","Anderson County, Tennessee","11529","null","2400","null","30931","3941","null","null","50181","null","5486","null","78104","7895","null","null","156088","17005","null","null","253605","null","38089","null",
"0500000US47009","Blount County, Tennessee","14591","null","2135","null","35943","3357","null","null","59950","null","4327","null","91165","4880","null","null","174392","14740","null","null","281057","null","41683","null",
"0500000US47011","Bradley County, Tennessee","10852","null","2120","null","31887","4318","null","null","53257","null","4867","null","83907","5965","null","null","153255","11169","null","null","240454","null","31039","null",
"0500000US47037","Davidson County, Tennessee","16319","null","885","null","40566","1590","null","null","64540","null","2052","null","99132","2826","null","null","242405","11763","null","null","462153","null","34238","null",
"0500000US47059","Greene County, Tennessee","11336","null","2317","null","26676","3390","null","null","45135","null","4056","null","69245","6154","null","null","149195","24463","null","null","266460","null","79148","null",
"0500000US47065","Hamilton County, Tennessee","14254","null","1317","null","35462","1860","null","null","57996","null","2306","null","93103","3472","null","null","210293","12853","null","null","381946","null","36417","null",
"0500000US47093","Knox County, Tennessee","12923","null","977","null","34789","1598","null","null","60257","null","2482","null","93116","2745","null","null","215584","11386","null","null","402357","null","34786","null",
"0500000US47113","Madison County, Tennessee","11510","null","1836","null","28967","4236","null","null","49662","null","4051","null","72865","5998","null","null","143878","11430","null","null","225659","null","32571","null",
"0500000US47119","Maury County, Tennessee","17826","null","2555","null","42310","4516","null","null","67615","null","4400","null","95141","5599","null","null","180282","19509","null","null","289930","null","66721","null",
"0500000US47125","Montgomery County, Tennessee","15983","null","1932","null","38013","2330","null","null","56715","null","3277","null","85901","5282","null","null","162802","12624","null","null","259929","null","40084","null",
"0500000US47141","Putnam County, Tennessee","11546","null","2331","null","27956","3749","null","null","49281","null","4740","null","72648","5764","null","null","157661","19847","null","null","269817","null","61853","null",
"0500000US47147","Robertson County, Tennessee","17171","null","2633","null","40819","4499","null","null","66286","null","6134","null","99424","8587","null","null","192681","33860","null","null","318601","null","112325","null",
"0500000US47149","Rutherford County, Tennessee","19738","null","2210","null","45146","3171","null","null","68792","null","3411","null","101331","4619","null","null","191866","14262","null","null","310479","null","50018","null",
"0500000US47155","Sevier County, Tennessee","13823","null","1955","null","32442","3749","null","null","56034","null","4956","null","81229","5520","null","null","174369","32319","null","null","317087","null","108801","null",
"0500000US47157","Shelby County, Tennessee","10484","null","887","null","30386","1300","null","null","53243","null","1833","null","86581","2420","null","null","219386","10891","null","null","417537","null","33217","null",
"0500000US47163","Sullivan County, Tennessee","12777","null","1513","null","32142","2525","null","null","52247","null","3290","null","78631","4536","null","null","171086","20232","null","null","312427","null","71293","null",
"0500000US47165","Sumner County, Tennessee","21916","null","2407","null","46305","2977","null","null","70131","null","3469","null","103699","5425","null","null","231384","34067","null","null","447076","null","118837","null",
"0500000US47179","Washington County, Tennessee","10110","null","1891","null","29152","2686","null","null","51749","null","4344","null","83971","5297","null","null","194614","23194","null","null","348576","null","73460","null",
"0500000US47187","Williamson County, Tennessee","28657","null","3616","null","72233","6170","null","null","114948","null","6568","null","174673","8718","null","null","385236","33470","null","null","681288","null","100892","null",
"0500000US47189","Wilson County, Tennessee","22096","null","3116","null","50238","4511","null","null","80886","null","5931","null","115749","5407","null","null","230810","23037","null","null","385621","null","63304","null",
"0500000US48005","Angelina County, Texas","14224","null","2297","null","32731","4735","null","null","53449","null","4257","null","75327","6206","null","null","140212","16271","null","null","214457","null","34835","null",
"0500000US48021","Bastrop County, Texas","11899","null","3704","null","34608","8548","null","null","59621","null","11093","null","91299","11665","null","null","197301","47169","null","null","364765","null","161170","null",
"0500000US48027","Bell County, Texas","12558","null","1549","null","33323","2074","null","null","54896","null","3116","null","84717","4143","null","null","184065","14384","null","null","325969","null","46064","null",
"0500000US48029","Bexar County, Texas","13705","null","809","null","35976","1133","null","null","58974","null","1081","null","90670","1559","null","null","197794","6729","null","null","349435","null","22795","null",
"0500000US48037","Bowie County, Texas","11142","null","2387","null","30226","3715","null","null","51207","null","4119","null","77650","6692","null","null","193292","40249","null","null","390886","null","136150","null",
"0500000US48039","Brazoria County, Texas","22203","null","2386","null","53783","4032","null","null","83828","null","4894","null","123506","6844","null","null","243840","20708","null","null","410698","null","66286","null",
"0500000US48041","Brazos County, Texas","9007","null","1493","null","30180","2608","null","null","55034","null","4318","null","88254","4311","null","null","201771","16567","null","null","355267","null","44309","null",
"0500000US48061","Cameron County, Texas","9465","null","885","null","23832","1408","null","null","41544","null","2671","null","69416","3486","null","null","143867","8897","null","null","231813","null","22915","null",
"0500000US48085","Collin County, Texas","25166","null","1494","null","59915","2130","null","null","96218","null","2553","null","143302","3493","null","null","287915","12378","null","null","491935","null","36682","null",
"0500000US48091","Comal County, Texas","21476","null","3726","null","54964","5793","null","null","88935","null","6404","null","136553","8867","null","null","268579","22861","null","null","458030","null","64415","null",
"0500000US48099","Coryell County, Texas","13513","null","4411","null","36050","3737","null","null","52748","null","3729","null","78095","6732","null","null","164332","25123","null","null","265763","null","69681","null",
"0500000US48113","Dallas County, Texas","14796","null","660","null","38876","939","null","null","61978","null","1071","null","96399","1593","null","null","246712","7826","null","null","485830","null","23408","null",
"0500000US48121","Denton County, Texas","25218","null","1878","null","59503","1769","null","null","91580","null","2364","null","138395","3222","null","null","280535","11901","null","null","474362","null","35214","null",
"0500000US48135","Ector County, Texas","15881","null","2698","null","40583","4983","null","null","68533","null","6821","null","105994","8314","null","null","192448","16996","null","null","283915","null","36102","null",
"0500000US48139","Ellis County, Texas","19357","null","2882","null","49102","4512","null","null","78546","null","5470","null","114351","6015","null","null","214865","20708","null","null","344990","null","73282","null",
"0500000US48141","El Paso County, Texas","10256","null","952","null","29036","1165","null","null","48676","null","1842","null","73438","2276","null","null","151871","7539","null","null","256514","null","26095","null",
"0500000US48157","Fort Bend County, Texas","24856","null","2320","null","61968","4077","null","null","99943","null","4187","null","150866","6228","null","null","297205","20493","null","null","479150","null","65227","null",
"0500000US48167","Galveston County, Texas","16521","null","1840","null","44257","3010","null","null","75320","null","4601","null","118252","5912","null","null","233578","14101","null","null","376202","null","32724","null",
"0500000US48181","Grayson County, Texas","13826","null","2346","null","33448","2799","null","null","57206","null","4481","null","87898","5542","null","null","180077","15555","null","null","306670","null","46448","null",
"0500000US48183","Gregg County, Texas","14178","null","1796","null","32391","3759","null","null","54753","null","5251","null","85321","6933","null","null","194503","29988","null","null","344778","null","97815","null",
"0500000US48187","Guadalupe County, Texas","22360","null","3033","null","51952","4316","null","null","80769","null","4444","null","115322","4708","null","null","200075","18104","null","null","318178","null","62524","null",
"0500000US48201","Harris County, Texas","14338","null","547","null","37634","740","null","null","62290","null","1056","null","100383","1789","null","null","247797","5203","null","null","463611","null","15397","null",
"0500000US48203","Harrison County, Texas","8016","null","3809","null","30184","6177","null","null","59132","null","9888","null","92546","9040","null","null","207613","51029","null","null","399274","null","180829","null",
"0500000US48209","Hays County, Texas","17401","null","2798","null","45672","3888","null","null","72324","null","4786","null","109398","6660","null","null","233055","21917","null","null","382520","null","62053","null",
"0500000US48213","Henderson County, Texas","10855","null","2708","null","28332","4334","null","null","51063","null","5027","null","76868","6228","null","null","181948","33529","null","null","358092","null","104429","null",
"0500000US48215","Hidalgo County, Texas","8975","null","777","null","23871","1371","null","null","41949","null","2223","null","68631","3522","null","null","148427","8517","null","null","243207","null","21659","null",
"0500000US48231","Hunt County, Texas","12696","null","2398","null","34309","4608","null","null","58465","null","4732","null","84768","6299","null","null","163835","13476","null","null","253475","null","30025","null",
"0500000US48245","Jefferson County, Texas","11200","null","1443","null","32165","2561","null","null","55295","null","3496","null","85510","3914","null","null","185632","13300","null","null","306518","null","32096","null",
"0500000US48251","Johnson County, Texas","17330","null","2316","null","43067","3738","null","null","67817","null","4469","null","96566","5379","null","null","184851","16653","null","null","299726","null","56758","null",
"0500000US48257","Kaufman County, Texas","20030","null","3215","null","47738","4765","null","null","75959","null","6858","null","111285","6321","null","null","196270","15721","null","null","284686","null","38470","null",
"0500000US48291","Liberty County, Texas","9939","null","2692","null","27770","4468","null","null","49261","null","6454","null","82148","8424","null","null","170904","15690","null","null","249484","null","27900","null",
"0500000US48303","Lubbock County, Texas","12427","null","1642","null","33066","2440","null","null","55354","null","2275","null","87705","3405","null","null","186980","12927","null","null","324190","null","42460","null",
"0500000US48309","McLennan County, Texas","10279","null","1279","null","30379","2571","null","null","51234","null","3000","null","85017","4439","null","null","172872","10922","null","null","273423","null","25233","null",
"0500000US48329","Midland County, Texas","16650","null","3754","null","49275","7075","null","null","83587","null","9072","null","129863","12114","null","null","259237","21654","null","null","423781","null","55781","null",
"0500000US48339","Montgomery County, Texas","21737","null","1796","null","51675","2990","null","null","89788","null","4636","null","140957","5581","null","null","297373","20698","null","null","509767","null","54578","null",
"0500000US48347","Nacogdoches County, Texas","10661","null","1905","null","25665","4305","null","null","45940","null","5828","null","70876","6147","null","null","158974","33256","null","null","286282","null","119770","null",
"0500000US48355","Nueces County, Texas","12396","null","1287","null","32161","2693","null","null","58271","null","3803","null","92598","4458","null","null","171364","8975","null","null","258596","null","25965","null",
"0500000US48361","Orange County, Texas","14423","null","2553","null","40443","5843","null","null","71357","null","7312","null","113779","8599","null","null","192684","17921","null","null","275952","null","34715","null",
"0500000US48367","Parker County, Texas","16922","null","3102","null","51587","6246","null","null","84109","null","5653","null","119223","6358","null","null","230509","27505","null","null","390504","null","88605","null",
"0500000US48375","Potter County, Texas","9101","null","1608","null","22761","2362","null","null","37321","null","3995","null","62446","5543","null","null","134347","8559","null","null","193491","null","16337","null",
"0500000US48381","Randall County, Texas","17592","null","2272","null","42947","3403","null","null","70064","null","4290","null","104521","5297","null","null","211925","20385","null","null","373128","null","63047","null",
"0500000US48397","Rockwall County, Texas","38063","null","4450","null","71204","5093","null","null","102546","null","8080","null","154039","11988","null","null","303268","37129","null","null","517328","null","108830","null",
"0500000US48409","San Patricio County, Texas","10923","null","3243","null","31717","5101","null","null","57571","null","8294","null","99355","8679","null","null","193187","26403","null","null","324632","null","84585","null",
"0500000US48423","Smith County, Texas","15053","null","1705","null","36670","3492","null","null","58961","null","4052","null","90094","4992","null","null","195138","18974","null","null","359741","null","60888","null",
"0500000US48439","Tarrant County, Texas","17555","null","691","null","43389","1089","null","null","70157","null","1276","null","107685","1709","null","null","233559","5810","null","null","410341","null","17964","null",
"0500000US48441","Taylor County, Texas","12556","null","1959","null","33723","2931","null","null","55608","null","3772","null","83611","4044","null","null","180618","25535","null","null","340902","null","87857","null",
"0500000US48451","Tom Green County, Texas","14331","null","2346","null","33345","3794","null","null","57340","null","5198","null","90910","7436","null","null","186554","23316","null","null","330067","null","80893","null",
"0500000US48453","Travis County, Texas","18209","null","1124","null","49240","1322","null","null","81071","null","1994","null","128102","2991","null","null","294510","11517","null","null","536691","null","37113","null",
"0500000US48469","Victoria County, Texas","13978","null","2591","null","33734","4853","null","null","59065","null","6076","null","89559","7006","null","null","193212","30306","null","null","329115","null","96414","null",
"0500000US48471","Walker County, Texas","10173","null","3465","null","28763","6906","null","null","48838","null","6542","null","75067","9065","null","null","143821","19835","null","null","227085","null","52084","null",
"0500000US48479","Webb County, Texas","12509","null","1243","null","30595","2788","null","null","56744","null","4640","null","87134","4753","null","null","169998","15926","null","null","286207","null","48746","null",
"0500000US48485","Wichita County, Texas","11335","null","1797","null","31753","3542","null","null","52329","null","4230","null","79156","4491","null","null","159842","16427","null","null","278181","null","49734","null",
"0500000US48491","Williamson County, Texas","27194","null","1833","null","59354","2102","null","null","91442","null","2864","null","132374","3745","null","null","237442","10485","null","null","369362","null","28720","null",
"0500000US48497","Wise County, Texas","21005","null","3535","null","50987","6072","null","null","73815","null","6325","null","108279","10042","null","null","215137","27835","null","null","339810","null","77263","null",
"0500000US49005","Cache County, Utah","15557","null","3110","null","39246","3108","null","null","61987","null","3630","null","89963","4507","null","null","174984","16197","null","null","295530","null","48005","null",
"0500000US49011","Davis County, Utah","27759","null","2365","null","59952","2838","null","null","86836","null","3415","null","119216","4624","null","null","230672","14684","null","null","392010","null","49379","null",
"0500000US49035","Salt Lake County, Utah","20517","null","1181","null","52013","1524","null","null","79638","null","1917","null","116496","2462","null","null","240716","8883","null","null","423642","null","28370","null",
"0500000US49045","Tooele County, Utah","23817","null","5720","null","56156","5530","null","null","80684","null","7815","null","108885","9031","null","null","168646","18852","null","null","238884","null","47797","null",
"0500000US49049","Utah County, Utah","21718","null","1277","null","51228","1853","null","null","79310","null","2311","null","115116","3209","null","null","229269","11765","null","null","400698","null","32358","null",
"0500000US49053","Washington County, Utah","19168","null","2067","null","41823","4215","null","null","64782","null","4093","null","94686","4923","null","null","223981","31997","null","null","448380","null","104306","null",
"0500000US49057","Weber County, Utah","20881","null","1969","null","48062","2934","null","null","72293","null","3006","null","100792","4501","null","null","194780","14951","null","null","329791","null","47237","null",
"0500000US50007","Chittenden County, Vermont","16178","null","2776","null","47247","3790","null","null","76624","null","4319","null","118608","5327","null","null","233936","14146","null","null","370273","null","40254","null",
"0500000US51003","Albemarle County, Virginia","21535","null","3159","null","54398","4262","null","null","86671","null","5603","null","136975","8814","null","null","302699","31148","null","null","547344","null","104448","null",
"0500000US51013","Arlington County, Virginia","25186","null","4530","null","73358","3865","null","null","119083","null","6230","null","178402","6569","null","null","398399","29850","null","null","700208","null","81003","null",
"0500000US51015","Augusta County, Virginia","20314","null","3377","null","42690","3406","null","null","63091","null","5250","null","91857","6467","null","null","160994","16324","null","null","250653","null","49675","null",
"0500000US51019","Bedford County, Virginia","17270","null","2700","null","40241","4469","null","null","68545","null","5041","null","100720","5819","null","null","223221","28249","null","null","409557","null","76504","null",
"0500000US51041","Chesterfield County, Virginia","22592","null","1790","null","52401","2712","null","null","82034","null","3142","null","119870","3499","null","null","231574","15237","null","null","381876","null","47501","null",
"0500000US51059","Fairfax County, Virginia","31980","null","1620","null","80129","2508","null","null","128409","null","2729","null","189078","3269","null","null","373395","10367","null","null","625938","null","31852","null",
"0500000US51061","Fauquier County, Virginia","28433","null","5866","null","68479","7335","null","null","104703","null","6570","null","147774","8953","null","null","311105","39436","null","null","547129","null","105770","null",
"0500000US51069","Frederick County, Virginia","22764","null","3873","null","55552","6413","null","null","85303","null","6607","null","115645","6902","null","null","207907","28013","null","null","347880","null","92073","null",
"0500000US51085","Hanover County, Virginia","25460","null","3101","null","57290","4682","null","null","89822","null","7047","null","133261","6142","null","null","245885","29999","null","null","405918","null","101729","null",
"0500000US51087","Henrico County, Virginia","17356","null","1735","null","42674","2425","null","null","69084","null","3194","null","111808","5323","null","null","250749","15711","null","null","430584","null","44318","null",
"0500000US51095","James City County, Virginia","25165","null","5317","null","66008","7459","null","null","92967","null","5352","null","128186","8174","null","null","240798","24094","null","null","379521","null","69502","null",
"0500000US51107","Loudoun County, Virginia","41560","null","3997","null","97450","5095","null","null","151313","null","5605","null","212367","5367","null","null","382178","19629","null","null","604160","null","60163","null",
"0500000US51121","Montgomery County, Virginia","7557","null","3176","null","33091","4904","null","null","58885","null","5820","null","89532","9060","null","null","199162","20536","null","null","314120","null","49220","null",
"0500000US51153","Prince William County, Virginia","29308","null","2216","null","71268","3013","null","null","107119","null","3681","null","152579","5698","null","null","290023","18887","null","null","464015","null","59296","null",
"0500000US51161","Roanoke County, Virginia","18658","null","3023","null","47042","5454","null","null","73540","null","5788","null","107168","6223","null","null","219643","19329","null","null","351589","null","41594","null",
"0500000US51165","Rockingham County, Virginia","21967","null","2685","null","43707","3928","null","null","67761","null","5260","null","93811","6836","null","null","196030","25041","null","null","329919","null","66938","null",
"0500000US51177","Spotsylvania County, Virginia","21404","null","4006","null","54573","5030","null","null","91125","null","5362","null","129974","5629","null","null","237676","23450","null","null","381398","null","75330","null",
"0500000US51179","Stafford County, Virginia","32150","null","4466","null","72255","5360","null","null","109973","null","6691","null","159470","7571","null","null","270281","19927","null","null","412687","null","54319","null",
"0500000US51199","York County, Virginia","23057","null","6028","null","60456","7443","null","null","91761","null","8554","null","132984","9827","null","null","257322","33283","null","null","404375","null","88826","null",
"0500000US51510","Alexandria city, Virginia","29732","null","3661","null","69276","3758","null","null","105403","null","5454","null","168995","7336","null","null","364281","26891","null","null","636634","null","79930","null",
"0500000US51550","Chesapeake city, Virginia","19950","null","2422","null","47658","3490","null","null","77502","null","4222","null","117738","4471","null","null","227009","23303","null","null","386949","null","78463","null",
"0500000US51650","Hampton city, Virginia","14438","null","2087","null","36121","3372","null","null","57668","null","4888","null","85634","5675","null","null","179406","18265","null","null","302596","null","56089","null",
"0500000US51680","Lynchburg city, Virginia","11957","null","3936","null","35456","3940","null","null","55436","null","4929","null","81031","5919","null","null","161652","16259","null","null","262238","null","35152","null",
"0500000US51700","Newport News city, Virginia","11059","null","1719","null","33229","3133","null","null","53908","null","3044","null","80235","4559","null","null","170593","23368","null","null","305665","null","81853","null",
"0500000US51710","Norfolk city, Virginia","10918","null","1309","null","31679","2004","null","null","53109","null","2420","null","80909","3443","null","null","177594","16060","null","null","313333","null","54789","null",
"0500000US51740","Portsmouth city, Virginia","9993","null","2563","null","32167","4174","null","null","51257","null","4554","null","79279","6217","null","null","164763","23470","null","null","310172","null","79077","null",
"0500000US51760","Richmond city, Virginia","8760","null","1336","null","27966","2740","null","null","50729","null","3026","null","83852","4011","null","null","247309","27107","null","null","513543","null","92063","null",
"0500000US51770","Roanoke city, Virginia","10214","null","1262","null","24110","3528","null","null","45086","null","4530","null","71722","7066","null","null","163324","21693","null","null","279939","null","57113","null",
"0500000US51800","Suffolk city, Virginia","18438","null","3586","null","48395","5525","null","null","78961","null","6258","null","111927","6040","null","null","229828","23827","null","null","399686","null","76457","null",
"0500000US51810","Virginia Beach city, Virginia","23384","null","1561","null","52703","2131","null","null","78731","null","2837","null","113807","3401","null","null","225779","8040","null","null","375073","null","24588","null",
"0500000US53005","Benton County, Washington","19767","null","2070","null","45117","3264","null","null","72185","null","4289","null","111596","5035","null","null","213006","14196","null","null","332686","null","38841","null",
"0500000US53007","Chelan County, Washington","16699","null","2774","null","37202","5411","null","null","59394","null","5219","null","91835","7307","null","null","211776","30354","null","null","399188","null","109418","null",
"0500000US53009","Clallam County, Washington","12638","null","2627","null","33974","3787","null","null","57786","null","4906","null","86462","5631","null","null","149234","11314","null","null","213452","null","27805","null",
"0500000US53011","Clark County, Washington","21806","null","1487","null","51308","1941","null","null","80253","null","2419","null","116017","2994","null","null","228673","11479","null","null","388867","null","34985","null",
"0500000US53015","Cowlitz County, Washington","14447","null","2224","null","35269","3254","null","null","55373","null","4551","null","84498","7369","null","null","185483","22722","null","null","331080","null","63937","null",
"0500000US53021","Franklin County, Washington","15851","null","4724","null","39994","6401","null","null","63171","null","4665","null","98250","9108","null","null","178379","14913","null","null","261936","null","34812","null",
"0500000US53025","Grant County, Washington","16902","null","2178","null","35363","3333","null","null","56487","null","4741","null","83448","5778","null","null","169830","20316","null","null","290745","null","53595","null",
