"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US39103","Medina County, Ohio","21820","2161","null","null","54031","2954","null","null","87709","4491","null","null","126755","5452","null","null","264562","25680","null","null","460851","79072","null","null",
"0500000US39109","Miami County, Ohio","19112","2564","null","null","43274","3696","null","null","71072","5472","null","null","106136","7319","null","null","214589","28778","null","null","372664","96215","null","null",
"0500000US39113","Montgomery County, Ohio","13637","1414","null","null","38404","1837","null","null","62714","2223","null","null","96291","2997","null","null","204166","11216","null","null","351208","34683","null","null",
"0500000US39119","Muskingum County, Ohio","13269","2136","null","null","35924","3997","null","null","57627","4598","null","null","88115","5877","null","null","164357","19370","null","null","256531","54536","null","null",
"0500000US39133","Portage County, Ohio","14527","3262","null","null","43508","4204","null","null","72740","4715","null","null","108588","5372","null","null","224323","20847","null","null","386559","64135","null","null",
"0500000US39139","Richland County, Ohio","13558","2047","null","null","33890","2947","null","null","52830","4064","null","null","80531","5039","null","null","158245","15116","null","null","262231","48459","null","null",
"0500000US39141","Ross County, Ohio","15494","4077","null","null","36477","5061","null","null","60514","6748","null","null","86894","7402","null","null","176976","37190","null","null","325441","128480","null","null",
"0500000US39145","Scioto County, Ohio","9450","1575","null","null","24663","4355","null","null","46475","4822","null","null","76077","7209","null","null","174103","19424","null","null","294213","50385","null","null",
"0500000US39151","Stark County, Ohio","15287","1445","null","null","38628","2322","null","null","64945","2747","null","null","96134","3491","null","null","194034","10347","null","null","324504","30618","null","null",
"0500000US39153","Summit County, Ohio","14947","1199","null","null","39991","1573","null","null","65921","2524","null","null","103832","3558","null","null","228071","14872","null","null","405095","46558","null","null",
"0500000US39155","Trumbull County, Ohio","11538","1319","null","null","32766","2388","null","null","53482","2901","null","null","81968","4517","null","null","169509","12311","null","null","292172","38399","null","null",
"0500000US39157","Tuscarawas County, Ohio","16044","2287","null","null","36385","3378","null","null","59047","3855","null","null","86129","4214","null","null","179761","32158","null","null","317207","105418","null","null",
"0500000US39159","Union County, Ohio","25515","4361","null","null","65516","5711","null","null","101803","8813","null","null","137972","7016","null","null","264092","33352","null","null","443397","104418","null","null",
"0500000US39165","Warren County, Ohio","25479","2814","null","null","65349","4004","null","null","103040","4097","null","null","152249","7447","null","null","311684","22849","null","null","533840","70919","null","null",
"0500000US39169","Wayne County, Ohio","18250","1897","null","null","43103","3767","null","null","68724","4251","null","null","99220","6002","null","null","175756","16893","null","null","279869","52452","null","null",
"0500000US39173","Wood County, Ohio","14658","2832","null","null","40891","3687","null","null","65571","3488","null","null","104255","7038","null","null","239942","24255","null","null","439971","81033","null","null",
"0500000US40017","Canadian County, Oklahoma","20694","3249","null","null","52482","3604","null","null","80630","4960","null","null","116247","5040","null","null","215976","17434","null","null","352599","43748","null","null",
"0500000US40027","Cleveland County, Oklahoma","15323","1822","null","null","42279","2866","null","null","70408","3095","null","null","107851","4080","null","null","210085","11445","null","null","330413","32701","null","null",
"0500000US40031","Comanche County, Oklahoma","13410","1596","null","null","35411","2545","null","null","55872","3254","null","null","84557","4083","null","null","179139","20356","null","null","304213","68967","null","null",
"0500000US40037","Creek County, Oklahoma","11728","1593","null","null","33889","3117","null","null","57518","3658","null","null","88604","5263","null","null","183013","19674","null","null","307000","64975","null","null",
"0500000US40101","Muskogee County, Oklahoma","9558","1969","null","null","30349","4089","null","null","54195","4444","null","null","83650","6269","null","null","143276","7757","null","null","201195","16883","null","null",
"0500000US40109","Oklahoma County, Oklahoma","13114","928","null","null","36704","1335","null","null","61978","1848","null","null","100339","2547","null","null","246865","14892","null","null","467055","47053","null","null",
"0500000US40119","Payne County, Oklahoma","8165","2566","null","null","25413","3929","null","null","46237","5812","null","null","75807","6978","null","null","169731","17330","null","null","286173","37821","null","null",
"0500000US40125","Pottawatomie County, Oklahoma","9996","1844","null","null","28386","2493","null","null","51524","4243","null","null","80828","4490","null","null","180401","22931","null","null","334193","78832","null","null",
"0500000US40131","Rogers County, Oklahoma","19515","2085","null","null","46302","3020","null","null","72113","4071","null","null","109912","5347","null","null","209112","14141","null","null","312398","28751","null","null",
"0500000US40143","Tulsa County, Oklahoma","14015","727","null","null","39282","987","null","null","63837","1396","null","null","101234","2150","null","null","232956","9494","null","null","425261","29080","null","null",
"0500000US40145","Wagoner County, Oklahoma","21348","2519","null","null","48460","2607","null","null","73809","3599","null","null","110473","6111","null","null","210946","18859","null","null","348622","60126","null","null",
"0500000US41003","Benton County, Oregon","11384","2448","null","null","39257","4781","null","null","68482","5488","null","null","107779","6404","null","null","250250","33602","null","null","461560","86650","null","null",
"0500000US41005","Clackamas County, Oregon","24662","2375","null","null","62413","3124","null","null","97764","4089","null","null","145366","4433","null","null","328390","21302","null","null","620894","71521","null","null",
"0500000US41017","Deschutes County, Oregon","23494","2969","null","null","53911","3243","null","null","81929","5487","null","null","130179","7552","null","null","306507","28281","null","null","573277","81542","null","null",
"0500000US41019","Douglas County, Oregon","12225","2385","null","null","34656","3412","null","null","55482","4144","null","null","89707","6945","null","null","212777","33579","null","null","377559","104107","null","null",
"0500000US41029","Jackson County, Oregon","16440","2195","null","null","40823","3429","null","null","69128","4467","null","null","103887","5143","null","null","220125","21549","null","null","392386","63434","null","null",
"0500000US41033","Josephine County, Oregon","9408","2520","null","null","29684","4201","null","null","54850","7082","null","null","90108","7487","null","null","217442","36280","null","null","386460","96570","null","null",
"0500000US41035","Klamath County, Oregon","8491","2806","null","null","29657","4582","null","null","53860","5802","null","null","81977","8118","null","null","225885","58890","null","null","479405","183018","null","null",
"0500000US41039","Lane County, Oregon","11737","1558","null","null","37642","2608","null","null","63818","3123","null","null","97750","3402","null","null","202274","11169","null","null","348506","33689","null","null",
"0500000US41043","Linn County, Oregon","18191","2249","null","null","42574","3324","null","null","68204","5431","null","null","100666","5851","null","null","197996","17925","null","null","320462","50501","null","null",
"0500000US41047","Marion County, Oregon","17504","1803","null","null","44307","3238","null","null","71635","3546","null","null","107350","4041","null","null","207785","16882","null","null","353347","55357","null","null",
