"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US42079","Luzerne County, Pennsylvania","11478","null","1032","null","31011","null","1552","null","54191","2373","null","null","83000","2760","null","null","165119","9581","null","null","271119","28111","null","null",
"0500000US42081","Lycoming County, Pennsylvania","12042","null","1914","null","34211","null","2682","null","56218","3094","null","null","82542","3758","null","null","152430","9564","null","null","247636","27165","null","null",
"0500000US42085","Mercer County, Pennsylvania","11649","null","1146","null","28260","null","2308","null","49191","3305","null","null","75284","3446","null","null","154348","14880","null","null","268590","47491","null","null",
"0500000US42089","Monroe County, Pennsylvania","13816","null","2684","null","39044","null","4435","null","63925","4968","null","null","94385","4834","null","null","179591","17596","null","null","288649","53420","null","null",
"0500000US42091","Montgomery County, Pennsylvania","21747","null","1102","null","55355","null","1662","null","89743","2095","null","null","139563","3036","null","null","317176","11519","null","null","577482","34567","null","null",
"0500000US42095","Northampton County, Pennsylvania","17693","null","1329","null","42548","null","2347","null","68579","2709","null","null","102222","4205","null","null","216844","15134","null","null","370326","46195","null","null",
"0500000US42097","Northumberland County, Pennsylvania","11166","null","1402","null","26379","null","2086","null","47368","3887","null","null","77463","4470","null","null","153663","17316","null","null","246397","61061","null","null",
"0500000US42101","Philadelphia County, Pennsylvania","7708","null","429","null","24078","null","803","null","45920","1284","null","null","77546","1836","null","null","189873","6854","null","null","348145","23149","null","null",
"0500000US42107","Schuylkill County, Pennsylvania","11002","null","1183","null","28041","null","1960","null","48820","2960","null","null","76566","3231","null","null","154737","12723","null","null","263929","41898","null","null",
"0500000US42111","Somerset County, Pennsylvania","14213","null","1564","null","31548","null","2353","null","51064","3418","null","null","76759","3701","null","null","164323","18232","null","null","315946","66392","null","null",
"0500000US42125","Washington County, Pennsylvania","15041","null","1312","null","38000","null","2487","null","63767","2783","null","null","97969","3997","null","null","210064","17395","null","null","363601","58616","null","null",
"0500000US42129","Westmoreland County, Pennsylvania","14793","null","916","null","35870","null","1228","null","58654","1999","null","null","92622","3149","null","null","183739","10306","null","null","301742","31456","null","null",
"0500000US42133","York County, Pennsylvania","16442","null","1324","null","40853","null","1584","null","65107","2018","null","null","97063","2987","null","null","198366","12187","null","null","344441","41621","null","null",
"0500000US44003","Kent County, Rhode Island","16058","null","2047","null","42321","null","2976","null","68437","4860","null","null","104840","5007","null","null","214260","20772","null","null","373382","66923","null","null",
"0500000US44005","Newport County, Rhode Island","16977","null","3224","null","45487","null","6429","null","84955","9849","null","null","135116","9993","null","null","279010","34730","null","null","503436","113733","null","null",
"0500000US44007","Providence County, Rhode Island","10614","null","939","null","30728","null","1705","null","56595","2538","null","null","90114","2845","null","null","182981","9085","null","null","302543","27068","null","null",
"0500000US44009","Washington County, Rhode Island","23414","null","3083","null","58044","null","4227","null","89405","5671","null","null","128440","6672","null","null","262034","24962","null","null","451404","83871","null","null",
"0500000US45003","Aiken County, South Carolina","11729","null","1746","null","31528","null","3578","null","52470","3892","null","null","81819","5009","null","null","175578","17430","null","null","290834","59322","null","null",
"0500000US45007","Anderson County, South Carolina","11151","null","1057","null","28892","null","2406","null","52254","3298","null","null","81957","3177","null","null","171142","20780","null","null","308937","74837","null","null",
"0500000US45013","Beaufort County, South Carolina","16772","null","2550","null","40825","null","2164","null","65489","3032","null","null","99936","4509","null","null","237945","21775","null","null","440600","64683","null","null",
"0500000US45015","Berkeley County, South Carolina","15065","null","1722","null","38932","null","2589","null","62728","3341","null","null","91969","4036","null","null","183213","16023","null","null","324377","53941","null","null",
"0500000US45019","Charleston County, South Carolina","14430","null","1177","null","37566","null","2374","null","64461","3114","null","null","104650","4812","null","null","262474","21088","null","null","484820","62997","null","null",
"0500000US45031","Darlington County, South Carolina","7769","null","1717","null","19479","null","2208","null","33219","4758","null","null","59877","6666","null","null","135267","19155","null","null","232147","51944","null","null",
"0500000US45035","Dorchester County, South Carolina","14603","null","2492","null","39920","null","5301","null","68232","5237","null","null","98251","6874","null","null","199904","20598","null","null","329640","66639","null","null",
"0500000US45041","Florence County, South Carolina","9500","null","1896","null","28688","null","2906","null","48451","3548","null","null","74346","4699","null","null","195828","30514","null","null","412026","116500","null","null",
"0500000US45045","Greenville County, South Carolina","14278","null","1104","null","36776","null","1664","null","61159","2127","null","null","92001","2924","null","null","202663","11055","null","null","361197","33015","null","null",
"0500000US45047","Greenwood County, South Carolina","9331","null","2519","null","27365","null","3039","null","43347","3892","null","null","67198","5371","null","null","153111","36359","null","null","289727","129472","null","null",
"0500000US45051","Horry County, South Carolina","13494","null","1184","null","31117","null","1608","null","48616","2030","null","null","72262","2965","null","null","162387","13589","null","null","303751","47273","null","null",
"0500000US45055","Kershaw County, South Carolina","12613","null","2659","null","30207","null","4151","null","50505","4349","null","null","72087","5886","null","null","145807","18559","null","null","242685","56692","null","null",
"0500000US45057","Lancaster County, South Carolina","13432","null","1962","null","32470","null","4315","null","57740","6126","null","null","95055","8310","null","null","226341","66952","null","null","481533","244400","null","null",
"0500000US45059","Laurens County, South Carolina","7436","null","2736","null","26223","null","3955","null","41816","4259","null","null","66647","6743","null","null","135021","18340","null","null","223446","49455","null","null",
"0500000US45063","Lexington County, South Carolina","15112","null","1320","null","37312","null","1604","null","59965","2795","null","null","90582","3218","null","null","174185","8199","null","null","284154","25815","null","null",
"0500000US45073","Oconee County, South Carolina","10376","null","1925","null","25949","null","3215","null","46846","4831","null","null","75650","6550","null","null","162383","16032","null","null","274982","40179","null","null",
"0500000US45075","Orangeburg County, South Carolina","7501","null","1328","null","20197","null","2754","null","36255","3362","null","null","54633","4237","null","null","116586","17044","null","null","201480","49423","null","null",
"0500000US45077","Pickens County, South Carolina","11836","null","1958","null","28064","null","3281","null","48049","4616","null","null","75046","5424","null","null","172918","22427","null","null","323470","76372","null","null",
"0500000US45079","Richland County, South Carolina","10483","null","1174","null","31972","null","1626","null","53201","2552","null","null","80826","3073","null","null","184436","13206","null","null","331152","40864","null","null",
"0500000US45083","Spartanburg County, South Carolina","12671","null","1119","null","33755","null","1949","null","54395","2501","null","null","80837","2358","null","null","164992","12719","null","null","285224","40203","null","null",
"0500000US45085","Sumter County, South Carolina","12729","null","1738","null","28713","null","3044","null","45943","3396","null","null","67115","4658","null","null","144311","19246","null","null","231002","54122","null","null",
"0500000US45091","York County, South Carolina","15228","null","1904","null","38791","null","2216","null","64872","3187","null","null","100563","4422","null","null","213070","14871","null","null","349140","39473","null","null",
"0500000US46099","Minnehaha County, South Dakota","16250","null","1772","null","37953","null","2062","null","59232","2716","null","null","89032","2926","null","null","165712","12177","null","null","280160","38539","null","null",
"0500000US46103","Pennington County, South Dakota","16202","null","2099","null","35100","null","3074","null","58431","3586","null","null","87563","4126","null","null","187909","26806","null","null","353239","92870","null","null",
"0500000US47001","Anderson County, Tennessee","11665","null","2616","null","30530","null","3696","null","49850","4376","null","null","73975","6895","null","null","159630","16949","null","null","264310","43731","null","null",
"0500000US47009","Blount County, Tennessee","14673","null","1752","null","37257","null","2165","null","58460","3543","null","null","87038","4818","null","null","174660","16594","null","null","307166","59123","null","null",
"0500000US47011","Bradley County, Tennessee","12882","null","3059","null","32789","null","3446","null","50437","3599","null","null","75285","4979","null","null","175917","36330","null","null","335804","126605","null","null",
"0500000US47037","Davidson County, Tennessee","14696","null","1067","null","37537","null","1501","null","61010","1764","null","null","94997","2337","null","null","229433","11826","null","null","444224","38566","null","null",
"0500000US47059","Greene County, Tennessee","11974","null","2145","null","27516","null","3357","null","48215","5055","null","null","70497","4660","null","null","147152","20111","null","null","256949","61597","null","null",
"0500000US47065","Hamilton County, Tennessee","14072","null","1239","null","34724","null","1771","null","57675","2667","null","null","88978","3312","null","null","200422","11872","null","null","363233","35303","null","null",
"0500000US47093","Knox County, Tennessee","12700","null","869","null","33601","null","1571","null","56391","1905","null","null","88533","2476","null","null","196698","10661","null","null","347478","28628","null","null",
"0500000US47113","Madison County, Tennessee","9556","null","2013","null","26758","null","3396","null","45495","3415","null","null","75298","6196","null","null","181804","25888","null","null","347140","93083","null","null",
"0500000US47119","Maury County, Tennessee","14834","null","2551","null","32663","null","2850","null","54825","6356","null","null","85487","6652","null","null","174955","19820","null","null","283872","53718","null","null",
"0500000US47125","Montgomery County, Tennessee","13706","null","1824","null","34346","null","2338","null","56132","3691","null","null","85037","5349","null","null","167107","17949","null","null","292104","59752","null","null",
"0500000US47141","Putnam County, Tennessee","12743","null","2256","null","27982","null","2770","null","44709","4617","null","null","72448","7389","null","null","149240","16683","null","null","247026","50349","null","null",
"0500000US47147","Robertson County, Tennessee","17861","null","2311","null","40824","null","4590","null","69268","6882","null","null","99115","7004","null","null","190792","30383","null","null","333825","99407","null","null",
"0500000US47149","Rutherford County, Tennessee","19061","null","1861","null","42943","null","2336","null","63218","2940","null","null","90121","3126","null","null","170811","11511","null","null","273361","34746","null","null",
"0500000US47155","Sevier County, Tennessee","13592","null","1834","null","30796","null","2556","null","47452","3345","null","null","69258","5798","null","null","140716","13620","null","null","220351","42595","null","null",
"0500000US47157","Shelby County, Tennessee","8814","null","723","null","26506","null","1142","null","47430","1551","null","null","79791","2625","null","null","191771","9544","null","null","349991","30253","null","null",
"0500000US47163","Sullivan County, Tennessee","10304","null","1088","null","26664","null","1997","null","45099","2820","null","null","73268","4383","null","null","173654","20447","null","null","333717","75532","null","null",
"0500000US47165","Sumner County, Tennessee","17317","null","1985","null","43336","null","2302","null","66334","2815","null","null","101753","4988","null","null","215946","22892","null","null","385551","74312","null","null",
"0500000US47179","Washington County, Tennessee","10064","null","1420","null","27755","null","2615","null","48643","3866","null","null","77323","5105","null","null","177895","21497","null","null","331429","60130","null","null",
"0500000US47187","Williamson County, Tennessee","31076","null","3633","null","71360","null","4837","null","111326","5484","null","null","159770","7721","null","null","348208","23939","null","null","589052","64271","null","null",
"0500000US47189","Wilson County, Tennessee","19033","null","2857","null","46972","null","3938","null","77090","5321","null","null","110093","5499","null","null","200851","17137","null","null","320841","50471","null","null",
"0500000US48005","Angelina County, Texas","11623","null","2297","null","28282","null","3042","null","45929","4435","null","null","70500","6197","null","null","137382","11790","null","null","203474","23261","null","null",
"0500000US48021","Bastrop County, Texas","12777","null","4398","null","39184","null","6007","null","67623","9055","null","null","105944","11584","null","null","187329","19264","null","null","249916","28094","null","null",
"0500000US48027","Bell County, Texas","13408","null","1246","null","35045","null","1950","null","55086","2655","null","null","83172","3249","null","null","158730","12252","null","null","261446","43752","null","null",
"0500000US48029","Bexar County, Texas","10806","null","505","null","32001","null","861","null","54361","1133","null","null","85021","1388","null","null","189565","5972","null","null","343470","20683","null","null",
"0500000US48037","Bowie County, Texas","7905","null","2079","null","26671","null","4567","null","47838","4308","null","null","75751","6679","null","null","180741","26863","null","null","340436","93857","null","null",
"0500000US48039","Brazoria County, Texas","17577","null","2110","null","45392","null","4037","null","74966","4159","null","null","111452","5423","null","null","216336","16045","null","null","349431","43089","null","null",
"0500000US48041","Brazos County, Texas","8620","null","1475","null","27324","null","2092","null","50709","2868","null","null","82790","4070","null","null","189187","11003","null","null","331889","33671","null","null",
"0500000US48061","Cameron County, Texas","8770","null","854","null","21773","null","1724","null","38994","2412","null","null","62669","2767","null","null","134418","7833","null","null","217731","20129","null","null",
"0500000US48085","Collin County, Texas","24115","null","1650","null","59532","null","2291","null","96001","2940","null","null","143331","3915","null","null","294397","11207","null","null","491597","31653","null","null",
"0500000US48091","Comal County, Texas","19884","null","2543","null","46925","null","3761","null","75655","4480","null","null","116866","8671","null","null","251360","28103","null","null","422883","78491","null","null",
"0500000US48099","Coryell County, Texas","13781","null","2005","null","28035","null","2481","null","45523","5950","null","null","71447","5532","null","null","127700","10604","null","null","178353","21416","null","null",
"0500000US48113","Dallas County, Texas","14836","null","517","null","37314","null","720","null","59917","901","null","null","93811","1513","null","null","235221","6531","null","null","456198","20678","null","null",
"0500000US48121","Denton County, Texas","22643","null","1500","null","55177","null","1962","null","88345","2320","null","null","134318","3293","null","null","268040","10342","null","null","445277","33051","null","null",
"0500000US48135","Ector County, Texas","16934","null","2169","null","40834","null","3645","null","65611","4982","null","null","100576","6814","null","null","218042","27310","null","null","389120","96751","null","null",
"0500000US48139","Ellis County, Texas","20659","null","2631","null","50827","null","3911","null","78003","4952","null","null","115096","6102","null","null","233667","63605","null","null","431169","239002","null","null",
"0500000US48141","El Paso County, Texas","9793","null","577","null","25085","null","888","null","43755","1521","null","null","69906","2715","null","null","159807","8841","null","null","284891","27961","null","null",
"0500000US48157","Fort Bend County, Texas","23943","null","2161","null","57578","null","2499","null","92271","3777","null","null","143667","4875","null","null","289871","16177","null","null","489312","43231","null","null",
"0500000US48167","Galveston County, Texas","14265","null","2026","null","42062","null","2833","null","73500","3164","null","null","113141","4610","null","null","245341","18976","null","null","435636","55687","null","null",
"0500000US48181","Grayson County, Texas","12477","null","2392","null","32961","null","2914","null","52281","3343","null","null","80895","4940","null","null","164189","17340","null","null","264102","46802","null","null",
"0500000US48183","Gregg County, Texas","12253","null","2447","null","31235","null","3197","null","52252","4461","null","null","85147","7144","null","null","189175","25088","null","null","353523","85085","null","null",
"0500000US48187","Guadalupe County, Texas","19263","null","2202","null","47089","null","3884","null","75278","5056","null","null","110075","7020","null","null","208244","20094","null","null","315123","58829","null","null",
"0500000US48201","Harris County, Texas","13385","null","418","null","35555","null","674","null","60254","1033","null","null","97689","1630","null","null","234176","4376","null","null","425449","12624","null","null",
"0500000US48203","Harrison County, Texas","12787","null","3596","null","32134","null","5027","null","51023","6303","null","null","82073","10195","null","null","166563","27665","null","null","290278","83365","null","null",
"0500000US48209","Hays County, Texas","13536","null","2492","null","39342","null","3793","null","66115","4088","null","null","98105","6574","null","null","222539","23660","null","null","386531","65729","null","null",
"0500000US48213","Henderson County, Texas","10539","null","1779","null","24725","null","2894","null","42390","4214","null","null","70989","6644","null","null","175454","25189","null","null","321927","73828","null","null",
"0500000US48215","Hidalgo County, Texas","8200","null","675","null","21393","null","1326","null","39172","1944","null","null","64950","2634","null","null","146072","9179","null","null","254875","28598","null","null",
"0500000US48231","Hunt County, Texas","14054","null","1614","null","30550","null","3214","null","54829","5870","null","null","86958","5974","null","null","170748","17815","null","null","281396","52324","null","null",
"0500000US48245","Jefferson County, Texas","8839","null","1269","null","26564","null","1912","null","46718","3056","null","null","80741","4803","null","null","185030","15651","null","null","322060","54895","null","null",
"0500000US48251","Johnson County, Texas","18609","null","2415","null","43050","null","2710","null","62972","3814","null","null","95218","5956","null","null","181441","15780","null","null","281431","44272","null","null",
"0500000US48257","Kaufman County, Texas","15507","null","2810","null","43347","null","5166","null","69099","5013","null","null","105476","5379","null","null","193328","26381","null","null","332741","98100","null","null",
"0500000US48291","Liberty County, Texas","13067","null","2327","null","32549","null","5323","null","52066","4981","null","null","75267","6766","null","null","147782","18170","null","null","239045","50654","null","null",
"0500000US48303","Lubbock County, Texas","9897","null","1218","null","29038","null","2067","null","51366","2797","null","null","82700","3185","null","null","179138","15034","null","null","324931","50124","null","null",
"0500000US48309","McLennan County, Texas","9481","null","1072","null","27979","null","2019","null","48915","2302","null","null","79242","3381","null","null","156846","9397","null","null","245013","22268","null","null",
"0500000US48329","Midland County, Texas","18560","null","2822","null","50184","null","4609","null","81782","6048","null","null","121659","8897","null","null","286159","32004","null","null","544942","86179","null","null",
"0500000US48339","Montgomery County, Texas","18284","null","1963","null","47840","null","2329","null","78280","3752","null","null","125265","5398","null","null","286524","19810","null","null","524286","60333","null","null",
"0500000US48347","Nacogdoches County, Texas","10378","null","2199","null","26609","null","3535","null","46755","4212","null","null","71537","5552","null","null","151118","22019","null","null","262285","61572","null","null",
"0500000US48355","Nueces County, Texas","12515","null","1246","null","33415","null","2115","null","56129","3290","null","null","87731","3131","null","null","183816","15573","null","null","328116","52205","null","null",
"0500000US48361","Orange County, Texas","15458","null","2610","null","37622","null","4093","null","57247","6224","null","null","91298","8291","null","null","173949","22985","null","null","270952","73660","null","null",
"0500000US48367","Parker County, Texas","17936","null","3283","null","47235","null","4071","null","74204","5064","null","null","116123","6536","null","null","241543","32812","null","null","415763","110478","null","null",
"0500000US48375","Potter County, Texas","8928","null","1722","null","24835","null","2015","null","40251","3286","null","null","61469","3953","null","null","153372","20397","null","null","293844","59816","null","null",
"0500000US48381","Randall County, Texas","19491","null","1882","null","44065","null","2990","null","69319","3777","null","null","101520","4987","null","null","201680","15740","null","null","343434","40567","null","null",
"0500000US48397","Rockwall County, Texas","24797","null","5710","null","62024","null","6656","null","98084","7048","null","null","139360","10486","null","null","238450","18079","null","null","347277","46157","null","null",
"0500000US48409","San Patricio County, Texas","11640","null","2284","null","33956","null","4904","null","54482","5015","null","null","84484","7426","null","null","163781","16069","null","null","239382","32345","null","null",
"0500000US48423","Smith County, Texas","11021","null","1810","null","34690","null","2863","null","58798","3373","null","null","92157","5409","null","null","205494","28994","null","null","392029","103328","null","null",
"0500000US48439","Tarrant County, Texas","16541","null","669","null","40922","null","1172","null","66632","1402","null","null","103812","1761","null","null","230369","8200","null","null","418671","26276","null","null",
"0500000US48441","Taylor County, Texas","13010","null","1730","null","31431","null","2373","null","48351","3268","null","null","79313","5344","null","null","161057","13205","null","null","261103","42868","null","null",
"0500000US48451","Tom Green County, Texas","12460","null","2185","null","32827","null","3836","null","52946","4693","null","null","81492","5401","null","null","174291","24737","null","null","330390","85118","null","null",
"0500000US48453","Travis County, Texas","16776","null","1003","null","46421","null","1444","null","76849","2220","null","null","123331","3217","null","null","291001","11836","null","null","527766","36864","null","null",
"0500000US48469","Victoria County, Texas","10917","null","1784","null","27773","null","3187","null","50585","5268","null","null","82126","6301","null","null","181132","19053","null","null","334070","58423","null","null",
"0500000US48471","Walker County, Texas","3647","null","2488","null","19615","null","4181","null","37859","4846","null","null","70836","9433","null","null","155839","26662","null","null","264151","92048","null","null",
"0500000US48479","Webb County, Texas","9608","null","1161","null","25974","null","2162","null","46327","3697","null","null","74383","5105","null","null","155215","17478","null","null","255226","56320","null","null",
"0500000US48485","Wichita County, Texas","9296","null","1490","null","27249","null","2822","null","48674","3718","null","null","79418","5156","null","null","158036","19533","null","null","272824","69596","null","null",
"0500000US48491","Williamson County, Texas","25635","null","1642","null","56718","null","2086","null","87743","2943","null","null","126546","3745","null","null","223503","9373","null","null","341109","27004","null","null",
"0500000US48497","Wise County, Texas","20929","null","3111","null","44612","null","4682","null","68500","5535","null","null","95877","7410","null","null","200409","31563","null","null","339198","78446","null","null",
"0500000US49005","Cache County, Utah","14809","null","2130","null","36267","null","2831","null","59443","3818","null","null","86678","3807","null","null","159142","12755","null","null","252406","33833","null","null",
"0500000US49011","Davis County, Utah","25200","null","2236","null","56457","null","3028","null","85343","3009","null","null","117072","3647","null","null","213729","13914","null","null","354833","44913","null","null",
"0500000US49035","Salt Lake County, Utah","20039","null","1126","null","48193","null","1212","null","74732","1595","null","null","110854","2058","null","null","237171","9348","null","null","429003","29867","null","null",
"0500000US49045","Tooele County, Utah","19815","null","4656","null","48129","null","6433","null","72428","6544","null","null","95205","8463","null","null","157221","15369","null","null","229974","32677","null","null",
"0500000US49049","Utah County, Utah","21966","null","1207","null","49373","null","1499","null","74882","1868","null","null","107442","2691","null","null","224037","13308","null","null","413351","42178","null","null",
"0500000US49053","Washington County, Utah","16275","null","2058","null","37238","null","2554","null","57083","3744","null","null","87024","5474","null","null","181105","19433","null","null","324860","61777","null","null",
"0500000US49057","Weber County, Utah","17929","null","2084","null","45039","null","2629","null","68934","2804","null","null","95437","3091","null","null","166567","11378","null","null","257006","35318","null","null",
"0500000US50007","Chittenden County, Vermont","16021","null","2311","null","44687","null","3605","null","75697","4364","null","null","109417","4011","null","null","219620","23723","null","null","380495","75615","null","null",
"0500000US51003","Albemarle County, Virginia","18114","null","2208","null","45228","null","5054","null","78904","6231","null","null","121988","9178","null","null","302410","44134","null","null","580864","150600","null","null",
"0500000US51013","Arlington County, Virginia","29066","null","3164","null","75890","null","4556","null","122732","5382","null","null","177119","6123","null","null","368544","23477","null","null","642152","67908","null","null",
"0500000US51015","Augusta County, Virginia","16254","null","3373","null","39932","null","4064","null","59552","4020","null","null","89040","6455","null","null","163641","25974","null","null","252687","90291","null","null",
"0500000US51019","Bedford County, Virginia","16590","null","2608","null","37385","null","3725","null","63333","5313","null","null","89119","5576","null","null","194268","32893","null","null","376887","117433","null","null",
"0500000US51041","Chesterfield County, Virginia","22644","null","1843","null","52594","null","2755","null","80631","3017","null","null","115245","3792","null","null","228248","12710","null","null","394328","39871","null","null",
"0500000US51059","Fairfax County, Virginia","30148","null","1468","null","77619","null","2043","null","122734","2413","null","null","182314","3190","null","null","369344","10346","null","null","637423","30476","null","null",
"0500000US51061","Fauquier County, Virginia","25967","null","5187","null","62650","null","5203","null","94342","9170","null","null","143797","11465","null","null","268276","33765","null","null","413886","94580","null","null",
"0500000US51069","Frederick County, Virginia","25533","null","3117","null","52511","null","5674","null","81935","6090","null","null","120744","9005","null","null","216855","18868","null","null","314906","51977","null","null",
"0500000US51085","Hanover County, Virginia","23803","null","3527","null","58090","null","5195","null","92044","6010","null","null","130144","6816","null","null","236869","23131","null","null","352384","59615","null","null",
"0500000US51087","Henrico County, Virginia","17419","null","1634","null","42831","null","2186","null","68938","2947","null","null","106436","3968","null","null","238510","15605","null","null","427710","47124","null","null",
"0500000US51095","James City County, Virginia","18330","null","5372","null","52695","null","5857","null","83348","7134","null","null","126760","11464","null","null","291600","47915","null","null","547072","169956","null","null",
"0500000US51107","Loudoun County, Virginia","38476","null","2609","null","91038","null","4590","null","141216","4924","null","null","202580","6867","null","null","385547","30162","null","null","654087","106944","null","null",
"0500000US51121","Montgomery County, Virginia","6347","null","1923","null","25874","null","3709","null","51791","4633","null","null","80095","6511","null","null","174032","14716","null","null","267999","31983","null","null",
"0500000US51153","Prince William County, Virginia","30709","null","2178","null","70033","null","2840","null","107831","3276","null","null","154584","4357","null","null","273015","15900","null","null","414272","47421","null","null",
"0500000US51161","Roanoke County, Virginia","18333","null","2078","null","40708","null","4039","null","68087","5754","null","null","101907","7258","null","null","186444","15854","null","null","285463","41753","null","null",
"0500000US51165","Rockingham County, Virginia","14804","null","2601","null","39377","null","3345","null","60325","4028","null","null","88289","6525","null","null","187963","33747","null","null","351593","123737","null","null",
"0500000US51177","Spotsylvania County, Virginia","23270","null","3771","null","58247","null","4234","null","89319","4867","null","null","130151","6383","null","null","251031","33092","null","null","414755","113963","null","null",
"0500000US51179","Stafford County, Virginia","32118","null","3816","null","71884","null","4879","null","110139","5759","null","null","152304","6297","null","null","252660","13206","null","null","347980","38881","null","null",
"0500000US51199","York County, Virginia","21098","null","4111","null","53587","null","5716","null","83831","7249","null","null","124849","9663","null","null","202488","15612","null","null","277176","36426","null","null",
"0500000US51510","Alexandria city, Virginia","22416","null","3260","null","62534","null","4605","null","100537","5745","null","null","153108","6575","null","null","321346","19979","null","null","539025","47926","null","null",
"0500000US51550","Chesapeake city, Virginia","19694","null","2684","null","49313","null","3639","null","80030","4394","null","null","116310","4734","null","null","214576","20510","null","null","341131","69353","null","null",
"0500000US51650","Hampton city, Virginia","11705","null","2142","null","35443","null","3751","null","55792","3433","null","null","82317","4912","null","null","167342","12427","null","null","274304","31808","null","null",
"0500000US51680","Lynchburg city, Virginia","11261","null","1948","null","25618","null","2079","null","42413","4603","null","null","72005","7330","null","null","146325","15867","null","null","220659","38686","null","null",
"0500000US51700","Newport News city, Virginia","11739","null","1729","null","31311","null","2407","null","50539","2767","null","null","78464","3737","null","null","155024","16741","null","null","266622","60480","null","null",
"0500000US51710","Norfolk city, Virginia","10388","null","964","null","28853","null","1917","null","49143","2728","null","null","74318","3301","null","null","199387","29648","null","null","426169","109148","null","null",
"0500000US51740","Portsmouth city, Virginia","7832","null","2294","null","27531","null","3519","null","47778","4001","null","null","74737","5666","null","null","153196","26162","null","null","276254","94232","null","null",
"0500000US51760","Richmond city, Virginia","9162","null","1261","null","28261","null","2105","null","49447","2726","null","null","82121","3764","null","null","208186","14043","null","null","399710","42093","null","null",
"0500000US51770","Roanoke city, Virginia","10190","null","1534","null","25329","null","2710","null","41749","3734","null","null","71820","5818","null","null","177005","31182","null","null","345156","100421","null","null",
"0500000US51800","Suffolk city, Virginia","16098","null","2790","null","43771","null","4865","null","72604","5352","null","null","109637","7162","null","null","204505","17070","null","null","328537","49562","null","null",
"0500000US51810","Virginia Beach city, Virginia","22399","null","1384","null","50730","null","1928","null","77042","2028","null","null","111579","3117","null","null","229727","10320","null","null","412518","29753","null","null",
"0500000US53005","Benton County, Washington","18434","null","1924","null","42536","null","3430","null","67188","3487","null","null","101754","4822","null","null","203031","13550","null","null","321677","37762","null","null",
"0500000US53007","Chelan County, Washington","17112","null","2664","null","36749","null","4697","null","56922","4835","null","null","84490","8907","null","null","192894","23134","null","null","333188","70812","null","null",
"0500000US53009","Clallam County, Washington","12937","null","2059","null","33283","null","3719","null","57476","4129","null","null","85084","5589","null","null","169304","17833","null","null","263232","43271","null","null",
"0500000US53011","Clark County, Washington","20201","null","1385","null","47592","null","1846","null","74622","2600","null","null","112430","2886","null","null","220035","11737","null","null","372112","40008","null","null",
"0500000US53015","Cowlitz County, Washington","14682","null","2345","null","34044","null","3626","null","58125","4829","null","null","87118","5054","null","null","191490","32738","null","null","352560","115120","null","null",
"0500000US53021","Franklin County, Washington","19601","null","3347","null","41332","null","4332","null","61009","5542","null","null","91360","9469","null","null","187743","44106","null","null","334374","170557","null","null",
"0500000US53025","Grant County, Washington","13624","null","3245","null","32545","null","3472","null","54453","5857","null","null","83519","6371","null","null","150235","11153","null","null","219683","27989","null","null",
"0500000US53027","Grays Harbor County, Washington","11316","null","2011","null","28067","null","3450","null","47652","4224","null","null","69156","5144","null","null","152708","26954","null","null","275189","88208","null","null",
"0500000US53029","Island County, Washington","18009","null","2640","null","44047","null","4251","null","66142","4817","null","null","98819","6279","null","null","208951","23211","null","null","362717","80068","null","null",
"0500000US53033","King County, Washington","20907","null","867","null","57347","null","1174","null","95075","1428","null","null","147422","1878","null","null","325377","7920","null","null","571612","25716","null","null",
"0500000US53035","Kitsap County, Washington","18868","null","1755","null","48219","null","2353","null","77565","2999","null","null","113904","3898","null","null","221619","12783","null","null","356288","43683","null","null",
