"GEO_ID","NAME","B19083_001E","B19083_001EA","B19083_001M","B19083_001MA",
"Geography","Geographic Area Name","Estimate!!Gini Index","Annotation of Estimate!!Gini Index","Margin of Error!!Gini Index","Annotation of Margin of Error!!Gini Index",
"0500000US51015","Augusta County, Virginia","0.3998","null","0.0446","null",
"0500000US51019","Bedford County, Virginia","0.4459","null","0.0428","null",
"0500000US51041","Chesterfield County, Virginia","0.4107","null","0.0151","null",
"0500000US51059","Fairfax County, Virginia","0.4327","null","0.0068","null",
"0500000US51061","Fauquier County, Virginia","0.4071","null","0.0351","null",
"0500000US51069","Frederick County, Virginia","0.3860","null","0.0232","null",
"0500000US51085","Hanover County, Virginia","0.3935","null","0.0252","null",
"0500000US51087","Henrico County, Virginia","0.4631","null","0.0175","null",
"0500000US51095","James City County, Virginia","0.4721","null","0.0415","null",
"0500000US51107","Loudoun County, Virginia","0.4052","null","0.0203","null",
"0500000US51121","Montgomery County, Virginia","0.4909","null","0.0218","null",
"0500000US51153","Prince William County, Virginia","0.3829","null","0.0147","null",
"0500000US51161","Roanoke County, Virginia","0.4088","null","0.0243","null",
"0500000US51165","Rockingham County, Virginia","0.4420","null","0.0448","null",
"0500000US51177","Spotsylvania County, Virginia","0.4118","null","0.0344","null",
"0500000US51179","Stafford County, Virginia","0.3580","null","0.0163","null",
"0500000US51199","York County, Virginia","0.3799","null","0.0232","null",
"0500000US51510","Alexandria city, Virginia","0.4497","null","0.0198","null",
"0500000US51550","Chesapeake city, Virginia","0.4088","null","0.0259","null",
"0500000US51650","Hampton city, Virginia","0.4373","null","0.0224","null",
"0500000US51680","Lynchburg city, Virginia","0.4543","null","0.0276","null",
"0500000US51700","Newport News city, Virginia","0.4417","null","0.0307","null",
"0500000US51710","Norfolk city, Virginia","0.5179","null","0.0380","null",
"0500000US51740","Portsmouth city, Virginia","0.4712","null","0.0407","null",
"0500000US51760","Richmond city, Virginia","0.5224","null","0.0181","null",
"0500000US51770","Roanoke city, Virginia","0.5099","null","0.0420","null",
"0500000US51800","Suffolk city, Virginia","0.4251","null","0.0244","null",
"0500000US51810","Virginia Beach city, Virginia","0.4205","null","0.0119","null",
"0500000US53005","Benton County, Washington","0.4247","null","0.0203","null",
"0500000US53007","Chelan County, Washington","0.4458","null","0.0312","null",
"0500000US53009","Clallam County, Washington","0.4356","null","0.0258","null",
"0500000US53011","Clark County, Washington","0.4225","null","0.0122","null",
"0500000US53015","Cowlitz County, Washington","0.4600","null","0.0449","null",
"0500000US53021","Franklin County, Washington","0.4200","null","0.0645","null",
"0500000US53025","Grant County, Washington","0.4130","null","0.0263","null",
"0500000US53027","Grays Harbor County, Washington","0.4558","null","0.0449","null",
"0500000US53029","Island County, Washington","0.4342","null","0.0338","null",
"0500000US53033","King County, Washington","0.4680","null","0.0066","null",
"0500000US53035","Kitsap County, Washington","0.4216","null","0.0153","null",
"0500000US53041","Lewis County, Washington","0.4044","null","0.0298","null",
"0500000US53045","Mason County, Washington","0.4071","null","0.0286","null",
"0500000US53053","Pierce County, Washington","0.4225","null","0.0109","null",
"0500000US53057","Skagit County, Washington","0.4386","null","0.0269","null",
"0500000US53061","Snohomish County, Washington","0.4041","null","0.0091","null",
"0500000US53063","Spokane County, Washington","0.4575","null","0.0165","null",
"0500000US53067","Thurston County, Washington","0.3982","null","0.0135","null",
"0500000US53073","Whatcom County, Washington","0.4378","null","0.0205","null",
"0500000US53077","Yakima County, Washington","0.4258","null","0.0201","null",
"0500000US54003","Berkeley County, West Virginia","0.4015","null","0.0287","null",
"0500000US54011","Cabell County, West Virginia","0.4959","null","0.0365","null",
"0500000US54033","Harrison County, West Virginia","0.4628","null","0.0386","null",
"0500000US54039","Kanawha County, West Virginia","0.5073","null","0.0238","null",
"0500000US54061","Monongalia County, West Virginia","0.5266","null","0.0341","null",
"0500000US54081","Raleigh County, West Virginia","0.4877","null","0.0397","null",
"0500000US54107","Wood County, West Virginia","0.4534","null","0.0248","null",
"0500000US55009","Brown County, Wisconsin","0.4475","null","0.0394","null",
"0500000US55025","Dane County, Wisconsin","0.4456","null","0.0117","null",
"0500000US55027","Dodge County, Wisconsin","0.4159","null","0.0369","null",
"0500000US55035","Eau Claire County, Wisconsin","0.4240","null","0.0278","null",
"0500000US55039","Fond du Lac County, Wisconsin","0.4226","null","0.0343","null",
"0500000US55055","Jefferson County, Wisconsin","0.4121","null","0.0287","null",
"0500000US55059","Kenosha County, Wisconsin","0.4513","null","0.0341","null",
"0500000US55063","La Crosse County, Wisconsin","0.4543","null","0.0308","null",
"0500000US55071","Manitowoc County, Wisconsin","0.4126","null","0.0191","null",
"0500000US55073","Marathon County, Wisconsin","0.4565","null","0.0416","null",
"0500000US55079","Milwaukee County, Wisconsin","0.4774","null","0.0104","null",
"0500000US55087","Outagamie County, Wisconsin","0.4156","null","0.0188","null",
"0500000US55089","Ozaukee County, Wisconsin","0.4770","null","0.0255","null",
"0500000US55097","Portage County, Wisconsin","0.4279","null","0.0333","null",
"0500000US55101","Racine County, Wisconsin","0.4351","null","0.0162","null",
"0500000US55105","Rock County, Wisconsin","0.4151","null","0.0327","null",
"0500000US55109","St. Croix County, Wisconsin","0.3679","null","0.0192","null",
"0500000US55117","Sheboygan County, Wisconsin","0.4074","null","0.0209","null",
"0500000US55127","Walworth County, Wisconsin","0.4299","null","0.0232","null",
"0500000US55131","Washington County, Wisconsin","0.4033","null","0.0280","null",
"0500000US55133","Waukesha County, Wisconsin","0.4569","null","0.0136","null",
"0500000US55139","Winnebago County, Wisconsin","0.4533","null","0.0344","null",
"0500000US55141","Wood County, Wisconsin","0.4263","null","0.0306","null",
"0500000US56021","Laramie County, Wyoming","0.4437","null","0.0384","null",
"0500000US56025","Natrona County, Wyoming","0.4550","null","0.0404","null",
"0500000US72013","Arecibo Municipio, Puerto Rico","0.4920","null","0.0287","null",
"0500000US72021","Bayamón Municipio, Puerto Rico","0.4879","null","0.0271","null",
"0500000US72025","Caguas Municipio, Puerto Rico","0.5460","null","0.0645","null",
"0500000US72031","Carolina Municipio, Puerto Rico","0.5108","null","0.0289","null",
"0500000US72061","Guaynabo Municipio, Puerto Rico","0.5351","null","0.0322","null",
"0500000US72097","Mayagüez Municipio, Puerto Rico","0.6209","null","0.0343","null",
"0500000US72113","Ponce Municipio, Puerto Rico","0.5460","null","0.0342","null",
"0500000US72127","San Juan Municipio, Puerto Rico","0.5925","null","0.0169","null",
"0500000US72135","Toa Alta Municipio, Puerto Rico","0.4805","null","0.0292","null",
"0500000US72137","Toa Baja Municipio, Puerto Rico","0.5118","null","0.0538","null",
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","0.4746","null","0.0292","null",
