"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US31109","Lancaster County, Nebraska","15676","null","1274","null","37104","null","1458","null","58935","1873","null","null","90990","2947","null","null","187252","null","13041","null","325748","null","44852","null",
"0500000US31153","Sarpy County, Nebraska","22418","null","2106","null","55445","null","3117","null","81691","3731","null","null","113642","3962","null","null","193544","null","9806","null","294293","null","28427","null",
"0500000US32003","Clark County, Nevada","13434","null","667","null","35572","null","812","null","57402","977","null","null","87650","1327","null","null","198051","null","6970","null","373609","null","25963","null",
"0500000US32031","Washoe County, Nevada","15843","null","1231","null","39624","null","1575","null","62020","1878","null","null","95081","2691","null","null","208107","null","11073","null","376852","null","36605","null",
"0500000US33005","Cheshire County, New Hampshire","16430","null","2501","null","40199","null","4079","null","61719","3880","null","null","90614","5732","null","null","169611","null","14348","null","265397","null","37539","null",
"0500000US33009","Grafton County, New Hampshire","15981","null","2292","null","36692","null","4188","null","64067","5753","null","null","97707","6233","null","null","223222","null","31061","null","417477","null","93092","null",
"0500000US33011","Hillsborough County, New Hampshire","19214","null","1450","null","48492","null","2590","null","79909","3303","null","null","120788","3718","null","null","232125","null","11997","null","371722","null","34018","null",
"0500000US33013","Merrimack County, New Hampshire","18949","null","2224","null","45065","null","2884","null","70609","3439","null","null","100368","4212","null","null","204124","null","16008","null","346598","null","44698","null",
"0500000US33015","Rockingham County, New Hampshire","20846","null","1731","null","55178","null","2865","null","89201","3245","null","null","135429","4796","null","null","267326","null","13262","null","438510","null","36367","null",
"0500000US33017","Strafford County, New Hampshire","14517","null","2754","null","41754","null","4556","null","69835","5471","null","null","102404","5667","null","null","186788","null","18470","null","297403","null","64116","null",
"0500000US34001","Atlantic County, New Jersey","11827","null","1379","null","31804","null","2533","null","60757","4450","null","null","99893","4364","null","null","201444","null","15679","null","339113","null","52993","null",
"0500000US34003","Bergen County, New Jersey","19599","null","1189","null","56196","null","2500","null","94326","3231","null","null","145941","4099","null","null","331812","null","15074","null","597502","null","42248","null",
"0500000US34005","Burlington County, New Jersey","22105","null","1699","null","54629","null","2485","null","87118","2991","null","null","126836","3961","null","null","253914","null","12653","null","425888","null","39595","null",
"0500000US34007","Camden County, New Jersey","12986","null","1199","null","37091","null","1882","null","66130","2184","null","null","104903","3079","null","null","221538","null","11530","null","371036","null","38157","null",
"0500000US34009","Cape May County, New Jersey","15171","null","2342","null","42635","null","3775","null","67589","3396","null","null","100354","4837","null","null","216619","null","20537","null","382521","null","60475","null",
"0500000US34011","Cumberland County, New Jersey","10902","null","1855","null","29786","null","2883","null","52842","4033","null","null","86004","5879","null","null","173595","null","15696","null","299318","null","48110","null",
"0500000US34013","Essex County, New Jersey","10489","null","819","null","32856","null","1602","null","61215","2356","null","null","108953","3529","null","null","294683","null","12890","null","548235","null","37434","null",
"0500000US34015","Gloucester County, New Jersey","20939","null","1896","null","51732","null","3124","null","86185","3666","null","null","122938","4919","null","null","228024","null","15723","null","357446","null","46762","null",
"0500000US34017","Hudson County, New Jersey","12722","null","902","null","37094","null","1618","null","67571","2670","null","null","114349","3954","null","null","262244","null","9770","null","452063","null","28854","null",
"0500000US34019","Hunterdon County, New Jersey","26774","null","4889","null","72666","null","5554","null","113959","6261","null","null","169393","8426","null","null","339025","null","29218","null","558121","null","85517","null",
"0500000US34021","Mercer County, New Jersey","14768","null","1626","null","44673","null","2667","null","78824","3367","null","null","129100","3441","null","null","315996","null","26432","null","571299","null","96138","null",
"0500000US34023","Middlesex County, New Jersey","19492","null","1273","null","52618","null","1814","null","85661","2218","null","null","129515","2926","null","null","253719","null","8040","null","398996","null","21158","null",
"0500000US34025","Monmouth County, New Jersey","21035","null","1214","null","57977","null","2131","null","98513","2935","null","null","154525","4111","null","null","332334","null","13309","null","583516","null","36401","null",
"0500000US34027","Morris County, New Jersey","27355","null","2051","null","70876","null","3451","null","115065","4430","null","null","170717","5922","null","null","371256","null","20103","null","645597","null","57664","null",
"0500000US34029","Ocean County, New Jersey","15845","null","1154","null","41898","null","1746","null","71349","2518","null","null","107200","3276","null","null","222154","null","11948","null","378403","null","35126","null",
"0500000US34031","Passaic County, New Jersey","12702","null","1043","null","36461","null","2171","null","64709","2823","null","null","101885","3646","null","null","211278","null","10549","null","342856","null","27811","null",
"0500000US34033","Salem County, New Jersey","11841","null","2175","null","32403","null","4782","null","60834","6791","null","null","98352","8084","null","null","182528","null","12576","null","264443","null","22361","null",
"0500000US34035","Somerset County, New Jersey","26191","null","2479","null","66486","null","3895","null","112204","5006","null","null","169579","7641","null","null","375537","null","24557","null","675978","null","75950","null",
"0500000US34037","Sussex County, New Jersey","23534","null","3180","null","56156","null","4126","null","88993","4525","null","null","129114","6404","null","null","229363","null","16537","null","343793","null","39867","null",
"0500000US34039","Union County, New Jersey","18000","null","1327","null","44773","null","2293","null","77142","2705","null","null","122906","3608","null","null","296488","null","15887","null","551330","null","46031","null",
"0500000US34041","Warren County, New Jersey","18769","null","3403","null","50112","null","4758","null","80889","4409","null","null","116754","5703","null","null","209596","null","12070","null","303794","null","27706","null",
"0500000US35001","Bernalillo County, New Mexico","11276","null","947","null","30426","null","1229","null","51234","1976","null","null","82788","2883","null","null","173352","null","7794","null","291217","null","20866","null",
"0500000US35005","Chaves County, New Mexico","11452","null","1873","null","26493","null","3630","null","44839","3414","null","null","65494","5689","null","null","154006","null","29182","null","290743","null","92247","null",
"0500000US35013","Doña Ana County, New Mexico","7125","null","1035","null","21223","null","1926","null","38097","2609","null","null","63048","4405","null","null","139634","null","12465","null","232667","null","37935","null",
"0500000US35025","Lea County, New Mexico","10780","null","2822","null","33500","null","4458","null","54795","4854","null","null","79185","6818","null","null","171119","null","37333","null","316820","null","130934","null",
"0500000US35031","McKinley County, New Mexico","6105","null","1237","null","17856","null","1877","null","31566","2504","null","null","54831","6153","null","null","141515","null","18725","null","241607","null","40828","null",
"0500000US35035","Otero County, New Mexico","10832","null","3773","null","29201","null","3661","null","44071","3900","null","null","68294","6795","null","null","139881","null","34658","null","239997","null","127726","null",
"0500000US35043","Sandoval County, New Mexico","7867","null","2178","null","31730","null","3142","null","54325","4775","null","null","84150","5119","null","null","167844","null","14922","null","260610","null","44005","null",
"0500000US35045","San Juan County, New Mexico","10085","null","1648","null","27182","null","2292","null","45801","3514","null","null","74574","3825","null","null","137094","null","10215","null","210637","null","24864","null",
"0500000US35049","Santa Fe County, New Mexico","14025","null","1642","null","35127","null","2815","null","58164","3122","null","null","89614","4877","null","null","214193","null","22479","null","407185","null","74316","null",
"0500000US35061","Valencia County, New Mexico","11724","null","2439","null","27669","null","3533","null","47378","4451","null","null","70457","6562","null","null","137322","null","18205","null","209428","null","55610","null",
"0500000US36001","Albany County, New York","14103","null","1445","null","39142","null","2528","null","65997","2996","null","null","104106","3399","null","null","222089","null","14682","null","385354","null","46025","null",
"0500000US36005","Bronx County, New York","6974","null","337","null","19680","null","768","null","37817","1293","null","null","64089","1777","null","null","148557","null","6405","null","260036","null","22714","null",
"0500000US36007","Broome County, New York","9262","null","1503","null","27919","null","1988","null","48438","2459","null","null","76715","2899","null","null","164836","null","22561","null","297153","null","83006","null",
"0500000US36009","Cattaraugus County, New York","10042","null","1589","null","27755","null","2611","null","47893","3090","null","null","71805","3903","null","null","138558","null","11264","null","222097","null","32434","null",
"0500000US36011","Cayuga County, New York","13023","null","2146","null","32848","null","2763","null","56316","4147","null","null","88158","5031","null","null","182924","null","20019","null","341434","null","64058","null",
"0500000US36013","Chautauqua County, New York","10425","null","1202","null","26377","null","1856","null","45980","2658","null","null","69066","4015","null","null","152526","null","20473","null","282295","null","72298","null",
"0500000US36015","Chemung County, New York","11084","null","2680","null","32090","null","2844","null","51953","4137","null","null","81368","5488","null","null","147375","null","11498","null","219071","null","22908","null",
"0500000US36019","Clinton County, New York","13741","null","2760","null","34969","null","4187","null","58050","4039","null","null","84178","4849","null","null","165347","null","23859","null","283176","null","75975","null",
"0500000US36027","Dutchess County, New York","17135","null","1413","null","45573","null","2683","null","79111","4083","null","null","117840","4288","null","null","245497","null","17422","null","419269","null","54647","null",
"0500000US36029","Erie County, New York","11449","null","614","null","31745","null","989","null","55415","1216","null","null","86898","1840","null","null","187450","null","8750","null","333389","null","28280","null",
"0500000US36045","Jefferson County, New York","11291","null","1862","null","29951","null","2847","null","47125","2381","null","null","70509","3899","null","null","137528","null","8954","null","220968","null","24018","null",
"0500000US36047","Kings County, New York","8648","null","425","null","29411","null","733","null","57547","1162","null","null","99588","1712","null","null","241366","null","6557","null","439633","null","20768","null",
"0500000US36051","Livingston County, New York","13235","null","2603","null","33277","null","3188","null","55716","3938","null","null","84433","5922","null","null","159407","null","18007","null","258900","null","63843","null",
"0500000US36053","Madison County, New York","14557","null","1985","null","35068","null","3402","null","56950","4775","null","null","85066","6235","null","null","166965","null","14948","null","263197","null","38043","null",
"0500000US36055","Monroe County, New York","12228","null","721","null","33267","null","1225","null","57664","1705","null","null","90319","2153","null","null","194345","null","7927","null","340729","null","26140","null",
"0500000US36059","Nassau County, New York","24081","null","1234","null","65591","null","2062","null","109146","2278","null","null","165988","3207","null","null","363723","null","11763","null","663220","null","34044","null",
"0500000US36061","New York County, New York","10782","null","646","null","40171","null","1699","null","84976","2355","null","null","151637","4221","null","null","471160","null","21691","null","942046","null","60848","null",
"0500000US36063","Niagara County, New York","13786","null","1242","null","33251","null","2111","null","55276","2691","null","null","85740","4081","null","null","166467","null","13701","null","265738","null","44441","null",
"0500000US36065","Oneida County, New York","11423","null","1256","null","31174","null","1728","null","53972","2475","null","null","82073","2684","null","null","163481","null","15166","null","268470","null","54134","null",
"0500000US36067","Onondaga County, New York","12658","null","838","null","34902","null","1441","null","58279","1777","null","null","91213","2975","null","null","191330","null","8519","null","324614","null","28071","null",
"0500000US36069","Ontario County, New York","16199","null","2307","null","39263","null","3281","null","65850","4356","null","null","97768","5648","null","null","204952","null","20068","null","362786","null","57382","null",
"0500000US36071","Orange County, New York","18430","null","1467","null","47620","null","2835","null","79477","3426","null","null","120147","4113","null","null","224536","null","11056","null","363348","null","34270","null",
"0500000US36075","Oswego County, New York","12990","null","1967","null","34918","null","2847","null","53532","3342","null","null","80117","4699","null","null","171055","null","28918","null","304504","null","106210","null",
"0500000US36079","Putnam County, New York","23284","null","4419","null","63481","null","7187","null","100553","7786","null","null","150498","10108","null","null","323148","null","35083","null","589960","null","101712","null",
"0500000US36081","Queens County, New York","14364","null","553","null","38718","null","835","null","65191","1134","null","null","101324","1802","null","null","203545","null","3884","null","328136","null","13040","null",
"0500000US36083","Rensselaer County, New York","13087","null","1965","null","39227","null","3056","null","63811","3828","null","null","98290","4905","null","null","195919","null","12125","null","307550","null","39291","null",
"0500000US36085","Richmond County, New York","11876","null","1387","null","42388","null","2544","null","79258","3312","null","null","127712","4603","null","null","240003","null","12127","null","374343","null","36198","null",
"0500000US36087","Rockland County, New York","18395","null","1483","null","49628","null","3315","null","89152","5412","null","null","144767","6105","null","null","290418","null","18712","null","482916","null","62632","null",
"0500000US36089","St. Lawrence County, New York","12286","null","1652","null","30495","null","2459","null","50167","3173","null","null","75716","4363","null","null","143514","null","9459","null","231679","null","32227","null",
"0500000US36091","Saratoga County, New York","19297","null","2032","null","50625","null","2956","null","83603","3921","null","null","119651","4669","null","null","234892","null","15305","null","396397","null","46755","null",
"0500000US36093","Schenectady County, New York","12292","null","2204","null","35236","null","3041","null","63359","4434","null","null","100678","4893","null","null","183723","null","13851","null","290802","null","45913","null",
"0500000US36101","Steuben County, New York","14160","null","1624","null","33247","null","2505","null","50619","3139","null","null","76605","4965","null","null","159056","null","15231","null","279212","null","47501","null",
"0500000US36103","Suffolk County, New York","21032","null","1166","null","56512","null","1907","null","94907","2199","null","null","143148","2731","null","null","290319","null","9798","null","504642","null","30252","null",
"0500000US36105","Sullivan County, New York","12311","null","3002","null","33227","null","4231","null","56235","5947","null","null","87050","8180","null","null","178367","null","31083","null","299051","null","104435","null",
"0500000US36109","Tompkins County, New York","8560","null","2201","null","29874","null","3839","null","56031","5546","null","null","87270","7215","null","null","207056","null","22583","null","347450","null","39547","null",
"0500000US36111","Ulster County, New York","14796","null","1901","null","38635","null","3047","null","63467","4011","null","null","98250","6239","null","null","196243","null","16289","null","330349","null","53401","null",
"0500000US36113","Warren County, New York","17061","null","2325","null","37770","null","3683","null","61311","6329","null","null","95013","5948","null","null","179014","null","16427","null","287906","null","47179","null",
"0500000US36117","Wayne County, New York","11105","null","1738","null","31533","null","2990","null","51364","3583","null","null","77275","5468","null","null","146717","null","13620","null","236863","null","45030","null",
"0500000US36119","Westchester County, New York","18033","null","931","null","49787","null","1787","null","91096","3052","null","null","157164","4536","null","null","418428","null","14541","null","784633","null","41844","null",
"0500000US37001","Alamance County, North Carolina","13092","null","1280","null","28843","null","2327","null","46104","3205","null","null","76048","5239","null","null","167166","null","18261","null","307739","null","61334","null",
"0500000US37019","Brunswick County, North Carolina","12964","null","2290","null","35707","null","2784","null","55895","3198","null","null","83072","4118","null","null","167692","null","11481","null","279805","null","34919","null",
"0500000US37021","Buncombe County, North Carolina","13164","null","978","null","31318","null","1396","null","50128","2242","null","null","80430","3674","null","null","179757","null","11380","null","307232","null","35005","null",
"0500000US37023","Burke County, North Carolina","10613","null","1966","null","24837","null","2265","null","40495","4091","null","null","63886","4295","null","null","148547","null","26930","null","297220","null","98734","null",
"0500000US37025","Cabarrus County, North Carolina","15843","null","2366","null","40467","null","2867","null","62300","3573","null","null","97466","4548","null","null","206790","null","22868","null","373570","null","77580","null",
"0500000US37027","Caldwell County, North Carolina","10321","null","1660","null","25648","null","3173","null","44601","4052","null","null","67936","5286","null","null","130648","null","13119","null","210976","null","28517","null",
"0500000US37031","Carteret County, North Carolina","14064","null","1502","null","32014","null","2555","null","52764","3353","null","null","80176","4505","null","null","192526","null","21484","null","364912","null","72269","null",
"0500000US37035","Catawba County, North Carolina","12414","null","1404","null","31121","null","2867","null","53769","2916","null","null","78470","3858","null","null","189186","null","21543","null","376130","null","73626","null",
"0500000US37037","Chatham County, North Carolina","14379","null","2051","null","32782","null","4346","null","59650","6923","null","null","106596","10258","null","null","220275","null","25834","null","337693","null","76954","null",
"0500000US37045","Cleveland County, North Carolina","7231","null","2036","null","22027","null","2446","null","37288","3143","null","null","59956","4038","null","null","118740","null","10676","null","186815","null","23454","null",
"0500000US37049","Craven County, North Carolina","13160","null","2108","null","32221","null","2714","null","50889","3745","null","null","78018","5372","null","null","171578","null","19693","null","303165","null","66197","null",
"0500000US37051","Cumberland County, North Carolina","9705","null","836","null","25730","null","1222","null","43776","1846","null","null","68270","2425","null","null","136938","null","7289","null","221198","null","23138","null",
"0500000US37057","Davidson County, North Carolina","12060","null","1469","null","29777","null","2122","null","46950","2438","null","null","71155","3430","null","null","150230","null","17873","null","265471","null","68835","null",
"0500000US37063","Durham County, North Carolina","13239","null","1269","null","34975","null","2131","null","60230","3058","null","null","98236","4247","null","null","214435","null","12704","null","371688","null","37693","null",
"0500000US37067","Forsyth County, North Carolina","10442","null","870","null","29179","null","1443","null","50080","2277","null","null","81870","3113","null","null","203220","null","14301","null","392431","null","47626","null",
"0500000US37069","Franklin County, North Carolina","12138","null","1908","null","31082","null","5816","null","55847","5491","null","null","84649","6699","null","null","165259","null","30963","null","276719","null","106845","null",
"0500000US37071","Gaston County, North Carolina","11462","null","1091","null","29672","null","2486","null","49692","2787","null","null","77217","3814","null","null","157640","null","10222","null","262891","null","34190","null",
"0500000US37081","Guilford County, North Carolina","12657","null","1030","null","31766","null","1409","null","52789","2181","null","null","82102","2669","null","null","183544","null","8879","null","323720","null","27339","null",
"0500000US37085","Harnett County, North Carolina","10826","null","1530","null","30721","null","2887","null","51452","3054","null","null","76224","4226","null","null","143442","null","9870","null","219358","null","21119","null",
"0500000US37089","Henderson County, North Carolina","13860","null","1940","null","32705","null","2832","null","51391","4590","null","null","80556","4680","null","null","154132","null","12876","null","247755","null","35393","null",
"0500000US37097","Iredell County, North Carolina","14386","null","1429","null","33333","null","1958","null","55773","3340","null","null","88771","4612","null","null","212450","null","19031","null","400112","null","62256","null",
"0500000US37101","Johnston County, North Carolina","14061","null","1689","null","34914","null","3624","null","58757","3862","null","null","89462","4466","null","null","182841","null","23230","null","307236","null","75974","null",
"0500000US37109","Lincoln County, North Carolina","11139","null","2749","null","29958","null","3978","null","54019","5039","null","null","81686","6817","null","null","168323","null","16797","null","273286","null","38484","null",
"0500000US37119","Mecklenburg County, North Carolina","15788","null","812","null","39615","null","1099","null","65181","1762","null","null","102598","2489","null","null","252877","null","9854","null","479697","null","28913","null",
"0500000US37125","Moore County, North Carolina","13919","null","2292","null","35873","null","4793","null","63967","6017","null","null","97813","7346","null","null","241452","null","34625","null","474219","null","102387","null",
"0500000US37127","Nash County, North Carolina","11304","null","1679","null","25915","null","4108","null","47442","4739","null","null","69806","5795","null","null","156776","null","16960","null","253211","null","38063","null",
"0500000US37129","New Hanover County, North Carolina","11022","null","1366","null","31493","null","2166","null","53655","3233","null","null","87620","4931","null","null","214096","null","18950","null","396122","null","59383","null",
"0500000US37133","Onslow County, North Carolina","14673","null","2129","null","35010","null","2625","null","51289","3209","null","null","75307","4273","null","null","133032","null","11044","null","203689","null","35817","null",
"0500000US37135","Orange County, North Carolina","15138","null","2704","null","40202","null","3185","null","70224","5521","null","null","117339","8722","null","null","283508","null","36375","null","513322","null","109228","null",
"0500000US37147","Pitt County, North Carolina","8425","null","1540","null","25303","null","2382","null","46709","3239","null","null","74962","3850","null","null","175371","null","22065","null","322082","null","71547","null",
"0500000US37151","Randolph County, North Carolina","10194","null","1619","null","27733","null","3154","null","43977","2915","null","null","67332","4473","null","null","133255","null","11892","null","210425","null","32075","null",
"0500000US37155","Robeson County, North Carolina","6622","null","905","null","19471","null","1498","null","33430","2253","null","null","58778","3324","null","null","131369","null","11825","null","228770","null","36971","null",
"0500000US37157","Rockingham County, North Carolina","11526","null","2418","null","29236","null","2503","null","47718","3754","null","null","67780","2599","null","null","149102","null","33029","null","279236","null","123910","null",
"0500000US37159","Rowan County, North Carolina","10163","null","2115","null","29008","null","2424","null","47408","3491","null","null","74979","4281","null","null","156235","null","17374","null","263646","null","59868","null",
"0500000US37161","Rutherford County, North Carolina","10392","null","2184","null","24447","null","3247","null","40361","4055","null","null","60793","7095","null","null","147171","null","22007","null","275097","null","56355","null",
"0500000US37171","Surry County, North Carolina","9182","null","1463","null","22740","null","2798","null","41972","3971","null","null","67200","4278","null","null","158874","null","30778","null","317546","null","116400","null",
"0500000US37179","Union County, North Carolina","18491","null","2091","null","48126","null","2571","null","77728","3781","null","null","116913","5134","null","null","248234","null","20453","null","444598","null","60109","null",
"0500000US37183","Wake County, North Carolina","21590","null","879","null","49459","null","1463","null","77517","1926","null","null","117791","2118","null","null","233717","null","7452","null","378045","null","22708","null",
"0500000US37191","Wayne County, North Carolina","10768","null","1862","null","27499","null","2558","null","44113","3709","null","null","69114","4727","null","null","169920","null","37523","null","347987","null","141765","null",
"0500000US37193","Wilkes County, North Carolina","9754","null","1771","null","23481","null","3059","null","40760","5890","null","null","64769","6900","null","null","150348","null","34218","null","287460","null","102078","null",
"0500000US37195","Wilson County, North Carolina","12255","null","2342","null","29310","null","2958","null","46581","4511","null","null","71193","5076","null","null","124525","null","10893","null","186299","null","31647","null",
"0500000US38015","Burleigh County, North Dakota","14849","null","2516","null","40456","null","4702","null","69183","3995","null","null","102391","7340","null","null","186391","null","16665","null","286373","null","49624","null",
"0500000US38017","Cass County, North Dakota","15904","null","2013","null","41015","null","3191","null","65579","3807","null","null","96131","3665","null","null","206396","null","17482","null","357735","null","43543","null",
"0500000US38035","Grand Forks County, North Dakota","8540","null","1547","null","26730","null","3050","null","47051","4238","null","null","83025","5875","null","null","171289","null","20727","null","291521","null","66546","null",
"0500000US38101","Ward County, North Dakota","16483","null","3105","null","38211","null","4215","null","63884","4768","null","null","94233","7356","null","null","186581","null","21113","null","315649","null","67219","null",
"0500000US39003","Allen County, Ohio","10202","null","1960","null","30951","null","2944","null","51244","3118","null","null","78298","4330","null","null","139016","null","9445","null","208183","null","28570","null",
"0500000US39007","Ashtabula County, Ohio","9213","null","1606","null","24875","null","2403","null","43967","2949","null","null","68604","5442","null","null","143816","null","17442","null","255713","null","58513","null",
"0500000US39009","Athens County, Ohio","6148","null","1874","null","22235","null","3734","null","44394","4768","null","null","73601","4888","null","null","164900","null","33688","null","306972","null","115538","null",
"0500000US39013","Belmont County, Ohio","14162","null","2143","null","34907","null","2532","null","54279","3649","null","null","82251","5564","null","null","166109","null","20824","null","300422","null","71936","null",
"0500000US39017","Butler County, Ohio","13763","null","1277","null","40036","null","1573","null","64613","2246","null","null","95916","2939","null","null","186061","null","12842","null","314681","null","44310","null",
"0500000US39023","Clark County, Ohio","12461","null","1258","null","30018","null","1972","null","47011","2020","null","null","73348","3275","null","null","150693","null","11313","null","248687","null","37992","null",
"0500000US39025","Clermont County, Ohio","17273","null","1875","null","41130","null","2830","null","65528","3278","null","null","97989","4934","null","null","206633","null","17098","null","362879","null","54496","null",
"0500000US39029","Columbiana County, Ohio","13058","null","1215","null","27086","null","2110","null","42242","3385","null","null","67259","4682","null","null","178439","null","32673","null","398062","null","122695","null",
"0500000US39035","Cuyahoga County, Ohio","9025","null","439","null","27098","null","563","null","47391","859","null","null","79209","1469","null","null","193022","null","6686","null","366491","null","22620","null",
"0500000US39041","Delaware County, Ohio","24836","null","2955","null","66548","null","5075","null","106624","4574","null","null","151153","5354","null","null","300245","null","22695","null","514422","null","74151","null",
"0500000US39043","Erie County, Ohio","11848","null","3269","null","36198","null","3332","null","55802","3811","null","null","83341","6577","null","null","189164","null","27292","null","350918","null","92828","null",
"0500000US39045","Fairfield County, Ohio","17934","null","1762","null","41158","null","3501","null","67979","3707","null","null","101329","4458","null","null","179495","null","10201","null","265386","null","21567","null",
"0500000US39049","Franklin County, Ohio","13466","null","609","null","35738","null","994","null","59347","1236","null","null","90242","1678","null","null","193947","null","7381","null","346999","null","24349","null",
"0500000US39055","Geauga County, Ohio","18497","null","2978","null","50653","null","4786","null","82197","4853","null","null","120651","7177","null","null","289578","null","50297","null","581647","null","164809","null",
"0500000US39057","Greene County, Ohio","15276","null","2214","null","42010","null","3515","null","68709","3720","null","null","103591","4573","null","null","196163","null","14673","null","325027","null","46795","null",
"0500000US39061","Hamilton County, Ohio","11456","null","673","null","31941","null","1101","null","55565","1711","null","null","90870","1917","null","null","207479","null","9507","null","374059","null","28788","null",
"0500000US39063","Hancock County, Ohio","14286","null","3219","null","33386","null","2822","null","51709","3982","null","null","81154","6982","null","null","189821","null","31192","null","361029","null","107313","null",
"0500000US39081","Jefferson County, Ohio","11546","null","1718","null","27673","null","2605","null","44842","3715","null","null","68242","5472","null","null","145479","null","25042","null","244842","null","89863","null",
"0500000US39085","Lake County, Ohio","16881","null","1412","null","37479","null","1687","null","59605","2491","null","null","89262","3188","null","null","178283","null","15825","null","290597","null","53758","null",
"0500000US39089","Licking County, Ohio","17111","null","2092","null","39283","null","2944","null","62546","4232","null","null","93809","4844","null","null","192109","null","15974","null","323696","null","49309","null",
"0500000US39093","Lorain County, Ohio","11686","null","1063","null","32310","null","1828","null","55175","2406","null","null","84948","3163","null","null","168344","null","10806","null","276657","null","31755","null",
"0500000US39095","Lucas County, Ohio","9498","null","874","null","27166","null","1342","null","47741","1745","null","null","77146","2875","null","null","167883","null","8711","null","291070","null","27716","null",
"0500000US39099","Mahoning County, Ohio","10152","null","1005","null","27088","null","1478","null","43674","1745","null","null","69072","3147","null","null","160415","null","12409","null","293883","null","42495","null",
"0500000US39101","Marion County, Ohio","8704","null","2567","null","27741","null","3168","null","45253","4017","null","null","69274","4327","null","null","149794","null","28731","null","280720","null","98378","null",
"0500000US39103","Medina County, Ohio","19656","null","1521","null","45620","null","2449","null","70735","3087","null","null","103861","4668","null","null","185328","null","9282","null","274705","null","25333","null",
"0500000US39109","Miami County, Ohio","17217","null","2411","null","38779","null","3379","null","60957","3639","null","null","89977","4853","null","null","163814","null","11909","null","246399","null","26616","null",
"0500000US39113","Montgomery County, Ohio","10960","null","794","null","28762","null","1071","null","47883","1515","null","null","76293","2125","null","null","164902","null","7871","null","284262","null","28297","null",
"0500000US39119","Muskingum County, Ohio","10015","null","1654","null","25920","null","2664","null","44380","3597","null","null","68543","4175","null","null","149542","null","31372","null","281971","null","111733","null",
"0500000US39133","Portage County, Ohio","13752","null","1755","null","36456","null","2758","null","59812","3300","null","null","90863","4419","null","null","188056","null","20175","null","339561","null","69401","null",
"0500000US39139","Richland County, Ohio","12210","null","1713","null","29341","null","2491","null","47284","3759","null","null","73684","4069","null","null","138885","null","11018","null","223735","null","32888","null",
"0500000US39141","Ross County, Ohio","11735","null","1739","null","30687","null","3743","null","50026","4041","null","null","71406","5020","null","null","134208","null","11581","null","185136","null","23846","null",
"0500000US39145","Scioto County, Ohio","9425","null","1721","null","23430","null","2959","null","43083","4454","null","null","69877","6919","null","null","176404","null","31725","null","351034","null","105309","null",
"0500000US39151","Stark County, Ohio","12248","null","896","null","30427","null","1434","null","51260","1850","null","null","79169","2285","null","null","155220","null","9251","null","242910","null","28630","null",
"0500000US39153","Summit County, Ohio","12067","null","879","null","33106","null","1470","null","55553","1934","null","null","84910","2421","null","null","190877","null","10267","null","352094","null","32953","null",
"0500000US39155","Trumbull County, Ohio","12116","null","1173","null","27931","null","1637","null","45610","2067","null","null","69863","2776","null","null","145719","null","13427","null","250025","null","44653","null",
"0500000US39157","Tuscarawas County, Ohio","12809","null","1717","null","31224","null","2992","null","51314","3021","null","null","74247","4441","null","null","145520","null","17903","null","244633","null","56820","null",
"0500000US39165","Warren County, Ohio","25352","null","2687","null","56655","null","3353","null","85115","3906","null","null","128147","5666","null","null","262767","null","22963","null","438357","null","61322","null",
"0500000US39169","Wayne County, Ohio","12816","null","1743","null","33802","null","3253","null","55693","3548","null","null","77528","3830","null","null","176797","null","27904","null","338936","null","97983","null",
"0500000US39173","Wood County, Ohio","14502","null","1952","null","36452","null","2679","null","60449","4188","null","null","93028","4780","null","null","196900","null","19492","null","345949","null","57556","null",
"0500000US40017","Canadian County, Oklahoma","19962","null","2412","null","47257","null","3569","null","74518","4746","null","null","108929","5296","null","null","190692","null","15498","null","308886","null","49470","null",
