"GEO_ID","NAME","B25101_001E","B25101_001M","B25101_001MA","B25101_001EA","B25101_002E","B25101_002M","B25101_002MA","B25101_002EA","B25101_003E","B25101_003M","B25101_003MA","B25101_003EA","B25101_004E","B25101_004M","B25101_004MA","B25101_004EA","B25101_005E","B25101_005M","B25101_005MA","B25101_005EA","B25101_006E","B25101_006EA","B25101_006M","B25101_006MA","B25101_007E","B25101_007M","B25101_007MA","B25101_007EA","B25101_008E","B25101_008EA","B25101_008M","B25101_008MA","B25101_009E","B25101_009EA","B25101_009M","B25101_009MA","B25101_010E","B25101_010M","B25101_010MA","B25101_010EA","B25101_011E","B25101_011M","B25101_011MA","B25101_011EA","B25101_012E","B25101_012EA","B25101_012M","B25101_012MA","B25101_013E","B25101_013EA","B25101_013M","B25101_013MA","B25101_014E","B25101_014EA","B25101_014M","B25101_014MA","B25101_015E","B25101_015EA","B25101_015M","B25101_015MA","B25101_016E","B25101_016M","B25101_016MA","B25101_016EA","B25101_017E","B25101_017EA","B25101_017M","B25101_017MA","B25101_018E","B25101_018EA","B25101_018M","B25101_018MA","B25101_019E","B25101_019EA","B25101_019M","B25101_019MA","B25101_020E","B25101_020EA","B25101_020M","B25101_020MA","B25101_021E","B25101_021M","B25101_021MA","B25101_021EA","B25101_022E","B25101_022M","B25101_022MA","B25101_022EA","B25101_023E","B25101_023EA","B25101_023M","B25101_023MA","B25101_024E","B25101_024EA","B25101_024M","B25101_024MA","B25101_025E","B25101_025EA","B25101_025M","B25101_025MA","B25101_026E","B25101_026M","B25101_026MA","B25101_026EA","B25101_027E","B25101_027M","B25101_027MA","B25101_027EA","B25101_028E","B25101_028EA","B25101_028M","B25101_028MA","B25101_029E","B25101_029EA","B25101_029M","B25101_029MA","B25101_030E","B25101_030EA","B25101_030M","B25101_030MA","B25101_031E","B25101_031M","B25101_031MA","B25101_031EA","B25101_032E","B25101_032M","B25101_032MA","B25101_032EA","B25101_033E","B25101_033M","B25101_033MA","B25101_033EA","B25101_034E","B25101_034EA","B25101_034M","B25101_034MA","B25101_035E","B25101_035EA","B25101_035M","B25101_035MA","B25101_036E","B25101_036M","B25101_036MA","B25101_036EA","B25101_037E","B25101_037M","B25101_037MA","B25101_037EA","B25101_038E","B25101_038M","B25101_038MA","B25101_038EA","B25101_039E","B25101_039EA","B25101_039M","B25101_039MA","B25101_040E","B25101_040M","B25101_040MA","B25101_040EA","B25101_041E","B25101_041M","B25101_041MA","B25101_041EA","B25101_042E","B25101_042EA","B25101_042M","B25101_042MA","B25101_043E","B25101_043M","B25101_043MA","B25101_043EA","B25101_044E","B25101_044M","B25101_044MA","B25101_044EA","B25101_045E","B25101_045EA","B25101_045M","B25101_045MA",
"0500000US42063","Indiana County, Pennsylvania","23522","1345","null","null","11385","1200","null","null","929","374","null","null","0","179","null","null","0","179","null","null","929","null","374","null","1134","341","null","null","0","null","179","null","337","null","220","null","797","281","null","null","1118","431","null","null","318","null","239","null","262","null","241","null","538","null","239","null","2588","null","564","null","1309","398","null","null","980","null","280","null","299","null","191","null","5574","null","929","null","4337","null","810","null","840","365","null","null","397","419","null","null","42","null","44","null","12137","null","1187","null","1320","null","401","null","135","100","null","null","176","88","null","null","1009","null","370","null","3374","null","942","null","2363","null","832","null","569","282","null","null","442","251","null","null","2537","625","null","null","2281","null","532","null","216","null","231","null","40","69","null","null","2098","503","null","null","2060","499","null","null","38","null","62","null","0","179","null","null","2631","481","null","null","2631","null","481","null","0","179","null","null","0","179","null","null","177","null","203","null",
"0500000US42069","Lackawanna County, Pennsylvania","54165","2293","null","null","30118","1991","null","null","1146","494","null","null","0","179","null","null","0","179","null","null","1146","null","494","null","3400","910","null","null","79","null","92","null","158","null","123","null","3163","841","null","null","2780","654","null","null","348","null","278","null","982","null","347","null","1450","null","506","null","6436","null","1058","null","2233","627","null","null","2740","null","708","null","1463","null","515","null","16340","null","1683","null","12518","null","1645","null","3332","677","null","null","490","290","null","null","16","null","25","null","24047","null","1726","null","4255","null","807","null","403","271","null","null","414","219","null","null","3438","null","693","null","4719","null","915","null","2155","null","689","null","1555","528","null","null","1009","580","null","null","3397","679","null","null","2360","null","547","null","933","null","397","null","104","91","null","null","4090","931","null","null","3847","942","null","null","243","null","191","null","0","179","null","null","7333","1193","null","null","7333","null","1193","null","0","179","null","null","0","179","null","null","253","null","259","null",
"0500000US42071","Lancaster County, Pennsylvania","134620","3362","null","null","83822","3691","null","null","1730","569","null","null","0","179","null","null","0","179","null","null","1730","null","569","null","5859","1237","null","null","51","null","87","null","418","null","248","null","5390","1205","null","null","6728","1103","null","null","383","null","209","null","1940","null","543","null","4405","null","1054","null","17942","null","2146","null","3247","870","null","null","8451","null","1311","null","6244","null","1452","null","51432","null","3066","null","32781","null","2632","null","14554","1831","null","null","4097","1069","null","null","131","null","138","null","50798","null","3124","null","5640","null","1096","null","294","218","null","null","1035","522","null","null","4311","null","972","null","8515","null","1410","null","3232","null","945","null","3097","775","null","null","2186","750","null","null","6360","1102","null","null","5006","null","971","null","1100","null","408","null","254","178","null","null","11166","1425","null","null","10580","1334","null","null","541","null","386","null","45","76","null","null","18852","2075","null","null","18763","null","2085","null","47","80","null","null","42","71","null","null","265","null","197","null",
"0500000US42073","Lawrence County, Pennsylvania","28120","1230","null","null","15448","1303","null","null","1229","459","null","null","0","179","null","null","0","179","null","null","1229","null","459","null","1599","585","null","null","40","null","65","null","464","null","364","null","1095","487","null","null","2158","524","null","null","459","null","207","null","1044","null","394","null","655","null","270","null","3156","null","702","null","1335","574","null","null","1317","null","462","null","504","null","270","null","7272","null","1033","null","5531","null","899","null","1243","414","null","null","498","357","null","null","34","null","41","null","12672","null","1050","null","1927","null","499","null","432","250","null","null","482","207","null","null","1013","null","382","null","2498","null","571","null","1444","null","397","null","600","282","null","null","454","313","null","null","1702","455","null","null","1545","null","425","null","157","null","130","null","0","179","null","null","2917","650","null","null","2837","647","null","null","80","null","77","null","0","179","null","null","3455","734","null","null","3455","null","734","null","0","179","null","null","0","179","null","null","173","null","134","null",
"0500000US42075","Lebanon County, Pennsylvania","36962","1716","null","null","22633","1603","null","null","888","407","null","null","0","179","null","null","0","179","null","null","888","null","407","null","1396","497","null","null","25","null","41","null","339","null","242","null","1032","434","null","null","2585","781","null","null","482","null","347","null","614","null","416","null","1489","null","663","null","4702","null","969","null","1257","467","null","null","2620","null","750","null","825","null","391","null","12954","null","1373","null","8748","null","1317","null","3794","743","null","null","412","282","null","null","108","null","135","null","14329","null","1267","null","1968","null","580","null","170","128","null","null","122","136","null","null","1676","null","578","null","1702","null","527","null","482","null","260","null","698","370","null","null","522","294","null","null","3168","684","null","null","2594","null","573","null","574","null","387","null","0","179","null","null","2807","687","null","null","2764","674","null","null","43","null","71","null","0","179","null","null","4658","833","null","null","4658","null","833","null","0","179","null","null","0","179","null","null","26","null","43","null",
"0500000US42077","Lehigh County, Pennsylvania","89915","2980","null","null","56762","2647","null","null","1970","691","null","null","0","179","null","null","0","179","null","null","1970","null","691","null","3241","884","null","null","0","null","179","null","163","null","170","null","3078","823","null","null","5174","1154","null","null","316","null","215","null","2368","null","694","null","2490","null","762","null","11426","null","1459","null","2137","686","null","null","5434","null","1092","null","3855","null","993","null","34727","null","2141","null","24077","null","1817","null","8244","1442","null","null","2406","916","null","null","224","null","192","null","33153","null","2266","null","3626","null","804","null","19","32","null","null","550","331","null","null","3057","null","806","null","6626","null","1031","null","1761","null","528","null","2764","780","null","null","2101","640","null","null","4696","982","null","null","3449","null","876","null","937","null","394","null","310","234","null","null","6491","1058","null","null","6110","1042","null","null","381","null","248","null","0","179","null","null","11314","1301","null","null","11215","null","1302","null","99","108","null","null","0","179","null","null","400","null","307","null",
"0500000US42079","Luzerne County, Pennsylvania","85043","2568","null","null","44332","2255","null","null","1644","386","null","null","0","179","null","null","0","179","null","null","1644","null","386","null","3577","738","null","null","302","null","240","null","419","null","236","null","2856","635","null","null","5170","1010","null","null","1023","null","456","null","2081","null","663","null","2066","null","521","null","8963","null","1142","null","2980","611","null","null","4044","null","901","null","1939","null","553","null","24715","null","1946","null","19337","null","1718","null","4079","779","null","null","1299","496","null","null","263","null","219","null","40711","null","2010","null","7383","null","1016","null","851","310","null","null","1686","491","null","null","4846","null","914","null","7875","null","1183","null","3517","null","774","null","3560","852","null","null","798","359","null","null","5816","952","null","null","4820","null","901","null","947","null","340","null","49","52","null","null","8295","1253","null","null","7905","1235","null","null","390","null","381","null","0","179","null","null","11168","1339","null","null","11168","null","1339","null","0","179","null","null","0","179","null","null","174","null","146","null",
"0500000US42081","Lycoming County, Pennsylvania","31695","1268","null","null","18653","1260","null","null","961","338","null","null","0","179","null","null","26","34","null","null","935","null","337","null","1977","668","null","null","26","null","32","null","303","null","231","null","1648","641","null","null","2390","557","null","null","344","null","191","null","891","null","461","null","1155","null","438","null","3557","null","613","null","1014","318","null","null","1603","null","437","null","940","null","385","null","9751","null","1090","null","7797","null","1022","null","1552","434","null","null","402","277","null","null","17","null","28","null","13042","null","943","null","1590","null","472","null","119","90","null","null","339","236","null","null","1132","null","389","null","3043","null","665","null","1612","null","497","null","1260","500","null","null","171","99","null","null","1682","383","null","null","1420","null","366","null","262","null","149","null","0","179","null","null","2783","584","null","null","2666","586","null","null","117","null","112","null","0","179","null","null","3794","748","null","null","3782","null","747","null","12","20","null","null","0","179","null","null","150","null","147","null",
"0500000US42085","Mercer County, Pennsylvania","32782","1604","null","null","16726","1457","null","null","675","262","null","null","0","179","null","null","0","179","null","null","675","null","262","null","1849","494","null","null","0","null","179","null","448","null","277","null","1401","408","null","null","1909","525","null","null","461","null","252","null","1053","null","450","null","395","null","225","null","3659","null","709","null","2003","537","null","null","1248","null","389","null","408","null","167","null","8565","null","1210","null","7020","null","1073","null","1485","509","null","null","60","58","null","null","69","null","60","null","16056","null","1167","null","1771","null","498","null","225","110","null","null","619","275","null","null","927","null","337","null","4075","null","747","null","2580","null","599","null","1213","533","null","null","282","203","null","null","3389","713","null","null","3102","null","696","null","273","null","196","null","14","23","null","null","2958","607","null","null","2922","610","null","null","36","null","57","null","0","179","null","null","3735","606","null","null","3735","null","606","null","0","179","null","null","0","179","null","null","128","null","106","null",
"0500000US42089","Monroe County, Pennsylvania","45752","2016","null","null","29690","2236","null","null","1290","707","null","null","0","179","null","null","0","179","null","null","1290","null","707","null","2193","567","null","null","0","null","179","null","63","null","103","null","2130","567","null","null","4006","1313","null","null","0","null","179","null","1048","null","631","null","2958","null","1111","null","6458","null","1296","null","692","408","null","null","2113","null","751","null","3653","null","1010","null","15694","null","1780","null","9866","null","1515","null","4242","956","null","null","1586","670","null","null","49","null","83","null","16062","null","2000","null","1220","null","457","null","80","100","null","null","162","166","null","null","978","null","429","null","2711","null","818","null","763","null","405","null","822","456","null","null","1126","584","null","null","3424","1166","null","null","1845","null","725","null","1340","null","740","null","239","226","null","null","3486","1078","null","null","3068","981","null","null","418","null","297","null","0","179","null","null","5089","1199","null","null","4919","null","1177","null","170","197","null","null","0","179","null","null","132","null","160","null",
"0500000US42091","Montgomery County, Pennsylvania","225591","3440","null","null","155780","3491","null","null","3676","987","null","null","0","179","null","null","44","73","null","null","3632","null","970","null","6012","1065","null","null","151","null","212","null","285","null","237","null","5576","1058","null","null","8312","1312","null","null","134","null","130","null","876","null","396","null","7302","null","1207","null","20575","null","2079","null","1385","510","null","null","7509","null","1165","null","11681","null","1706","null","116528","null","3408","null","71862","null","3355","null","33769","2941","null","null","10897","1594","null","null","677","null","399","null","69811","null","3195","null","6612","null","1124","null","540","364","null","null","884","671","null","null","5188","null","925","null","9103","null","1220","null","1650","null","485","null","2082","583","null","null","5371","964","null","null","6681","1280","null","null","4053","null","950","null","1964","null","555","null","664","321","null","null","11308","1299","null","null","9129","1218","null","null","1757","null","492","null","422","238","null","null","35378","2536","null","null","34435","null","2486","null","722","348","null","null","221","249","null","null","729","null","348","null",
"0500000US42095","Northampton County, Pennsylvania","82867","2256","null","null","53834","2635","null","null","1733","697","null","null","0","179","null","null","0","179","null","null","1733","null","697","null","2682","744","null","null","0","null","179","null","278","null","245","null","2404","703","null","null","5344","1025","null","null","267","null","257","null","892","null","378","null","4185","null","981","null","9010","null","1246","null","1202","440","null","null","4006","null","805","null","3802","null","1070","null","35065","null","2229","null","22632","null","2030","null","10648","1135","null","null","1785","538","null","null","0","null","179","null","29033","null","1987","null","3392","null","787","null","269","243","null","null","689","387","null","null","2434","null","595","null","5629","null","921","null","1972","null","654","null","2074","571","null","null","1583","470","null","null","4395","859","null","null","2800","null","723","null","1248","null","451","null","347","228","null","null","5586","944","null","null","5261","910","null","null","325","null","229","null","0","179","null","null","9836","1451","null","null","9793","null","1448","null","0","179","null","null","43","71","null","null","195","null","155","null",
"0500000US42097","Northumberland County, Pennsylvania","26666","1176","null","null","12878","987","null","null","599","259","null","null","0","179","null","null","0","179","null","null","599","null","259","null","1576","457","null","null","94","null","101","null","480","null","219","null","1002","358","null","null","1524","439","null","null","562","null","348","null","619","null","302","null","343","null","172","null","2411","null","576","null","1302","451","null","null","782","null","374","null","327","null","174","null","6768","null","1018","null","5826","null","986","null","854","292","null","null","88","86","null","null","0","null","179","null","13788","null","1034","null","2627","null","678","null","342","185","null","null","1042","399","null","null","1243","null","485","null","2653","null","663","null","1582","null","491","null","914","416","null","null","157","136","null","null","1914","557","null","null","1777","null","549","null","137","null","144","null","0","179","null","null","3037","591","null","null","2978","570","null","null","59","null","98","null","0","179","null","null","3382","662","null","null","3382","null","662","null","0","179","null","null","0","179","null","null","175","null","195","null",
"0500000US42101","Philadelphia County, Pennsylvania","296863","6050","null","null","178805","6045","null","null","15821","2155","null","null","0","179","null","null","97","113","null","null","15724","null","2168","null","18683","2491","null","null","353","null","206","null","2399","null","824","null","15931","2266","null","null","19718","2561","null","null","2100","null","782","null","7206","null","1506","null","10412","null","1756","null","32863","null","3269","null","11124","1881","null","null","12631","null","1929","null","9108","null","1808","null","88197","null","4552","null","66422","null","4178","null","17010","2089","null","null","4765","1055","null","null","3523","null","1123","null","118058","null","4736","null","27923","null","2474","null","3420","888","null","null","6611","1190","null","null","17892","null","2186","null","21940","null","2373","null","13409","null","1917","null","6283","1149","null","null","2248","780","null","null","15665","1860","null","null","12986","null","1712","null","2378","null","953","null","301","242","null","null","17943","2033","null","null","17009","2073","null","null","856","null","560","null","78","128","null","null","28501","2400","null","null","28282","null","2395","null","219","170","null","null","0","179","null","null","6086","null","1554","null",
"0500000US42107","Schuylkill County, Pennsylvania","42022","1492","null","null","21689","1245","null","null","896","344","null","null","0","179","null","null","0","179","null","null","896","null","344","null","2021","527","null","null","59","null","59","null","497","null","307","null","1465","418","null","null","2810","566","null","null","761","null","389","null","1132","null","352","null","917","null","347","null","5695","null","1065","null","2899","717","null","null","1801","null","499","null","995","null","414","null","10254","null","969","null","8335","null","877","null","1446","379","null","null","473","246","null","null","13","null","21","null","20333","null","1376","null","2486","null","519","null","339","226","null","null","649","236","null","null","1498","null","407","null","5335","null","957","null","2428","null","519","null","2225","655","null","null","682","472","null","null","2845","697","null","null","2329","null","636","null","516","null","288","null","0","179","null","null","4253","801","null","null","4180","813","null","null","73","null","62","null","0","179","null","null","5053","1001","null","null","5053","null","1001","null","0","179","null","null","0","179","null","null","361","null","306","null",
"0500000US42111","Somerset County, Pennsylvania","22876","1170","null","null","10402","1021","null","null","375","167","null","null","13","23","null","null","47","78","null","null","315","null","149","null","957","312","null","null","0","null","179","null","184","null","156","null","773","270","null","null","1720","478","null","null","697","null","356","null","647","null","261","null","376","null","202","null","2621","null","548","null","1343","422","null","null","751","null","286","null","527","null","328","null","4642","null","726","null","3411","null","636","null","1038","402","null","null","193","158","null","null","87","null","91","null","12474","null","1020","null","2126","null","462","null","273","171","null","null","826","341","null","null","1027","null","296","null","3042","null","737","null","2121","null","611","null","827","326","null","null","94","70","null","null","1557","386","null","null","1166","null","298","null","391","null","204","null","0","179","null","null","2903","656","null","null","2653","554","null","null","250","null","308","null","0","179","null","null","2736","538","null","null","2736","null","538","null","0","179","null","null","0","179","null","null","110","null","138","null",
"0500000US42125","Washington County, Pennsylvania","62294","2246","null","null","34840","2259","null","null","1513","577","null","null","0","179","null","null","0","179","null","null","1513","null","577","null","2905","742","null","null","99","null","87","null","599","null","330","null","2207","674","null","null","2514","639","null","null","394","null","218","null","870","null","285","null","1250","null","436","null","6564","null","960","null","1918","532","null","null","2841","null","732","null","1805","null","561","null","21329","null","1885","null","16782","null","1694","null","3526","845","null","null","1021","459","null","null","15","null","27","null","27454","null","1707","null","3394","null","730","null","519","264","null","null","1059","403","null","null","1816","null","478","null","4755","null","821","null","2780","null","575","null","1230","454","null","null","745","348","null","null","5199","907","null","null","4351","null","869","null","763","null","439","null","85","98","null","null","4712","819","null","null","4504","755","null","null","136","null","150","null","72","117","null","null","9058","1144","null","null","9034","null","1144","null","24","40","null","null","0","179","null","null","336","null","233","null",
"0500000US42129","Westmoreland County, Pennsylvania","117184","3012","null","null","65373","2769","null","null","3507","745","null","null","41","68","null","null","109","162","null","null","3357","null","714","null","5230","1070","null","null","99","null","106","null","1315","null","670","null","3816","881","null","null","7112","1175","null","null","1428","null","468","null","2958","null","775","null","2726","null","762","null","11639","null","1648","null","5350","1247","null","null","3831","null","713","null","2458","null","770","null","37860","null","2120","null","29751","null","2096","null","6690","996","null","null","1419","502","null","null","25","null","41","null","51811","null","2456","null","7433","null","1148","null","628","303","null","null","1835","535","null","null","4970","null","989","null","7755","null","1214","null","4148","null","830","null","2534","735","null","null","1073","475","null","null","7088","880","null","null","6035","null","823","null","996","null","429","null","57","99","null","null","10581","1382","null","null","10552","1395","null","null","29","null","47","null","0","179","null","null","18348","1974","null","null","18348","null","1974","null","0","179","null","null","0","179","null","null","606","null","337","null",
"0500000US42133","York County, Pennsylvania","126616","2956","null","null","81625","3359","null","null","2701","736","null","null","0","179","null","null","12","20","null","null","2689","null","739","null","4015","714","null","null","0","null","179","null","267","null","208","null","3748","701","null","null","8066","1319","null","null","479","null","300","null","2130","null","744","null","5457","null","1069","null","17675","null","2345","null","4465","1223","null","null","8664","null","1551","null","4546","null","1055","null","48995","null","2430","null","32017","null","2358","null","14030","1727","null","null","2948","828","null","null","173","null","183","null","44991","null","2712","null","4757","null","923","null","316","192","null","null","677","373","null","null","3764","null","847","null","8826","null","1345","null","2500","null","768","null","3722","1030","null","null","2604","879","null","null","7781","1284","null","null","5615","null","1204","null","1478","null","681","null","688","381","null","null","8213","1302","null","null","7632","1263","null","null","581","null","341","null","0","179","null","null","14891","1795","null","null","14843","null","1799","null","48","82","null","null","0","179","null","null","523","null","249","null",
"0500000US44003","Kent County, Rhode Island","49710","1846","null","null","34682","1971","null","null","1564","734","null","null","0","217","null","null","0","217","null","null","1564","null","734","null","1408","529","null","null","0","null","217","null","75","null","125","null","1333","514","null","null","2233","768","null","null","122","null","125","null","639","null","423","null","1472","null","715","null","6334","null","1203","null","515","349","null","null","2271","null","757","null","3548","null","869","null","23143","null","1914","null","14568","null","1848","null","6512","1349","null","null","2063","820","null","null","0","null","217","null","15028","null","1539","null","1584","null","544","null","87","147","null","null","319","249","null","null","1178","null","444","null","2611","null","877","null","896","null","606","null","925","433","null","null","790","407","null","null","1864","541","null","null","1153","null","476","null","366","null","289","null","345","334","null","null","1978","617","null","null","1603","569","null","null","225","null","191","null","150","187","null","null","6991","1021","null","null","6758","null","999","null","233","189","null","null","0","217","null","null","0","null","217","null",
"0500000US44005","Newport County, Rhode Island","21668","1375","null","null","13730","1228","null","null","297","229","null","null","0","217","null","null","0","217","null","null","297","null","229","null","531","305","null","null","0","null","217","null","0","null","217","null","531","305","null","null","887","460","null","null","0","null","217","null","50","null","82","null","837","null","448","null","1626","null","634","null","44","73","null","null","486","null","373","null","1096","null","559","null","10304","null","1085","null","5793","null","1028","null","2846","715","null","null","1665","673","null","null","85","null","149","null","7938","null","1005","null","1064","null","439","null","33","58","null","null","70","118","null","null","961","null","442","null","894","null","405","null","182","null","193","null","268","207","null","null","444","262","null","null","1265","484","null","null","630","null","354","null","320","null","229","null","315","290","null","null","861","357","null","null","509","290","null","null","188","null","165","null","164","192","null","null","3805","851","null","null","3655","null","874","null","119","143","null","null","31","52","null","null","49","null","86","null",
"0500000US44007","Providence County, Rhode Island","128968","3749","null","null","90057","3998","null","null","4927","1065","null","null","58","97","null","null","0","217","null","null","4869","null","1069","null","7058","1433","null","null","0","null","217","null","401","null","330","null","6657","1429","null","null","7090","1447","null","null","255","null","206","null","824","null","496","null","6011","null","1355","null","17218","null","2273","null","1696","662","null","null","6847","null","1434","null","8675","null","1541","null","53527","null","2971","null","30065","null","2550","null","19560","2091","null","null","3902","1126","null","null","237","null","382","null","38911","null","2546","null","4136","null","1027","null","0","217","null","null","280","221","null","null","3856","null","999","null","6548","null","990","null","821","null","365","null","2483","691","null","null","3244","773","null","null","5043","907","null","null","2979","null","686","null","1631","null","619","null","433","308","null","null","6893","1138","null","null","6302","1092","null","null","483","null","315","null","108","178","null","null","15922","1827","null","null","15645","null","1801","null","277","213","null","null","0","217","null","null","369","null","253","null",
"0500000US44009","Washington County, Rhode Island","35180","1994","null","null","24486","1851","null","null","620","393","null","null","0","217","null","null","0","217","null","null","620","null","393","null","987","397","null","null","0","null","217","null","0","null","217","null","987","397","null","null","1612","604","null","null","240","null","240","null","221","null","206","null","1151","null","530","null","4184","null","1000","null","311","202","null","null","1241","null","617","null","2632","null","882","null","17034","null","1433","null","10131","null","1264","null","5101","925","null","null","1802","691","null","null","49","null","79","null","10694","null","1223","null","1408","null","469","null","0","217","null","null","122","142","null","null","1286","null","463","null","1029","null","478","null","41","null","70","null","497","333","null","null","491","346","null","null","1640","497","null","null","940","null","429","null","528","null","344","null","172","144","null","null","1692","567","null","null","1307","493","null","null","239","null","181","null","146","192","null","null","4925","989","null","null","4821","null","956","null","104","144","null","null","0","217","null","null","0","null","217","null",
"0500000US45003","Aiken County, South Carolina","48433","2204","null","null","25732","2062","null","null","1736","737","null","null","0","211","null","null","78","144","null","null","1658","null","740","null","2791","1178","null","null","0","null","211","null","876","null","626","null","1915","945","null","null","3614","1009","null","null","368","null","248","null","2144","null","632","null","1102","null","555","null","5988","null","1208","null","3158","932","null","null","2241","null","750","null","589","null","438","null","11252","null","1402","null","8862","null","1239","null","1927","745","null","null","463","314","null","null","351","null","351","null","22701","null","1969","null","3942","null","1017","null","825","430","null","null","1798","703","null","null","1319","null","601","null","4208","null","1116","null","3047","null","923","null","731","510","null","null","430","482","null","null","2960","802","null","null","2876","null","787","null","84","null","143","null","0","211","null","null","5261","1337","null","null","5261","1337","null","null","0","null","211","null","0","211","null","null","5784","1169","null","null","5784","null","1169","null","0","211","null","null","0","211","null","null","546","null","419","null",
"0500000US45007","Anderson County, South Carolina","54990","2215","null","null","30286","2387","null","null","1409","484","null","null","0","211","null","null","0","211","null","null","1409","null","484","null","2587","797","null","null","26","null","43","null","844","null","502","null","1717","613","null","null","4289","981","null","null","1339","null","554","null","1803","null","713","null","1147","null","441","null","6257","null","1240","null","4010","1004","null","null","1544","null","694","null","703","null","487","null","15664","null","1914","null","12900","null","1877","null","2471","896","null","null","293","220","null","null","80","null","133","null","24704","null","2174","null","4631","null","1029","null","1800","714","null","null","1334","646","null","null","1497","null","580","null","5241","null","1193","null","4296","null","1044","null","823","459","null","null","122","131","null","null","3734","881","null","null","3592","null","880","null","66","null","114","null","76","136","null","null","3040","898","null","null","3040","898","null","null","0","null","211","null","0","211","null","null","7641","1433","null","null","7641","null","1433","null","0","211","null","null","0","211","null","null","417","null","281","null",
"0500000US45013","Beaufort County, South Carolina","48737","2569","null","null","28550","2605","null","null","1748","782","null","null","0","211","null","null","0","211","null","null","1748","null","782","null","2146","704","null","null","100","null","135","null","160","null","188","null","1886","677","null","null","3262","936","null","null","169","null","289","null","585","null","474","null","2508","null","769","null","5537","null","1233","null","1103","546","null","null","2599","null","835","null","1835","null","623","null","15811","null","1954","null","9779","null","1652","null","4383","1073","null","null","1649","476","null","null","46","null","83","null","20187","null","2006","null","3256","null","1157","null","642","383","null","null","407","482","null","null","2207","null","865","null","2473","null","603","null","1177","null","443","null","771","388","null","null","525","341","null","null","2544","887","null","null","2101","null","809","null","294","null","207","null","149","128","null","null","3615","957","null","null","3440","970","null","null","134","null","125","null","41","51","null","null","8134","1132","null","null","7981","null","1137","null","153","121","null","null","0","211","null","null","165","null","163","null",
"0500000US45015","Berkeley County, South Carolina","51454","2072","null","null","34662","2117","null","null","809","421","null","null","0","211","null","null","73","120","null","null","736","null","406","null","3404","1082","null","null","274","null","283","null","148","null","125","null","2982","998","null","null","3877","943","null","null","178","null","132","null","1351","null","622","null","2348","null","838","null","6985","null","1254","null","2514","882","null","null","3423","null","836","null","1048","null","440","null","19206","null","1808","null","14364","null","1538","null","4108","1208","null","null","734","362","null","null","381","null","391","null","16792","null","1680","null","2077","null","733","null","154","139","null","null","748","487","null","null","1175","null","529","null","3568","null","818","null","2344","null","653","null","595","398","null","null","629","458","null","null","2476","696","null","null","2243","null","635","null","197","null","256","null","36","61","null","null","3492","918","null","null","3492","918","null","null","0","null","211","null","0","211","null","null","4869","954","null","null","4869","null","954","null","0","211","null","null","0","211","null","null","310","null","197","null",
"0500000US45019","Charleston County, South Carolina","95005","3230","null","null","62371","3519","null","null","2982","879","null","null","0","211","null","null","0","211","null","null","2982","null","879","null","3615","972","null","null","0","null","211","null","454","null","336","null","3161","910","null","null","5521","1585","null","null","234","null","206","null","937","null","355","null","4350","null","1429","null","9652","null","1940","null","1605","618","null","null","3180","null","920","null","4867","null","1307","null","40288","null","3112","null","25236","null","2791","null","11516","1985","null","null","3536","1195","null","null","313","null","299","null","32634","null","2617","null","3697","null","897","null","390","309","null","null","380","210","null","null","2927","null","868","null","7062","null","1412","null","3100","null","1072","null","2762","1076","null","null","1200","436","null","null","4307","896","null","null","3430","null","808","null","777","null","508","null","100","78","null","null","5733","1345","null","null","4941","1227","null","null","246","null","196","null","546","542","null","null","11398","1515","null","null","11219","null","1526","null","141","108","null","null","38","48","null","null","437","null","440","null",
"0500000US45031","Darlington County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US45035","Dorchester County, South Carolina","39962","2085","null","null","30091","2067","null","null","2425","953","null","null","0","211","null","null","0","211","null","null","2425","null","953","null","2025","779","null","null","38","null","62","null","80","null","130","null","1907","731","null","null","3149","921","null","null","46","null","79","null","1273","null","680","null","1830","null","711","null","4966","null","1159","null","1008","451","null","null","1994","null","799","null","1964","null","819","null","17475","null","1906","null","12443","null","1756","null","3626","1031","null","null","1406","768","null","null","51","null","80","null","9871","null","1447","null","1715","null","806","null","77","86","null","null","739","581","null","null","899","null","472","null","1662","null","656","null","860","null","549","null","507","284","null","null","295","236","null","null","1184","463","null","null","1118","null","458","null","66","null","112","null","0","211","null","null","2103","716","null","null","1983","692","null","null","120","null","192","null","0","211","null","null","3114","720","null","null","3114","null","720","null","0","211","null","null","0","211","null","null","93","null","117","null",
