"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US42055","Franklin County, Pennsylvania","14691","1693","null","null","35525","null","2548","null","55406","2985","null","null","82127","3662","null","null","148303","13144","null","null","241673","44117","null","null",
"0500000US42063","Indiana County, Pennsylvania","9828","1700","null","null","26177","null","2655","null","44997","2867","null","null","68462","3690","null","null","141095","12563","null","null","233587","37238","null","null",
"0500000US42069","Lackawanna County, Pennsylvania","10447","884","null","null","26113","null","1868","null","44843","2208","null","null","68831","2960","null","null","146563","11872","null","null","250903","38822","null","null",
"0500000US42071","Lancaster County, Pennsylvania","15394","981","null","null","36187","null","1341","null","56763","1709","null","null","82836","2294","null","null","165227","7510","null","null","277923","24691","null","null",
"0500000US42073","Lawrence County, Pennsylvania","10992","1635","null","null","26106","null","1942","null","43542","2878","null","null","67980","4503","null","null","133931","14181","null","null","230088","52509","null","null",
"0500000US42075","Lebanon County, Pennsylvania","15463","1741","null","null","35903","null","2168","null","55753","2577","null","null","80209","4520","null","null","155433","14805","null","null","256103","42969","null","null",
"0500000US42077","Lehigh County, Pennsylvania","12237","1099","null","null","32868","null","1675","null","54470","1943","null","null","83248","2979","null","null","177295","9047","null","null","301145","25831","null","null",
"0500000US42079","Luzerne County, Pennsylvania","10544","641","null","null","25781","null","1242","null","45695","1774","null","null","70860","1936","null","null","143700","9742","null","null","239742","30981","null","null",
"0500000US42081","Lycoming County, Pennsylvania","11761","1241","null","null","28169","null","1995","null","47450","2508","null","null","70897","3207","null","null","143663","15959","null","null","253603","55573","null","null",
"0500000US42085","Mercer County, Pennsylvania","11954","1282","null","null","28118","null","1758","null","44352","2559","null","null","67333","3328","null","null","131728","7746","null","null","205843","21784","null","null",
"0500000US42089","Monroe County, Pennsylvania","15976","1831","null","null","34827","null","3131","null","55017","3379","null","null","84455","7148","null","null","159202","11032","null","null","230042","27644","null","null",
"0500000US42091","Montgomery County, Pennsylvania","17904","855","null","null","46111","null","1521","null","77220","2068","null","null","119495","2940","null","null","274367","10140","null","null","505227","29875","null","null",
"0500000US42095","Northampton County, Pennsylvania","14369","1328","null","null","35604","null","2163","null","60256","2761","null","null","92247","3387","null","null","177726","9301","null","null","282024","26005","null","null",
"0500000US42097","Northumberland County, Pennsylvania","10963","1367","null","null","25985","null","2144","null","41294","2645","null","null","63504","3670","null","null","119457","8786","null","null","190079","26223","null","null",
"0500000US42101","Philadelphia County, Pennsylvania","6507","355","null","null","20067","null","647","null","36993","956","null","null","61368","1448","null","null","148139","5227","null","null","269546","17594","null","null",
"0500000US42107","Schuylkill County, Pennsylvania","11135","1159","null","null","26331","null","1737","null","42008","2517","null","null","67788","3255","null","null","128388","8116","null","null","203100","23570","null","null",
"0500000US42111","Somerset County, Pennsylvania","12417","1535","null","null","28004","null","1857","null","44306","2695","null","null","68206","4199","null","null","126497","13405","null","null","199829","42912","null","null",
"0500000US42125","Washington County, Pennsylvania","12496","1166","null","null","33051","null","1776","null","54995","2282","null","null","82381","2559","null","null","171291","13553","null","null","287713","45934","null","null",
"0500000US42129","Westmoreland County, Pennsylvania","12237","828","null","null","30745","null","1172","null","51409","1749","null","null","80213","2553","null","null","164939","10581","null","null","280424","34970","null","null",
"0500000US42133","York County, Pennsylvania","15022","882","null","null","35487","null","1265","null","56977","1945","null","null","84022","2525","null","null","166428","11475","null","null","275419","39338","null","null",
"0500000US44003","Kent County, Rhode Island","15213","1889","null","null","40101","null","3442","null","66351","3697","null","null","98585","4481","null","null","211897","32426","null","null","400235","119346","null","null",
"0500000US44005","Newport County, Rhode Island","15187","3033","null","null","41458","null","3718","null","69321","4922","null","null","108050","7739","null","null","253563","38110","null","null","486314","137104","null","null",
"0500000US44007","Providence County, Rhode Island","9763","689","null","null","26585","null","1389","null","48078","1965","null","null","78919","2390","null","null","164241","7033","null","null","270676","20980","null","null",
"0500000US44009","Washington County, Rhode Island","17349","2856","null","null","42623","null","4087","null","70298","5813","null","null","109997","7047","null","null","222403","18059","null","null","379540","60084","null","null",
"0500000US45003","Aiken County, South Carolina","9184","1246","null","null","24550","null","2691","null","42512","3887","null","null","70928","4978","null","null","143958","16569","null","null","232726","54878","null","null",
"0500000US45007","Anderson County, South Carolina","9873","1162","null","null","25827","null","1810","null","41690","2205","null","null","65815","2898","null","null","130585","8765","null","null","210986","22293","null","null",
"0500000US45013","Beaufort County, South Carolina","14790","2117","null","null","35111","null","2790","null","57443","4235","null","null","88874","5563","null","null","199641","19169","null","null","368149","60472","null","null",
"0500000US45015","Berkeley County, South Carolina","12285","1318","null","null","31640","null","1744","null","51393","3228","null","null","78825","4302","null","null","156838","11508","null","null","267154","35849","null","null",
"0500000US45019","Charleston County, South Carolina","9996","958","null","null","29638","null","1619","null","52479","2488","null","null","86438","3553","null","null","197903","13230","null","null","355927","38358","null","null",
"0500000US45031","Darlington County, South Carolina","6509","1299","null","null","19475","null","2855","null","33138","4104","null","null","55036","4752","null","null","124952","17876","null","null","238115","62147","null","null",
"0500000US45035","Dorchester County, South Carolina","12274","2170","null","null","32453","null","2472","null","54063","3853","null","null","81771","4413","null","null","145903","9889","null","null","223591","26373","null","null",
"0500000US45041","Florence County, South Carolina","9810","1063","null","null","24896","null","1958","null","41208","2394","null","null","64469","3956","null","null","142021","23130","null","null","269639","84247","null","null",
"0500000US45045","Greenville County, South Carolina","11157","927","null","null","28267","null","1481","null","49155","1869","null","null","78738","2566","null","null","160558","6585","null","null","260967","19381","null","null",
"0500000US45047","Greenwood County, South Carolina","7813","1976","null","null","20184","null","2159","null","34412","4043","null","null","62022","6034","null","null","127612","15495","null","null","214696","50582","null","null",
"0500000US45051","Horry County, South Carolina","10309","898","null","null","25966","null","1427","null","42205","1665","null","null","62953","2337","null","null","136709","10049","null","null","243947","33448","null","null",
"0500000US45057","Lancaster County, South Carolina","7018","2308","null","null","23542","null","3371","null","39696","3560","null","null","66042","8126","null","null","136770","12508","null","null","197578","27796","null","null",
"0500000US45059","Laurens County, South Carolina","9274","1867","null","null","21486","null","1843","null","35720","4316","null","null","59173","5441","null","null","107908","11513","null","null","166212","32608","null","null",
"0500000US45063","Lexington County, South Carolina","14128","1174","null","null","33689","null","1853","null","54195","1895","null","null","80094","2295","null","null","161200","10873","null","null","275453","35131","null","null",
"0500000US45073","Oconee County, South Carolina","10905","1515","null","null","25483","null","2528","null","40296","3598","null","null","62868","5674","null","null","127733","11433","null","null","203633","26789","null","null",
"0500000US45075","Orangeburg County, South Carolina","6413","1331","null","null","18549","null","1951","null","31362","2902","null","null","53436","4745","null","null","100595","7624","null","null","156271","18796","null","null",
"0500000US45077","Pickens County, South Carolina","8632","1759","null","null","24609","null","2462","null","41947","3622","null","null","66801","4992","null","null","139485","18719","null","null","239832","64571","null","null",
"0500000US45079","Richland County, South Carolina","9110","1195","null","null","28758","null","1404","null","48121","2261","null","null","74770","2672","null","null","153761","11698","null","null","270228","38796","null","null",
"0500000US45083","Spartanburg County, South Carolina","8811","908","null","null","24893","null","1598","null","42704","2192","null","null","67589","2806","null","null","134258","7222","null","null","213828","22502","null","null",
"0500000US45085","Sumter County, South Carolina","8773","1729","null","null","24335","null","2388","null","40428","3259","null","null","62477","4284","null","null","126779","14092","null","null","208004","47704","null","null",
"0500000US45091","York County, South Carolina","12107","1587","null","null","32338","null","2425","null","55388","3189","null","null","85092","3868","null","null","163721","11353","null","null","260127","35949","null","null",
"0500000US46099","Minnehaha County, South Dakota","14855","1836","null","null","33694","null","1734","null","52266","2360","null","null","75818","3111","null","null","160651","14585","null","null","285029","38586","null","null",
"0500000US46103","Pennington County, South Dakota","12046","1770","null","null","30590","null","2682","null","49716","3380","null","null","74071","4036","null","null","149888","16012","null","null","253356","48590","null","null",
"0500000US47001","Anderson County, Tennessee","10243","1241","null","null","23347","null","1919","null","41089","3732","null","null","64321","4518","null","null","132094","10972","null","null","199864","24856","null","null",
"0500000US47009","Blount County, Tennessee","10331","1564","null","null","25731","null","2736","null","44630","3754","null","null","67559","3881","null","null","146874","15457","null","null","266053","48149","null","null",
"0500000US47011","Bradley County, Tennessee","9801","1699","null","null","24983","null","2774","null","43187","3508","null","null","67074","5599","null","null","134933","14563","null","null","217281","43567","null","null",
"0500000US47037","Davidson County, Tennessee","11908","724","null","null","29786","null","1042","null","47676","1524","null","null","74570","2280","null","null","173807","8208","null","null","329725","26412","null","null",
"0500000US47059","Greene County, Tennessee","11357","1392","null","null","23361","null","2002","null","36249","2712","null","null","54587","4404","null","null","101249","9124","null","null","146167","18967","null","null",
"0500000US47065","Hamilton County, Tennessee","10915","835","null","null","28315","null","1699","null","47823","2132","null","null","75814","2795","null","null","175149","12330","null","null","326796","40990","null","null",
"0500000US47093","Knox County, Tennessee","10300","967","null","null","28813","null","1345","null","49130","1662","null","null","78164","2445","null","null","180548","9913","null","null","330248","29350","null","null",
"0500000US47113","Madison County, Tennessee","8440","1342","null","null","22883","null","2801","null","40316","3464","null","null","66952","5388","null","null","170027","25908","null","null","360087","89921","null","null",
"0500000US47119","Maury County, Tennessee","14117","1711","null","null","28803","null","2773","null","46536","3182","null","null","68422","4454","null","null","128871","10379","null","null","203799","27901","null","null",
"0500000US47125","Montgomery County, Tennessee","11692","2045","null","null","32578","null","2185","null","50572","2256","null","null","70065","2907","null","null","137861","15852","null","null","232344","56150","null","null",
"0500000US47141","Putnam County, Tennessee","5319","1518","null","null","17708","null","2419","null","31766","3956","null","null","57702","5966","null","null","207374","125252","null","null","524442","485504","null","null",
"0500000US47147","Robertson County, Tennessee","15045","1982","null","null","32003","null","3064","null","49910","3835","null","null","71378","4971","null","null","127399","10905","null","null","192361","25365","null","null",
"0500000US47149","Rutherford County, Tennessee","15118","1487","null","null","36730","null","2125","null","57649","2882","null","null","83809","3196","null","null","155129","12274","null","null","250266","44290","null","null",
"0500000US47155","Sevier County, Tennessee","11199","1569","null","null","25323","null","2442","null","41505","4221","null","null","61412","4460","null","null","122095","10406","null","null","182232","22693","null","null",
"0500000US47157","Shelby County, Tennessee","8931","622","null","null","25935","null","796","null","45568","1263","null","null","74896","1800","null","null","181846","7722","null","null","339688","25704","null","null",
"0500000US47163","Sullivan County, Tennessee","9211","1040","null","null","24141","null","2057","null","40938","2407","null","null","64966","3392","null","null","134743","10391","null","null","219854","30541","null","null",
"0500000US47165","Sumner County, Tennessee","15401","1363","null","null","36377","null","2673","null","55821","3094","null","null","83385","4250","null","null","172962","15141","null","null","293370","39112","null","null",
"0500000US47179","Washington County, Tennessee","10079","1137","null","null","24296","null","1623","null","41081","2590","null","null","62005","4373","null","null","156446","15783","null","null","296047","54790","null","null",
"0500000US47187","Williamson County, Tennessee","22388","2618","null","null","55197","null","4139","null","88257","5490","null","null","135419","8095","null","null","285966","18446","null","null","483413","53453","null","null",
"0500000US47189","Wilson County, Tennessee","13419","2434","null","null","35236","null","3257","null","56077","3901","null","null","81057","4493","null","null","161476","16756","null","null","268593","50942","null","null",
"0500000US48005","Angelina County, Texas","11222","1568","null","null","24628","null","2733","null","41538","4229","null","null","65632","6442","null","null","144922","16645","null","null","246895","45377","null","null",
"0500000US48021","Bastrop County, Texas","12357","3701","null","null","32685","null","4539","null","49080","4710","null","null","70472","7461","null","null","122673","9561","null","null","156875","14032","null","null",
"0500000US48027","Bell County, Texas","11975","1612","null","null","32661","null","2093","null","50539","2327","null","null","73876","3498","null","null","145528","9156","null","null","235812","26371","null","null",
"0500000US48029","Bexar County, Texas","10977","503","null","null","29652","null","933","null","49652","1148","null","null","77342","1739","null","null","164277","4304","null","null","276337","12339","null","null",
"0500000US48037","Bowie County, Texas","7916","1685","null","null","23508","null","2938","null","41813","3803","null","null","67576","5869","null","null","182193","38516","null","null","396646","137008","null","null",
"0500000US48039","Brazoria County, Texas","14753","1765","null","null","40565","null","2812","null","67218","3879","null","null","103996","3937","null","null","176193","7779","null","null","244613","17623","null","null",
"0500000US48041","Brazos County, Texas","6474","1114","null","null","21225","null","1887","null","38919","2693","null","null","68209","4055","null","null","163005","15352","null","null","292053","53142","null","null",
"0500000US48061","Cameron County, Texas","6804","735","null","null","19321","null","1186","null","34400","1622","null","null","57875","2941","null","null","133815","12137","null","null","242035","35399","null","null",
"0500000US48085","Collin County, Texas","19860","1207","null","null","49620","null","1801","null","80291","2236","null","null","119140","2868","null","null","251536","14695","null","null","450266","49771","null","null",
"0500000US48091","Comal County, Texas","16513","1945","null","null","39110","null","4307","null","70745","4585","null","null","105711","7183","null","null","197558","18440","null","null","308651","45896","null","null",
"0500000US48099","Coryell County, Texas","13264","2462","null","null","34729","null","4659","null","51114","2971","null","null","74635","5980","null","null","135726","12814","null","null","194537","27857","null","null",
"0500000US48113","Dallas County, Texas","11862","414","null","null","29546","null","585","null","48027","808","null","null","77776","1218","null","null","204755","6331","null","null","405743","19909","null","null",
"0500000US48121","Denton County, Texas","18211","1082","null","null","45904","null","1457","null","74905","1840","null","null","112964","2533","null","null","220482","7641","null","null","350564","17259","null","null",
"0500000US48135","Ector County, Texas","15777","2163","null","null","36903","null","2621","null","56032","4222","null","null","88702","5116","null","null","183010","18433","null","null","305052","52787","null","null",
"0500000US48139","Ellis County, Texas","14338","2380","null","null","36826","null","2563","null","58878","4076","null","null","90752","4823","null","null","169156","12369","null","null","259799","36436","null","null",
"0500000US48141","El Paso County, Texas","9190","615","null","null","23615","null","984","null","39835","1287","null","null","62796","2029","null","null","138621","6648","null","null","242345","22322","null","null",
"0500000US48157","Fort Bend County, Texas","21430","1515","null","null","52173","null","2344","null","88415","3931","null","null","135228","5236","null","null","261595","13264","null","null","421214","39736","null","null",
"0500000US48167","Galveston County, Texas","13009","1136","null","null","33971","null","2074","null","60850","3433","null","null","96658","4276","null","null","200028","14040","null","null","333506","40945","null","null",
"0500000US48181","Grayson County, Texas","10289","1626","null","null","27280","null","2375","null","44811","2943","null","null","70040","4188","null","null","150870","16518","null","null","256894","46980","null","null",
"0500000US48183","Gregg County, Texas","11272","1706","null","null","26153","null","2716","null","44555","3682","null","null","69544","5875","null","null","167762","22792","null","null","310354","81429","null","null",
"0500000US48187","Guadalupe County, Texas","15966","2164","null","null","38567","null","3009","null","58584","3053","null","null","88566","4205","null","null","163262","12745","null","null","247511","28031","null","null",
"0500000US48201","Harris County, Texas","12117","307","null","null","31445","null","512","null","53139","758","null","null","86558","1198","null","null","209976","4610","null","null","384586","14387","null","null",
"0500000US48203","Harrison County, Texas","9475","2007","null","null","22994","null","2904","null","38797","4985","null","null","61439","6617","null","null","165750","44834","null","null","340674","169656","null","null",
"0500000US48209","Hays County, Texas","11917","2311","null","null","33511","null","2964","null","58736","3665","null","null","88484","5159","null","null","182170","14242","null","null","286559","42363","null","null",
"0500000US48213","Henderson County, Texas","11349","1602","null","null","24509","null","2444","null","38027","4112","null","null","60419","5868","null","null","151944","36674","null","null","304583","132652","null","null",
"0500000US48215","Hidalgo County, Texas","7630","430","null","null","19127","null","829","null","34882","1497","null","null","57802","2229","null","null","127719","7296","null","null","218150","22634","null","null",
"0500000US48231","Hunt County, Texas","9363","1469","null","null","24907","null","2752","null","44672","3965","null","null","72100","5025","null","null","137007","11335","null","null","204981","24279","null","null",
"0500000US48245","Jefferson County, Texas","7620","956","null","null","23074","null","1914","null","41810","2246","null","null","65956","3814","null","null","162693","22324","null","null","295904","74089","null","null",
"0500000US48251","Johnson County, Texas","12134","2472","null","null","36104","null","3269","null","56172","3257","null","null","82643","4952","null","null","154190","9755","null","null","226072","18899","null","null",
"0500000US48257","Kaufman County, Texas","13805","2503","null","null","37796","null","3383","null","63443","4451","null","null","94137","6668","null","null","161011","10598","null","null","232568","24704","null","null",
"0500000US48291","Liberty County, Texas","10029","2197","null","null","23149","null","4265","null","42301","5637","null","null","63531","6098","null","null","131125","17116","null","null","201787","19957","null","null",
"0500000US48303","Lubbock County, Texas","10416","1312","null","null","28579","null","1857","null","47179","2220","null","null","74081","3714","null","null","166827","12879","null","null","291090","37045","null","null",
"0500000US48309","McLennan County, Texas","9066","1172","null","null","24324","null","1956","null","41091","2506","null","null","69152","3629","null","null","148987","18889","null","null","267578","68179","null","null",
"0500000US48329","Midland County, Texas","18347","1842","null","null","42488","null","3822","null","72653","5343","null","null","108487","6477","null","null","274901","46292","null","null","570267","148900","null","null",
"0500000US48339","Montgomery County, Texas","16021","1419","null","null","40037","null","2195","null","68443","3195","null","null","107804","5081","null","null","227099","14797","null","null","360352","34326","null","null",
"0500000US48347","Nacogdoches County, Texas","4870","1666","null","null","19368","null","3182","null","36440","4732","null","null","63963","7089","null","null","173635","39328","null","null","363172","137923","null","null",
"0500000US48355","Nueces County, Texas","11907","762","null","null","28759","null","1879","null","49348","2486","null","null","78696","3718","null","null","153013","9714","null","null","247740","27254","null","null",
"0500000US48361","Orange County, Texas","11983","2059","null","null","31855","null","3553","null","51180","4862","null","null","77070","5874","null","null","168381","23095","null","null","308775","72068","null","null",
"0500000US48367","Parker County, Texas","12428","2079","null","null","35093","null","3993","null","59428","4730","null","null","93029","5807","null","null","186167","17094","null","null","295105","46003","null","null",
"0500000US48375","Potter County, Texas","9553","1171","null","null","23481","null","2116","null","38395","2327","null","null","59970","4473","null","null","168861","45512","null","null","366576","172630","null","null",
"0500000US48381","Randall County, Texas","14655","2007","null","null","38516","null","2957","null","60813","3940","null","null","93616","5042","null","null","173119","16209","null","null","276115","54589","null","null",
"0500000US48397","Rockwall County, Texas","23956","4513","null","null","55362","null","6931","null","90271","6462","null","null","120903","9818","null","null","232582","27126","null","null","366159","66537","null","null",
"0500000US48409","San Patricio County, Texas","10813","2111","null","null","29866","null","3594","null","47006","4752","null","null","74837","7081","null","null","138143","17950","null","null","218669","59709","null","null",
"0500000US48423","Smith County, Texas","11920","1313","null","null","28801","null","1965","null","48271","2879","null","null","75792","3528","null","null","160728","16795","null","null","288235","54529","null","null",
"0500000US48439","Tarrant County, Texas","13562","597","null","null","34947","null","874","null","57264","1006","null","null","88899","1617","null","null","198315","7664","null","null","355068","25473","null","null",
"0500000US48441","Taylor County, Texas","9594","1747","null","null","26133","null","2561","null","44929","3033","null","null","69442","4085","null","null","141698","15711","null","null","240937","49875","null","null",
"0500000US48451","Tom Green County, Texas","12745","2033","null","null","30900","null","2333","null","46504","3044","null","null","70558","3942","null","null","152319","22435","null","null","284456","74658","null","null",
"0500000US48453","Travis County, Texas","13442","875","null","null","36185","null","1222","null","60494","1665","null","null","95320","2130","null","null","222263","9035","null","null","404303","28262","null","null",
"0500000US48469","Victoria County, Texas","12694","2179","null","null","31830","null","3569","null","52123","3722","null","null","81768","5520","null","null","162341","16209","null","null","253756","50906","null","null",
"0500000US48471","Walker County, Texas","6943","2101","null","null","20546","null","4371","null","38838","7245","null","null","65130","7438","null","null","141351","31569","null","null","267241","108331","null","null",
"0500000US48479","Webb County, Texas","5856","1141","null","null","21438","null","1914","null","39668","2430","null","null","63539","4370","null","null","135532","9521","null","null","216171","27621","null","null",
"0500000US48485","Wichita County, Texas","10397","1268","null","null","25490","null","2259","null","43675","2794","null","null","66254","4297","null","null","137395","13289","null","null","223911","34533","null","null",
"0500000US48491","Williamson County, Texas","19049","1529","null","null","45399","null","1746","null","70651","2182","null","null","104505","3293","null","null","197963","10015","null","null","312950","29770","null","null",
"0500000US49005","Cache County, Utah","14056","1810","null","null","30926","null","2018","null","48067","2868","null","null","72676","4032","null","null","141141","14230","null","null","237585","47672","null","null",
"0500000US49011","Davis County, Utah","20103","1786","null","null","47634","null","2250","null","70067","2231","null","null","96956","3285","null","null","179307","12320","null","null","295608","43141","null","null",
"0500000US49035","Salt Lake County, Utah","16165","823","null","null","39333","null","1122","null","62290","1224","null","null","91979","1601","null","null","194930","6429","null","null","338422","21197","null","null",
"0500000US49049","Utah County, Utah","15314","910","null","null","38464","null","1227","null","59941","1770","null","null","88354","1885","null","null","173787","9416","null","null","303508","32619","null","null",
"0500000US49053","Washington County, Utah","13472","2114","null","null","32897","null","2574","null","51248","3705","null","null","78176","5359","null","null","154932","18381","null","null","268773","60761","null","null",
"0500000US49057","Weber County, Utah","14215","1452","null","null","34397","null","2034","null","54059","2360","null","null","79310","2770","null","null","142683","7221","null","null","218704","20304","null","null",
"0500000US50007","Chittenden County, Vermont","12920","1691","null","null","36557","null","3595","null","64909","4670","null","null","99402","4301","null","null","206754","22073","null","null","369630","75015","null","null",
"0500000US51003","Albemarle County, Virginia","15987","3517","null","null","43939","null","3749","null","69440","4217","null","null","106462","7576","null","null","229179","19141","null","null","379977","51882","null","null",
"0500000US51013","Arlington County, Virginia","22938","3425","null","null","67751","null","4049","null","105271","4223","null","null","160295","6222","null","null","350218","21915","null","null","601805","66690","null","null",
"0500000US51015","Augusta County, Virginia","14658","3102","null","null","39193","null","4142","null","55998","4638","null","null","86538","7243","null","null","242138","66791","null","null","557782","236457","null","null",
"0500000US51019","Bedford County, Virginia","14834","2779","null","null","35891","null","4419","null","57222","5585","null","null","85972","7713","null","null","166539","23709","null","null","289030","74955","null","null",
"0500000US51041","Chesterfield County, Virginia","18596","1997","null","null","43589","null","2306","null","67412","2465","null","null","98661","3597","null","null","205187","13413","null","null","346410","38214","null","null",
"0500000US51059","Fairfax County, Virginia","29175","1564","null","null","71157","null","2051","null","111506","2649","null","null","164098","2618","null","null","319008","8424","null","null","533281","25461","null","null",
"0500000US51061","Fauquier County, Virginia","21567","4743","null","null","51302","null","5431","null","83973","8070","null","null","128969","9231","null","null","252316","32813","null","null","415241","110248","null","null",
"0500000US51069","Frederick County, Virginia","21418","3006","null","null","44859","null","4673","null","68460","3405","null","null","93490","5311","null","null","180045","23741","null","null","293630","76178","null","null",
"0500000US51085","Hanover County, Virginia","21673","2374","null","null","47824","null","3711","null","77609","5242","null","null","110572","5824","null","null","190008","14674","null","null","276605","46443","null","null",
"0500000US51087","Henrico County, Virginia","14254","1679","null","null","37449","null","1905","null","59880","2245","null","null","93405","3123","null","null","189949","8834","null","null","313207","23700","null","null",
"0500000US51095","James City County, Virginia","21183","3652","null","null","48626","null","4834","null","74760","7676","null","null","114230","7686","null","null","212786","25503","null","null","345217","77508","null","null",
"0500000US51107","Loudoun County, Virginia","34075","2514","null","null","79087","null","3497","null","117389","3264","null","null","165914","4804","null","null","281617","12374","null","null","424084","38370","null","null",
"0500000US51121","Montgomery County, Virginia","6941","2022","null","null","26322","null","4336","null","46069","3244","null","null","72712","5922","null","null","158026","14257","null","null","252125","23085","null","null",
"0500000US51153","Prince William County, Virginia","28410","2016","null","null","61870","null","2178","null","96222","3474","null","null","141879","3419","null","null","239220","7735","null","null","340859","22505","null","null",
"0500000US51161","Roanoke County, Virginia","15632","2080","null","null","36052","null","2936","null","57055","4066","null","null","86404","5106","null","null","175502","23121","null","null","305577","72413","null","null",
"0500000US51165","Rockingham County, Virginia","17079","1598","null","null","37809","null","2383","null","55321","3100","null","null","75533","5371","null","null","174074","43922","null","null","331439","161203","null","null",
"0500000US51177","Spotsylvania County, Virginia","21029","2154","null","null","49219","null","3499","null","73482","3926","null","null","108521","4997","null","null","192822","9445","null","null","275911","23218","null","null",
"0500000US51179","Stafford County, Virginia","30401","4095","null","null","63081","null","4361","null","92776","4777","null","null","130236","7361","null","null","223755","12972","null","null","314684","32610","null","null",
"0500000US51199","York County, Virginia","21697","3490","null","null","49991","null","5049","null","77612","7375","null","null","112224","6847","null","null","209135","23249","null","null","331300","83858","null","null",
"0500000US51510","Alexandria city, Virginia","22780","2556","null","null","55961","null","3849","null","87665","3791","null","null","129686","5794","null","null","271720","18049","null","null","456886","46144","null","null",
"0500000US51550","Chesapeake city, Virginia","17402","2221","null","null","42956","null","3004","null","68114","4127","null","null","102941","4614","null","null","179491","8770","null","null","258901","18991","null","null",
"0500000US51650","Hampton city, Virginia","11825","1539","null","null","27885","null","1740","null","44068","2869","null","null","69146","3606","null","null","130079","9759","null","null","197384","27216","null","null",
"0500000US51680","Lynchburg city, Virginia","8203","2147","null","null","22234","null","2617","null","39352","3494","null","null","60161","4625","null","null","129509","17842","null","null","226119","56115","null","null",
"0500000US51700","Newport News city, Virginia","11136","1232","null","null","29247","null","1883","null","48274","2522","null","null","71789","3782","null","null","138378","8668","null","null","213554","21750","null","null",
"0500000US51710","Norfolk city, Virginia","9108","1011","null","null","24768","null","1559","null","43198","2109","null","null","66725","2751","null","null","146920","9681","null","null","257692","32383","null","null",
"0500000US51740","Portsmouth city, Virginia","10274","1794","null","null","26715","null","2340","null","43689","3407","null","null","66257","4650","null","null","126787","9356","null","null","193509","21054","null","null",
"0500000US51760","Richmond city, Virginia","6754","1019","null","null","22270","null","1891","null","39335","2257","null","null","64316","3727","null","null","171637","12001","null","null","343534","37276","null","null",
"0500000US51770","Roanoke city, Virginia","9642","1647","null","null","22127","null","1852","null","36604","3681","null","null","60200","4871","null","null","132181","14493","null","null","233726","48559","null","null",
"0500000US51800","Suffolk city, Virginia","17185","2589","null","null","39223","null","2953","null","61675","4608","null","null","92459","5701","null","null","173156","16045","null","null","280389","56968","null","null",
"0500000US51810","Virginia Beach city, Virginia","18505","1532","null","null","42371","null","1580","null","63529","2131","null","null","94483","2705","null","null","196250","10384","null","null","345509","33002","null","null",
"0500000US53005","Benton County, Washington","15209","1487","null","null","37857","null","2524","null","58696","2772","null","null","89582","3707","null","null","181774","13706","null","null","299080","38472","null","null",
"0500000US53007","Chelan County, Washington","9364","3199","null","null","26981","null","5128","null","49951","4875","null","null","74023","6048","null","null","155292","20938","null","null","270201","71677","null","null",
"0500000US53009","Clallam County, Washington","11583","2182","null","null","29263","null","2734","null","46308","4027","null","null","68384","4636","null","null","136991","11062","null","null","219829","33554","null","null",
"0500000US53011","Clark County, Washington","15145","1066","null","null","37623","null","1360","null","58137","1728","null","null","86823","2156","null","null","171067","7164","null","null","277048","21591","null","null",
"0500000US53015","Cowlitz County, Washington","12010","1469","null","null","28131","null","2490","null","48457","4281","null","null","74584","4927","null","null","140702","13706","null","null","212968","41038","null","null",
"0500000US53021","Franklin County, Washington","13153","3298","null","null","32006","null","5137","null","56417","8008","null","null","78686","3804","null","null","130195","11452","null","null","185790","28968","null","null",
"0500000US53025","Grant County, Washington","12301","1629","null","null","27983","null","2894","null","46218","4299","null","null","65976","4956","null","null","115987","8558","null","null","171039","21599","null","null",
