"GEO_ID","NAME","B19083_001E","B19083_001EA","B19083_001M","B19083_001MA",
"0500000US51800","Suffolk city, Virginia","0.4094","null","0.0292","null",
"0500000US51810","Virginia Beach city, Virginia","0.4261","null","0.0143","null",
"0500000US53005","Benton County, Washington","0.4326","null","0.0192","null",
"0500000US53007","Chelan County, Washington","0.4637","null","0.0369","null",
"0500000US53009","Clallam County, Washington","0.4255","null","0.0243","null",
"0500000US53011","Clark County, Washington","0.4208","null","0.0124","null",
"0500000US53015","Cowlitz County, Washington","0.4262","null","0.0262","null",
"0500000US53021","Franklin County, Washington","0.3846","null","0.0389","null",
"0500000US53025","Grant County, Washington","0.3895","null","0.0235","null",
"0500000US53027","Grays Harbor County, Washington","0.4295","null","0.0278","null",
"0500000US53029","Island County, Washington","0.4537","null","0.0317","null",
"0500000US53033","King County, Washington","0.4716","null","0.0063","null",
"0500000US53035","Kitsap County, Washington","0.4305","null","0.0183","null",
"0500000US53041","Lewis County, Washington","0.4225","null","0.0328","null",
"0500000US53053","Pierce County, Washington","0.4275","null","0.0092","null",
"0500000US53057","Skagit County, Washington","0.4403","null","0.0320","null",
"0500000US53061","Snohomish County, Washington","0.4244","null","0.0122","null",
"0500000US53063","Spokane County, Washington","0.4515","null","0.0148","null",
"0500000US53067","Thurston County, Washington","0.4117","null","0.0160","null",
"0500000US53073","Whatcom County, Washington","0.4457","null","0.0192","null",
"0500000US53077","Yakima County, Washington","0.4150","null","0.0214","null",
"0500000US54003","Berkeley County, West Virginia","0.4004","null","0.0320","null",
"0500000US54011","Cabell County, West Virginia","0.5255","null","0.0424","null",
"0500000US54033","Harrison County, West Virginia","0.4835","null","0.0367","null",
"0500000US54039","Kanawha County, West Virginia","0.4646","null","0.0232","null",
"0500000US54061","Monongalia County, West Virginia","0.4983","null","0.0236","null",
"0500000US54081","Raleigh County, West Virginia","0.4640","null","0.0259","null",
"0500000US54107","Wood County, West Virginia","0.4334","null","0.0240","null",
"0500000US55009","Brown County, Wisconsin","0.4536","null","0.0263","null",
"0500000US55025","Dane County, Wisconsin","0.4554","null","0.0135","null",
"0500000US55027","Dodge County, Wisconsin","0.3774","null","0.0164","null",
"0500000US55035","Eau Claire County, Wisconsin","0.4180","null","0.0183","null",
"0500000US55039","Fond du Lac County, Wisconsin","0.3981","null","0.0252","null",
"0500000US55055","Jefferson County, Wisconsin","0.4240","null","0.0376","null",
"0500000US55059","Kenosha County, Wisconsin","0.4447","null","0.0242","null",
"0500000US55063","La Crosse County, Wisconsin","0.4388","null","0.0277","null",
"0500000US55071","Manitowoc County, Wisconsin","0.4270","null","0.0218","null",
"0500000US55073","Marathon County, Wisconsin","0.4412","null","0.0221","null",
"0500000US55079","Milwaukee County, Wisconsin","0.4793","null","0.0093","null",
"0500000US55087","Outagamie County, Wisconsin","0.4036","null","0.0236","null",
"0500000US55089","Ozaukee County, Wisconsin","0.4901","null","0.0429","null",
"0500000US55097","Portage County, Wisconsin","0.4296","null","0.0256","null",
"0500000US55101","Racine County, Wisconsin","0.4347","null","0.0196","null",
"0500000US55105","Rock County, Wisconsin","0.4105","null","0.0154","null",
"0500000US55109","St. Croix County, Wisconsin","0.4240","null","0.0406","null",
"0500000US55117","Sheboygan County, Wisconsin","0.3930","null","0.0192","null",
"0500000US55127","Walworth County, Wisconsin","0.4559","null","0.0301","null",
"0500000US55131","Washington County, Wisconsin","0.3874","null","0.0215","null",
"0500000US55133","Waukesha County, Wisconsin","0.4252","null","0.0130","null",
"0500000US55139","Winnebago County, Wisconsin","0.4353","null","0.0223","null",
"0500000US55141","Wood County, Wisconsin","0.4599","null","0.0421","null",
"0500000US56021","Laramie County, Wyoming","0.3825","null","0.0230","null",
"0500000US56025","Natrona County, Wyoming","0.4272","null","0.0263","null",
"0500000US72013","Arecibo Municipio, Puerto Rico","0.5373","null","0.0286","null",
"0500000US72021","Bayamón Municipio, Puerto Rico","0.5128","null","0.0370","null",
"0500000US72025","Caguas Municipio, Puerto Rico","0.4973","null","0.0259","null",
"0500000US72031","Carolina Municipio, Puerto Rico","0.4839","null","0.0291","null",
"0500000US72061","Guaynabo Municipio, Puerto Rico","0.5526","null","0.0379","null",
"0500000US72097","Mayagüez Municipio, Puerto Rico","0.6150","null","0.0428","null",
"0500000US72113","Ponce Municipio, Puerto Rico","0.5768","null","0.0253","null",
"0500000US72127","San Juan Municipio, Puerto Rico","0.6026","null","0.0202","null",
"0500000US72135","Toa Alta Municipio, Puerto Rico","0.4954","null","0.0318","null",
"0500000US72137","Toa Baja Municipio, Puerto Rico","0.4598","null","0.0372","null",
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","0.4847","null","0.0500","null",
