"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US13089","DeKalb County, Georgia","16246","null","1758","null","43087","null","2111","null","71135","null","2548","null","114340","null","4025","null","277331","null","15056","null","496071","40640","null","null",
"0500000US13095","Dougherty County, Georgia","7633","null","1861","null","24311","null","3730","null","42630","null","4414","null","66499","null","7003","null","170642","null","38331","null","323079","126192","null","null",
"0500000US13097","Douglas County, Georgia","17963","null","3966","null","42549","null","4986","null","66165","null","5812","null","101206","null","10925","null","229069","null","52714","null","411363","176461","null","null",
"0500000US13103","Effingham County, Georgia","13698","null","4503","null","44355","null","11607","null","76501","null","6573","null","105172","null","8226","null","182082","null","23258","null","272405","58062","null","null",
"0500000US13113","Fayette County, Georgia","21812","null","4809","null","58637","null","6857","null","91040","null","5261","null","134383","null","10789","null","320613","null","35471","null","558922","89152","null","null",
"0500000US13115","Floyd County, Georgia","14634","null","2664","null","36728","null","3546","null","59566","null","3453","null","88242","null","7036","null","189665","null","26438","null","328017","87836","null","null",
"0500000US13117","Forsyth County, Georgia","32445","null","4322","null","79575","null","4627","null","119382","null","5750","null","171073","null","7388","null","316542","null","28416","null","522281","95363","null","null",
"0500000US13121","Fulton County, Georgia","14886","null","1385","null","47233","null","2065","null","82924","null","2551","null","135112","null","4341","null","342062","null","17414","null","635614","51716","null","null",
"0500000US13127","Glynn County, Georgia","13629","null","3242","null","36827","null","5158","null","61677","null","6596","null","90945","null","7752","null","235460","null","49967","null","510025","175809","null","null",
"0500000US13135","Gwinnett County, Georgia","18593","null","1564","null","46607","null","1980","null","74927","null","2640","null","116873","null","3795","null","238052","null","18452","null","409696","62501","null","null",
"0500000US13139","Hall County, Georgia","14307","null","2277","null","42182","null","4351","null","66902","null","4001","null","99086","null","6556","null","214374","null","16888","null","355020","45516","null","null",
"0500000US13151","Henry County, Georgia","19004","null","2985","null","48678","null","5416","null","74898","null","3946","null","101538","null","4698","null","189699","null","13666","null","292206","31509","null","null",
"0500000US13153","Houston County, Georgia","15666","null","2997","null","45483","null","4590","null","71836","null","5003","null","105176","null","7131","null","206927","null","30919","null","343388","94264","null","null",
"0500000US13157","Jackson County, Georgia","15943","null","2854","null","43825","null","5540","null","72253","null","7235","null","110870","null","10197","null","203308","null","23735","null","321404","64233","null","null",
"0500000US13179","Liberty County, Georgia","8540","null","3549","null","31701","null","4479","null","47595","null","5004","null","69733","null","7955","null","134785","null","14853","null","190535","28570","null","null",
"0500000US13185","Lowndes County, Georgia","3420","null","2271","null","21401","null","3868","null","42110","null","4775","null","70998","null","5675","null","153904","null","16291","null","262081","46811","null","null",
"0500000US13215","Muscogee County, Georgia","9477","null","1836","null","30748","null","2532","null","52320","null","3628","null","80272","null","4712","null","186598","null","26414","null","327827","86927","null","null",
"0500000US13217","Newton County, Georgia","19529","null","5710","null","49990","null","5943","null","75965","null","6291","null","107168","null","8147","null","176867","null","16543","null","238902","25121","null","null",
"0500000US13223","Paulding County, Georgia","22994","null","6123","null","62533","null","6414","null","92851","null","7033","null","125396","null","6735","null","196402","null","15885","null","271392","24181","null","null",
"0500000US13245","Richmond County, Georgia","9595","null","1576","null","27027","null","2531","null","47862","null","3893","null","75742","null","5189","null","174220","null","15747","null","317132","54177","null","null",
"0500000US13247","Rockdale County, Georgia","20821","null","3505","null","45682","null","4379","null","67556","null","5688","null","96969","null","9278","null","265884","null","66205","null","510150","169030","null","null",
"0500000US13255","Spalding County, Georgia","10184","null","3281","null","30193","null","5097","null","54782","null","5664","null","77431","null","5487","null","176271","null","49796","null","370848","182586","null","null",
"0500000US13285","Troup County, Georgia","14206","null","3094","null","32940","null","5771","null","49147","null","4995","null","76575","null","11896","null","163132","null","26772","null","263594","53351","null","null",
"0500000US13295","Walker County, Georgia","15080","null","2545","null","31130","null","3890","null","46146","null","6203","null","79735","null","8472","null","153334","null","17085","null","249821","45240","null","null",
"0500000US13297","Walton County, Georgia","16077","null","3349","null","43737","null","7014","null","73345","null","7941","null","110154","null","7904","null","216026","null","29093","null","371414","85178","null","null",
"0500000US13313","Whitfield County, Georgia","14443","null","2394","null","33383","null","2767","null","55548","null","6294","null","87132","null","7168","null","177832","null","23585","null","288114","63372","null","null",
"0500000US15001","Hawaii County, Hawaii","12115","null","2272","null","40890","null","4122","null","69247","null","4756","null","106336","null","7695","null","254681","null","34286","null","470972","118780","null","null",
"0500000US15003","Honolulu County, Hawaii","19361","null","1444","null","56377","null","1804","null","90988","null","2005","null","137216","null","2682","null","275442","null","10339","null","457844","31873","null","null",
"0500000US15007","Kauai County, Hawaii","17577","null","3595","null","47746","null","6504","null","80277","null","7223","null","116402","null","12775","null","253325","null","36349","null","426265","107972","null","null",
"0500000US15009","Maui County, Hawaii","16731","null","2834","null","46569","null","4043","null","76628","null","5802","null","126093","null","9855","null","283835","null","25495","null","496307","64737","null","null",
"0500000US16001","Ada County, Idaho","20577","null","2082","null","50664","null","2727","null","78509","null","3732","null","116353","null","4637","null","285206","null","30132","null","565367","100431","null","null",
"0500000US16005","Bannock County, Idaho","13354","null","2419","null","38021","null","4211","null","61188","null","4208","null","92009","null","6344","null","179397","null","19917","null","298365","71277","null","null",
"0500000US16019","Bonneville County, Idaho","20007","null","2421","null","46244","null","3349","null","69770","null","5097","null","107607","null","6884","null","233787","null","35795","null","412198","122543","null","null",
"0500000US16027","Canyon County, Idaho","15431","null","2823","null","42339","null","3700","null","65382","null","4041","null","96060","null","5057","null","180328","null","15976","null","301587","46335","null","null",
"0500000US16055","Kootenai County, Idaho","17649","null","2739","null","44296","null","4732","null","68163","null","6068","null","100311","null","6651","null","224699","null","28050","null","430807","88860","null","null",
"0500000US16083","Twin Falls County, Idaho","13772","null","2480","null","32182","null","3921","null","54528","null","5215","null","83539","null","5680","null","206116","null","44720","null","385694","144162","null","null",
"0500000US17019","Champaign County, Illinois","9187","null","1760","null","34974","null","2537","null","57916","null","3602","null","95017","null","4988","null","202385","null","17234","null","343050","53409","null","null",
"0500000US17031","Cook County, Illinois","12653","null","435","null","40497","null","744","null","72120","null","888","null","115611","null","1241","null","278300","null","6447","null","513367","20351","null","null",
"0500000US17037","DeKalb County, Illinois","14019","null","3132","null","38330","null","3764","null","65963","null","5056","null","100607","null","7147","null","202555","null","29742","null","357780","106425","null","null",
"0500000US17043","DuPage County, Illinois","22494","null","1470","null","62044","null","1739","null","99168","null","1945","null","149692","null","2899","null","333100","null","11468","null","597417","33575","null","null",
"0500000US17089","Kane County, Illinois","23225","null","2013","null","56672","null","2366","null","91706","null","3077","null","136832","null","4614","null","264337","null","13565","null","435773","43642","null","null",
"0500000US17091","Kankakee County, Illinois","13230","null","2602","null","38981","null","3499","null","63517","null","5303","null","102106","null","7510","null","192518","null","21606","null","311260","65902","null","null",
"0500000US17093","Kendall County, Illinois","32145","null","5738","null","60456","null","6405","null","91945","null","9308","null","130394","null","10799","null","240077","null","38039","null","399465","116323","null","null",
"0500000US17097","Lake County, Illinois","20745","null","1748","null","58850","null","2741","null","96944","null","3029","null","150843","null","4191","null","349237","null","18455","null","632066","60050","null","null",
"0500000US17099","LaSalle County, Illinois","11523","null","2280","null","35630","null","4358","null","65023","null","4734","null","98800","null","6365","null","191936","null","16547","null","309615","50416","null","null",
"0500000US17111","McHenry County, Illinois","23334","null","2361","null","57198","null","3187","null","90996","null","3687","null","131581","null","5169","null","271803","null","21034","null","475768","66829","null","null",
"0500000US17113","McLean County, Illinois","10534","null","2721","null","38593","null","3614","null","69539","null","4155","null","109832","null","5580","null","232484","null","27399","null","388220","93766","null","null",
"0500000US17115","Macon County, Illinois","8252","null","2229","null","30402","null","2848","null","49507","null","3736","null","83258","null","5287","null","186473","null","24735","null","352979","85023","null","null",
"0500000US17119","Madison County, Illinois","15756","null","1600","null","41557","null","2761","null","66277","null","3079","null","101924","null","4205","null","207185","null","13295","null","340504","46631","null","null",
"0500000US17143","Peoria County, Illinois","11541","null","1683","null","34020","null","2411","null","56162","null","2862","null","89580","null","4604","null","201219","null","16415","null","343472","40926","null","null",
"0500000US17161","Rock Island County, Illinois","11671","null","1638","null","33555","null","2594","null","57656","null","3191","null","87427","null","3416","null","173091","null","22539","null","296791","83997","null","null",
"0500000US17163","St. Clair County, Illinois","15329","null","1553","null","40249","null","2577","null","66939","null","3590","null","102820","null","5212","null","198480","null","10471","null","311457","35215","null","null",
"0500000US17167","Sangamon County, Illinois","11744","null","1947","null","40690","null","2972","null","68903","null","3253","null","104827","null","5011","null","217923","null","20574","null","383084","65356","null","null",
"0500000US17179","Tazewell County, Illinois","15742","null","2648","null","40318","null","2567","null","64798","null","3477","null","101268","null","4537","null","193852","null","15378","null","312104","47117","null","null",
"0500000US17183","Vermilion County, Illinois","11344","null","1734","null","29340","null","3076","null","49223","null","3855","null","76358","null","5024","null","154529","null","18634","null","258677","61739","null","null",
"0500000US17197","Will County, Illinois","23500","null","1653","null","59195","null","2459","null","93863","null","3164","null","135627","null","3488","null","260307","null","12303","null","414847","31412","null","null",
"0500000US17199","Williamson County, Illinois","13091","null","2486","null","33374","null","4068","null","56274","null","5660","null","93135","null","9151","null","174880","null","14925","null","269213","34592","null","null",
"0500000US17201","Winnebago County, Illinois","12525","null","1124","null","33678","null","2038","null","56537","null","3180","null","89095","null","3819","null","181630","null","10972","null","297266","32546","null","null",
"0500000US18003","Allen County, Indiana","15145","null","1392","null","39297","null","1701","null","62338","null","2021","null","93280","null","3400","null","188148","null","11568","null","318414","37180","null","null",
"0500000US18005","Bartholomew County, Indiana","20869","null","3174","null","47334","null","4853","null","73688","null","5863","null","109471","null","8570","null","225435","null","27264","null","376673","67992","null","null",
"0500000US18011","Boone County, Indiana","24419","null","5956","null","66045","null","8649","null","100283","null","8735","null","152652","null","19442","null","300716","null","53500","null","539523","184087","null","null",
"0500000US18019","Clark County, Indiana","14467","null","2761","null","37793","null","3515","null","61514","null","4562","null","89584","null","5621","null","189504","null","21872","null","337896","74228","null","null",
"0500000US18035","Delaware County, Indiana","10675","null","1694","null","29308","null","3004","null","50046","null","3234","null","74993","null","4442","null","156021","null","15513","null","261052","47283","null","null",
"0500000US18039","Elkhart County, Indiana","16266","null","2062","null","39367","null","2668","null","60691","null","3360","null","89830","null","4634","null","183703","null","19522","null","304563","50481","null","null",
"0500000US18043","Floyd County, Indiana","17823","null","2845","null","41286","null","3682","null","66277","null","5188","null","102599","null","7716","null","192005","null","12121","null","282443","22228","null","null",
"0500000US18053","Grant County, Indiana","11151","null","2645","null","30715","null","4067","null","49710","null","5335","null","77179","null","6232","null","148869","null","16705","null","240356","56504","null","null",
"0500000US18057","Hamilton County, Indiana","30047","null","3061","null","65998","null","3498","null","102128","null","5922","null","158103","null","8760","null","350801","null","44136","null","652688","128160","null","null",
"0500000US18059","Hancock County, Indiana","26479","null","3805","null","58217","null","7362","null","80206","null","5404","null","112838","null","11066","null","187390","null","20988","null","267206","53171","null","null",
"0500000US18063","Hendricks County, Indiana","30357","null","4213","null","62344","null","4263","null","90901","null","5532","null","126019","null","6854","null","220200","null","15677","null","318684","37748","null","null",
"0500000US18067","Howard County, Indiana","14130","null","3558","null","37267","null","3474","null","56782","null","4341","null","88416","null","6180","null","179370","null","25112","null","314599","80144","null","null",
"0500000US18081","Johnson County, Indiana","21323","null","3671","null","52633","null","5077","null","79177","null","4613","null","112667","null","8260","null","242566","null","31169","null","413951","85841","null","null",
"0500000US18085","Kosciusko County, Indiana","18480","null","2937","null","41965","null","3772","null","65747","null","5178","null","95371","null","5431","null","178134","null","19795","null","281893","65607","null","null",
"0500000US18089","Lake County, Indiana","12714","null","949","null","36067","null","1546","null","61484","null","1992","null","96387","null","3157","null","195549","null","11303","null","332302","35541","null","null",
"0500000US18091","LaPorte County, Indiana","14954","null","2508","null","38582","null","3872","null","63586","null","4775","null","93005","null","5690","null","178214","null","17817","null","281927","48624","null","null",
"0500000US18095","Madison County, Indiana","11901","null","1820","null","34553","null","3075","null","54267","null","2951","null","79690","null","4284","null","159655","null","11491","null","253799","35485","null","null",
"0500000US18097","Marion County, Indiana","14105","null","1040","null","36910","null","1498","null","58742","null","1641","null","89157","null","2277","null","197901","null","8483","null","347189","25750","null","null",
"0500000US18105","Monroe County, Indiana","6982","null","1620","null","27650","null","2669","null","52486","null","3904","null","87256","null","5087","null","198503","null","22122","null","357784","78216","null","null",
"0500000US18109","Morgan County, Indiana","16278","null","3714","null","42001","null","5893","null","67934","null","6202","null","97288","null","9374","null","181747","null","20219","null","259329","34170","null","null",
"0500000US18127","Porter County, Indiana","17800","null","2224","null","44156","null","3721","null","79440","null","4591","null","116827","null","5595","null","232366","null","29209","null","406746","95453","null","null",
"0500000US18141","St. Joseph County, Indiana","12811","null","1543","null","35414","null","1949","null","59367","null","2592","null","91988","null","3984","null","206181","null","16463","null","376040","53420","null","null",
"0500000US18157","Tippecanoe County, Indiana","10031","null","2105","null","31225","null","2558","null","53279","null","3940","null","85416","null","5036","null","175038","null","16189","null","295015","51701","null","null",
"0500000US18163","Vanderburgh County, Indiana","14737","null","1743","null","35213","null","2142","null","53894","null","2734","null","81972","null","3713","null","163777","null","11095","null","274964","29775","null","null",
"0500000US18167","Vigo County, Indiana","9521","null","2721","null","28887","null","2826","null","46533","null","4399","null","74394","null","4918","null","157078","null","17315","null","259007","44338","null","null",
"0500000US18177","Wayne County, Indiana","10122","null","2069","null","28720","null","4409","null","50582","null","3859","null","72851","null","5056","null","182709","null","55964","null","387416","216494","null","null",
"0500000US19013","Black Hawk County, Iowa","13909","null","1733","null","35843","null","2806","null","59547","null","4605","null","90942","null","5323","null","189199","null","20780","null","347193","66592","null","null",
"0500000US19049","Dallas County, Iowa","23022","null","3289","null","50047","null","5632","null","87587","null","7332","null","127443","null","8643","null","270800","null","33692","null","480658","96656","null","null",
"0500000US19061","Dubuque County, Iowa","18081","null","2450","null","44497","null","3823","null","74796","null","4722","null","108558","null","5600","null","227640","null","30353","null","420623","103744","null","null",
"0500000US19103","Johnson County, Iowa","15620","null","2277","null","43061","null","3523","null","69977","null","4755","null","116689","null","8312","null","278064","null","63026","null","547561","213201","null","null",
"0500000US19113","Linn County, Iowa","17089","null","1926","null","41641","null","2851","null","68045","null","3240","null","100800","null","5025","null","219669","null","19189","null","395799","58749","null","null",
"0500000US19153","Polk County, Iowa","18883","null","1306","null","46495","null","2022","null","73102","null","2191","null","107786","null","3866","null","223694","null","11998","null","366424","33503","null","null",
"0500000US19155","Pottawattamie County, Iowa","14153","null","2339","null","39902","null","3000","null","66806","null","4817","null","102010","null","5107","null","197932","null","24909","null","339832","80569","null","null",
"0500000US19163","Scott County, Iowa","15420","null","1939","null","40763","null","3011","null","66417","null","3648","null","106145","null","5666","null","266741","null","35726","null","525764","123767","null","null",
"0500000US19169","Story County, Iowa","10097","null","3216","null","38020","null","4469","null","62743","null","4283","null","99374","null","7175","null","204691","null","26736","null","359609","87383","null","null",
"0500000US19193","Woodbury County, Iowa","14398","null","2898","null","37187","null","2836","null","60795","null","4819","null","94814","null","5581","null","179616","null","15613","null","287470","55370","null","null",
"0500000US20015","Butler County, Kansas","15357","null","3640","null","44552","null","5418","null","71241","null","7003","null","108401","null","8130","null","192808","null","26818","null","313019","89576","null","null",
"0500000US20045","Douglas County, Kansas","11965","null","2094","null","32106","null","4450","null","57786","null","4331","null","90283","null","6839","null","189347","null","15267","null","292898","36791","null","null",
"0500000US20091","Johnson County, Kansas","24539","null","1535","null","59693","null","2043","null","93956","null","2302","null","141717","null","3316","null","314365","null","20491","null","585187","70223","null","null",
"0500000US20103","Leavenworth County, Kansas","20140","null","5623","null","49795","null","4529","null","82153","null","6737","null","120058","null","8149","null","223792","null","22273","null","352090","67446","null","null",
"0500000US20161","Riley County, Kansas","9444","null","3270","null","32358","null","4785","null","58027","null","6823","null","94174","null","8799","null","214417","null","29301","null","376585","82421","null","null",
"0500000US20173","Sedgwick County, Kansas","14710","null","1138","null","37434","null","1478","null","60034","null","1620","null","90176","null","2999","null","198182","null","13572","null","361430","46236","null","null",
"0500000US20177","Shawnee County, Kansas","12021","null","1865","null","34767","null","2712","null","56237","null","2795","null","89618","null","5805","null","181122","null","13874","null","296860","39665","null","null",
"0500000US20209","Wyandotte County, Kansas","12372","null","2059","null","34352","null","2426","null","56887","null","3329","null","86623","null","4312","null","164889","null","15084","null","268962","46877","null","null",
"0500000US21015","Boone County, Kentucky","26855","null","3483","null","54963","null","4059","null","83594","null","5795","null","121457","null","7085","null","244487","null","33125","null","405428","94355","null","null",
"0500000US21029","Bullitt County, Kentucky","15650","null","3770","null","42386","null","4895","null","67621","null","4832","null","98503","null","7723","null","171121","null","13418","null","245193","36788","null","null",
"0500000US21037","Campbell County, Kentucky","12951","null","3986","null","41723","null","4764","null","72914","null","6751","null","116701","null","7720","null","276097","null","39033","null","510924","110212","null","null",
"0500000US21047","Christian County, Kentucky","13302","null","2340","null","29096","null","2795","null","46644","null","5132","null","70841","null","6428","null","122150","null","10607","null","169630","17075","null","null",
"0500000US21059","Daviess County, Kentucky","12491","null","2835","null","36105","null","3729","null","60555","null","6947","null","96485","null","7578","null","197022","null","25999","null","342993","84187","null","null",
"0500000US21067","Fayette County, Kentucky","11959","null","1314","null","35729","null","2260","null","61207","null","2358","null","95847","null","4208","null","224109","null","18418","null","409465","57154","null","null",
"0500000US21093","Hardin County, Kentucky","15554","null","3245","null","42011","null","4105","null","61244","null","3490","null","95386","null","7873","null","172040","null","11147","null","238132","21520","null","null",
"0500000US21111","Jefferson County, Kentucky","14090","null","993","null","36392","null","1352","null","61011","null","1754","null","96128","null","2575","null","222750","null","10435","null","401312","32526","null","null",
"0500000US21117","Kenton County, Kentucky","15642","null","2212","null","43011","null","3632","null","69573","null","5004","null","108037","null","6286","null","203025","null","13386","null","328943","35787","null","null",
"0500000US21145","McCracken County, Kentucky","10435","null","2972","null","35484","null","6018","null","64552","null","5692","null","93721","null","10344","null","215175","null","31514","null","367588","86199","null","null",
"0500000US21151","Madison County, Kentucky","12290","null","2748","null","32046","null","4283","null","52639","null","5465","null","86196","null","6966","null","162885","null","20732","null","247932","69223","null","null",
"0500000US21185","Oldham County, Kentucky","29569","null","4415","null","67560","null","7040","null","108234","null","9387","null","159277","null","11625","null","319152","null","42581","null","511305","106497","null","null",
"0500000US21199","Pulaski County, Kentucky","8054","null","2002","null","22485","null","4174","null","43675","null","6450","null","69094","null","8206","null","143392","null","22647","null","225552","32287","null","null",
"0500000US21227","Warren County, Kentucky","12157","null","1994","null","33429","null","3262","null","58042","null","4847","null","86780","null","6035","null","179256","null","20868","null","297781","62002","null","null",
"0500000US22005","Ascension Parish, Louisiana","18672","null","2714","null","41339","null","4993","null","70994","null","6782","null","112785","null","12918","null","216923","null","36584","null","330573","125840","null","null",
"0500000US22015","Bossier Parish, Louisiana","13123","null","1995","null","34287","null","4060","null","57526","null","6090","null","96296","null","10278","null","174056","null","16924","null","260365","51077","null","null",
"0500000US22017","Caddo Parish, Louisiana","9287","null","1248","null","25215","null","2382","null","45308","null","3442","null","73857","null","4977","null","185431","null","22031","null","353356","72418","null","null",
"0500000US22019","Calcasieu Parish, Louisiana","10364","null","2405","null","32312","null","3323","null","58782","null","6432","null","95866","null","6647","null","198366","null","21361","null","318928","59403","null","null",
"0500000US22033","East Baton Rouge Parish, Louisiana","9806","null","1396","null","30871","null","1998","null","52721","null","2466","null","88942","null","4696","null","232140","null","16206","null","424952","41613","null","null",
"0500000US22045","Iberia Parish, Louisiana","10099","null","2509","null","26569","null","4980","null","48472","null","7049","null","78628","null","8640","null","164433","null","41405","null","296693","152954","null","null",
"0500000US22051","Jefferson Parish, Louisiana","11414","null","1306","null","33050","null","2678","null","56549","null","2984","null","89647","null","3574","null","197460","null","11628","null","344062","33979","null","null",
"0500000US22055","Lafayette Parish, Louisiana","10505","null","1830","null","32709","null","3883","null","59107","null","4218","null","97465","null","8919","null","209621","null","15608","null","341052","44145","null","null",
"0500000US22057","Lafourche Parish, Louisiana","9090","null","2419","null","27764","null","6105","null","58451","null","7655","null","92885","null","4831","null","168269","null","18930","null","265021","37655","null","null",
"0500000US22063","Livingston Parish, Louisiana","17071","null","3766","null","44963","null","6115","null","75749","null","8289","null","111835","null","11173","null","202963","null","25748","null","283311","44834","null","null",
"0500000US22071","Orleans Parish, Louisiana","6829","null","814","null","23634","null","1662","null","47456","null","1984","null","84287","null","3391","null","236590","null","11500","null","444027","34611","null","null",
"0500000US22073","Ouachita Parish, Louisiana","6308","null","1445","null","23013","null","2848","null","47219","null","4721","null","78811","null","5807","null","170065","null","18332","null","285866","57566","null","null",
"0500000US22079","Rapides Parish, Louisiana","11172","null","1876","null","28214","null","2580","null","46255","null","4693","null","79061","null","8033","null","185018","null","24117","null","324783","62836","null","null",
"0500000US22097","St. Landry Parish, Louisiana","7065","null","1575","null","20813","null","3187","null","38471","null","4938","null","66499","null","7426","null","169836","null","28613","null","331794","99535","null","null",
"0500000US22103","St. Tammany Parish, Louisiana","14205","null","2712","null","41702","null","3269","null","67341","null","4046","null","107400","null","6255","null","263290","null","27893","null","490258","91507","null","null",
"0500000US22105","Tangipahoa Parish, Louisiana","10955","null","2327","null","29997","null","4242","null","53237","null","5144","null","78593","null","6270","null","188461","null","49875","null","353638","155160","null","null",
"0500000US22109","Terrebonne Parish, Louisiana","9406","null","4601","null","36394","null","5544","null","62043","null","6009","null","95796","null","9533","null","204121","null","36228","null","367382","113860","null","null",
"0500000US23001","Androscoggin County, Maine","13342","null","1918","null","36802","null","3456","null","61904","null","5238","null","89970","null","6043","null","183422","null","28099","null","333981","97121","null","null",
"0500000US23003","Aroostook County, Maine","12814","null","2023","null","32231","null","2903","null","52681","null","4398","null","79240","null","3923","null","162317","null","18399","null","283868","57246","null","null",
"0500000US23005","Cumberland County, Maine","18750","null","1920","null","49955","null","2835","null","80555","null","3516","null","123698","null","5643","null","303035","null","25884","null","573475","75984","null","null",
"0500000US23011","Kennebec County, Maine","15204","null","1765","null","36665","null","3677","null","60470","null","4984","null","91972","null","5537","null","166083","null","10248","null","243488","25098","null","null",
"0500000US23019","Penobscot County, Maine","10684","null","1783","null","32070","null","3067","null","56446","null","3896","null","91136","null","4758","null","177552","null","15454","null","276436","52328","null","null",
"0500000US23031","York County, Maine","18029","null","2674","null","46841","null","3215","null","74950","null","3764","null","109855","null","4583","null","225701","null","21698","null","405506","72863","null","null",
"0500000US24001","Allegany County, Maryland","9842","null","2254","null","30878","null","4937","null","49425","null","3263","null","77332","null","7698","null","163285","null","19726","null","269910","63792","null","null",
"0500000US24003","Anne Arundel County, Maryland","27889","null","2175","null","69930","null","2937","null","108877","null","3464","null","159689","null","4438","null","324828","null","16721","null","542468","47452","null","null",
"0500000US24005","Baltimore County, Maryland","17985","null","1325","null","48342","null","2230","null","80594","null","2874","null","125250","null","3624","null","264664","null","10616","null","447860","33771","null","null",
"0500000US24009","Calvert County, Maryland","32252","null","6595","null","78336","null","6308","null","121972","null","8628","null","175315","null","15879","null","302163","null","29891","null","459494","96994","null","null",
"0500000US24013","Carroll County, Maryland","28699","null","3902","null","67454","null","4227","null","104219","null","4986","null","156519","null","6474","null","292483","null","25106","null","466506","87964","null","null",
"0500000US24015","Cecil County, Maryland","15249","null","3306","null","47300","null","6048","null","75952","null","6843","null","111885","null","8409","null","197975","null","15798","null","296903","44310","null","null",
"0500000US24017","Charles County, Maryland","24714","null","3916","null","66246","null","5349","null","105629","null","6493","null","149689","null","9082","null","250709","null","20111","null","368155","62692","null","null",
"0500000US24021","Frederick County, Maryland","25701","null","2919","null","66104","null","3858","null","105778","null","4951","null","153702","null","5710","null","285253","null","18178","null","457490","54337","null","null",
"0500000US24025","Harford County, Maryland","22151","null","2311","null","60242","null","3280","null","95326","null","4085","null","138623","null","5887","null","261387","null","17222","null","418235","48439","null","null",
"0500000US24027","Howard County, Maryland","32014","null","3640","null","86790","null","5040","null","133611","null","5142","null","188985","null","6521","null","386885","null","47534","null","687052","173678","null","null",
"0500000US24031","Montgomery County, Maryland","24891","null","1568","null","69652","null","2396","null","114287","null","2860","null","178969","null","3822","null","416922","null","16993","null","771581","56613","null","null",
"0500000US24033","Prince George's County, Maryland","19130","null","1689","null","55465","null","1777","null","90376","null","2080","null","133439","null","2812","null","246569","null","9036","null","375669","29803","null","null",
"0500000US24037","St. Mary's County, Maryland","22927","null","5280","null","67286","null","7844","null","108431","null","7517","null","152694","null","11412","null","270810","null","25139","null","382933","53153","null","null",
"0500000US24043","Washington County, Maryland","11545","null","2716","null","37593","null","3750","null","64723","null","4935","null","101970","null","5944","null","209864","null","22902","null","363196","69245","null","null",
"0500000US24045","Wicomico County, Maryland","13570","null","2944","null","40682","null","5052","null","64013","null","6128","null","95977","null","8237","null","200768","null","31809","null","344387","108473","null","null",
"0500000US24510","Baltimore city, Maryland","8241","null","1006","null","29486","null","1859","null","54695","null","2058","null","87911","null","2695","null","212026","null","8963","null","373647","29151","null","null",
"0500000US25001","Barnstable County, Massachusetts","18490","null","1980","null","50874","null","3447","null","83708","null","4413","null","134765","null","6113","null","284981","null","18392","null","511468","57614","null","null",
"0500000US25003","Berkshire County, Massachusetts","14185","null","2188","null","35738","null","3470","null","60525","null","3737","null","101094","null","7347","null","264848","null","34262","null","514757","110856","null","null",
"0500000US25005","Bristol County, Massachusetts","14415","null","1091","null","40772","null","2336","null","73982","null","3215","null","117992","null","3633","null","231152","null","12388","null","368986","39344","null","null",
"0500000US25009","Essex County, Massachusetts","15926","null","1018","null","50313","null","2309","null","87914","null","2650","null","139568","null","4053","null","294890","null","10360","null","494338","28841","null","null",
"0500000US25011","Franklin County, Massachusetts","15612","null","2144","null","41991","null","4772","null","70257","null","4858","null","102256","null","5678","null","192019","null","13631","null","300985","39530","null","null",
"0500000US25013","Hampden County, Massachusetts","11347","null","1043","null","33684","null","1697","null","61486","null","2435","null","99436","null","3619","null","208752","null","11950","null","341230","32720","null","null",
"0500000US25015","Hampshire County, Massachusetts","15628","null","2943","null","46581","null","4832","null","77805","null","4860","null","123669","null","6257","null","257132","null","19823","null","405695","55411","null","null",
"0500000US25017","Middlesex County, Massachusetts","21728","null","1353","null","65842","null","2173","null","113429","null","2823","null","179508","null","3386","null","389205","null","8356","null","664921","24672","null","null",
