"GEO_ID","NAME","B19083_001E","B19083_001EA","B19083_001M","B19083_001MA",
"0500000US51550","Chesapeake city, Virginia","0.4127","null","0.0155","null",
"0500000US51650","Hampton city, Virginia","0.4538","null","0.0455","null",
"0500000US51680","Lynchburg city, Virginia","0.5085","null","0.0546","null",
"0500000US51700","Newport News city, Virginia","0.4270","null","0.0177","null",
"0500000US51710","Norfolk city, Virginia","0.4435","null","0.0137","null",
"0500000US51740","Portsmouth city, Virginia","0.5079","null","0.0750","null",
"0500000US51760","Richmond city, Virginia","0.5294","null","0.0192","null",
"0500000US51770","Roanoke city, Virginia","0.4843","null","0.0298","null",
"0500000US51800","Suffolk city, Virginia","0.4438","null","0.0389","null",
"0500000US51810","Virginia Beach city, Virginia","0.4373","null","0.0159","null",
"0500000US53005","Benton County, Washington","0.4476","null","0.0208","null",
"0500000US53007","Chelan County, Washington","0.5148","null","0.0369","null",
"0500000US53009","Clallam County, Washington","0.4511","null","0.0392","null",
"0500000US53011","Clark County, Washington","0.4339","null","0.0152","null",
"0500000US53015","Cowlitz County, Washington","0.4252","null","0.0215","null",
"0500000US53021","Franklin County, Washington","0.4037","null","0.0483","null",
"0500000US53025","Grant County, Washington","0.4482","null","0.0416","null",
"0500000US53027","Grays Harbor County, Washington","0.4327","null","0.0278","null",
"0500000US53029","Island County, Washington","0.4210","null","0.0234","null",
"0500000US53033","King County, Washington","0.4857","null","0.0074","null",
"0500000US53035","Kitsap County, Washington","0.4597","null","0.0215","null",
"0500000US53041","Lewis County, Washington","0.4493","null","0.0485","null",
"0500000US53045","Mason County, Washington","0.4115","null","0.0270","null",
"0500000US53053","Pierce County, Washington","0.4139","null","0.0104","null",
"0500000US53057","Skagit County, Washington","0.4624","null","0.0224","null",
"0500000US53061","Snohomish County, Washington","0.4231","null","0.0105","null",
"0500000US53063","Spokane County, Washington","0.4290","null","0.0099","null",
"0500000US53067","Thurston County, Washington","0.4180","null","0.0211","null",
"0500000US53073","Whatcom County, Washington","0.4582","null","0.0204","null",
"0500000US53077","Yakima County, Washington","0.4057","null","0.0164","null",
"0500000US54003","Berkeley County, West Virginia","0.3982","null","0.0434","null",
"0500000US54011","Cabell County, West Virginia","0.5299","null","0.0304","null",
"0500000US54033","Harrison County, West Virginia","0.4366","null","0.0259","null",
"0500000US54039","Kanawha County, West Virginia","0.4952","null","0.0268","null",
"0500000US54061","Monongalia County, West Virginia","0.5338","null","0.0308","null",
"0500000US54081","Raleigh County, West Virginia","0.5194","null","0.0548","null",
"0500000US54107","Wood County, West Virginia","0.4891","null","0.0466","null",
"0500000US55009","Brown County, Wisconsin","0.4487","null","0.0280","null",
"0500000US55017","Chippewa County, Wisconsin","0.4155","null","0.0348","null",
"0500000US55025","Dane County, Wisconsin","0.4479","null","0.0104","null",
"0500000US55027","Dodge County, Wisconsin","0.3943","null","0.0223","null",
"0500000US55035","Eau Claire County, Wisconsin","0.4395","null","0.0329","null",
"0500000US55039","Fond du Lac County, Wisconsin","0.4041","null","0.0294","null",
"0500000US55055","Jefferson County, Wisconsin","0.4030","null","0.0310","null",
"0500000US55059","Kenosha County, Wisconsin","0.4467","null","0.0270","null",
"0500000US55063","La Crosse County, Wisconsin","0.4696","null","0.0381","null",
"0500000US55071","Manitowoc County, Wisconsin","0.4347","null","0.0277","null",
"0500000US55073","Marathon County, Wisconsin","0.4097","null","0.0207","null",
"0500000US55079","Milwaukee County, Wisconsin","0.4852","null","0.0111","null",
"0500000US55087","Outagamie County, Wisconsin","0.4239","null","0.0202","null",
"0500000US55089","Ozaukee County, Wisconsin","0.4813","null","0.0327","null",
"0500000US55097","Portage County, Wisconsin","0.3948","null","0.0218","null",
"0500000US55101","Racine County, Wisconsin","0.4495","null","0.0328","null",
"0500000US55105","Rock County, Wisconsin","0.4005","null","0.0205","null",
"0500000US55109","St. Croix County, Wisconsin","0.3828","null","0.0259","null",
"0500000US55111","Sauk County, Wisconsin","0.3927","null","0.0323","null",
"0500000US55117","Sheboygan County, Wisconsin","0.4322","null","0.0235","null",
"0500000US55127","Walworth County, Wisconsin","0.4787","null","0.0421","null",
"0500000US55131","Washington County, Wisconsin","0.3860","null","0.0249","null",
"0500000US55133","Waukesha County, Wisconsin","0.4357","null","0.0158","null",
"0500000US55139","Winnebago County, Wisconsin","0.4047","null","0.0158","null",
"0500000US55141","Wood County, Wisconsin","0.4473","null","0.0228","null",
"0500000US56021","Laramie County, Wyoming","0.4269","null","0.0312","null",
"0500000US56025","Natrona County, Wyoming","0.4627","null","0.0379","null",
"0500000US72013","Arecibo Municipio, Puerto Rico","0.5251","null","0.0317","null",
"0500000US72021","Bayamón Municipio, Puerto Rico","0.5196","null","0.0255","null",
"0500000US72025","Caguas Municipio, Puerto Rico","0.5515","null","0.0339","null",
"0500000US72031","Carolina Municipio, Puerto Rico","0.4690","null","0.0255","null",
"0500000US72061","Guaynabo Municipio, Puerto Rico","0.5297","null","0.0325","null",
"0500000US72097","Mayagüez Municipio, Puerto Rico","0.5635","null","0.0388","null",
"0500000US72113","Ponce Municipio, Puerto Rico","0.5777","null","0.0299","null",
"0500000US72127","San Juan Municipio, Puerto Rico","0.6272","null","0.0203","null",
"0500000US72135","Toa Alta Municipio, Puerto Rico","0.4787","null","0.0444","null",
"0500000US72137","Toa Baja Municipio, Puerto Rico","0.4507","null","0.0253","null",
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","0.4571","null","0.0360","null",
