"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,147,783","2,427,747","865,873","355,647","114,404","934,824","62,806","692,238","218,893","1,429,565","246,207","853,059","450,464","1,430,404","1,676,135","2.44","3.05","","12,556,941","5,147,783","2,427,423","356,073","3,583,869","691,309","350,484","","5,255,324","1,939,391","2,609,193","89,893","156,320","460,527","5,491,787","1,711,741","2,540,681","116,310","531,136","591,919","","145,623","48,710","29","50","10","85","29","","233,386","79,649","","13,605","15,559","13,497","36,988","79,649","51,265","52,659","","2,950,780","176,270","139,458","1,201,486","633,661","799,905","","9,111,497","272,654","514,722","3,079,339","1,432,165","795,367","1,813,647","1,203,603","8,324,121","3,017,250","","10,257,753","703,580","","12,771,301","1,778,737","2,696,684","150,837","7,787,775","885,140","2,286,842","742,760","","12,838,708","11,327,087","1,511,621","1,459,483","847,306","612,177","357,567","254,610","52,138","","12,970,650","12,046,026","11,793,755","9,291,778","2,501,977","252,271","924,624","","924,624","505,743","418,881","","1,176,895","252,271","70,772","181,499","924,624","283,386","641,238","","924,619","169,064","358,840","84,486","3,633","291,368","17,228","","12,269,858","10,837,781","1,432,077","544,019","636,809","253,632","449,013","142,357","253,080","118,542","93,175","29,488","","12,970,650","574,143","74,365","42,801","15,818","152,017","971,064","188,124","26,051","2,896,873","59,559","114,392","1,972,515","1,421,113","65,196","43,278","757,627","21,127","161,508","132,586","184,010","175,373","127,434","92,785","68,718","104,929","147,516","85,209","","5,147,783","4,678,319","4,415,065"
"    Percent","","5,147,783","47.2%","16.8%","6.9%","2.2%","18.2%","1.2%","13.4%","4.3%","27.8%","4.8%","16.6%","8.8%","27.8%","32.6%","(X)","(X)","","12,556,941","41.0%","19.3%","2.8%","28.5%","5.5%","2.8%","","5,255,324","36.9%","49.6%","1.7%","3.0%","8.8%","5,491,787","31.2%","46.3%","2.1%","9.7%","10.8%","","145,623","33.4%","(X)","(X)","(X)","(X)","(X)","","233,386","34.1%","","5.8%","6.7%","5.8%","15.8%","79,649","64.4%","66.1%","","2,950,780","6.0%","4.7%","40.7%","21.5%","27.1%","","9,111,497","3.0%","5.6%","33.8%","15.7%","8.7%","19.9%","13.2%","91.4%","33.1%","","10,257,753","6.9%","","12,771,301","13.9%","2,696,684","5.6%","7,787,775","11.4%","2,286,842","32.5%","","12,838,708","88.2%","11.8%","11.4%","6.6%","4.8%","2.8%","2.0%","0.4%","","12,970,650","92.9%","90.9%","71.6%","19.3%","1.9%","7.1%","","924,624","54.7%","45.3%","","1,176,895","252,271","28.1%","71.9%","924,624","30.6%","69.4%","","924,619","18.3%","38.8%","9.1%","0.4%","31.5%","1.9%","","12,269,858","88.3%","11.7%","4.4%","5.2%","2.1%","3.7%","1.2%","2.1%","1.0%","0.8%","0.2%","","12,970,650","4.4%","0.6%","0.3%","0.1%","1.2%","7.5%","1.5%","0.2%","22.3%","0.5%","0.9%","15.2%","11.0%","0.5%","0.3%","5.8%","0.2%","1.2%","1.0%","1.4%","1.4%","1.0%","0.7%","0.5%","0.8%","1.1%","0.7%","","5,147,783","90.9%","85.8%"
"Rhode Island","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","426,769","189,598","68,447","33,015","10,305","78,814","5,050","57,686","17,214","125,342","23,446","72,489","37,686","118,465","135,034","2.46","3.10","","1,050,125","426,769","189,073","33,542","304,878","60,587","35,276","","445,182","179,103","207,502","4,701","11,836","42,040","472,659","165,683","199,212","7,557","41,208","58,999","","11,821","4,031","25","46","4","71","35","","20,284","5,272","","1,092","749","1,139","2,292","5,272","3,226","3,572","","262,048","13,318","10,933","94,554","49,901","93,342","","766,615","36,076","47,432","213,716","135,729","62,893","160,523","110,246","683,107","270,769","","874,955","52,066","","1,075,869","144,834","212,405","11,379","681,512","77,066","181,952","56,389","","1,081,941","958,880","123,061","116,629","60,666","55,963","18,107","37,856","6,432","","1,091,949","936,369","909,493","611,134","298,359","26,876","155,580","","155,580","87,940","67,640","","182,456","26,876","7,164","19,712","155,580","40,027","115,553","","155,580","31,699","28,966","18,560","289","73,688","2,378","","1,036,579","804,411","232,168","87,246","131,450","55,257","67,937","20,050","23,302","9,021","9,479","2,918","","1,091,949","37,260","9,260","1,498","1,221","4,836","115,384","89,632","49,589","53,504","7,297","2,297","185,945","169,515","3,496","3,397","36,411","83,002","9,033","4,895","17,479","704","32,785","14,336","1,139","3,283","3,038","9,683","","426,769","392,962","376,430"
"    Percent","","426,769","44.4%","16.0%","7.7%","2.4%","18.5%","1.2%","13.5%","4.0%","29.4%","5.5%","17.0%","8.8%","27.8%","31.6%","(X)","(X)","","1,050,125","40.6%","18.0%","3.2%","29.0%","5.8%","3.4%","","445,182","40.2%","46.6%","1.1%","2.7%","9.4%","472,659","35.1%","42.1%","1.6%","8.7%","12.5%","","11,821","34.1%","(X)","(X)","(X)","(X)","(X)","","20,284","26.0%","","5.4%","3.7%","5.6%","11.3%","5,272","61.2%","67.8%","","262,048","5.1%","4.2%","36.1%","19.0%","35.6%","","766,615","4.7%","6.2%","27.9%","17.7%","8.2%","20.9%","14.4%","89.1%","35.3%","","874,955","6.0%","","1,075,869","13.5%","212,405","5.4%","681,512","11.3%","181,952","31.0%","","1,081,941","88.6%","11.4%","10.8%","5.6%","5.2%","1.7%","3.5%","0.6%","","1,091,949","85.8%","83.3%","56.0%","27.3%","2.5%","14.2%","","155,580","56.5%","43.5%","","182,456","26,876","26.7%","73.3%","155,580","25.7%","74.3%","","155,580","20.4%","18.6%","11.9%","0.2%","47.4%","1.5%","","1,036,579","77.6%","22.4%","8.4%","12.7%","5.3%","6.6%","1.9%","2.2%","0.9%","0.9%","0.3%","","1,091,949","3.4%","0.8%","0.1%","0.1%","0.4%","10.6%","8.2%","4.5%","4.9%","0.7%","0.2%","17.0%","15.5%","0.3%","0.3%","3.3%","7.6%","0.8%","0.4%","1.6%","0.1%","3.0%","1.3%","0.1%","0.3%","0.3%","0.9%","","426,769","92.1%","88.2%"
"South Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,976,447","933,016","318,923","109,011","37,422","346,299","20,837","252,522","74,703","588,121","118,776","319,355","154,479","571,926","634,521","2.51","3.10","","4,953,286","1,976,447","932,439","109,729","1,418,973","361,410","154,288","","2,005,393","704,360","1,005,977","45,488","61,875","187,693","2,155,682","651,418","982,998","60,950","206,752","253,564","","63,525","26,322","39","54","12","96","28","","118,733","52,250","","8,467","10,179","8,918","24,686","52,250","34,049","35,978","","1,177,446","60,908","65,250","503,226","252,941","295,121","","3,507,171","121,992","271,456","1,008,011","708,168","351,120","653,988","392,436","3,113,723","1,046,424","","3,933,695","350,822","","4,984,554","712,699","1,107,274","51,148","2,991,114","359,036","886,166","302,515","","5,025,575","4,343,951","681,624","661,080","323,217","337,863","160,165","177,698","20,544","","5,078,903","4,814,986","4,756,098","2,789,799","1,966,299","58,888","263,917","","263,917","116,366","147,551","","322,805","58,888","12,360","46,528","263,917","77,872","186,045","","263,917","44,924","65,894","10,101","2,006","132,530","8,462","","4,793,431","4,433,280","360,151","132,701","226,398","92,955","72,393","16,516","46,891","19,837","14,469","3,393","","5,078,903","495,300","15,378","8,421","7,600","35,227","495,127","79,867","17,086","466,069","14,692","12,318","437,447","157,354","4,624","21,169","74,893","8,830","19,980","103,596","109,385","4,706","49,785","23,731","7,825","12,027","25,485","19,405","","1,976,447","1,811,506","1,645,094"
"    Percent","","1,976,447","47.2%","16.1%","5.5%","1.9%","17.5%","1.1%","12.8%","3.8%","29.8%","6.0%","16.2%","7.8%","28.9%","32.1%","(X)","(X)","","4,953,286","39.9%","18.8%","2.2%","28.6%","7.3%","3.1%","","2,005,393","35.1%","50.2%","2.3%","3.1%","9.4%","2,155,682","30.2%","45.6%","2.8%","9.6%","11.8%","","63,525","41.4%","(X)","(X)","(X)","(X)","(X)","","118,733","44.0%","","7.1%","8.6%","7.5%","20.8%","52,250","65.2%","68.9%","","1,177,446","5.2%","5.5%","42.7%","21.5%","25.1%","","3,507,171","3.5%","7.7%","28.7%","20.2%","10.0%","18.6%","11.2%","88.8%","29.8%","","3,933,695","8.9%","","4,984,554","14.3%","1,107,274","4.6%","2,991,114","12.0%","886,166","34.1%","","5,025,575","86.4%","13.6%","13.2%","6.4%","6.7%","3.2%","3.5%","0.4%","","5,078,903","94.8%","93.6%","54.9%","38.7%","1.2%","5.2%","","263,917","44.1%","55.9%","","322,805","58,888","21.0%","79.0%","263,917","29.5%","70.5%","","263,917","17.0%","25.0%","3.8%","0.8%","50.2%","3.2%","","4,793,431","92.5%","7.5%","2.8%","4.7%","1.9%","1.5%","0.3%","1.0%","0.4%","0.3%","0.1%","","5,078,903","9.8%","0.3%","0.2%","0.1%","0.7%","9.7%","1.6%","0.3%","9.2%","0.3%","0.2%","8.6%","3.1%","0.1%","0.4%","1.5%","0.2%","0.4%","2.0%","2.2%","0.1%","1.0%","0.5%","0.2%","0.2%","0.5%","0.4%","","1,976,447","91.7%","83.2%"
"South Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","345,779","170,992","65,896","23,367","8,023","68,274","4,551","51,417","14,265","83,146","14,734","54,230","27,294","102,237","101,724","2.46","3.09","","849,940","345,779","170,528","23,832","242,872","39,946","26,983","","353,021","122,580","180,905","3,356","9,037","37,143","345,276","96,380","176,741","3,987","29,602","38,566","","11,840","3,345","33","62","12","106","35","","11,559","5,878","","742","1,235","649","3,252","5,878","3,712","3,482","","217,474","15,477","12,595","96,678","44,916","47,808","","580,235","15,591","27,737","174,791","119,838","68,241","119,331","54,706","536,907","174,037","","660,105","54,350","","865,054","101,743","217,580","6,942","506,411","49,908","141,063","44,893","","870,695","742,835","127,860","124,503","58,355","66,148","38,645","27,503","3,357","","881,785","848,080","842,189","560,061","282,128","5,891","33,705","","33,705","13,815","19,890","","39,596","5,891","1,372","4,519","33,705","15,077","18,628","","33,705","4,398","10,455","8,264","363","9,118","1,107","","822,247","769,781","52,466","15,803","17,785","6,497","12,429","3,004","6,477","3,253","15,775","3,049","","881,785","38,537","1,887","16,962","15,591","36,768","57,923","18,865","3,560","307,044","1,176","1,295","87,238","11,027","270","106,244","13,600","690","8,943","5,390","10,224","550","9,106","25,175","3,054","1,513","3,910","1,182","","345,779","316,345","294,625"
"    Percent","","345,779","49.5%","19.1%","6.8%","2.3%","19.7%","1.3%","14.9%","4.1%","24.0%","4.3%","15.7%","7.9%","29.6%","29.4%","(X)","(X)","","849,940","40.7%","20.1%","2.8%","28.6%","4.7%","3.2%","","353,021","34.7%","51.2%","1.0%","2.6%","10.5%","345,276","27.9%","51.2%","1.2%","8.6%","11.2%","","11,840","28.3%","(X)","(X)","(X)","(X)","(X)","","11,559","50.9%","","6.4%","10.7%","5.6%","28.1%","5,878","63.2%","59.2%","","217,474","7.1%","5.8%","44.5%","20.7%","22.0%","","580,235","2.7%","4.8%","30.1%","20.7%","11.8%","20.6%","9.4%","92.5%","30.0%","","660,105","8.2%","","865,054","11.8%","217,580","3.2%","506,411","9.9%","141,063","31.8%","","870,695","85.3%","14.7%","14.3%","6.7%","7.6%","4.4%","3.2%","0.4%","","881,785","96.2%","95.5%","63.5%","32.0%","0.7%","3.8%","","33,705","41.0%","59.0%","","39,596","5,891","23.3%","76.7%","33,705","44.7%","55.3%","","33,705","13.0%","31.0%","24.5%","1.1%","27.1%","3.3%","","822,247","93.6%","6.4%","1.9%","2.2%","0.8%","1.5%","0.4%","0.8%","0.4%","1.9%","0.4%","","881,785","4.4%","0.2%","1.9%","1.8%","4.2%","6.6%","2.1%","0.4%","34.8%","0.1%","0.1%","9.9%","1.3%","0.0%","12.0%","1.5%","0.1%","1.0%","0.6%","1.2%","0.1%","1.0%","2.9%","0.3%","0.2%","0.4%","0.1%","","345,779","91.5%","85.2%"
"Tennessee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,664,791","1,273,881","461,559","156,086","53,305","477,751","35,697","343,113","101,239","757,073","146,733","423,838","201,058","799,608","797,527","2.52","3.10","","6,706,923","2,664,791","1,271,706","158,407","1,908,603","474,326","229,090","","2,713,115","907,651","1,376,987","47,682","82,097","298,698","2,877,358","809,821","1,353,545","60,237","269,727","384,028","","82,463","28,225","32","51","12","91","24","","157,975","73,694","","10,633","14,428","11,571","37,062","73,694","45,407","51,722","","1,578,546","84,050","81,621","675,006","349,189","388,680","","4,708,480","189,020","340,142","1,485,813","968,644","357,650","859,255","507,956","4,179,318","1,367,211","","5,306,690","423,042","","6,756,567","1,034,825","1,531,658","79,459","4,131,805","543,454","1,093,104","411,912","","6,779,177","5,820,882","958,295","936,013","509,874","426,139","222,036","204,103","22,282","","6,859,497","6,494,097","6,430,987","4,043,028","2,387,959","63,110","365,400","","365,400","151,796","213,604","","428,510","63,110","15,432","47,678","365,400","121,172","244,228","","365,221","38,570","110,071","41,595","1,823","163,894","9,268","","6,453,630","5,976,249","477,381","197,477","271,483","123,326","82,502","21,147","70,079","30,359","53,317","22,645","","6,859,497","825,830","42,460","9,767","8,481","60,818","709,191","99,271","16,621","627,269","12,109","11,827","638,141","155,802","4,537","30,607","74,289","6,057","18,413","135,910","138,721","3,784","84,036","30,086","12,173","8,282","41,596","14,911","","2,664,791","2,421,491","2,233,127"
