"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Family households (families)","HOUSEHOLDS BY TYPE!!Family households (families)!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Nonfamily households","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Householder","RELATIONSHIP!!Spouse","RELATIONSHIP!!Child","RELATIONSHIP!!Other relatives","RELATIONSHIP!!Nonrelatives","RELATIONSHIP!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Per 1,000 women 15 to 50 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 15 to 19 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 20 to 34 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Who are female","GRANDPARENTS!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Nursery school, preschool","SCHOOL ENROLLMENT!!Kindergarten","SCHOOL ENROLLMENT!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!High school (grades 9-12)","SCHOOL ENROLLMENT!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Associate's degree","EDUCATIONAL ATTAINMENT!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Same house","RESIDENCE 1 YEAR AGO!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Native","PLACE OF BIRTH!!Native!!Born in United States","PLACE OF BIRTH!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Entered 2010 or later","YEAR OF ENTRY!!Entered before 2010","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Entered 2010 or later","YEAR OF ENTRY!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!English only","LANGUAGE SPOKEN AT HOME!!Language other than English","LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!American","ANCESTRY!!Arab","ANCESTRY!!Czech","ANCESTRY!!Danish","ANCESTRY!!Dutch","ANCESTRY!!English","ANCESTRY!!French (except Basque)","ANCESTRY!!French Canadian","ANCESTRY!!German","ANCESTRY!!Greek","ANCESTRY!!Hungarian","ANCESTRY!!Irish","ANCESTRY!!Italian","ANCESTRY!!Lithuanian","ANCESTRY!!Norwegian","ANCESTRY!!Polish","ANCESTRY!!Portuguese","ANCESTRY!!Russian","ANCESTRY!!Scotch-Irish","ANCESTRY!!Scottish","ANCESTRY!!Slovak","ANCESTRY!!Subsaharan African","ANCESTRY!!Swedish","ANCESTRY!!Swiss","ANCESTRY!!Ukrainian","ANCESTRY!!Welsh","ANCESTRY!!West Indian (excluding Hispanic origin groups)"
"    Estimate","","7,197,943","4,598,222","1,781,769","3,319,620","1,121,347","323,901","149,747","954,701","510,675","2,599,721","2,129,403","876,057","2,015,178","2,369,853","2.62","3.27","","18,892,438","7,197,943","3,315,187","5,466,581","1,662,426","1,250,301","446,945","","7,757,505","2,694,915","3,747,395","166,289","239,489","909,417","8,259,052","2,290,565","3,616,605","239,047","901,016","1,211,819","","224,836","94,273","36","50","18","88","26","","463,879","161,964","","36,449","33,799","27,874","63,842","161,964","105,524","108,529","","4,688,008","283,912","234,235","1,799,976","934,579","1,435,306","","13,503,747","719,287","1,102,171","4,020,195","2,802,225","1,236,800","2,329,936","1,293,133","(X)","(X)","","15,264,844","1,559,672","","19,011,070","2,460,338","3,991,143","159,324","11,578,613","1,153,774","3,441,314","1,147,240","","19,114,620","16,032,617","2,917,436","1,810,664","1,106,772","569,624","537,148","164,567","","19,317,568","15,570,432","14,943,088","6,890,682","8,052,406","627,344","3,747,136","","3,747,136","1,933,280","1,813,856","","4,374,480","627,344","48,000","579,344","3,747,136","263,808","3,483,328","","3,747,136","374,564","392,712","64,332","7,375","2,801,286","106,867","","18,247,223","13,156,749","5,090,474","2,105,512","3,733,476","1,603,649","960,096","347,959","284,245","124,046","112,657","29,858","","19,317,568","1,801,280","107,647","57,695","40,266","193,785","1,453,088","465,522","105,558","2,022,904","88,374","97,060","1,791,102","1,154,622","39,906","115,949","488,271","69,560","227,933","170,953","305,728","28,474","142,729","147,107","35,896","47,994","89,234","835,722"
"    Percent","","7,197,943","63.9%","24.8%","46.1%","15.6%","4.5%","2.1%","13.3%","7.1%","36.1%","29.6%","12.2%","28.0%","32.9%","(X)","(X)","","18,892,438","38.1%","17.5%","28.9%","8.8%","6.6%","2.4%","","7,757,505","34.7%","48.3%","2.1%","3.1%","11.7%","8,259,052","27.7%","43.8%","2.9%","10.9%","14.7%","","224,836","41.9%","(X)","(X)","(X)","(X)","(X)","","463,879","34.9%","","7.9%","7.3%","6.0%","13.8%","161,964","65.2%","67.0%","","4,688,008","6.1%","5.0%","38.4%","19.9%","30.6%","","13,503,747","5.3%","8.2%","29.8%","20.8%","9.2%","17.3%","9.6%","86.5%","26.8%","","15,264,844","10.2%","","19,011,070","12.9%","3,991,143","4.0%","11,578,613","10.0%","3,441,314","33.3%","","19,114,620","83.9%","15.3%","9.5%","5.8%","3.0%","2.8%","0.9%","","19,317,568","80.6%","77.4%","35.7%","41.7%","3.2%","19.4%","","3,747,136","51.6%","48.4%","","4,374,480","627,344","7.7%","92.3%","3,747,136","7.0%","93.0%","","3,747,136","10.0%","10.5%","1.7%","0.2%","74.8%","2.9%","","18,247,223","72.1%","27.9%","11.5%","20.5%","8.8%","5.3%","1.9%","1.6%","0.7%","0.6%","0.2%","","19,317,568","9.3%","0.6%","0.3%","0.2%","1.0%","7.5%","2.4%","0.5%","10.5%","0.5%","0.5%","9.3%","6.0%","0.2%","0.6%","2.5%","0.4%","1.2%","0.9%","1.6%","0.1%","0.7%","0.8%","0.2%","0.2%","0.5%","4.3%"
"Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,532,908","2,406,226","1,103,278","1,693,386","715,266","166,418","77,253","546,422","310,759","1,126,682","945,702","284,070","1,252,827","805,147","2.73","3.34","","9,655,318","3,532,908","1,695,243","3,112,987","824,402","489,778","169,561","","3,783,669","1,376,918","1,862,098","82,459","93,865","368,329","4,046,447","1,226,048","1,825,066","121,470","348,572","525,291","","157,038","60,682","44","62","25","107","33","","265,530","124,495","","27,078","28,342","20,821","48,254","124,495","79,566","86,453","","2,797,844","193,811","148,479","1,133,969","549,699","771,886","","6,403,838","357,352","602,673","1,810,866","1,372,633","453,039","1,140,757","666,518","(X)","(X)","","7,372,727","700,992","","9,719,411","1,168,485","2,492,161","98,207","6,117,277","645,732","1,109,973","424,546","","9,796,547","8,231,384","1,513,768","776,217","737,551","460,085","277,466","51,395","","9,919,945","8,979,807","8,847,466","5,490,260","3,357,206","132,341","940,138","","940,138","353,192","586,946","","1,072,479","132,341","11,331","121,010","940,138","65,758","874,380","","940,088","90,183","260,456","76,079","2,489","493,147","17,734","","9,248,840","8,011,696","1,237,144","513,643","726,160","331,300","245,450","69,230","192,833","93,694","72,701","19,419","","9,919,945","1,154,793","28,910","13,476","12,411","75,577","857,625","146,747","23,094","714,452","16,759","20,675","804,715","217,798","10,145","34,790","103,150","13,070","40,646","123,747","171,976","6,485","194,205","41,447","10,672","17,168","40,727","121,124"
"    Percent","","3,532,908","68.1%","31.2%","47.9%","20.2%","4.7%","2.2%","15.5%","8.8%","31.9%","26.8%","8.0%","35.5%","22.8%","(X)","(X)","","9,655,318","36.6%","17.6%","32.2%","8.5%","5.1%","1.8%","","3,783,669","36.4%","49.2%","2.2%","2.5%","9.7%","4,046,447","30.3%","45.1%","3.0%","8.6%","13.0%","","157,038","38.6%","(X)","(X)","(X)","(X)","(X)","","265,530","46.9%","","10.2%","10.7%","7.8%","18.2%","124,495","63.9%","69.4%","","2,797,844","6.9%","5.3%","40.5%","19.6%","27.6%","","6,403,838","5.6%","9.4%","28.3%","21.4%","7.1%","17.8%","10.4%","85.0%","28.2%","","7,372,727","9.5%","","9,719,411","12.0%","2,492,161","3.9%","6,117,277","10.6%","1,109,973","38.2%","","9,796,547","84.0%","15.5%","7.9%","7.5%","4.7%","2.8%","0.5%","","9,919,945","90.5%","89.2%","55.3%","33.8%","1.3%","9.5%","","940,138","37.6%","62.4%","","1,072,479","132,341","8.6%","91.4%","940,138","7.0%","93.0%","","940,088","9.6%","27.7%","8.1%","0.3%","52.5%","1.9%","","9,248,840","86.6%","13.4%","5.6%","7.9%","3.6%","2.7%","0.7%","2.1%","1.0%","0.8%","0.2%","","9,919,945","11.6%","0.3%","0.1%","0.1%","0.8%","8.6%","1.5%","0.2%","7.2%","0.2%","0.2%","8.1%","2.2%","0.1%","0.4%","1.0%","0.1%","0.4%","1.2%","1.7%","0.1%","2.0%","0.4%","0.1%","0.2%","0.4%","1.2%"
"Hawaii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","447,748","309,165","121,971","229,027","89,864","23,569","7,711","56,569","24,396","138,583","107,471","36,784","148,666","139,186","3.01","3.61","","1,348,497","447,748","229,274","385,615","192,567","93,293","30,003","","570,172","215,002","283,413","8,671","12,209","50,877","567,447","164,861","279,318","7,867","58,036","57,365","","20,898","7,234","42","65","23","112","31","","54,874","15,175","","3,083","3,158","1,395","7,539","15,175","8,671","11,857","","336,071","21,389","19,065","129,540","65,953","100,124","","952,281","40,992","50,494","269,304","209,589","95,686","186,586","99,630","(X)","(X)","","1,051,883","116,885","","1,341,708","146,622","302,565","8,631","833,610","67,268","205,533","70,723","","1,374,852","1,164,145","189,972","128,363","61,609","6,464","55,145","20,735","","1,392,313","1,140,447","1,097,126","754,887","342,239","43,321","251,866","","251,866","140,194","111,672","","295,187","43,321","4,125","39,196","251,866","20,052","231,814","","251,866","11,663","195,721","1,640","25,832","12,109","4,901","","1,303,300","976,716","326,584","166,132","23,637","6,876","19,726","3,055","281,382","155,078","1,839","1,123","","1,392,313","23,957","2,453","1,947","2,352","10,400","51,871","18,068","2,746","82,469","1,988","3,002","64,894","29,737","1,021","11,634","12,906","50,649","6,234","6,247","17,042","412","3,102","10,442","2,925","1,693","3,233","2,911"
"    Percent","","447,748","69.0%","27.2%","51.2%","20.1%","5.3%","1.7%","12.6%","5.4%","31.0%","24.0%","8.2%","33.2%","31.1%","(X)","(X)","","1,348,497","33.2%","17.0%","28.6%","14.3%","6.9%","2.2%","","570,172","37.7%","49.7%","1.5%","2.1%","8.9%","567,447","29.1%","49.2%","1.4%","10.2%","10.1%","","20,898","34.6%","(X)","(X)","(X)","(X)","(X)","","54,874","27.7%","","5.6%","5.8%","2.5%","13.7%","15,175","57.1%","78.1%","","336,071","6.4%","5.7%","38.5%","19.6%","29.8%","","952,281","4.3%","5.3%","28.3%","22.0%","10.0%","19.6%","10.5%","90.4%","30.1%","","1,051,883","11.1%","","1,341,708","10.9%","302,565","2.9%","833,610","8.1%","205,533","34.4%","","1,374,852","84.7%","13.8%","9.3%","4.5%","0.5%","4.0%","1.5%","","1,392,313","81.9%","78.8%","54.2%","24.6%","3.1%","18.1%","","251,866","55.7%","44.3%","","295,187","43,321","9.5%","90.5%","251,866","8.0%","92.0%","","251,866","4.6%","77.7%","0.7%","10.3%","4.8%","1.9%","","1,303,300","74.9%","25.1%","12.7%","1.8%","0.5%","1.5%","0.2%","21.6%","11.9%","0.1%","0.1%","","1,392,313","1.7%","0.2%","0.1%","0.2%","0.7%","3.7%","1.3%","0.2%","5.9%","0.1%","0.2%","4.7%","2.1%","0.1%","0.8%","0.9%","3.6%","0.4%","0.4%","1.2%","0.0%","0.2%","0.7%","0.2%","0.1%","0.2%","0.2%"
"Idaho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","583,106","405,908","184,148","322,225","133,177","24,334","14,874","59,349","36,097","177,198","140,050","53,196","198,607","148,846","2.69","3.21","","1,566,205","583,106","322,238","498,389","75,038","87,434","33,984","","614,964","178,204","346,148","5,973","15,187","69,452","624,557","144,329","335,612","9,781","49,821","85,014","","24,546","6,903","39","66","23","124","23","","23,116","9,878","","2,048","1,725","1,638","4,467","9,878","5,911","7,664","","454,364","20,738","23,489","193,262","92,670","124,205","","1,012,786","41,438","61,919","280,462","279,779","91,295","175,020","82,873","(X)","(X)","","1,168,256","123,594","","1,575,682","195,294","423,926","19,287","944,959","103,489","206,797","72,518","","1,573,036","1,296,975","269,434","152,985","116,449","57,166","59,283","6,627","","1,595,728","1,499,160","1,485,657","754,827","730,830","13,503","96,568","","96,568","37,220","59,348","","110,071","13,503","412","13,091","96,568","5,803","90,765","","96,568","14,635","17,004","1,711","942","57,542","4,734","","1,481,992","1,327,339","154,653","58,080","113,521","46,200","21,160","5,096","14,750","6,193","5,222","591","","1,595,728","150,985","2,276","6,138","34,177","38,325","243,458","39,611","10,705","291,256","3,990","3,432","156,700","50,955","697","47,936","20,013","5,980","8,389","18,482","46,019","464","1,445","43,522","11,463","2,948","21,586","864"
"    Percent","","583,106","69.6%","31.6%","55.3%","22.8%","4.2%","2.6%","10.2%","6.2%","30.4%","24.0%","9.1%","34.1%","25.5%","(X)","(X)","","1,566,205","37.2%","20.6%","31.8%","4.8%","5.6%","2.2%","","614,964","29.0%","56.3%","1.0%","2.5%","11.3%","624,557","23.1%","53.7%","1.6%","8.0%","13.6%","","24,546","28.1%","(X)","(X)","(X)","(X)","(X)","","23,116","42.7%","","8.9%","7.5%","7.1%","19.3%","9,878","59.8%","77.6%","","454,364","4.6%","5.2%","42.5%","20.4%","27.3%","","1,012,786","4.1%","6.1%","27.7%","27.6%","9.0%","17.3%","8.2%","89.8%","25.5%","","1,168,256","10.6%","","1,575,682","12.4%","423,926","4.5%","944,959","11.0%","206,797","35.1%","","1,573,036","82.5%","17.1%","9.7%","7.4%","3.6%","3.8%","0.4%","","1,595,728","93.9%","93.1%","47.3%","45.8%","0.8%","6.1%","","96,568","38.5%","61.5%","","110,071","13,503","3.1%","96.9%","96,568","6.0%","94.0%","","96,568","15.2%","17.6%","1.8%","1.0%","59.6%","4.9%","","1,481,992","89.6%","10.4%","3.9%","7.7%","3.1%","1.4%","0.3%","1.0%","0.4%","0.4%","0.0%","","1,595,728","9.5%","0.1%","0.4%","2.1%","2.4%","15.3%","2.5%","0.7%","18.3%","0.3%","0.2%","9.8%","3.2%","0.0%","3.0%","1.3%","0.4%","0.5%","1.2%","2.9%","0.0%","0.1%","2.7%","0.7%","0.2%","1.4%","0.1%"
"Illinois","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,770,194","3,121,020","1,398,372","2,289,429","958,861","220,129","101,111","611,462","338,400","1,649,174","1,373,215","481,083","1,546,781","1,198,600","2.64","3.29","","12,576,282","4,770,194","2,285,877","3,995,786","871,057","653,368","282,337","","5,026,063","1,898,189","2,495,468","76,501","121,191","434,714","5,318,583","1,682,675","2,433,046","109,997","492,634","600,231","","158,016","56,715","32","50","19","87","25","","275,433","97,858","","19,028","22,020","16,969","39,841","97,858","62,767","67,147","","3,478,102","235,555","169,461","1,369,961","724,105","979,020","","8,558,895","480,331","580,800","2,313,202","1,830,170","647,039","1,684,348","1,023,005","(X)","(X)","","9,795,470","731,089","","12,698,371","1,356,613","3,059,055","109,479","8,006,505","675,093","1,632,811","572,041","","12,725,119","11,009,321","1,649,946","1,112,540","537,406","328,651","208,755","65,852","","12,875,255","11,083,925","10,944,400","8,618,847","2,325,553","139,525","1,791,330","","1,791,330","840,580","950,750","","1,930,855","139,525","9,440","130,085","1,791,330","108,791","1,682,539","","1,791,330","387,595","494,624","54,388","3,690","833,286","17,747","","12,061,228","9,332,459","2,728,769","1,113,399","1,584,438","685,784","699,031","246,311","332,574","145,594","112,726","35,710","","12,875,255","680,817","82,907","122,921","47,967","175,930","744,750","242,325","32,423","2,469,767","101,560","48,860","1,564,655","806,800","89,656","158,325","945,598","9,414","124,567","76,934","149,130","38,448","84,699","278,038","32,798","51,787","46,686","30,261"
"    Percent","","4,770,194","65.4%","29.3%","48.0%","20.1%","4.6%","2.1%","12.8%","7.1%","34.6%","28.8%","10.1%","32.4%","25.1%","(X)","(X)","","12,576,282","37.9%","18.2%","31.8%","6.9%","5.2%","2.2%","","5,026,063","37.8%","49.7%","1.5%","2.4%","8.6%","5,318,583","31.6%","45.7%","2.1%","9.3%","11.3%","","158,016","35.9%","(X)","(X)","(X)","(X)","(X)","","275,433","35.5%","","6.9%","8.0%","6.2%","14.5%","97,858","64.1%","68.6%","","3,478,102","6.8%","4.9%","39.4%","20.8%","28.1%","","8,558,895","5.6%","6.8%","27.0%","21.4%","7.6%","19.7%","12.0%","87.6%","31.6%","","9,795,470","7.5%","","12,698,371","10.7%","3,059,055","3.6%","8,006,505","8.4%","1,632,811","35.0%","","12,725,119","86.5%","13.0%","8.7%","4.2%","2.6%","1.6%","0.5%","","12,875,255","86.1%","85.0%","66.9%","18.1%","1.1%","13.9%","","1,791,330","46.9%","53.1%","","1,930,855","139,525","6.8%","93.2%","1,791,330","6.1%","93.9%","","1,791,330","21.6%","27.6%","3.0%","0.2%","46.5%","1.0%","","12,061,228","77.4%","22.6%","9.2%","13.1%","5.7%","5.8%","2.0%","2.8%","1.2%","0.9%","0.3%","","12,875,255","5.3%","0.6%","1.0%","0.4%","1.4%","5.8%","1.9%","0.3%","19.2%","0.8%","0.4%","12.2%","6.3%","0.7%","1.2%","7.3%","0.1%","1.0%","0.6%","1.2%","0.3%","0.7%","2.2%","0.3%","0.4%","0.4%","0.2%"
"Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,480,077","1,648,172","719,823","1,229,106","477,058","114,772","62,122","304,294","180,643","831,905","691,518","243,133","801,536","618,837","2.56","3.14","","6,348,960","2,480,077","1,228,961","1,950,509","345,127","344,286","149,724","","2,542,270","843,285","1,307,276","30,345","69,048","292,316","2,676,653","726,927","1,289,809","44,230","244,281","371,406","","89,436","36,432","43","57","30","107","19","","126,036","56,580","","14,471","11,024","10,636","20,449","56,580","35,025","40,242","","1,753,514","102,030","86,582","716,771","359,301","488,830","","4,278,945","171,676","360,842","1,510,802","885,910","347,606","643,210","358,899","(X)","(X)","","4,944,218","452,828","","6,437,142","827,447","1,585,435","76,163","3,998,258","442,927","853,449","308,357","","6,457,067","5,493,090","939,365","576,600","362,765","228,628","134,137","24,612","","6,537,334","6,234,189","6,197,787","4,472,323","1,725,464","36,402","303,145","","303,145","107,417","195,728","","339,547","36,402","1,730","34,672","303,145","32,445","270,700","","303,145","42,794","93,728","16,982","1,483","140,638","7,520","","6,113,177","5,596,288","516,889","198,554","283,060","120,794","138,804","34,100","71,499","37,308","23,526","6,352","","6,537,334","824,591","18,594","16,489","11,170","125,215","556,416","145,087","14,300","1,511,969","26,693","40,872","761,367","161,573","10,657","33,664","203,401","4,032","23,306","58,294","107,670","20,614","50,457","60,088","36,578","11,429","36,864","6,784"
"    Percent","","2,480,077","66.5%","29.0%","49.6%","19.2%","4.6%","2.5%","12.3%","7.3%","33.5%","27.9%","9.8%","32.3%","25.0%","(X)","(X)","","6,348,960","39.1%","19.4%","30.7%","5.4%","5.4%","2.4%","","2,542,270","33.2%","51.4%","1.2%","2.7%","11.5%","2,676,653","27.2%","48.2%","1.7%","9.1%","13.9%","","89,436","40.7%","(X)","(X)","(X)","(X)","(X)","","126,036","44.9%","","11.5%","8.7%","8.4%","16.2%","56,580","61.9%","71.1%","","1,753,514","5.8%","4.9%","40.9%","20.5%","27.9%","","4,278,945","4.0%","8.4%","35.3%","20.7%","8.1%","15.0%","8.4%","87.6%","23.4%","","4,944,218","9.2%","","6,437,142","12.9%","1,585,435","4.8%","3,998,258","11.1%","853,449","36.1%","","6,457,067","85.1%","14.5%","8.9%","5.6%","3.5%","2.1%","0.4%","","6,537,334","95.4%","94.8%","68.4%","26.4%","0.6%","4.6%","","303,145","35.4%","64.6%","","339,547","36,402","4.8%","95.2%","303,145","10.7%","89.3%","","303,145","14.1%","30.9%","5.6%","0.5%","46.4%","2.5%","","6,113,177","91.5%","8.5%","3.2%","4.6%","2.0%","2.3%","0.6%","1.2%","0.6%","0.4%","0.1%","","6,537,334","12.6%","0.3%","0.3%","0.2%","1.9%","8.5%","2.2%","0.2%","23.1%","0.4%","0.6%","11.6%","2.5%","0.2%","0.5%","3.1%","0.1%","0.4%","0.9%","1.6%","0.3%","0.8%","0.9%","0.6%","0.2%","0.6%","0.1%"
