"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Native!!Entered before 2010","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total Households","COMPUTERS AND INTERNET USE!!Total Households!!With a computer","COMPUTERS AND INTERNET USE!!Total Households!!With a broadband Internet subscription"
"Mississippi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,091,002","745,079","310,168","487,648","176,292","53,641","21,098","203,790","112,778","345,923","296,787","113,309","370,789","294,697","2.66","3.24","","2,896,747","1,091,002","487,851","927,460","252,404","138,030","52,925","","1,139,779","417,902","534,393","30,553","36,012","120,919","1,235,775","377,042","526,334","43,426","126,969","162,004","","38,631","19,000","45","54","28","98","19","","90,331","50,694","","7,023","11,532","8,935","23,204","50,694","33,102","33,716","","810,969","50,870","48,511","332,867","161,833","216,888","","1,931,054","121,974","218,520","591,240","443,330","162,584","248,488","144,918","(X)","(X)","","2,245,235","183,405","","2,925,211","487,416","734,075","33,537","1,790,746","273,148","400,390","180,731","","2,957,797","2,531,410","419,570","240,237","179,333","110,745","68,588","6,817","","2,991,207","2,928,308","2,908,659","2,143,734","764,925","19,649","62,899","","62,899","24,044","38,855","","82,548","19,649","3,146","16,503","62,899","10,017","52,882","","62,899","6,856","22,365","2,149","106","29,896","1,527","","2,793,325","2,690,487","102,838","35,829","59,704","23,827","16,777","3,327","17,452","6,920","8,905","1,755","","2,991,207","363,947","7,961","1,949","2,428","14,887","207,453","69,168","7,029","161,521","2,868","809","233,405","57,586","601","8,992","11,260","1,327","4,397","40,111","46,162","852","20,256","5,529","2,338","1,171","8,528","3,297","","1,091,002","804,784","626,123"
"    Percent","","1,091,002","68.3%","28.4%","44.7%","16.2%","4.9%","1.9%","18.7%","10.3%","31.7%","27.2%","10.4%","34.0%","27.0%","(X)","(X)","","2,896,747","37.7%","16.8%","32.0%","8.7%","4.8%","1.8%","","1,139,779","36.7%","46.9%","2.7%","3.2%","10.6%","1,235,775","30.5%","42.6%","3.5%","10.3%","13.1%","","38,631","49.2%","(X)","(X)","(X)","(X)","(X)","","90,331","56.1%","","7.8%","12.8%","9.9%","25.7%","50,694","65.3%","66.5%","","810,969","6.3%","6.0%","41.0%","20.0%","26.7%","","1,931,054","6.3%","11.3%","30.6%","23.0%","8.4%","12.9%","7.5%","82.4%","20.4%","","2,245,235","8.2%","","2,925,211","16.7%","734,075","4.6%","1,790,746","15.3%","400,390","45.1%","","2,957,797","85.6%","14.2%","8.1%","6.1%","3.7%","2.3%","0.2%","","2,991,207","97.9%","97.2%","71.7%","25.6%","0.7%","2.1%","","62,899","38.2%","61.8%","","82,548","19,649","16.0%","84.0%","62,899","15.9%","84.1%","","62,899","10.9%","35.6%","3.4%","0.2%","47.5%","2.4%","","2,793,325","96.3%","3.7%","1.3%","2.1%","0.9%","0.6%","0.1%","0.6%","0.2%","0.3%","0.1%","","2,991,207","12.2%","0.3%","0.1%","0.1%","0.5%","6.9%","2.3%","0.2%","5.4%","0.1%","0.0%","7.8%","1.9%","0.0%","0.3%","0.4%","0.0%","0.1%","1.3%","1.5%","0.0%","0.7%","0.2%","0.1%","0.0%","0.3%","0.1%","","1,091,002","73.8%","57.4%"
"Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,362,853","1,523,085","645,682","1,133,983","426,596","100,783","51,740","288,319","167,346","839,768","692,738","252,040","721,467","631,378","2.48","3.08","","5,869,633","2,362,853","1,134,695","1,716,680","319,403","336,002","144,675","","2,366,221","782,693","1,209,058","38,828","68,253","267,389","2,514,264","691,404","1,203,903","50,829","241,435","326,693","","77,139","28,337","37","54","23","95","23","","118,355","56,886","","12,595","14,233","10,243","19,815","56,886","34,765","41,145","","1,549,456","101,954","80,103","626,127","310,062","431,210","","4,047,283","148,190","309,497","1,276,285","916,378","305,928","685,991","405,014","(X)","(X)","","4,625,160","436,545","","5,930,677","851,338","1,394,588","63,068","3,666,019","465,901","870,070","322,369","","5,973,448","5,015,609","939,068","518,756","420,312","260,376","159,936","18,771","","6,044,171","5,810,910","5,772,869","4,003,541","1,769,328","38,041","233,261","","233,261","105,387","127,874","","271,302","38,041","2,896","35,145","233,261","35,335","197,926","","233,261","49,635","87,692","17,121","2,759","70,081","5,973","","5,669,938","5,339,170","330,768","119,094","142,569","52,069","99,721","28,931","63,990","28,748","24,488","9,346","","6,044,171","588,172","18,203","26,407","16,948","90,530","541,886","177,665","14,930","1,479,333","16,679","12,532","796,431","209,803","4,895","48,215","107,995","4,744","32,571","73,626","98,596","5,482","34,662","59,917","24,129","9,545","38,595","6,409","","2,362,853","1,945,008","1,649,245"
"    Percent","","2,362,853","64.5%","27.3%","48.0%","18.1%","4.3%","2.2%","12.2%","7.1%","35.5%","29.3%","10.7%","30.5%","26.7%","(X)","(X)","","5,869,633","40.3%","19.3%","29.2%","5.4%","5.7%","2.5%","","2,366,221","33.1%","51.1%","1.6%","2.9%","11.3%","2,514,264","27.5%","47.9%","2.0%","9.6%","13.0%","","77,139","36.7%","(X)","(X)","(X)","(X)","(X)","","118,355","48.1%","","10.6%","12.0%","8.7%","16.7%","56,886","61.1%","72.3%","","1,549,456","6.6%","5.2%","40.4%","20.0%","27.8%","","4,047,283","3.7%","7.6%","31.5%","22.6%","7.6%","16.9%","10.0%","88.7%","27.0%","","4,625,160","9.4%","","5,930,677","14.4%","1,394,588","4.5%","3,666,019","12.7%","870,070","37.1%","","5,973,448","84.0%","15.7%","8.7%","7.0%","4.4%","2.7%","0.3%","","6,044,171","96.1%","95.5%","66.2%","29.3%","0.6%","3.9%","","233,261","45.2%","54.8%","","271,302","38,041","7.6%","92.4%","233,261","15.1%","84.9%","","233,261","21.3%","37.6%","7.3%","1.2%","30.0%","2.6%","","5,669,938","94.2%","5.8%","2.1%","2.5%","0.9%","1.8%","0.5%","1.1%","0.5%","0.4%","0.2%","","6,044,171","9.7%","0.3%","0.4%","0.3%","1.5%","9.0%","2.9%","0.2%","24.5%","0.3%","0.2%","13.2%","3.5%","0.1%","0.8%","1.8%","0.1%","0.5%","1.2%","1.6%","0.1%","0.6%","1.0%","0.4%","0.2%","0.6%","0.1%","","2,362,853","82.3%","69.8%"
"Montana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","406,288","256,091","104,971","199,251","70,607","18,977","10,491","37,863","23,873","150,197","122,979","47,630","115,025","115,031","2.43","3.00","","986,368","406,288","198,037","264,015","50,337","67,691","25,732","","412,935","128,515","215,736","6,062","12,800","49,822","416,254","105,843","208,450","6,340","38,282","57,339","","12,242","4,249","35","54","23","105","14","","16,691","7,813","","2,156","1,904","1,189","2,564","7,813","4,752","5,498","","238,510","12,842","15,010","96,568","48,638","65,452","","689,169","15,112","35,369","200,303","180,310","58,287","135,518","64,270","(X)","(X)","","787,251","82,659","","999,390","139,813","223,043","8,674","616,125","74,107","160,222","57,032","","1,003,013","827,494","170,222","94,026","76,196","36,161","40,035","5,297","","1,015,165","995,700","987,034","552,986","434,048","8,666","19,465","","19,465","11,127","8,338","","28,131","8,666","504","8,162","19,465","3,047","16,418","","19,465","7,021","5,151","79","487","3,323","3,404","","954,022","918,317","35,705","6,366","11,569","2,438","12,007","1,696","4,233","1,821","7,896","411","","1,015,165","79,266","936","8,959","12,443","24,420","114,998","35,225","7,150","266,757","4,393","3,552","142,219","31,415","1,418","93,880","19,345","2,401","11,220","13,889","31,020","913","745","29,464","5,515","2,294","10,007","328","","406,288","339,878","292,739"
"    Percent","","406,288","63.0%","25.8%","49.0%","17.4%","4.7%","2.6%","9.3%","5.9%","37.0%","30.3%","11.7%","28.3%","28.3%","(X)","(X)","","986,368","41.2%","20.1%","26.8%","5.1%","6.9%","2.6%","","412,935","31.1%","52.2%","1.5%","3.1%","12.1%","416,254","25.4%","50.1%","1.5%","9.2%","13.8%","","12,242","34.7%","(X)","(X)","(X)","(X)","(X)","","16,691","46.8%","","12.9%","11.4%","7.1%","15.4%","7,813","60.8%","70.4%","","238,510","5.4%","6.3%","40.5%","20.4%","27.4%","","689,169","2.2%","5.1%","29.1%","26.2%","8.5%","19.7%","9.3%","92.7%","29.0%","","787,251","10.5%","","999,390","14.0%","223,043","3.9%","616,125","12.0%","160,222","35.6%","","1,003,013","82.5%","17.0%","9.4%","7.6%","3.6%","4.0%","0.5%","","1,015,165","98.1%","97.2%","54.5%","42.8%","0.9%","1.9%","","19,465","57.2%","42.8%","","28,131","8,666","5.8%","94.2%","19,465","15.7%","84.3%","","19,465","36.1%","26.5%","0.4%","2.5%","17.1%","17.5%","","954,022","96.3%","3.7%","0.7%","1.2%","0.3%","1.3%","0.2%","0.4%","0.2%","0.8%","0.0%","","1,015,165","7.8%","0.1%","0.9%","1.2%","2.4%","11.3%","3.5%","0.7%","26.3%","0.4%","0.3%","14.0%","3.1%","0.1%","9.2%","1.9%","0.2%","1.1%","1.4%","3.1%","0.1%","0.1%","2.9%","0.5%","0.2%","1.0%","0.0%","","406,288","83.7%","72.1%"
"Nebraska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","730,579","475,000","212,719","372,805","149,660","30,769","17,130","71,426","45,929","255,579","210,733","73,848","228,848","182,467","2.49","3.08","","1,817,080","730,579","372,544","539,589","74,103","100,265","40,641","","728,713","235,088","398,330","9,509","16,255","69,531","750,206","201,084","388,110","11,342","65,012","84,658","","26,077","7,423","33","60","6","112","26","","25,961","10,334","","2,797","1,504","2,975","3,058","10,334","6,294","7,847","","517,420","32,176","27,014","205,164","101,420","151,646","","1,215,208","52,968","65,545","329,595","290,983","119,325","238,160","118,632","(X)","(X)","","1,400,412","124,987","","1,840,659","205,354","462,637","16,353","1,125,425","99,698","252,597","89,303","","1,842,900","1,546,788","287,561","169,345","118,216","72,362","45,854","8,551","","1,868,516","1,745,334","1,730,401","1,215,255","515,146","14,933","123,182","","123,182","41,774","81,408","","138,115","14,933","1,703","13,230","123,182","17,970","105,212","","123,182","9,045","31,707","8,987","868","70,702","1,873","","1,739,686","1,556,320","183,366","82,331","121,495","56,536","23,538","6,865","24,744","12,752","13,589","6,178","","1,868,516","75,668","9,104","84,656","43,550","35,691","149,304","43,076","6,322","692,629","3,915","4,363","246,724","55,225","3,683","39,495","64,944","1,485","11,733","14,195","26,313","674","16,031","82,891","7,674","1,918","10,725","1,485","","730,579","607,942","532,757"
"    Percent","","730,579","65.0%","29.1%","51.0%","20.5%","4.2%","2.3%","9.8%","6.3%","35.0%","28.8%","10.1%","31.3%","25.0%","(X)","(X)","","1,817,080","40.2%","20.5%","29.7%","4.1%","5.5%","2.2%","","728,713","32.3%","54.7%","1.3%","2.2%","9.5%","750,206","26.8%","51.7%","1.5%","8.7%","11.3%","","26,077","28.5%","(X)","(X)","(X)","(X)","(X)","","25,961","39.8%","","10.8%","5.8%","11.5%","11.8%","10,334","60.9%","75.9%","","517,420","6.2%","5.2%","39.7%","19.6%","29.3%","","1,215,208","4.4%","5.4%","27.1%","23.9%","9.8%","19.6%","9.8%","90.2%","29.4%","","1,400,412","8.9%","","1,840,659","11.2%","462,637","3.5%","1,125,425","8.9%","252,597","35.4%","","1,842,900","83.9%","15.6%","9.2%","6.4%","3.9%","2.5%","0.5%","","1,868,516","93.4%","92.6%","65.0%","27.6%","0.8%","6.6%","","123,182","33.9%","66.1%","","138,115","14,933","11.4%","88.6%","123,182","14.6%","85.4%","","123,182","7.3%","25.7%","7.3%","0.7%","57.4%","1.5%","","1,739,686","89.5%","10.5%","4.7%","7.0%","3.2%","1.4%","0.4%","1.4%","0.7%","0.8%","0.4%","","1,868,516","4.0%","0.5%","4.5%","2.3%","1.9%","8.0%","2.3%","0.3%","37.1%","0.2%","0.2%","13.2%","3.0%","0.2%","2.1%","3.5%","0.1%","0.6%","0.8%","1.4%","0.0%","0.9%","4.4%","0.4%","0.1%","0.6%","0.1%","","730,579","83.2%","72.9%"
"Nevada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,002,571","639,825","286,895","456,219","185,645","56,409","27,424","127,197","73,826","362,746","286,811","91,980","323,627","263,280","2.75","3.41","","2,753,821","1,002,571","456,934","828,651","254,926","210,739","73,207","","1,122,350","406,698","519,990","19,793","31,249","144,620","1,117,233","322,175","507,018","36,254","90,958","160,828","","35,476","11,580","31","53","19","87","31","","74,960","25,686","","4,316","5,778","4,031","11,561","25,686","15,776","18,543","","682,666","30,143","35,975","298,912","153,589","164,047","","1,872,884","112,938","165,020","532,452","487,858","152,516","282,283","139,817","(X)","(X)","","2,121,587","215,452","","2,757,207","357,035","661,097","27,641","1,719,885","193,363","376,225","136,031","","2,757,365","2,166,730","574,063","418,554","155,509","28,926","126,583","16,572","","2,790,136","2,260,972","2,215,002","717,595","1,497,407","45,970","529,164","","529,164","250,949","278,215","","575,134","45,970","4,275","41,695","529,164","30,705","498,459","","529,164","42,186","162,035","15,689","2,358","296,315","10,581","","2,612,849","1,820,810","792,039","303,815","544,365","218,288","67,602","16,895","151,999","60,453","28,073","8,179","","2,790,136","131,572","14,937","8,027","18,637","30,726","190,346","61,961","11,455","327,410","13,958","13,828","250,335","156,345","4,444","39,127","57,448","17,980","29,878","23,502","42,986","2,225","28,760","32,966","7,388","5,541","17,441","4,752","","1,002,571","864,916","758,034"
"    Percent","","1,002,571","63.8%","28.6%","45.5%","18.5%","5.6%","2.7%","12.7%","7.4%","36.2%","28.6%","9.2%","32.3%","26.3%","(X)","(X)","","2,753,821","36.4%","16.6%","30.1%","9.3%","7.7%","2.7%","","1,122,350","36.2%","46.3%","1.8%","2.8%","12.9%","1,117,233","28.8%","45.4%","3.2%","8.1%","14.4%","","35,476","32.6%","(X)","(X)","(X)","(X)","(X)","","74,960","34.3%","","5.8%","7.7%","5.4%","15.4%","25,686","61.4%","72.2%","","682,666","4.4%","5.3%","43.8%","22.5%","24.0%","","1,872,884","6.0%","8.8%","28.4%","26.0%","8.1%","15.1%","7.5%","85.2%","22.5%","","2,121,587","10.2%","","2,757,207","12.9%","661,097","4.2%","1,719,885","11.2%","376,225","36.2%","","2,757,365","78.6%","20.8%","15.2%","5.6%","1.0%","4.6%","0.6%","","2,790,136","81.0%","79.4%","25.7%","53.7%","1.6%","19.0%","","529,164","47.4%","52.6%","","575,134","45,970","9.3%","90.7%","529,164","5.8%","94.2%","","529,164","8.0%","30.6%","3.0%","0.4%","56.0%","2.0%","","2,612,849","69.7%","30.3%","11.6%","20.8%","8.4%","2.6%","0.6%","5.8%","2.3%","1.1%","0.3%","","2,790,136","4.7%","0.5%","0.3%","0.7%","1.1%","6.8%","2.2%","0.4%","11.7%","0.5%","0.5%","9.0%","5.6%","0.2%","1.4%","2.1%","0.6%","1.1%","0.8%","1.5%","0.1%","1.0%","1.2%","0.3%","0.2%","0.6%","0.2%","","1,002,571","86.3%","75.6%"
"New Hampshire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
