"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US42095","Northampton County, Pennsylvania","18428","1435","null","null","41845","null","1971","null","66632","null","2828","null","97225","null","3374","null","192354","null","15454","null","320804","null","48740","null",
"0500000US42097","Northumberland County, Pennsylvania","12476","1406","null","null","28497","null","2240","null","47479","null","2817","null","70886","null","3572","null","136212","null","9455","null","212569","null","27627","null",
"0500000US42101","Philadelphia County, Pennsylvania","6172","461","null","null","22263","null","791","null","41595","null","1137","null","70706","null","1673","null","163550","null","4857","null","284343","null","14359","null",
"0500000US42107","Schuylkill County, Pennsylvania","12200","1243","null","null","30664","null","1915","null","50436","null","2459","null","74234","null","2981","null","134573","null","8162","null","200453","null","21713","null",
"0500000US42111","Somerset County, Pennsylvania","11384","1979","null","null","27685","null","1837","null","44213","null","2632","null","66784","null","3004","null","133646","null","11278","null","222471","null","31469","null",
"0500000US42125","Washington County, Pennsylvania","14606","1135","null","null","34928","null","1950","null","58261","null","3070","null","91407","null","4115","null","191128","null","16176","null","328991","null","49809","null",
"0500000US42129","Westmoreland County, Pennsylvania","13885","723","null","null","34266","null","1476","null","56890","null","1844","null","86327","null","2631","null","169464","null","8318","null","273374","null","28670","null",
"0500000US42133","York County, Pennsylvania","16636","1157","null","null","40280","null","1852","null","62693","null","1967","null","91331","null","2644","null","168782","null","6831","null","265987","null","20069","null",
"0500000US44003","Kent County, Rhode Island","14734","1977","null","null","36441","null","3120","null","63225","null","4697","null","97862","null","4927","null","214805","null","25267","null","408351","null","90226","null",
"0500000US44005","Newport County, Rhode Island","17820","2660","null","null","43915","null","5366","null","73404","null","4895","null","106986","null","7864","null","238479","null","35591","null","432285","null","117328","null",
"0500000US44007","Providence County, Rhode Island","10116","718","null","null","29523","null","1374","null","53170","null","1979","null","87034","null","2323","null","181604","null","7826","null","309385","null","25783","null",
"0500000US44009","Washington County, Rhode Island","15048","2784","null","null","44795","null","4595","null","77700","null","3945","null","115034","null","4379","null","241831","null","31759","null","447982","null","106794","null",
"0500000US45003","Aiken County, South Carolina","10199","1591","null","null","28020","null","2186","null","46246","null","3239","null","73048","null","4702","null","148266","null","11982","null","244177","null","35356","null",
"0500000US45007","Anderson County, South Carolina","10779","1273","null","null","28045","null","1970","null","45064","null","3094","null","71164","null","4156","null","150393","null","11780","null","256728","null","34528","null",
"0500000US45013","Beaufort County, South Carolina","16536","2187","null","null","39291","null","3356","null","65480","null","3603","null","96083","null","4246","null","229165","null","27571","null","455505","null","87121","null",
"0500000US45015","Berkeley County, South Carolina","15577","1937","null","null","38161","null","2130","null","59329","null","2559","null","88980","null","3036","null","176748","null","18401","null","304058","null","66456","null",
"0500000US45019","Charleston County, South Carolina","8759","1160","null","null","31853","null","1688","null","56873","null","2224","null","95411","null","3978","null","235107","null","18682","null","448059","null","56799","null",
"0500000US45031","Darlington County, South Carolina","9502","2156","null","null","23658","null","2991","null","37349","null","3509","null","64406","null","6982","null","132528","null","13354","null","193511","null","24189","null",
"0500000US45035","Dorchester County, South Carolina","14865","2324","null","null","37137","null","3550","null","57669","null","3388","null","84785","null","5110","null","163360","null","15945","null","264806","null","55370","null",
"0500000US45041","Florence County, South Carolina","9947","1338","null","null","27089","null","3075","null","46567","null","3915","null","72940","null","5202","null","152191","null","13123","null","256526","null","38439","null",
"0500000US45045","Greenville County, South Carolina","12995","967","null","null","33740","null","1436","null","55809","null","1910","null","87127","null","2565","null","189987","null","9706","null","337598","null","32268","null",
"0500000US45047","Greenwood County, South Carolina","8119","2245","null","null","23027","null","3317","null","37533","null","3503","null","60298","null","6058","null","134802","null","17486","null","232182","null","53930","null",
"0500000US45051","Horry County, South Carolina","11773","1028","null","null","29183","null","1158","null","45937","null","1861","null","71478","null","3011","null","149490","null","10129","null","259442","null","32828","null",
"0500000US45057","Lancaster County, South Carolina","12343","2419","null","null","31187","null","3146","null","54931","null","6170","null","88427","null","8943","null","198339","null","29760","null","327852","null","80504","null",
"0500000US45059","Laurens County, South Carolina","11180","1533","null","null","27542","null","2986","null","44294","null","3439","null","68075","null","5433","null","129609","null","17449","null","210704","null","59198","null",
"0500000US45063","Lexington County, South Carolina","13448","1461","null","null","36634","null","1964","null","58138","null","2319","null","89360","null","3334","null","179135","null","13076","null","295919","null","41727","null",
"0500000US45073","Oconee County, South Carolina","12539","1737","null","null","27830","null","3548","null","44671","null","3829","null","70848","null","8027","null","167188","null","25827","null","302384","null","76121","null",
"0500000US45075","Orangeburg County, South Carolina","5502","1363","null","null","18089","null","3167","null","33481","null","3670","null","51876","null","3698","null","121580","null","21424","null","222238","null","77036","null",
"0500000US45077","Pickens County, South Carolina","10497","1649","null","null","28194","null","2515","null","46336","null","2747","null","73538","null","5805","null","165630","null","25234","null","296366","null","87089","null",
"0500000US45079","Richland County, South Carolina","11717","1233","null","null","32177","null","1983","null","52783","null","2345","null","79872","null","3435","null","178576","null","11391","null","327448","null","38526","null",
"0500000US45083","Spartanburg County, South Carolina","11074","1207","null","null","28553","null","1626","null","47216","null","2541","null","71684","null","2953","null","158741","null","13670","null","285385","null","47390","null",
"0500000US45085","Sumter County, South Carolina","9081","1684","null","null","22960","null","2602","null","39425","null","3755","null","61601","null","3995","null","148305","null","25385","null","278994","null","89475","null",
"0500000US45091","York County, South Carolina","13801","1589","null","null","38739","null","2446","null","61769","null","2684","null","94364","null","3694","null","190958","null","11893","null","313161","null","32693","null",
"0500000US46099","Minnehaha County, South Dakota","14696","1425","null","null","36915","null","1926","null","59960","null","2872","null","88508","null","3067","null","175552","null","15325","null","307300","null","48469","null",
"0500000US46103","Pennington County, South Dakota","10314","1971","null","null","31650","null","3335","null","50657","null","3036","null","75078","null","4458","null","170488","null","21380","null","334716","null","74757","null",
"0500000US47001","Anderson County, Tennessee","11534","2121","null","null","28221","null","3213","null","46424","null","3481","null","71608","null","5688","null","150218","null","13722","null","240802","null","34083","null",
"0500000US47009","Blount County, Tennessee","12530","1833","null","null","30860","null","2568","null","50768","null","3449","null","76770","null","3744","null","162444","null","16053","null","291181","null","55494","null",
"0500000US47011","Bradley County, Tennessee","12378","1904","null","null","30218","null","2601","null","45864","null","3262","null","70412","null","4767","null","140172","null","17105","null","244012","null","59673","null",
"0500000US47037","Davidson County, Tennessee","13406","931","null","null","34348","null","1198","null","54983","null","1782","null","85000","null","2110","null","203431","null","9276","null","384960","null","29024","null",
"0500000US47059","Greene County, Tennessee","8536","1461","null","null","23598","null","3186","null","41533","null","4184","null","66216","null","7049","null","162543","null","36890","null","313018","null","119900","null",
"0500000US47065","Hamilton County, Tennessee","11853","916","null","null","28890","null","1560","null","48117","null","1973","null","78996","null","3573","null","189502","null","14861","null","358978","null","49261","null",
"0500000US47093","Knox County, Tennessee","11641","881","null","null","30975","null","1330","null","52422","null","1970","null","82442","null","2294","null","183947","null","8413","null","330860","null","26527","null",
"0500000US47113","Madison County, Tennessee","7745","1940","null","null","24608","null","2738","null","42513","null","2883","null","66940","null","4963","null","149611","null","14889","null","252646","null","31982","null",
"0500000US47119","Maury County, Tennessee","14184","2577","null","null","34470","null","3660","null","51208","null","3657","null","73724","null","4563","null","147894","null","18469","null","248580","null","57286","null",
"0500000US47125","Montgomery County, Tennessee","13783","1879","null","null","35484","null","2880","null","56609","null","3481","null","79074","null","3047","null","142034","null","10118","null","218612","null","25424","null",
"0500000US47141","Putnam County, Tennessee","7777","1731","null","null","20068","null","2363","null","38644","null","3762","null","64602","null","5379","null","149306","null","20995","null","269680","null","70891","null",
"0500000US47147","Robertson County, Tennessee","15125","2648","null","null","36819","null","3944","null","59388","null","5054","null","83826","null","6432","null","179727","null","34313","null","330425","null","121337","null",
"0500000US47149","Rutherford County, Tennessee","17146","1767","null","null","40158","null","2269","null","61194","null","2459","null","89495","null","3037","null","168343","null","9480","null","271663","null","29761","null",
"0500000US47155","Sevier County, Tennessee","13757","1597","null","null","29728","null","2000","null","45453","null","2900","null","65852","null","3886","null","128992","null","20117","null","221624","null","65919","null",
"0500000US47157","Shelby County, Tennessee","9516","694","null","null","27256","null","1131","null","47941","null","1417","null","77767","null","2201","null","191821","null","8761","null","363988","null","28435","null",
"0500000US47163","Sullivan County, Tennessee","11651","1473","null","null","27160","null","1777","null","43080","null","2522","null","65954","null","3223","null","142832","null","10608","null","249422","null","28594","null",
"0500000US47165","Sumner County, Tennessee","15573","1687","null","null","38035","null","2488","null","60848","null","3805","null","93125","null","4946","null","185086","null","18131","null","321433","null","65454","null",
"0500000US47179","Washington County, Tennessee","13019","1720","null","null","28025","null","2266","null","46531","null","3656","null","73421","null","5059","null","152303","null","13973","null","261373","null","38641","null",
"0500000US47187","Williamson County, Tennessee","26085","2937","null","null","65723","null","4845","null","106023","null","4888","null","152942","null","6523","null","337630","null","24026","null","611615","null","72514","null",
"0500000US47189","Wilson County, Tennessee","18430","2341","null","null","45299","null","3496","null","70661","null","3640","null","102721","null","5538","null","184050","null","13594","null","273423","null","37057","null",
"0500000US48005","Angelina County, Texas","11040","1723","null","null","24000","null","2941","null","41374","null","5360","null","63002","null","6184","null","135582","null","17046","null","250304","null","56386","null",
"0500000US48021","Bastrop County, Texas","10891","4518","null","null","32095","null","5085","null","55603","null","6960","null","85695","null","8286","null","178965","null","46979","null","317670","null","162328","null",
"0500000US48027","Bell County, Texas","13617","1191","null","null","33830","null","2336","null","53109","null","2606","null","79205","null","3070","null","160542","null","12779","null","285167","null","42973","null",
"0500000US48029","Bexar County, Texas","12485","613","null","null","32664","null","943","null","53691","null","1054","null","83383","null","1567","null","179873","null","5383","null","307692","null","15986","null",
"0500000US48037","Bowie County, Texas","9841","2072","null","null","27318","null","3250","null","46216","null","4096","null","72533","null","6879","null","182008","null","29901","null","339430","null","99756","null",
"0500000US48039","Brazoria County, Texas","17605","2053","null","null","47206","null","2708","null","74689","null","3945","null","109381","null","4710","null","204137","null","10895","null","304153","null","28825","null",
"0500000US48041","Brazos County, Texas","7563","1281","null","null","24292","null","1841","null","42984","null","3004","null","79914","null","4867","null","200895","null","17777","null","354915","null","53179","null",
"0500000US48061","Cameron County, Texas","6992","804","null","null","20248","null","1279","null","36984","null","2123","null","59436","null","2498","null","132373","null","10152","null","233340","null","30782","null",
"0500000US48085","Collin County, Texas","23399","1374","null","null","56700","null","1818","null","90033","null","2494","null","133931","null","2965","null","263924","null","8345","null","437318","null","26699","null",
"0500000US48091","Comal County, Texas","17961","2706","null","null","47939","null","4180","null","76598","null","5189","null","115103","null","7882","null","241009","null","19919","null","386320","null","46506","null",
"0500000US48099","Coryell County, Texas","14549","2743","null","null","33598","null","3127","null","50871","null","4330","null","74557","null","6161","null","149538","null","33651","null","262517","null","129247","null",
"0500000US48113","Dallas County, Texas","13564","456","null","null","33494","null","699","null","54856","null","907","null","86426","null","1158","null","216350","null","6434","null","417774","null","20915","null",
"0500000US48121","Denton County, Texas","20269","1136","null","null","49571","null","1538","null","81336","null","2488","null","125337","null","3070","null","253661","null","10028","null","426138","null","30664","null",
"0500000US48135","Ector County, Texas","11659","2254","null","null","30974","null","3456","null","54453","null","5237","null","86598","null","6211","null","214757","null","48272","null","466757","null","170505","null",
"0500000US48139","Ellis County, Texas","17380","2501","null","null","45122","null","3476","null","69711","null","3190","null","101431","null","5687","null","196728","null","20325","null","322142","null","69935","null",
"0500000US48141","El Paso County, Texas","9620","555","null","null","25254","null","1102","null","42665","null","1450","null","66841","null","1866","null","140982","null","7542","null","238541","null","25904","null",
"0500000US48157","Fort Bend County, Texas","21951","1914","null","null","56346","null","2882","null","91534","null","3156","null","137920","null","4510","null","289932","null","21438","null","518176","null","71780","null",
"0500000US48167","Galveston County, Texas","13673","1429","null","null","36063","null","2131","null","65524","null","3782","null","113361","null","5867","null","223870","null","14559","null","348798","null","35850","null",
"0500000US48181","Grayson County, Texas","12391","1603","null","null","32530","null","2669","null","52625","null","3297","null","79380","null","5492","null","154824","null","13514","null","245872","null","43719","null",
"0500000US48183","Gregg County, Texas","10738","1728","null","null","27195","null","2386","null","43778","null","3020","null","68270","null","5443","null","158700","null","17265","null","279497","null","44742","null",
"0500000US48187","Guadalupe County, Texas","20160","3228","null","null","46307","null","2908","null","67974","null","3738","null","99889","null","5254","null","196012","null","21521","null","332568","null","71013","null",
"0500000US48201","Harris County, Texas","13249","424","null","null","33699","null","602","null","56971","null","804","null","92803","null","1051","null","226032","null","4977","null","417857","null","16211","null",
"0500000US48203","Harrison County, Texas","11367","2697","null","null","28056","null","4017","null","46005","null","4480","null","69169","null","4501","null","133639","null","16977","null","213997","null","50377","null",
"0500000US48209","Hays County, Texas","13607","2543","null","null","40262","null","3238","null","65168","null","4090","null","97192","null","5642","null","201465","null","17659","null","339301","null","55337","null",
"0500000US48213","Henderson County, Texas","11916","1999","null","null","27392","null","2176","null","44189","null","4110","null","73458","null","5080","null","163601","null","42798","null","321521","null","157515","null",
"0500000US48215","Hidalgo County, Texas","8401","569","null","null","20634","null","1222","null","36514","null","1870","null","59749","null","2622","null","140850","null","10244","null","251466","null","34063","null",
"0500000US48231","Hunt County, Texas","11207","1814","null","null","30710","null","3681","null","54159","null","4805","null","83187","null","6268","null","162858","null","15239","null","237474","null","33606","null",
"0500000US48245","Jefferson County, Texas","8643","901","null","null","25548","null","1731","null","45550","null","2644","null","78390","null","3828","null","166343","null","12079","null","281179","null","37836","null",
"0500000US48251","Johnson County, Texas","16787","2306","null","null","39321","null","3257","null","59698","null","4358","null","87670","null","5192","null","163127","null","15176","null","266695","null","46307","null",
"0500000US48257","Kaufman County, Texas","17932","2452","null","null","38416","null","3817","null","62000","null","5810","null","96335","null","6854","null","168326","null","16811","null","261540","null","55921","null",
"0500000US48291","Liberty County, Texas","13453","2553","null","null","29794","null","3998","null","45119","null","5532","null","72646","null","7815","null","167513","null","29360","null","299495","null","97350","null",
"0500000US48303","Lubbock County, Texas","10468","1699","null","null","30458","null","1993","null","49505","null","2327","null","77800","null","3911","null","174555","null","10393","null","305048","null","28236","null",
"0500000US48309","McLennan County, Texas","11051","1225","null","null","27788","null","1795","null","47028","null","2753","null","76330","null","4255","null","177642","null","20528","null","334354","null","76501","null",
"0500000US48329","Midland County, Texas","18556","2462","null","null","42757","null","4063","null","66661","null","6024","null","108195","null","7627","null","256940","null","26501","null","470758","null","83611","null",
"0500000US48339","Montgomery County, Texas","17350","1763","null","null","43239","null","2743","null","71666","null","3807","null","113680","null","5423","null","278448","null","25002","null","516384","null","79986","null",
"0500000US48347","Nacogdoches County, Texas","8871","2379","null","null","21321","null","2819","null","36329","null","4809","null","61407","null","6646","null","143146","null","31391","null","258413","null","111416","null",
"0500000US48355","Nueces County, Texas","12838","1017","null","null","32802","null","1696","null","54977","null","2509","null","84716","null","3421","null","167878","null","10542","null","272929","null","31838","null",
"0500000US48361","Orange County, Texas","11827","2115","null","null","32157","null","3973","null","54579","null","5372","null","86914","null","7941","null","168264","null","22860","null","270962","null","73431","null",
"0500000US48367","Parker County, Texas","15888","2595","null","null","41161","null","3996","null","67072","null","5622","null","103437","null","7226","null","192347","null","15100","null","291902","null","32875","null",
"0500000US48375","Potter County, Texas","10509","1175","null","null","25913","null","2193","null","43798","null","2969","null","66044","null","4055","null","157211","null","24216","null","301033","null","82922","null",
"0500000US48381","Randall County, Texas","17696","2219","null","null","41133","null","3173","null","66109","null","4602","null","98997","null","4968","null","215715","null","23399","null","395636","null","71764","null",
"0500000US48397","Rockwall County, Texas","25733","4335","null","null","58664","null","7499","null","93914","null","9713","null","137735","null","7552","null","219469","null","15826","null","299067","null","41988","null",
"0500000US48409","San Patricio County, Texas","12517","2166","null","null","29203","null","3846","null","52550","null","5214","null","79998","null","5986","null","149524","null","15598","null","222253","null","42906","null",
"0500000US48423","Smith County, Texas","12578","1689","null","null","31634","null","2891","null","53058","null","3250","null","81569","null","4425","null","162879","null","13924","null","272698","null","40231","null",
"0500000US48439","Tarrant County, Texas","15599","671","null","null","38676","null","960","null","61900","null","1213","null","96493","null","1697","null","211479","null","7384","null","376802","null","25889","null",
"0500000US48441","Taylor County, Texas","11025","1963","null","null","30208","null","2428","null","48477","null","3825","null","73211","null","4186","null","153415","null","17006","null","270533","null","53201","null",
"0500000US48451","Tom Green County, Texas","13485","1821","null","null","29927","null","2450","null","48378","null","4143","null","75782","null","6850","null","162296","null","16953","null","270446","null","42994","null",
"0500000US48453","Travis County, Texas","16573","886","null","null","43309","null","1030","null","70238","null","1640","null","110873","null","2575","null","260317","null","11004","null","475201","null","34532","null",
"0500000US48469","Victoria County, Texas","12867","2343","null","null","34028","null","4194","null","54390","null","4798","null","91231","null","7956","null","233372","null","38957","null","504387","null","136140","null",
"0500000US48471","Walker County, Texas","6557","3572","null","null","25339","null","4179","null","43864","null","5056","null","67840","null","8575","null","136150","null","14873","null","210649","null","35133","null",
"0500000US48479","Webb County, Texas","6381","992","null","null","19985","null","1854","null","36502","null","2994","null","62973","null","4510","null","143323","null","10249","null","230413","null","27406","null",
"0500000US48485","Wichita County, Texas","10019","1539","null","null","27006","null","2321","null","44327","null","2898","null","67145","null","4854","null","142470","null","13540","null","231286","null","33784","null",
"0500000US48491","Williamson County, Texas","23682","1883","null","null","53144","null","2263","null","82061","null","3274","null","117267","null","3799","null","217812","null","12908","null","351384","null","38171","null",
"0500000US49005","Cache County, Utah","15157","1928","null","null","36721","null","3744","null","57469","null","3810","null","81532","null","4218","null","177060","null","22378","null","334604","null","76680","null",
"0500000US49011","Davis County, Utah","23897","2177","null","null","53184","null","2526","null","77878","null","3049","null","108939","null","3757","null","202389","null","12374","null","337471","null","43387","null",
"0500000US49035","Salt Lake County, Utah","18461","981","null","null","44402","null","1411","null","68294","null","1585","null","101380","null","2089","null","213151","null","10315","null","381313","null","34929","null",
"0500000US49049","Utah County, Utah","17706","1260","null","null","44102","null","1840","null","69109","null","1992","null","99561","null","2582","null","193654","null","9191","null","327131","null","29349","null",
"0500000US49053","Washington County, Utah","15854","1981","null","null","36706","null","2592","null","55232","null","3543","null","81581","null","5514","null","183098","null","23318","null","337199","null","63971","null",
"0500000US49057","Weber County, Utah","15550","2066","null","null","40760","null","2325","null","63352","null","3231","null","91290","null","3721","null","169796","null","15775","null","286925","null","57048","null",
"0500000US50007","Chittenden County, Vermont","16256","2225","null","null","41688","null","3274","null","69260","null","4316","null","105017","null","5283","null","216594","null","20124","null","381552","null","60054","null",
"0500000US51003","Albemarle County, Virginia","19498","2491","null","null","46031","null","3872","null","72807","null","5622","null","111945","null","7375","null","250550","null","25582","null","421989","null","57979","null",
"0500000US51013","Arlington County, Virginia","25435","2911","null","null","70966","null","4013","null","110950","null","4043","null","165958","null","4810","null","344224","null","18990","null","568894","null","51820","null",
"0500000US51015","Augusta County, Virginia","15100","2224","null","null","36590","null","4620","null","56022","null","4509","null","78759","null","4828","null","155415","null","21922","null","268903","null","63629","null",
"0500000US51019","Bedford County, Virginia","13377","2302","null","null","35771","null","3490","null","57735","null","5554","null","93454","null","7592","null","179573","null","17140","null","281279","null","42519","null",
"0500000US51041","Chesterfield County, Virginia","22597","1613","null","null","48326","null","2208","null","74771","null","3108","null","108213","null","3261","null","208488","null","13536","null","354541","null","47069","null",
"0500000US51059","Fairfax County, Virginia","28893","1648","null","null","75327","null","1972","null","116698","null","1964","null","171530","null","2883","null","344226","null","10891","null","584740","null","32059","null",
"0500000US51061","Fauquier County, Virginia","22798","3890","null","null","58300","null","7964","null","98437","null","9891","null","148200","null","10888","null","280626","null","33085","null","460522","null","102992","null",
"0500000US51069","Frederick County, Virginia","24317","3482","null","null","51840","null","3540","null","71385","null","4826","null","104935","null","8286","null","193741","null","25945","null","317880","null","89292","null",
"0500000US51085","Hanover County, Virginia","23227","2399","null","null","52640","null","4046","null","84013","null","4738","null","120240","null","5377","null","227548","null","26794","null","384044","null","89616","null",
"0500000US51087","Henrico County, Virginia","17596","1571","null","null","41805","null","1994","null","66398","null","2698","null","98904","null","3906","null","240468","null","21968","null","442250","null","73309","null",
"0500000US51095","James City County, Virginia","18696","4613","null","null","49664","null","6422","null","84104","null","7104","null","122174","null","6811","null","272803","null","47652","null","521976","null","151211","null",
"0500000US51107","Loudoun County, Virginia","37228","3012","null","null","87630","null","4050","null","133642","null","4245","null","185943","null","4910","null","317793","null","15028","null","478155","null","44340","null",
"0500000US51121","Montgomery County, Virginia","7876","2531","null","null","32287","null","4642","null","57645","null","5400","null","90290","null","8754","null","238060","null","47229","null","464851","null","131542","null",
"0500000US51153","Prince William County, Virginia","23591","2579","null","null","61506","null","2845","null","97995","null","3415","null","141482","null","4275","null","243940","null","8627","null","339817","null","23338","null",
"0500000US51161","Roanoke County, Virginia","15888","2433","null","null","36727","null","3462","null","61214","null","5608","null","96045","null","7384","null","200017","null","28859","null","372859","null","99471","null",
"0500000US51165","Rockingham County, Virginia","16573","2997","null","null","36789","null","2767","null","57069","null","4997","null","86818","null","5371","null","188900","null","32223","null","361478","null","114732","null",
"0500000US51177","Spotsylvania County, Virginia","27416","3481","null","null","56481","null","3437","null","81782","null","4134","null","115444","null","5240","null","198383","null","11858","null","280970","null","35226","null",
"0500000US51179","Stafford County, Virginia","27219","3207","null","null","59393","null","4775","null","97519","null","6566","null","148661","null","7698","null","266174","null","24516","null","392318","null","78563","null",
"0500000US51199","York County, Virginia","27048","4255","null","null","57072","null","6078","null","89714","null","6629","null","124552","null","6730","null","228302","null","22465","null","348777","null","59251","null",
"0500000US51510","Alexandria city, Virginia","21836","2265","null","null","54567","null","3714","null","87763","null","3961","null","139421","null","7217","null","304774","null","21868","null","530556","null","64938","null",
"0500000US51550","Chesapeake city, Virginia","19485","2350","null","null","47581","null","3100","null","72815","null","4060","null","105260","null","4697","null","206459","null","21012","null","341164","null","66482","null",
"0500000US51650","Hampton city, Virginia","11733","2490","null","null","33893","null","2442","null","50111","null","2604","null","75593","null","4374","null","158627","null","19588","null","279831","null","65068","null",
"0500000US51680","Lynchburg city, Virginia","10413","2587","null","null","27324","null","3270","null","41482","null","3950","null","66206","null","7105","null","157116","null","30182","null","322885","null","106732","null",
"0500000US51700","Newport News city, Virginia","12563","1770","null","null","30754","null","2157","null","50715","null","2691","null","76508","null","4067","null","154091","null","10449","null","255876","null","30689","null",
"0500000US51710","Norfolk city, Virginia","9702","1043","null","null","26770","null","1862","null","46442","null","2380","null","72024","null","2730","null","166774","null","17461","null","304006","null","65718","null",
"0500000US51740","Portsmouth city, Virginia","11411","1984","null","null","29628","null","2732","null","47989","null","3380","null","74542","null","4642","null","139615","null","12299","null","206820","null","24404","null",
"0500000US51760","Richmond city, Virginia","7368","1191","null","null","22326","null","1907","null","42351","null","2788","null","74247","null","3775","null","200997","null","18940","null","411458","null","63129","null",
"0500000US51770","Roanoke city, Virginia","8313","1369","null","null","21818","null","2849","null","36965","null","3180","null","56393","null","4353","null","123434","null","12392","null","209166","null","36629","null",
"0500000US51800","Suffolk city, Virginia","17469","2177","null","null","39754","null","4415","null","67164","null","5410","null","100353","null","5246","null","200960","null","26482","null","358846","null","90971","null",
"0500000US51810","Virginia Beach city, Virginia","19721","1554","null","null","47093","null","1664","null","71606","null","2101","null","104930","null","2750","null","209528","null","12877","null","360083","null","45637","null",
"0500000US53005","Benton County, Washington","15333","1725","null","null","39123","null","3038","null","63760","null","3347","null","98148","null","3947","null","184438","null","12886","null","286347","null","37221","null",
"0500000US53007","Chelan County, Washington","12993","2513","null","null","32760","null","3936","null","51826","null","5878","null","80561","null","7635","null","173798","null","22113","null","313770","null","77339","null",
"0500000US53009","Clallam County, Washington","11719","1769","null","null","30453","null","3370","null","48980","null","3946","null","73741","null","5992","null","135589","null","11051","null","210480","null","28770","null",
"0500000US53011","Clark County, Washington","19288","1557","null","null","44710","null","1893","null","69418","null","2303","null","102584","null","3055","null","209623","null","9936","null","370197","null","31920","null",
"0500000US53015","Cowlitz County, Washington","10532","1956","null","null","29060","null","3557","null","50711","null","4559","null","78423","null","5004","null","158725","null","15177","null","249665","null","40057","null",
"0500000US53021","Franklin County, Washington","15671","3048","null","null","36979","null","4390","null","57712","null","4656","null","85602","null","7216","null","162533","null","21641","null","262494","null","45479","null",
"0500000US53025","Grant County, Washington","11906","1692","null","null","30197","null","3066","null","47939","null","3633","null","72218","null","5851","null","143670","null","14684","null","225288","null","40939","null",
"0500000US53027","Grays Harbor County, Washington","11816","2297","null","null","31464","null","3811","null","49798","null","3990","null","79913","null","6704","null","166076","null","32537","null","294642","null","110220","null",
"0500000US53029","Island County, Washington","14966","3220","null","null","41094","null","3952","null","64798","null","4263","null","93321","null","6622","null","194432","null","29224","null","337072","null","101624","null",
"0500000US53033","King County, Washington","18604","598","null","null","51271","null","1188","null","86253","null","1566","null","132573","null","1891","null","293225","null","9171","null","522723","null","30037","null",
"0500000US53035","Kitsap County, Washington","17019","1553","null","null","43596","null","2362","null","69234","null","2967","null","100288","null","3565","null","197990","null","14969","null","344831","null","49418","null",
"0500000US53041","Lewis County, Washington","12025","2146","null","null","30051","null","3380","null","46270","null","4586","null","72887","null","5305","null","132667","null","10405","null","205305","null","31427","null",
"0500000US53053","Pierce County, Washington","16249","763","null","null","40981","null","1257","null","64675","null","1506","null","94560","null","2269","null","196935","null","9197","null","348650","null","31271","null",
"0500000US53057","Skagit County, Washington","15846","2152","null","null","39097","null","2841","null","61069","null","3882","null","90992","null","4913","null","182598","null","18150","null","311610","null","58950","null",
"0500000US53061","Snohomish County, Washington","20037","1342","null","null","49876","null","1658","null","78309","null","1829","null","114526","null","2508","null","214789","null","8085","null","334808","null","22794","null",
"0500000US53063","Spokane County, Washington","13011","832","null","null","32862","null","1364","null","53187","null","2037","null","81283","null","2359","null","174816","null","9312","null","307339","null","29350","null",
"0500000US53067","Thurston County, Washington","15133","1840","null","null","41044","null","2633","null","65895","null","2750","null","95428","null","3679","null","178322","null","9059","null","276853","null","28137","null",
"0500000US53073","Whatcom County, Washington","12199","1357","null","null","33442","null","2373","null","56639","null","3489","null","86499","null","4654","null","166990","null","10684","null","255764","null","29253","null",
"0500000US53077","Yakima County, Washington","13080","1321","null","null","31550","null","2126","null","48543","null","2477","null","74518","null","3506","null","160685","null","24833","null","296303","null","89767","null",
"0500000US54003","Berkeley County, West Virginia","16439","3035","null","null","37633","null","3432","null","59578","null","5539","null","90166","null","5518","null","178980","null","24429","null","308865","null","82035","null",
