"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Native!!Entered before 2010","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"Mississippi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,091,245","730,719","297,034","489,734","175,322","47,385","20,569","193,600","101,143","360,526","314,455","123,391","354,073","320,161","2.65","3.30","","2,895,666","1,091,245","487,484","925,092","266,835","125,010","50,606","","1,137,123","419,901","531,570","29,294","34,874","121,484","1,251,035","396,965","525,215","41,638","135,398","151,819","","37,566","18,808","44","53","20","99","19","","87,727","46,583","","8,664","9,953","5,522","22,444","46,583","31,228","32,026","","781,666","45,452","43,885","334,319","166,355","191,655","","1,957,022","94,724","216,010","603,335","438,995","177,695","264,865","161,398","(X)","(X)","","2,254,221","176,719","","2,924,168","476,044","721,108","38,606","1,766,560","258,824","436,500","178,614","","2,951,081","2,556,013","389,216","225,078","164,138","99,499","64,639","5,852","","2,988,726","2,929,960","2,910,447","2,138,159","772,288","19,513","58,766","","58,766","23,466","35,300","","78,279","19,513","2,424","17,089","58,766","13,176","45,590","","58,766","5,249","20,074","3,195","302","28,130","1,816","","2,801,896","2,694,220","107,676","38,355","67,334","26,052","15,295","4,243","15,787","6,049","9,260","2,011","","2,988,726","334,842","8,784","1,339","2,785","14,232","203,361","70,841","5,398","148,236","2,996","1,992","211,424","61,155","155","5,437","15,601","2,424","3,814","55,077","49,540","1,142","23,423","8,040","2,088","584","11,260","3,182","","1,091,245","895,804","771,082"
"    Percent","","1,091,245","67.0%","27.2%","44.9%","16.1%","4.3%","1.9%","17.7%","9.3%","33.0%","28.8%","11.3%","32.4%","29.3%","(X)","(X)","","2,895,666","37.7%","16.8%","31.9%","9.2%","4.3%","1.7%","","1,137,123","36.9%","46.7%","2.6%","3.1%","10.7%","1,251,035","31.7%","42.0%","3.3%","10.8%","12.1%","","37,566","50.1%","(X)","(X)","(X)","(X)","(X)","","87,727","53.1%","","9.9%","11.3%","6.3%","25.6%","46,583","67.0%","68.8%","","781,666","5.8%","5.6%","42.8%","21.3%","24.5%","","1,957,022","4.8%","11.0%","30.8%","22.4%","9.1%","13.5%","8.2%","84.1%","21.8%","","2,254,221","7.8%","","2,924,168","16.3%","721,108","5.4%","1,766,560","14.7%","436,500","40.9%","","2,951,081","86.6%","13.2%","7.6%","5.6%","3.4%","2.2%","0.2%","","2,988,726","98.0%","97.4%","71.5%","25.8%","0.7%","2.0%","","58,766","39.9%","60.1%","","78,279","19,513","12.4%","87.6%","58,766","22.4%","77.6%","","58,766","8.9%","34.2%","5.4%","0.5%","47.9%","3.1%","","2,801,896","96.2%","3.8%","1.4%","2.4%","0.9%","0.5%","0.2%","0.6%","0.2%","0.3%","0.1%","","2,988,726","11.2%","0.3%","0.0%","0.1%","0.5%","6.8%","2.4%","0.2%","5.0%","0.1%","0.1%","7.1%","2.0%","0.0%","0.2%","0.5%","0.1%","0.1%","1.8%","1.7%","0.0%","0.8%","0.3%","0.1%","0.0%","0.4%","0.1%","","1,091,245","82.1%","70.7%"
"Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,372,190","1,527,349","633,173","1,139,135","422,248","108,738","55,980","279,476","154,945","844,841","691,914","266,211","711,997","676,347","2.49","3.09","","5,917,603","2,372,190","1,140,326","1,715,305","335,789","353,993","148,139","","2,402,847","820,274","1,203,646","39,184","74,046","265,697","2,540,876","703,563","1,206,885","50,132","246,377","333,919","","75,581","27,715","36","54","14","103","19","","116,684","57,905","","12,586","11,829","8,790","24,700","57,905","35,031","41,776","","1,507,305","95,054","76,558","617,179","323,125","395,389","","4,121,014","137,315","292,624","1,265,386","927,795","325,244","729,511","443,139","(X)","(X)","","4,681,723","420,122","","5,977,199","874,096","1,386,471","62,340","3,653,174","468,140","937,554","343,616","","6,022,165","5,078,669","921,600","513,247","408,353","245,544","162,809","21,896","","6,093,000","5,843,798","5,800,687","4,037,437","1,763,250","43,111","249,202","","249,202","118,808","130,394","","292,313","43,111","6,898","36,213","249,202","59,640","189,562","","249,202","46,174","98,349","20,907","3,654","73,801","6,317","","5,721,468","5,363,298","358,170","125,627","147,276","49,245","106,028","28,965","73,851","36,384","31,015","11,033","","6,093,000","521,098","26,452","23,800","17,989","90,637","509,636","176,242","14,945","1,451,009","13,476","18,055","779,249","209,927","5,573","39,146","100,824","6,553","26,112","68,126","107,579","5,094","36,233","59,635","24,447","8,205","39,685","8,637","","2,372,190","2,084,516","1,880,742"
"    Percent","","2,372,190","64.4%","26.7%","48.0%","17.8%","4.6%","2.4%","11.8%","6.5%","35.6%","29.2%","11.2%","30.0%","28.5%","(X)","(X)","","5,917,603","40.1%","19.3%","29.0%","5.7%","6.0%","2.5%","","2,402,847","34.1%","50.1%","1.6%","3.1%","11.1%","2,540,876","27.7%","47.5%","2.0%","9.7%","13.1%","","75,581","36.7%","(X)","(X)","(X)","(X)","(X)","","116,684","49.6%","","10.8%","10.1%","7.5%","21.2%","57,905","60.5%","72.1%","","1,507,305","6.3%","5.1%","40.9%","21.4%","26.2%","","4,121,014","3.3%","7.1%","30.7%","22.5%","7.9%","17.7%","10.8%","89.6%","28.5%","","4,681,723","9.0%","","5,977,199","14.6%","1,386,471","4.5%","3,653,174","12.8%","937,554","36.7%","","6,022,165","84.3%","15.3%","8.5%","6.8%","4.1%","2.7%","0.4%","","6,093,000","95.9%","95.2%","66.3%","28.9%","0.7%","4.1%","","249,202","47.7%","52.3%","","292,313","43,111","16.0%","84.0%","249,202","23.9%","76.1%","","249,202","18.5%","39.5%","8.4%","1.5%","29.6%","2.5%","","5,721,468","93.7%","6.3%","2.2%","2.6%","0.9%","1.9%","0.5%","1.3%","0.6%","0.5%","0.2%","","6,093,000","8.6%","0.4%","0.4%","0.3%","1.5%","8.4%","2.9%","0.2%","23.8%","0.2%","0.3%","12.8%","3.4%","0.1%","0.6%","1.7%","0.1%","0.4%","1.1%","1.8%","0.1%","0.6%","1.0%","0.4%","0.1%","0.7%","0.1%","","2,372,190","87.9%","79.3%"
"Montana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","416,125","257,449","101,061","207,675","74,795","16,755","8,616","33,019","17,650","158,676","127,832","50,587","111,255","129,227","2.44","3.05","","1,013,648","416,125","208,466","272,658","47,764","68,635","24,769","","427,876","142,314","220,157","4,063","12,100","49,242","424,417","106,666","219,943","5,461","36,064","56,283","","10,625","2,582","22","48","15","79","26","","14,189","7,193","","1,392","1,567","1,335","2,899","7,193","4,656","4,572","","242,914","14,701","13,292","102,640","50,892","61,389","","712,616","13,453","37,785","206,415","168,223","66,134","148,944","71,662","(X)","(X)","","810,835","85,461","","1,027,510","147,538","227,631","9,469","620,433","76,169","179,446","61,900","","1,032,794","863,174","166,075","92,044","74,031","36,256","37,775","3,545","","1,042,520","1,020,627","1,011,818","570,457","441,361","8,809","21,893","","21,893","11,585","10,308","","30,702","8,809","1,107","7,702","21,893","5,279","16,614","","21,893","7,431","7,435","629","159","2,262","3,977","","981,377","944,993","36,384","6,894","11,691","1,552","11,948","2,525","4,137","2,041","8,608","776","","1,042,520","62,502","1,787","6,137","13,785","23,806","115,052","32,541","9,825","265,835","2,778","3,522","145,425","34,653","1,527","98,023","24,835","2,423","10,293","18,128","34,549","1,100","1,150","30,288","5,719","1,888","12,702","787","","416,125","365,158","328,132"
"    Percent","","416,125","61.9%","24.3%","49.9%","18.0%","4.0%","2.1%","7.9%","4.2%","38.1%","30.7%","12.2%","26.7%","31.1%","(X)","(X)","","1,013,648","41.1%","20.6%","26.9%","4.7%","6.8%","2.4%","","427,876","33.3%","51.5%","0.9%","2.8%","11.5%","424,417","25.1%","51.8%","1.3%","8.5%","13.3%","","10,625","24.3%","(X)","(X)","(X)","(X)","(X)","","14,189","50.7%","","9.8%","11.0%","9.4%","20.4%","7,193","64.7%","63.6%","","242,914","6.1%","5.5%","42.3%","21.0%","25.3%","","712,616","1.9%","5.3%","29.0%","23.6%","9.3%","20.9%","10.1%","92.8%","31.0%","","810,835","10.5%","","1,027,510","14.4%","227,631","4.2%","620,433","12.3%","179,446","34.5%","","1,032,794","83.6%","16.1%","8.9%","7.2%","3.5%","3.7%","0.3%","","1,042,520","97.9%","97.1%","54.7%","42.3%","0.8%","2.1%","","21,893","52.9%","47.1%","","30,702","8,809","12.6%","87.4%","21,893","24.1%","75.9%","","21,893","33.9%","34.0%","2.9%","0.7%","10.3%","18.2%","","981,377","96.3%","3.7%","0.7%","1.2%","0.2%","1.2%","0.3%","0.4%","0.2%","0.9%","0.1%","","1,042,520","6.0%","0.2%","0.6%","1.3%","2.3%","11.0%","3.1%","0.9%","25.5%","0.3%","0.3%","13.9%","3.3%","0.1%","9.4%","2.4%","0.2%","1.0%","1.7%","3.3%","0.1%","0.1%","2.9%","0.5%","0.2%","1.2%","0.1%","","416,125","87.8%","78.9%"
"Nebraska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","747,562","476,436","216,690","369,253","153,651","29,238","14,828","77,945","48,211","271,126","223,822","83,670","235,352","198,370","2.48","3.10","","1,854,762","747,562","368,476","552,424","81,167","105,133","42,736","","747,768","253,630","395,778","7,105","20,345","70,910","761,670","206,641","384,796","9,412","71,225","89,596","","26,962","7,510","33","62","11","111","29","","26,799","8,932","","1,211","1,669","1,716","4,336","8,932","5,700","5,865","","505,491","32,402","26,306","209,101","102,098","135,584","","1,243,820","51,410","61,935","328,348","281,360","129,795","261,931","129,041","(X)","(X)","","1,427,359","120,533","","1,877,654","222,911","472,689","16,376","1,131,791","112,418","273,174","94,117","","1,882,987","1,573,126","299,566","177,748","121,818","70,370","51,448","10,295","","1,907,116","1,772,979","1,757,999","1,233,106","524,893","14,980","134,137","","134,137","44,976","89,161","","149,117","14,980","2,781","12,199","134,137","39,915","94,222","","134,137","8,448","39,788","11,250","340","73,227","1,084","","1,774,959","1,571,131","203,828","95,628","136,925","66,261","23,874","6,471","27,486","16,657","15,543","6,239","","1,907,116","68,918","9,631","86,397","39,278","33,849","143,380","44,231","6,514","660,153","4,030","4,383","233,377","49,686","2,814","35,836","66,953","797","11,520","17,667","26,002","559","18,025","77,683","7,805","1,220","12,471","1,082","","747,562","662,504","609,850"
"    Percent","","747,562","63.7%","29.0%","49.4%","20.6%","3.9%","2.0%","10.4%","6.4%","36.3%","29.9%","11.2%","31.5%","26.5%","(X)","(X)","","1,854,762","40.3%","19.9%","29.8%","4.4%","5.7%","2.3%","","747,768","33.9%","52.9%","1.0%","2.7%","9.5%","761,670","27.1%","50.5%","1.2%","9.4%","11.8%","","26,962","27.9%","(X)","(X)","(X)","(X)","(X)","","26,799","33.3%","","4.5%","6.2%","6.4%","16.2%","8,932","63.8%","65.7%","","505,491","6.4%","5.2%","41.4%","20.2%","26.8%","","1,243,820","4.1%","5.0%","26.4%","22.6%","10.4%","21.1%","10.4%","90.9%","31.4%","","1,427,359","8.4%","","1,877,654","11.9%","472,689","3.5%","1,131,791","9.9%","273,174","34.5%","","1,882,987","83.5%","15.9%","9.4%","6.5%","3.7%","2.7%","0.5%","","1,907,116","93.0%","92.2%","64.7%","27.5%","0.8%","7.0%","","134,137","33.5%","66.5%","","149,117","14,980","18.6%","81.4%","134,137","29.8%","70.2%","","134,137","6.3%","29.7%","8.4%","0.3%","54.6%","0.8%","","1,774,959","88.5%","11.5%","5.4%","7.7%","3.7%","1.3%","0.4%","1.5%","0.9%","0.9%","0.4%","","1,907,116","3.6%","0.5%","4.5%","2.1%","1.8%","7.5%","2.3%","0.3%","34.6%","0.2%","0.2%","12.2%","2.6%","0.1%","1.9%","3.5%","0.0%","0.6%","0.9%","1.4%","0.0%","0.9%","4.1%","0.4%","0.1%","0.7%","0.1%","","747,562","88.6%","81.6%"
"Nevada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,055,158","670,968","282,717","469,014","179,823","64,875","30,611","137,079","72,283","384,190","301,597","105,252","319,267","304,611","2.75","3.42","","2,902,138","1,055,158","469,741","875,167","280,038","222,034","77,775","","1,185,734","450,143","525,704","23,933","28,800","157,154","1,190,516","355,858","525,952","31,825","97,224","179,657","","34,172","13,936","35","49","19","79","28","","67,783","23,891","","4,595","5,829","3,232","10,235","23,891","15,015","15,739","","700,680","36,133","35,613","301,577","158,488","168,869","","2,010,610","122,892","157,641","585,057","516,903","156,342","308,547","163,228","(X)","(X)","","2,256,009","208,263","","2,905,767","384,606","676,435","32,095","1,791,813","198,826","437,519","153,685","","2,907,243","2,400,809","491,957","348,406","143,551","25,652","117,899","14,477","","2,940,058","2,353,259","2,302,634","777,124","1,525,510","50,625","586,799","","586,799","278,711","308,088","","637,424","50,625","8,692","41,933","586,799","80,992","505,807","","586,741","42,397","179,777","18,262","3,830","330,205","12,270","","2,756,697","1,910,576","846,121","323,981","599,830","239,829","61,767","16,846","157,520","57,805","27,004","9,501","","2,940,058","107,312","13,046","7,719","13,811","25,894","198,972","63,303","11,372","324,780","10,863","13,396","243,794","160,956","4,614","39,265","59,323","17,771","23,311","25,791","51,616","3,723","33,516","37,164","10,504","4,098","19,432","8,573","","1,055,158","959,855","853,406"
"    Percent","","1,055,158","63.6%","26.8%","44.4%","17.0%","6.1%","2.9%","13.0%","6.9%","36.4%","28.6%","10.0%","30.3%","28.9%","(X)","(X)","","2,902,138","36.4%","16.2%","30.2%","9.6%","7.7%","2.7%","","1,185,734","38.0%","44.3%","2.0%","2.4%","13.3%","1,190,516","29.9%","44.2%","2.7%","8.2%","15.1%","","34,172","40.8%","(X)","(X)","(X)","(X)","(X)","","67,783","35.2%","","6.8%","8.6%","4.8%","15.1%","23,891","62.8%","65.9%","","700,680","5.2%","5.1%","43.0%","22.6%","24.1%","","2,010,610","6.1%","7.8%","29.1%","25.7%","7.8%","15.3%","8.1%","86.0%","23.5%","","2,256,009","9.2%","","2,905,767","13.2%","676,435","4.7%","1,791,813","11.1%","437,519","35.1%","","2,907,243","82.6%","16.9%","12.0%","4.9%","0.9%","4.1%","0.5%","","2,940,058","80.0%","78.3%","26.4%","51.9%","1.7%","20.0%","","586,799","47.5%","52.5%","","637,424","50,625","17.2%","82.8%","586,799","13.8%","86.2%","","586,741","7.2%","30.6%","3.1%","0.7%","56.3%","2.1%","","2,756,697","69.3%","30.7%","11.8%","21.8%","8.7%","2.2%","0.6%","5.7%","2.1%","1.0%","0.3%","","2,940,058","3.6%","0.4%","0.3%","0.5%","0.9%","6.8%","2.2%","0.4%","11.0%","0.4%","0.5%","8.3%","5.5%","0.2%","1.3%","2.0%","0.6%","0.8%","0.9%","1.8%","0.1%","1.1%","1.3%","0.4%","0.1%","0.7%","0.3%","","1,055,158","91.0%","80.9%"
"New Hampshire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
